 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
873x974 3 4 4 0 9 0 4 0 0 3 5 4 0 0 1 3 3 0 0 0 0 5 0 0 1 5 0 0 0 0 0 4 0 0 4 4 0 0 0 0 6 5 0 0 0 0 0 10 4 0 1 4 1 7 9 0 1 1 4 3 0 8 3 4 0 0 0 0 0 3 1 3 3 2 0 0 2 0 0 8 0 6 0 0 0 0 8 0 0 0 0 0 5 0 0 4 0 2 4 2 8 0 4 2 3 0 0 0 4 0 0 0 0 1 0 5 0 0 0 1 0 0 3 6 5 0 4 0 5 0 0 0 0 2 4 2 5 0 4 0 4 0 5 0 7 6 4 0 0 5 1 0 0 2 0 5 5 3 6 0 4 0 6 0 0 0 0 0 4 2 1 0 0 5 6 1 18 1 0 0 0 1 0 0 0 8 1 0 3 1 0 1 10 0 5 0 0 0 5 0 0 0 0 0 3 5 0 0 0 0 16 0 0 2 0 0 5 3 10 0 1 0 0 2 2 2 1 4 2 0 0 2 8 10 0 3 12 6 4 0 2 4 2 5 0 1 2 0 10
601x20 0 0 0 4 0 4 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 8 0 0 0 0 4 0 4 1 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 4 0 4 0 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 8 0 0 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 8 2 20 7 27 7 17 11 9 28 5 22 19 19 16 16 25 14 18 19 6 14 17 18 20 5 11 34 8 33 7 22 35 7 14
573x82 0 0 5 0 0 8 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 1 0 0 0 0 4 0 0 0 0 0 0 0 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 4 0 0 4 4 0 0 0 0 4 0 0 0 0 4 4 0 0 4 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 4 0 2 0 0 0 0 4 0 0 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 4 4 4 0 0 0 0 4 0 0 0 42 1 56 17 45 15 23 29 19 53 15 44 36 30 116 19 24 30 45 46 14 45 23 41 45 28 21 39 25 24 20 29 34 23 25
488x93 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 4 0 0 0 8 0 0 0 4 4 0 0 4 0 0 4 0 4 0 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 1 8 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 0 0 0 0 0 2 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 0 0 0 0 4 6 0 0 0 0 4 31 4 67 11 61 18 41 21 22 50 14 52 46 23 110 10 32 42 51 42 9 51 11 34 36 16 33 54 15 21 13 26 19 12 40
391x440 15 16 22 4 22 24 10 21 26 25 25 21 14 19 7 14 1 7 12 15 9 15 9 9 20 12 15 20 9 10 16 15 9 29 20 4 16 5 10 15 4 13 18 22 13 6 11 11 8 12 8 13 16 20 15 11 14 15 12 18 3 13 16 26 6 7 20 30 0 3 18 17 21 16 16 12 13 7 16 14 8 11 2 16 12 14 28 8 14 37 18 19 19 11 3 5 12 17 27 9 17 16 6 17 13 9 12 21 4 12 11 4 8 19 14 12 17 14 9 26 11 14 5 20 8 14 33 8 20 9 3 19 7 28 16 29 17 9 4 11 15 12 21 10 9 12 11 20 13 2 47 18 15 22 11 29 10 14 24 5 15 10 11 24 13 8 11 12 20 20 12 6 25 16 7 24 28 19 14 9 17 19 9 14 19 6 23 6 3 24 8 6 14 27 14 15 10 26 0 21 18 3 8 21 13 34 11 24 16 14 27 8 8 15 27 1 35 11 59 11 36 18 11 47 22 45 40 27 101 13 31 29 45 28 7 39 13 32 26 22 23 65 21 23 25 27 34 10 24
667x684 33 16 17 20 17 60 35 15 23 24 22 25 15 10 10 19 20 20 12 27 14 16 15 33 33 12 26 28 28 18 26 17 4 29 27 12 8 22 16 20 20 17 8 17 12 11 21 10 10 25 18 8 26 13 22 40 21 24 32 21 25 34 29 37 26 23 18 16 21 6 15 27 29 20 21 23 31 30 9 16 17 38 10 29 5 14 21 18 31 23 15 23 30 22 21 14 15 12 26 19 19 17 22 15 16 15 21 21 21 10 22 17 11 45 7 29 13 26 14 18 17 20 7 26 31 15 19 23 39 7 13 18 19 9 15 12 33 22 27 25 10 33 30 28 18 8 21 25 39 30 30 18 10 22 13 21 10 18 21 11 23 9 16 24 15 27 11 13 36 24 26 23 36 13 12 52 23 21 16 54 3 32 20 15 17 21 23 25 33 23 19 19 19 26 29 16 27 28 16 36 6 11 36 28 16 30 16 37 36 30 44 12 15 37 40 2 68 24 64 21 40 33 25 44 16 66 56 38 107 18 38 45 73 46 20 81 29 62 46 21 35 68 26 29 24 35 41 11 43
377x756 16 14 24 7 17 37 27 27 5 14 28 25 14 12 10 7 11 10 13 35 9 28 6 9 17 8 13 23 15 17 35 18 8 36 11 4 7 12 9 28 12 14 22 27 14 3 13 10 31 16 17 1 36 7 20 49 13 15 21 3 6 32 30 18 20 20 24 25 7 9 19 33 12 19 17 15 17 8 14 27 22 37 18 13 19 13 4 14 27 33 13 11 18 13 28 12 17 13 8 8 15 11 20 8 20 3 15 23 12 21 15 19 18 16 10 16 12 26 13 23 34 32 8 10 26 21 4 10 43 10 8 23 19 28 32 16 16 11 9 8 14 15 7 38 20 27 13 34 16 11 30 38 16 9 20 9 11 14 21 15 26 9 7 12 31 13 11 16 18 22 15 5 36 12 16 10 15 11 16 27 15 17 19 17 15 29 25 25 9 4 15 13 11 22 46 22 18 15 21 20 7 15 12 36 23 26 13 31 17 30 25 13 5 14 35 7 68 18 75 13 39 38 21 60 16 68 56 45 100 7 38 40 43 56 18 68 22 51 53 14 38 76 33 33 12 33 32 12 31
633x771 25 16 22 15 7 32 16 32 11 27 28 30 21 8 9 25 7 39 26 18 21 13 15 15 30 27 16 33 10 21 21 26 16 51 34 4 20 4 34 47 9 20 15 28 16 17 23 11 19 17 40 25 39 24 11 40 37 4 29 14 22 20 26 14 9 22 31 43 19 14 30 30 39 21 28 18 23 9 19 32 26 9 27 7 17 20 21 19 19 23 13 12 23 20 28 18 19 22 12 26 20 46 18 29 21 19 22 29 20 28 15 20 14 69 18 22 19 27 27 19 19 30 14 26 24 15 29 10 28 14 20 16 10 21 13 58 24 24 16 19 22 25 15 21 25 35 21 16 19 17 13 25 23 8 9 9 22 21 25 16 13 20 14 15 22 7 22 19 9 29 18 24 28 8 15 21 35 15 31 12 19 23 31 15 20 14 31 5 20 8 9 22 27 38 26 20 23 15 20 33 33 11 31 18 27 30 33 14 28 14 20 5 24 27 40 6 74 20 70 14 40 25 26 51 15 48 53 41 109 11 35 42 68 46 13 63 14 64 38 29 43 88 40 24 25 37 32 9 37
560x786 15 17 19 29 38 34 29 32 5 14 18 38 28 19 13 26 15 44 17 18 24 32 20 21 58 19 12 32 13 27 27 15 17 57 21 9 6 15 32 30 7 32 16 32 17 37 42 5 13 22 23 23 24 20 17 39 26 28 13 7 30 25 35 63 29 23 37 16 32 19 22 24 27 26 37 18 23 10 19 26 23 10 28 18 16 20 38 15 25 32 12 24 22 16 14 19 31 23 22 16 22 9 10 23 20 25 27 19 9 25 24 20 28 44 28 48 14 32 19 25 24 48 16 31 25 20 33 13 49 14 9 26 19 30 15 30 13 19 16 21 32 17 32 25 31 55 31 30 22 21 44 13 19 26 15 16 31 17 28 19 26 38 7 16 10 25 6 27 17 20 6 22 35 36 18 22 29 38 20 34 20 21 18 9 28 36 20 39 36 17 7 16 25 23 19 22 33 13 20 21 30 26 45 21 26 19 66 31 34 41 23 24 30 22 39 3 71 31 83 9 34 31 17 50 12 56 51 45 120 8 43 50 68 46 20 57 32 57 47 22 34 77 38 36 26 43 40 4 50
848x817 5 8 18 1 6 23 4 21 11 6 19 13 18 7 5 9 11 9 4 2 9 2 8 10 7 3 9 5 7 3 5 14 6 22 4 5 11 10 0 10 3 6 14 7 8 6 9 3 11 3 8 7 10 7 14 3 18 2 10 2 5 8 10 12 4 4 12 17 6 0 9 12 19 5 4 1 4 15 0 27 8 3 12 7 13 4 4 16 9 5 1 1 10 2 0 0 6 1 6 4 7 1 11 12 11 12 18 13 13 11 1 11 21 0 7 12 8 18 7 5 12 11 8 12 0 10 10 4 19 5 3 4 6 19 4 6 1 13 13 4 8 7 15 12 5 30 2 26 14 18 14 0 8 8 1 3 8 2 5 3 14 0 0 8 4 7 3 9 1 13 3 18 7 3 5 13 5 27 14 5 5 11 10 4 6 16 17 11 5 16 1 15 17 13 5 4 11 4 19 12 2 2 14 21 7 6 9 16 14 17 8 0 5 8 11 1 32 9 29 3 17 12 11 18 7 26 21 23 33 1 23 20 29 19 6 23 13 23 29 2 11 23 10 15 8 12 30 8 31
443x153 4 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 8 0 0 0 0 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 7 4 0 0 0 0 0 0 0 0 0 0 4 4 0 4 0 4 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 2 0 0 2 0 0 0 0 0 47 8 77 20 81 18 58 51 31 68 25 64 44 51 90 17 36 42 41 51 22 61 24 60 46 10 43 54 28 25 16 38 29 11 34
661x512 19 4 24 14 39 31 29 27 20 13 6 18 16 11 6 13 11 13 8 46 13 23 18 21 27 9 10 13 18 6 12 19 9 39 18 7 10 26 11 18 27 12 18 17 21 3 12 16 17 23 43 21 14 11 13 22 14 23 23 6 6 23 24 28 13 20 33 17 8 11 14 9 12 16 12 14 19 9 16 13 18 6 24 7 13 12 12 12 8 18 11 10 15 21 14 10 19 12 13 6 18 16 11 18 26 8 8 21 8 17 23 11 31 11 11 19 12 18 14 16 4 23 10 17 14 14 20 12 45 9 12 22 46 16 16 3 28 12 10 14 15 18 19 13 6 27 12 9 26 38 14 11 19 18 7 17 12 31 22 5 10 12 5 15 24 5 28 15 12 22 7 13 27 11 14 17 17 21 26 19 20 11 10 7 14 13 27 8 13 15 20 10 4 16 10 26 24 10 14 10 4 12 11 26 25 14 23 7 29 12 25 13 9 20 57 4 66 16 47 19 38 33 25 41 21 55 35 30 80 16 37 39 48 33 10 75 18 43 27 22 40 64 21 20 18 30 21 5 26
490x579 33 13 20 8 26 47 22 31 18 14 24 34 37 15 17 19 19 23 18 22 2 21 10 14 23 9 6 17 9 11 15 17 7 33 9 21 14 7 3 18 7 15 27 25 15 20 30 13 19 21 22 14 14 8 16 23 24 26 14 15 9 31 19 16 18 20 21 23 9 13 17 18 19 13 19 8 12 6 15 23 13 15 15 21 5 7 17 15 21 25 8 14 15 3 23 13 16 9 8 8 23 18 18 9 18 14 31 15 11 31 19 8 26 28 22 16 12 12 23 28 17 17 22 25 13 14 16 8 34 9 11 20 20 9 18 47 14 14 14 11 35 10 15 18 9 24 10 21 16 14 30 26 15 30 9 3 7 10 23 11 22 16 13 13 6 38 11 18 21 32 21 19 24 7 18 24 53 15 28 31 16 4 12 14 11 23 29 8 16 17 10 15 17 24 33 14 14 11 21 9 23 31 19 18 14 14 26 18 10 18 34 6 11 16 52 5 71 17 68 13 35 26 25 39 12 71 51 40 108 12 31 24 58 45 18 60 22 55 49 25 42 65 40 25 18 30 22 4 39
626x703 20 23 22 15 14 21 30 30 22 18 17 6 10 18 10 18 15 6 18 26 13 15 21 4 25 28 10 11 20 17 9 18 18 19 30 8 14 8 14 22 10 33 25 5 8 23 20 24 20 15 26 29 5 20 11 22 22 18 12 14 19 16 26 27 13 7 10 20 9 27 10 21 26 19 8 24 2 21 26 15 13 33 9 21 17 11 16 17 5 23 23 4 16 16 13 4 10 17 15 18 17 12 26 22 19 8 12 20 8 11 8 28 12 30 13 28 11 24 26 19 28 27 17 24 5 23 15 5 31 22 13 26 15 14 9 17 19 15 12 17 21 23 15 18 16 27 29 16 16 27 20 1 21 21 11 12 6 12 26 23 10 20 8 12 26 9 24 22 8 23 22 17 34 14 13 23 23 15 16 14 11 20 8 21 43 17 38 9 26 12 14 9 17 22 19 11 9 12 22 21 15 27 23 40 16 18 23 20 14 10 21 26 12 32 13 1 49 16 53 8 34 12 16 26 11 55 40 23 52 7 21 45 44 25 34 43 68 38 30 17 16 38 14 15 17 26 21 5 38
581x704 3 7 15 13 16 15 18 9 19 7 24 27 10 8 8 14 7 13 11 26 5 3 9 19 11 13 10 12 3 8 11 14 6 17 12 7 29 8 12 16 5 16 16 10 10 8 18 5 5 5 19 15 8 5 4 9 16 9 6 14 19 7 5 2 7 19 14 13 0 24 10 13 5 10 4 8 5 9 14 13 13 5 6 5 8 10 11 2 15 9 14 11 12 14 6 12 11 22 9 5 26 5 10 6 19 4 16 6 7 7 9 5 12 0 4 4 14 6 5 11 6 14 13 11 19 14 4 10 29 10 21 20 10 20 15 13 21 17 13 13 12 35 10 13 30 18 11 11 16 6 5 18 2 8 6 15 15 4 11 6 11 11 9 7 13 6 5 26 28 14 6 14 20 1 4 16 3 20 11 9 18 1 0 7 4 16 18 12 4 7 4 21 17 14 7 16 0 3 9 8 5 16 12 19 9 17 16 7 11 6 13 9 5 20 30 3 48 16 32 10 28 24 22 34 15 33 30 37 19 10 35 20 29 29 15 45 50 37 23 15 35 26 34 20 16 22 15 4 16
787x979 1 3 6 13 14 22 16 6 6 14 3 12 6 7 11 5 10 7 15 14 9 0 9 13 20 6 14 13 19 7 19 5 2 2 17 4 8 12 5 23 3 4 4 7 17 6 3 8 5 20 16 14 31 2 23 2 0 22 2 2 12 11 18 0 4 1 9 14 6 5 8 7 10 2 6 1 5 8 8 4 5 10 5 6 4 3 3 10 4 0 2 3 3 2 11 14 0 10 13 9 15 13 5 7 9 3 20 4 11 4 5 14 22 10 11 14 2 3 3 11 11 10 16 3 5 8 13 16 23 9 7 2 6 0 12 13 0 5 10 8 25 11 14 4 4 8 5 10 11 8 38 1 8 11 2 7 9 7 11 1 0 5 4 7 1 5 12 5 23 2 12 8 4 1 7 6 13 13 10 5 12 1 10 2 0 11 13 22 10 5 1 15 8 18 2 3 3 0 3 11 4 3 10 9 2 6 2 8 14 9 0 18 0 15 8 1 21 5 26 0 3 3 4 12 2 10 12 21 43 3 11 6 14 34 4 17 3 11 23 5 17 20 18 16 4 5 5 3 17
319x185 0 0 3 0 0 2 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 4 0 0 0 4 0 0 0 0 0 4 0 0 0 0 3 0 0 4 4 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 0 0 1 0 8 0 0 0 8 0 0 0 0 0 4 0 0 0 4 3 0 0 0 0 0 8 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 3 0 0 0 1 0 0 0 0 0 0 0 4 0 0 4 4 0 0 0 4 0 0 0 8 4 4 0 0 0 0 12 0 4 0 0 0 0 1 4 0 4 0 0 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 2 0 0 0 0 4 8 0 0 0 0 3 0 7 0 4 0 0 0 0 66 2 76 26 119 32 64 40 39 76 21 105 65 44 203 19 51 59 79 87 21 82 57 95 73 25 41 67 31 47 28 38 53 13 61
736x354 16 13 29 13 19 83 17 27 11 21 2 13 18 15 35 21 24 8 3 32 28 4 9 20 8 17 7 22 25 11 34 13 9 29 32 7 19 19 17 19 3 35 20 46 13 26 16 17 5 23 23 24 14 27 24 37 44 32 14 26 15 27 19 6 7 30 17 41 9 30 23 38 17 4 13 6 19 5 10 34 11 23 15 20 17 28 23 5 7 34 13 21 20 21 19 23 23 9 16 16 32 5 23 16 29 22 18 21 16 36 30 15 22 18 10 38 14 21 7 23 32 13 38 22 31 13 35 5 32 20 21 27 9 32 23 40 32 9 18 12 34 25 35 20 19 27 31 19 20 31 41 12 11 19 14 21 8 19 42 9 8 9 10 10 27 21 22 37 25 32 18 21 26 18 11 37 20 21 16 32 14 17 14 29 21 26 36 24 8 24 25 16 29 26 37 17 15 18 8 22 26 18 30 24 19 7 42 18 15 15 26 29 21 31 61 7 103 29 103 28 67 53 39 86 28 112 96 57 164 14 59 55 59 54 27 91 29 82 67 26 47 101 52 32 36 48 61 12 47
594x594 12 6 7 14 21 19 18 13 6 14 6 10 8 19 19 11 14 13 9 10 6 3 6 9 18 20 9 17 12 18 9 13 0 28 7 8 29 6 4 11 4 11 14 17 10 11 16 3 8 6 6 8 20 18 10 24 3 3 16 22 11 14 16 7 7 12 10 4 13 10 10 15 12 1 7 6 14 5 8 10 16 14 12 1 15 0 16 5 11 28 11 9 4 9 16 9 23 8 12 3 12 5 9 8 15 10 9 14 9 5 4 20 1 17 9 24 1 21 7 9 9 18 13 15 14 4 17 4 20 4 11 19 20 20 1 20 13 14 9 7 9 10 6 12 9 2 7 14 17 25 10 16 0 14 4 11 5 13 14 17 18 3 24 4 18 12 6 9 18 8 19 6 17 13 8 19 23 0 23 8 7 14 2 9 6 6 13 10 11 4 10 0 20 18 11 4 11 3 9 4 12 7 24 14 19 15 17 7 7 9 21 14 16 23 21 3 32 12 30 7 20 21 9 38 9 40 25 22 64 7 25 37 34 24 8 43 18 26 24 19 28 33 21 43 9 25 26 2 20
695x965 19 4 8 6 15 4 23 3 4 11 8 14 4 16 18 1 6 14 11 7 9 10 7 12 9 5 3 7 13 8 16 2 3 19 11 6 16 9 13 11 6 10 5 11 18 6 15 8 16 7 3 11 12 18 11 5 12 11 5 6 5 5 19 6 6 1 20 18 1 3 7 6 17 7 5 17 5 7 3 15 5 10 18 14 3 3 15 13 6 4 7 0 7 5 1 12 13 0 9 12 2 2 4 8 6 5 2 10 4 10 12 6 10 10 13 18 8 3 15 10 5 8 14 20 2 2 8 6 16 9 9 14 14 16 9 8 11 8 6 10 18 2 10 11 12 6 6 13 7 0 14 6 7 7 8 8 16 8 2 6 5 12 14 15 3 14 7 4 4 7 8 13 15 3 11 14 21 9 10 15 13 3 10 12 3 1 4 4 7 8 3 15 3 12 15 5 8 3 10 13 11 8 7 12 0 20 8 13 4 8 14 5 0 6 5 0 20 14 33 1 7 5 2 13 8 18 11 24 20 2 16 23 23 26 6 19 26 23 18 1 12 11 19 13 4 18 10 2 16
670x234 0 0 0 0 0 4 4 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 4 0 4 0 0 4 0 0 0 0 0 0 0 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 8 4 0 4 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 0 0 1 3 0 0 0 0 0 4 0 0 0 0 4 0 0 0 0 0 0 4 0 0 0 4 0 0 0 4 0 0 0 0 0 0 4 2 0 4 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 4 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 33 9 59 16 40 19 28 27 16 39 16 44 39 25 52 10 32 33 41 36 12 53 25 48 31 20 21 66 19 24 21 28 34 6 30
284x244 0 4 8 0 0 6 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 4 6 0 0 8 0 4 8 0 0 0 4 0 0 0 0 0 0 0 4 4 4 3 0 6 0 0 0 4 0 2 0 8 0 4 0 3 4 0 0 0 0 0 0 0 0 4 0 7 0 0 0 0 0 2 4 4 0 0 0 4 0 0 4 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 4 12 0 4 0 0 0 4 0 0 4 4 4 0 4 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 8 0 0 0 7 0 3 4 0 4 0 0 0 8 0 0 0 0 0 0 9 4 8 0 4 0 8 0 4 0 8 0 8 0 0 0 12 0 0 0 4 8 0 0 0 0 4 0 5 0 8 0 8 4 0 7 0 0 0 8 0 0 4 4 3 0 0 0 0 0 7 0 0 0 0 4 4 4 4 89 4 106 39 112 20 70 47 34 95 39 106 94 75 167 21 48 68 90 139 26 103 103 163 72 39 75 107 54 58 27 58 42 6 71
714x403 7 15 16 10 18 39 20 22 11 17 7 12 6 16 22 9 24 18 2 27 16 8 22 3 20 10 20 13 18 5 32 20 3 18 8 4 30 9 15 10 4 23 14 13 11 13 18 7 2 13 35 13 19 17 0 29 18 14 34 8 6 13 30 10 16 15 20 21 2 20 24 18 4 6 25 17 5 13 17 13 24 7 15 2 15 29 15 13 17 20 3 11 28 19 34 8 16 28 7 5 13 5 17 14 19 10 10 31 20 13 32 11 22 24 7 20 2 9 4 20 5 16 3 3 9 14 14 4 17 8 9 32 15 5 11 14 15 8 15 16 18 15 3 20 25 18 14 18 16 21 20 15 10 28 18 23 8 0 15 6 17 25 11 14 24 14 6 17 15 20 28 25 10 4 25 17 12 23 27 28 19 7 2 25 9 23 27 15 10 14 7 10 17 18 25 11 9 9 14 3 6 15 29 4 17 13 9 7 20 10 2 3 12 44 51 7 80 24 66 20 57 47 36 63 20 73 59 50 87 13 43 37 57 48 15 70 30 44 33 19 58 58 36 27 21 50 37 18 29
523x458 18 5 15 3 22 11 20 13 8 13 11 4 4 3 13 15 5 10 10 23 19 8 8 8 11 6 4 11 11 16 20 21 7 15 10 4 25 25 7 14 11 15 2 18 10 10 17 10 10 20 29 9 7 8 18 9 5 12 18 11 9 8 29 18 14 7 12 21 18 12 11 16 6 12 6 9 12 9 15 12 8 9 4 15 6 3 18 7 10 13 1 6 11 18 16 10 15 9 13 3 10 15 3 6 23 14 21 10 1 9 9 4 18 7 8 22 8 18 9 13 19 17 8 5 18 10 12 8 22 6 17 20 7 5 5 20 7 19 17 7 11 4 2 8 10 22 11 19 15 11 26 15 13 20 1 12 7 17 8 9 2 13 16 7 9 6 13 10 12 24 15 9 31 10 5 11 6 19 16 7 21 12 11 11 5 12 13 9 17 11 10 11 16 11 22 11 9 1 9 15 16 10 12 13 12 4 27 16 7 30 16 8 16 15 29 3 44 12 30 17 29 30 11 40 6 27 45 23 43 8 37 11 35 27 9 45 26 30 28 15 25 35 16 31 13 24 24 29 21
470x481 8 18 11 2 17 26 5 4 8 9 6 12 17 11 6 17 5 9 10 9 11 7 0 4 16 7 4 6 9 7 12 8 7 11 9 4 17 14 3 4 3 13 24 16 9 16 18 3 12 25 9 4 3 6 5 12 3 5 3 9 5 10 12 14 9 2 14 7 11 1 14 12 9 13 7 9 8 8 7 8 6 7 3 5 7 3 14 7 24 3 15 4 16 12 12 15 19 8 26 11 4 5 7 5 4 2 8 0 6 10 2 3 11 19 7 24 6 14 5 6 14 9 4 26 12 0 8 12 5 10 15 8 3 18 1 14 6 0 13 7 14 7 10 18 10 14 8 2 4 17 16 6 14 19 7 8 5 5 13 11 12 9 11 6 12 10 15 4 15 17 3 4 22 18 9 23 10 0 9 20 13 2 9 19 4 20 13 1 0 1 6 8 10 7 13 12 19 16 12 11 11 6 12 18 11 24 11 4 19 13 2 7 12 20 13 3 20 13 19 15 13 22 8 20 9 22 22 13 23 7 30 15 27 26 14 25 19 20 15 14 18 17 8 19 10 15 25 10 17
