 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
396x730 4 1 5 16 3 2 6 4 2 3 8 1 1 4 11 4 2 8 1 9 0 1 2 5 11 1 3 5 1 10 6 8 7 8 5 0 1 1 15 9 0 11 6 8 2 1 1 3 1 1 11 2 6 3 2 3 4 2 13 3 4 9 0 7 2 3 0 1 11 5 2 0 0 5 20 2 6 8 1 0 1 0 1 6 0 0 2 6 6 5 3 0 5 4 9 5 1 8 0 3 6 6 0 6 2 0 4 1 0 12 2 12 8 0 0 3 0 14 3 5 2 8 3 11 0 2 1 1 5 7 5 6 0 0 7 6 11 0 5 0 7 5 6 4 3 0 1 2 2 1 5 6 3 14 1 10 2 6 14 2 8 1 12 6 2 3 4 8 1 8 3 2 1 2 0 16 9 3 7 3 5 4 9 0 9 5 0 0 10 4 3 5 5 1 2 10 9 5 2 8 1 5 8 6 5 3 0 1 7 11 0 11 5 8 8 4 24 7 12 4 11 10 5 13 3 5 11 17 8 5 7 5 9 8 4 15 11 11 9 2 12 3 9 8 2 10 7 3 7
339x788 3 6 7 15 11 27 12 6 6 4 0 13 0 9 6 3 2 11 3 15 11 14 1 6 11 8 11 8 3 6 14 27 9 12 5 4 12 5 1 13 1 40 4 5 4 4 9 5 2 5 5 6 2 10 10 19 13 6 14 5 6 10 6 7 11 3 5 9 8 2 2 3 6 10 3 3 17 0 3 3 6 4 10 3 12 6 0 10 5 11 6 3 9 4 14 12 10 5 2 5 8 13 6 7 11 13 2 12 2 5 12 12 0 7 13 3 7 6 11 15 10 9 4 18 8 0 6 1 32 7 1 11 2 9 6 7 3 4 8 12 20 1 10 22 4 7 5 10 6 0 24 13 4 7 0 12 2 7 9 1 8 7 5 6 9 15 9 0 11 15 4 10 16 6 24 4 15 8 2 22 9 9 6 1 6 11 5 5 1 5 12 8 7 14 8 8 7 9 9 8 4 4 4 9 4 18 13 3 8 6 10 9 1 4 16 6 19 7 16 6 10 18 8 17 4 9 16 17 5 2 27 6 9 12 7 20 6 25 13 7 16 6 16 5 6 15 13 10 24
405x802 8 8 5 6 6 17 3 3 3 5 12 13 4 9 6 8 8 10 8 3 8 15 8 6 26 1 11 10 6 8 21 10 6 2 4 0 10 0 7 4 3 10 2 7 3 8 6 2 8 1 8 5 3 12 8 12 7 3 0 3 2 10 5 6 7 0 4 9 9 12 4 14 7 10 6 7 1 6 1 0 4 2 0 9 3 4 3 2 1 11 4 10 12 16 14 5 4 8 3 3 19 10 6 3 10 2 6 9 0 8 4 3 6 5 4 12 7 4 6 14 4 9 1 9 3 1 1 2 21 2 2 6 9 2 11 9 0 7 4 4 5 4 0 3 17 8 5 8 5 10 5 2 5 1 3 18 4 11 3 5 5 5 7 2 0 6 3 5 15 2 10 10 5 0 0 14 8 23 4 1 0 6 1 13 8 9 7 1 7 4 1 0 0 4 16 2 6 0 14 15 4 2 9 13 14 0 19 10 4 1 10 4 5 1 4 7 19 4 12 1 5 6 4 16 3 9 14 13 10 7 2 3 11 13 1 15 8 8 10 3 12 5 11 8 3 8 0 1 14
432x807 21 6 2 10 6 13 14 6 3 3 3 2 5 1 0 12 0 1 4 4 6 10 10 1 6 2 0 4 1 2 8 25 8 0 3 6 0 2 2 23 1 7 0 1 4 2 4 1 0 3 10 3 0 1 11 11 2 1 10 2 4 5 6 20 5 2 1 5 9 4 6 9 4 7 7 2 6 1 0 4 2 9 8 1 9 2 8 1 5 19 3 6 3 6 3 3 5 3 2 2 15 12 3 4 4 12 5 11 7 3 8 8 6 3 3 9 8 15 11 1 9 1 0 9 8 4 0 4 15 5 10 2 8 5 1 0 2 4 6 2 0 3 5 5 0 2 2 3 4 3 19 5 5 4 0 15 12 11 3 4 1 4 1 7 2 5 2 12 1 6 5 18 5 8 2 8 1 2 12 1 2 1 0 12 11 13 8 6 8 0 3 14 14 11 9 11 5 2 5 4 10 0 8 3 3 8 7 6 10 12 4 10 8 26 7 8 16 8 14 4 6 10 11 9 1 14 10 12 10 3 3 6 9 15 3 12 6 14 14 2 17 7 11 5 1 7 3 0 8
494x938 5 0 3 8 13 19 6 8 8 3 1 1 0 9 8 12 5 6 2 8 0 5 3 3 11 5 12 5 8 5 19 2 1 3 1 1 16 5 2 10 0 3 11 12 0 25 14 3 0 1 7 20 7 8 11 6 14 2 12 1 5 12 8 9 0 3 3 10 4 10 10 7 1 11 19 0 5 2 13 9 2 11 9 3 4 9 2 3 7 3 0 12 4 7 9 12 8 8 0 3 1 3 3 7 3 11 3 2 2 0 1 2 25 5 0 8 5 5 11 11 6 4 7 10 0 3 6 5 3 9 3 3 1 7 3 10 6 4 2 9 15 8 6 0 4 4 8 0 4 0 15 6 4 3 0 7 5 10 5 1 7 13 3 10 4 8 4 14 5 4 0 6 8 0 8 8 17 14 15 4 1 3 1 2 3 7 13 3 7 4 6 5 12 22 2 3 3 5 9 4 9 4 4 3 7 8 6 2 9 0 5 10 10 13 7 2 19 5 11 0 5 9 8 12 0 3 12 8 10 3 1 7 8 11 1 13 6 12 9 3 23 25 16 9 4 9 3 0 10
328x948 1 8 8 2 1 11 0 9 1 4 0 0 11 2 8 8 4 4 11 5 3 9 13 3 0 0 2 4 1 2 2 15 2 8 2 6 8 6 4 0 6 5 0 17 7 7 0 3 4 9 2 8 10 2 5 6 9 0 9 13 6 0 1 8 10 4 4 0 3 1 1 7 5 7 11 10 16 5 6 1 4 0 7 7 6 6 1 1 2 0 0 2 3 1 6 4 3 6 0 17 4 1 2 0 3 5 9 0 4 3 8 7 4 0 1 3 5 2 10 4 1 4 0 4 9 2 5 0 0 5 0 3 2 9 5 6 5 3 0 0 6 7 0 0 9 2 1 5 0 5 28 0 11 6 5 6 1 5 8 1 15 0 4 5 2 2 5 6 4 8 8 15 12 9 1 2 3 15 6 6 5 2 8 3 2 9 1 0 1 2 0 3 4 21 3 1 1 6 4 11 5 6 6 6 0 6 0 2 2 6 8 4 0 0 3 2 8 6 6 2 3 2 2 9 1 2 3 7 1 1 8 4 7 4 0 7 3 8 5 1 13 2 6 2 2 0 9 3 5
414x983 9 5 0 7 3 1 5 3 5 1 5 0 4 3 0 0 2 3 2 1 1 5 11 3 5 0 9 5 1 2 0 6 4 0 1 0 3 7 6 8 7 8 3 4 2 8 3 7 0 4 3 1 5 8 1 7 9 2 8 6 0 0 8 1 8 1 7 1 1 5 3 6 2 7 15 2 9 5 2 0 1 4 4 1 0 0 7 0 0 2 1 7 0 5 5 2 0 5 0 3 4 4 9 3 1 1 5 10 5 0 1 11 12 0 0 3 11 0 3 1 6 0 0 0 0 5 0 3 15 2 14 8 2 4 0 0 1 2 5 9 2 5 2 9 4 8 0 6 2 13 2 10 7 2 5 8 1 3 0 1 8 3 2 4 0 5 10 6 5 3 3 2 7 2 0 13 5 2 7 1 1 1 0 14 4 6 7 1 2 7 1 1 1 3 1 11 7 0 1 5 8 3 0 2 7 2 2 8 12 10 3 8 3 9 5 8 6 1 4 2 10 8 2 9 0 8 4 7 1 0 0 3 6 6 3 3 4 9 3 0 8 2 7 7 0 3 1 0 9
557x17 5 4 9 5 5 40 8 6 6 9 9 7 5 0 3 2 6 8 12 13 4 4 7 6 3 1 5 5 5 5 7 20 4 8 5 5 0 17 11 4 1 10 1 17 5 0 9 0 1 2 3 5 8 1 3 9 4 2 11 6 8 1 12 9 1 0 0 4 0 8 5 12 5 4 3 3 1 6 6 0 4 4 5 5 4 11 1 7 6 2 4 6 1 1 12 0 6 6 2 0 7 7 6 10 5 2 9 5 2 7 7 2 15 6 5 15 4 6 1 8 3 5 3 8 2 7 4 0 3 2 2 9 4 9 1 4 15 7 0 3 5 18 16 1 7 5 14 12 9 3 4 2 0 6 0 10 2 4 0 3 5 0 7 6 9 3 1 6 7 8 16 14 5 15 1 2 2 13 8 2 3 0 5 3 15 5 10 0 0 0 5 0 8 1 3 2 19 1 4 1 1 8 2 8 5 7 2 5 11 10 2 0 5 5 10 3 16 4 13 1 10 9 4 7 5 10 8 6 5 5 10 11 4 12 4 14 6 8 10 3 6 2 7 1 3 3 13 3 8
521x64 3 5 4 5 0 19 10 8 2 1 2 2 2 1 5 4 1 6 5 2 2 5 6 0 4 1 6 8 10 0 2 21 5 5 3 1 5 12 6 0 10 11 2 3 3 1 3 1 5 6 1 0 5 4 4 3 6 4 0 4 2 0 6 2 3 3 1 6 3 2 7 8 1 0 7 2 6 1 3 6 3 9 1 0 4 1 0 5 10 6 6 11 0 0 0 0 9 7 4 3 3 5 5 2 3 1 11 3 5 8 5 6 1 6 10 8 0 3 3 0 7 8 1 6 4 0 3 1 6 4 2 1 8 8 1 7 4 1 8 3 3 4 0 1 6 7 1 2 11 1 14 3 2 4 2 8 2 2 5 5 0 9 8 0 8 6 5 2 6 0 5 8 6 2 0 1 0 21 1 14 1 10 11 8 10 0 3 6 19 0 2 0 3 12 2 2 6 5 3 0 3 2 6 10 0 4 6 9 9 5 7 7 2 3 4 5 11 4 3 2 6 6 1 7 1 9 10 5 8 3 12 6 6 4 3 4 1 3 5 2 8 1 5 2 3 5 19 5 4
608x74 19 8 1 3 9 10 1 6 2 10 7 4 6 2 1 4 2 7 14 0 8 7 1 4 5 3 14 7 11 12 5 9 3 7 13 3 7 0 12 8 10 4 11 7 8 4 1 4 0 6 16 3 7 8 5 10 1 8 4 3 0 5 1 10 8 0 7 12 6 5 0 2 1 20 2 5 6 1 3 0 6 6 10 0 6 5 16 4 3 6 4 7 3 2 10 6 17 3 6 7 8 5 8 6 10 10 0 17 9 6 6 9 9 10 1 11 0 5 3 9 8 2 8 12 6 1 18 5 20 1 6 3 12 1 7 1 7 1 1 2 0 11 14 1 1 7 1 17 3 3 0 10 3 8 8 31 0 3 5 5 0 1 1 2 9 1 4 1 8 11 3 7 5 20 7 14 3 0 1 0 16 13 0 7 12 2 13 8 14 0 8 5 1 2 6 6 6 7 3 15 7 2 6 5 11 7 5 16 10 2 5 2 0 7 7 6 24 5 4 4 7 10 9 12 4 10 9 10 5 3 2 9 8 16 5 10 11 6 11 3 11 8 6 2 2 7 2 1 13
592x116 7 6 4 3 16 9 8 8 2 0 4 2 0 8 5 1 2 5 2 9 3 10 4 1 0 5 8 7 10 0 3 8 4 7 3 8 12 6 3 12 2 3 6 8 1 3 9 2 1 12 6 11 9 7 5 1 6 6 11 8 7 3 1 0 3 3 3 1 0 7 3 8 4 6 6 4 3 14 8 8 10 0 11 1 5 4 4 8 6 8 0 1 4 2 6 6 0 6 3 2 1 24 5 10 1 4 5 0 3 13 4 3 6 1 6 7 7 20 3 10 9 3 0 9 4 1 1 1 2 4 1 3 6 4 5 1 6 12 0 2 2 0 6 7 8 11 9 6 11 13 9 5 5 5 4 4 1 4 15 1 5 5 4 1 10 0 3 8 9 8 5 3 3 8 4 8 6 6 13 4 0 8 7 8 6 6 12 3 1 5 3 1 11 11 11 1 6 9 2 3 4 4 6 12 7 0 0 7 1 2 1 2 2 8 8 6 20 4 17 5 10 7 5 13 2 9 14 16 6 5 8 6 7 18 2 11 3 15 6 5 9 5 6 5 2 11 4 1 12
722x221 5 19 5 21 8 37 4 10 8 4 7 9 6 12 5 4 10 6 2 5 18 6 3 7 18 10 2 7 9 3 34 25 15 14 7 6 5 6 8 10 3 12 5 17 7 9 7 2 6 8 29 15 5 10 10 15 14 11 8 9 5 3 7 0 8 1 17 5 6 16 13 15 11 11 6 8 10 7 2 0 17 1 0 1 9 0 7 9 4 10 1 0 5 5 8 3 15 10 22 9 1 8 7 4 11 10 15 1 11 21 7 8 4 3 3 3 8 37 20 5 5 8 3 17 18 7 25 12 15 8 4 9 15 5 9 8 11 9 1 4 13 10 7 10 18 11 14 5 11 5 16 15 8 10 7 9 2 12 7 2 12 5 2 2 2 5 8 10 5 3 9 14 21 7 11 17 4 27 15 8 13 11 8 4 5 1 14 7 6 9 7 3 8 14 3 5 13 10 13 4 5 2 10 0 2 3 17 6 15 5 11 13 8 5 36 14 42 13 30 6 26 15 15 32 11 22 32 21 39 6 9 14 18 26 13 29 20 33 32 14 27 22 18 9 15 24 9 1 21
467x314 16 13 6 7 10 36 14 20 1 13 6 7 13 7 7 10 1 6 7 2 16 6 2 16 6 7 12 3 20 10 17 14 7 13 8 3 2 8 13 11 5 17 9 10 18 8 10 10 16 11 0 13 3 5 6 17 8 7 6 13 3 12 16 14 5 7 16 14 1 20 9 9 7 20 12 2 7 14 13 8 2 9 5 3 6 2 14 6 5 25 10 15 6 5 8 4 9 7 7 9 8 3 13 20 5 15 13 4 2 30 4 5 23 1 12 7 0 17 15 15 7 9 5 13 4 5 3 3 9 3 8 12 10 5 5 2 0 14 10 3 13 3 4 5 9 21 10 2 10 22 6 13 21 0 3 23 5 8 5 8 2 14 6 16 16 11 5 1 19 5 8 11 19 15 1 11 11 2 11 2 6 16 9 13 19 23 22 1 6 4 8 13 7 4 16 4 7 3 16 4 2 7 13 15 18 22 9 9 13 5 9 5 10 13 26 5 25 6 24 6 14 13 8 16 4 20 18 29 7 7 9 8 21 12 3 18 45 16 16 2 14 4 10 6 3 2 9 6 13
555x314 4 7 4 2 14 16 6 15 8 10 15 15 0 4 7 11 2 9 10 3 0 3 1 5 0 4 7 0 8 8 11 4 2 19 1 4 0 0 1 2 5 19 1 4 12 11 7 2 4 9 11 4 5 8 3 1 2 8 10 12 4 6 0 7 5 5 12 10 4 8 15 4 4 1 2 0 3 10 10 4 7 12 4 0 3 1 4 1 4 10 21 6 6 11 4 4 5 12 0 6 1 5 6 5 12 5 5 13 3 5 9 4 8 12 1 2 7 17 9 4 18 19 3 4 0 7 20 3 14 11 3 3 12 7 5 0 2 10 6 3 2 6 5 1 7 9 9 7 10 20 0 10 9 0 4 18 1 13 6 0 6 0 3 14 8 4 8 4 13 3 17 4 8 6 6 9 6 7 14 12 15 9 7 20 10 4 14 4 7 0 9 11 5 17 11 5 7 3 12 2 0 5 23 8 1 9 0 7 7 0 3 6 5 14 20 6 27 7 10 9 10 4 11 6 1 11 23 5 11 4 4 9 14 11 8 16 10 19 14 9 18 9 11 7 4 8 10 2 16
562x499 6 1 0 6 14 26 9 11 17 24 18 6 8 5 15 8 4 10 14 6 14 26 9 8 12 7 6 2 7 7 17 15 6 15 4 7 14 6 21 15 8 9 7 6 7 13 3 3 12 7 17 11 5 8 16 2 14 8 3 5 15 13 2 2 14 15 17 6 21 2 12 19 19 15 19 5 9 3 4 1 10 12 11 7 9 7 18 12 10 6 5 11 4 5 3 4 7 4 11 8 13 12 16 11 10 9 4 4 8 16 10 3 48 6 11 5 12 8 18 9 14 9 11 6 6 6 3 2 23 7 7 5 16 8 16 1 3 3 3 4 6 6 6 12 5 8 9 14 7 3 20 8 12 11 5 7 7 4 3 12 0 10 14 11 7 14 5 9 3 5 15 12 14 19 20 17 15 15 15 1 9 13 0 5 17 13 11 7 13 2 14 16 2 20 6 15 9 8 8 9 14 4 27 18 12 15 18 4 7 0 11 5 4 18 31 5 38 11 23 5 16 9 13 19 9 40 21 17 42 9 10 20 22 24 9 25 10 27 26 21 31 27 21 6 11 19 5 2 23
411x520 3 0 4 3 2 0 5 17 5 2 10 1 3 4 5 7 1 0 0 6 1 12 0 1 0 7 0 11 2 2 2 5 6 0 8 0 13 6 3 5 2 0 5 11 1 11 4 5 9 0 2 11 0 3 4 6 0 12 3 12 0 5 0 6 4 6 0 2 2 5 15 2 2 0 0 1 5 10 2 1 10 3 3 8 5 8 0 0 10 0 3 4 0 1 9 0 5 1 1 2 5 8 2 0 0 7 2 1 2 4 2 2 2 4 6 3 4 12 2 7 12 1 6 8 4 2 3 1 1 6 4 7 2 0 0 0 4 0 0 3 2 1 3 3 1 6 1 11 2 4 3 0 5 6 1 8 0 1 8 3 0 0 12 2 3 6 4 5 5 10 3 0 9 3 0 5 1 9 11 7 6 0 2 5 0 0 0 5 1 0 4 7 0 22 0 0 5 2 7 6 4 3 5 2 3 16 2 8 0 0 3 1 0 4 7 0 9 2 9 4 7 5 2 6 2 7 2 7 5 3 13 4 12 8 4 9 5 11 6 1 8 5 3 4 3 10 9 2 7
580x572 15 3 15 3 19 18 6 18 3 2 17 24 16 20 6 8 15 14 17 16 7 13 11 2 9 12 3 21 10 3 24 17 5 13 2 2 17 11 19 4 12 2 13 12 7 8 11 9 17 12 9 10 6 4 13 3 6 15 17 12 0 13 9 8 19 5 12 9 4 19 25 21 21 20 9 8 3 2 6 17 10 12 19 0 8 1 4 2 9 8 16 5 5 8 9 8 11 11 8 8 25 12 2 12 7 14 11 3 1 20 6 4 28 9 6 9 14 19 26 13 13 10 5 17 1 8 25 3 19 7 5 30 10 2 6 8 5 8 6 7 8 10 11 9 14 19 4 10 11 10 20 7 11 18 5 12 6 14 22 3 4 7 13 13 11 8 10 22 4 11 22 9 46 2 5 17 12 12 7 4 5 18 3 16 21 5 5 1 7 12 2 9 13 12 5 18 4 5 14 2 5 9 11 8 12 8 2 10 20 3 7 7 1 21 35 6 38 12 34 7 20 18 8 33 6 26 19 22 38 8 9 17 17 24 10 29 22 24 17 13 28 22 17 10 18 15 6 1 21
436x710 1 3 7 9 16 1 4 1 5 8 13 3 2 7 4 7 10 1 19 0 0 6 3 1 2 9 2 0 5 2 8 20 0 12 1 2 3 4 5 8 1 6 4 15 3 9 21 0 3 10 10 3 4 0 4 5 6 11 4 7 0 0 15 0 12 3 3 0 7 9 8 8 10 5 1 6 0 2 2 13 0 3 0 4 2 10 2 7 1 2 7 0 1 6 6 0 0 5 5 7 3 3 4 0 7 6 3 4 1 1 0 1 5 3 4 0 10 5 4 5 1 2 4 16 4 2 2 3 3 1 0 1 9 3 3 4 6 1 1 0 2 1 3 3 2 3 4 6 8 9 11 9 9 0 0 10 0 2 3 4 5 6 9 12 4 0 11 7 2 0 4 0 11 8 1 8 6 13 3 6 7 9 3 4 4 0 5 2 2 0 7 4 11 2 1 7 3 6 4 5 15 5 6 13 3 2 3 5 8 3 1 9 0 5 18 2 28 7 14 8 15 12 11 18 3 14 11 16 26 5 4 8 13 13 5 18 7 20 13 6 16 24 10 7 6 8 3 2 8
628x731 16 1 21 12 9 39 5 9 16 18 3 7 2 12 12 5 5 11 7 15 13 25 1 5 13 9 8 13 5 4 0 39 1 2 12 1 22 12 15 11 15 5 23 19 10 12 6 5 11 9 15 5 5 19 11 21 21 1 11 0 4 11 2 24 6 4 10 7 0 9 6 19 11 19 19 5 8 13 9 11 18 10 1 5 18 20 5 7 7 27 13 4 4 1 14 24 4 12 1 1 8 8 9 8 2 17 8 9 1 15 26 1 5 19 0 6 12 11 12 6 12 13 11 4 8 10 1 4 10 3 8 15 10 13 7 7 3 22 5 20 12 6 19 9 9 9 3 7 3 23 28 11 6 17 1 37 1 8 20 2 24 9 6 24 3 10 20 11 7 14 14 7 23 4 9 18 13 17 25 14 11 20 6 12 7 7 13 3 4 5 7 4 8 18 13 14 5 8 20 19 7 10 7 6 7 7 9 9 18 12 7 6 8 5 16 9 25 10 19 4 13 17 12 24 4 20 19 19 14 6 6 11 20 9 9 24 11 18 21 12 15 34 7 1 10 9 13 2 22
287x740 3 2 11 7 3 13 7 2 7 9 8 4 0 0 0 6 1 7 2 10 3 2 6 4 0 8 0 2 4 5 4 11 3 13 0 0 9 2 11 9 5 0 2 1 5 0 4 10 5 2 14 9 8 3 4 11 7 5 0 10 6 7 5 5 0 5 0 4 2 11 6 5 5 9 8 2 0 5 4 11 5 7 5 3 5 0 1 11 9 7 0 3 0 6 3 0 4 1 3 4 6 0 5 4 1 1 11 10 3 3 1 0 3 6 8 8 14 14 5 7 0 5 3 3 1 3 2 2 2 0 6 0 5 8 1 0 5 4 1 3 4 9 8 10 5 3 5 0 8 3 19 0 0 5 5 28 6 0 7 3 1 2 0 9 5 5 4 5 5 8 0 0 5 7 7 13 1 3 5 3 1 12 2 0 2 9 8 3 6 12 1 8 2 5 2 6 8 4 5 5 0 1 8 6 12 0 4 11 7 16 7 11 1 3 2 2 13 5 11 3 7 8 6 15 3 9 4 5 7 1 0 4 5 6 2 5 2 9 5 3 10 5 6 4 0 4 2 1 8
276x761 2 0 14 6 6 18 7 6 6 1 1 3 4 11 1 0 2 2 1 2 0 15 1 6 3 4 5 5 12 0 0 17 0 2 2 0 1 3 3 8 1 3 0 7 3 4 0 1 3 5 3 1 8 4 4 10 0 8 3 2 3 6 9 7 1 7 7 1 7 3 8 22 7 3 1 0 0 6 3 0 2 7 2 3 6 1 4 17 4 4 1 3 0 4 15 4 2 1 1 0 0 1 2 0 17 1 2 4 7 2 0 0 2 2 0 7 2 1 3 9 1 3 1 1 2 6 13 6 5 0 7 3 5 9 6 1 5 8 4 1 3 4 0 2 0 4 7 13 3 10 16 1 2 9 0 17 1 4 8 6 0 1 0 0 13 3 4 4 12 0 6 0 9 5 3 10 17 2 2 5 6 5 5 5 5 11 3 2 11 1 4 6 2 3 8 12 7 0 1 6 0 4 3 8 9 9 1 8 7 10 4 6 2 7 5 2 12 2 4 3 7 3 1 9 0 8 4 4 3 2 2 4 3 2 2 6 4 12 5 1 3 1 4 3 2 2 3 0 8
426x843 8 9 7 9 12 15 1 18 4 4 7 15 3 8 8 3 1 16 6 12 17 15 0 3 6 6 9 7 5 7 15 17 6 14 7 0 10 4 2 9 1 15 5 14 5 6 4 0 6 8 12 2 16 1 3 5 1 1 9 3 1 0 10 10 12 6 2 14 5 9 8 10 11 13 7 2 10 3 3 5 4 12 22 2 6 2 11 3 10 11 3 7 6 3 7 4 1 6 3 1 1 2 3 1 11 0 14 11 0 7 9 10 4 4 9 12 3 1 7 8 3 12 10 12 4 10 0 0 12 3 3 4 8 14 4 10 12 2 11 21 4 2 4 2 10 8 8 13 6 12 21 12 10 14 11 11 5 11 8 1 7 3 12 12 5 9 4 5 13 11 1 14 9 0 0 8 7 13 14 7 11 4 5 9 1 15 15 13 17 8 2 8 6 17 18 10 17 4 10 9 5 13 8 20 11 5 14 10 4 2 11 16 13 31 14 5 27 7 24 3 15 15 10 18 3 19 17 12 11 2 5 10 9 19 9 16 3 21 9 4 20 18 20 15 5 11 10 3 10
354x845 5 0 0 0 7 3 3 5 4 1 4 9 3 3 1 0 4 2 3 2 1 2 1 0 9 8 13 0 1 3 10 19 2 5 0 5 0 6 6 1 2 5 2 3 4 6 4 0 5 1 2 0 4 1 2 6 7 2 3 6 0 9 0 12 9 0 8 3 8 3 2 4 6 1 10 0 0 1 0 9 2 1 5 4 4 0 0 3 1 4 1 1 4 7 16 9 2 0 1 7 4 3 2 1 0 6 3 2 6 0 1 0 10 8 4 6 2 8 25 2 18 5 3 4 9 5 6 7 11 0 0 2 0 19 3 6 6 5 0 0 1 3 8 10 0 10 2 0 3 7 15 0 0 1 2 5 5 7 3 1 3 18 4 7 2 14 13 5 14 10 8 4 1 3 0 9 2 5 7 2 7 3 6 3 5 11 8 1 8 3 9 0 5 0 6 0 4 13 5 10 1 1 4 2 6 3 4 5 6 7 1 0 6 14 5 4 7 8 5 2 8 4 4 7 5 3 11 7 8 2 2 4 5 9 2 14 4 10 11 3 16 4 7 4 1 4 8 4 9
461x987 3 4 2 0 9 20 8 7 11 6 12 8 4 6 2 9 8 3 9 16 5 11 4 2 14 11 4 11 2 11 9 17 11 9 1 6 1 14 1 14 6 12 8 10 0 2 2 0 8 10 18 9 9 5 5 8 9 6 4 3 13 18 10 12 10 0 12 7 7 11 9 2 4 12 16 6 5 5 1 5 5 1 21 9 1 5 15 5 10 22 4 9 11 1 8 2 2 6 5 3 10 11 8 14 6 6 7 16 12 10 4 5 7 3 4 11 2 0 4 7 13 9 5 4 3 11 6 1 3 3 6 6 5 4 15 4 8 0 0 0 6 1 5 1 3 10 6 2 5 9 19 1 3 8 1 7 9 1 8 5 3 0 9 4 1 13 8 3 4 4 5 8 7 2 2 22 10 0 0 15 13 4 3 2 19 4 9 3 2 2 8 3 9 6 13 7 4 4 5 12 8 10 6 16 5 13 10 14 13 0 4 3 3 6 6 5 12 4 16 0 5 8 5 10 1 8 10 10 6 1 0 1 5 12 3 10 4 16 18 3 17 9 15 11 3 5 0 0 8
752x49 3 4 14 13 13 18 5 9 5 7 7 7 9 16 5 5 11 12 8 6 7 13 5 5 9 0 0 3 24 6 13 23 3 1 0 0 16 7 2 16 3 2 9 5 17 5 1 12 8 6 16 9 3 11 8 8 1 7 7 6 4 10 7 3 12 3 8 12 4 8 0 15 5 12 3 2 9 4 4 9 4 8 7 2 6 10 19 9 9 13 6 6 2 10 4 8 3 3 3 7 6 12 5 11 0 3 3 7 25 6 10 10 10 3 18 13 5 14 1 10 6 4 3 17 6 13 10 1 11 3 10 4 4 12 3 4 3 8 6 4 15 4 2 5 3 8 7 14 4 9 15 0 6 11 4 12 6 10 8 4 2 8 5 6 8 15 8 8 1 7 1 1 23 6 9 9 0 13 8 5 20 5 2 1 27 3 4 12 3 7 15 6 13 8 2 8 2 9 13 7 5 10 8 10 4 13 13 14 11 8 1 5 6 9 19 2 21 6 19 6 16 12 10 9 8 13 15 12 20 10 3 12 13 15 9 16 8 16 19 2 23 13 9 3 5 8 6 0 11
