 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
460x339 15 13 26 11 16 67 29 40 8 10 24 28 10 18 24 20 23 17 6 28 17 11 15 18 18 3 26 23 10 41 29 10 9 34 18 9 10 10 12 10 18 21 11 28 13 18 18 23 19 28 30 34 14 11 20 20 14 17 15 12 15 16 22 15 15 12 28 38 21 15 21 35 20 27 4 6 28 12 19 22 19 11 21 8 4 8 11 11 11 8 10 1 9 28 14 14 32 27 11 11 22 15 18 15 22 16 4 18 19 7 12 8 12 18 7 28 10 18 8 15 30 20 11 29 11 27 3 5 33 23 10 40 15 20 12 26 20 16 11 20 12 13 21 23 13 16 8 17 18 5 55 15 6 16 5 22 12 10 20 13 9 18 15 38 8 8 9 40 10 16 21 22 26 8 13 15 14 14 31 32 13 15 15 17 20 34 32 8 23 11 4 13 14 33 16 8 14 25 15 22 13 7 27 14 3 22 18 14 26 4 24 11 16 26 44 9 62 24 57 13 29 32 20 48 15 49 37 27 91 15 22 37 33 42 24 50 34 54 35 22 25 43 31 34 14 40 19 8 29
496x434 33 14 24 18 24 102 20 58 13 22 29 42 13 21 35 23 19 26 26 33 34 34 29 29 61 35 17 18 42 31 41 46 40 43 32 42 39 21 28 58 26 37 30 59 15 26 31 25 16 22 29 35 4 25 21 41 37 35 44 19 26 20 21 47 30 23 17 45 30 25 16 71 17 19 34 32 34 20 27 33 11 20 32 13 14 13 44 14 34 30 21 21 35 19 20 16 13 34 8 42 38 40 37 17 20 25 26 24 47 30 27 32 37 19 26 37 31 32 23 54 41 45 22 22 21 48 28 14 53 40 47 64 14 29 27 19 12 46 26 8 33 32 27 38 15 42 24 52 37 24 38 17 19 27 10 28 10 21 29 18 11 14 19 36 6 20 38 33 44 52 18 18 29 16 22 29 30 18 42 24 17 14 15 44 38 23 51 14 30 17 18 20 44 25 28 30 22 23 38 26 36 28 21 17 18 35 22 46 37 21 21 30 26 41 71 20 79 23 73 25 49 30 29 59 17 75 60 51 111 23 39 45 63 47 34 70 34 73 43 34 51 94 53 37 31 52 52 12 62
508x524 24 6 9 15 16 45 44 16 6 30 16 32 17 7 8 22 28 19 24 27 21 12 23 13 35 31 6 49 26 22 23 23 3 37 23 11 36 20 5 22 17 27 18 19 10 1 25 17 14 22 19 33 12 9 30 11 19 17 11 8 15 18 20 48 2 5 24 14 29 36 23 27 33 18 9 11 16 5 7 11 18 20 14 10 19 16 20 16 7 19 28 13 26 27 29 13 18 11 12 18 26 4 29 18 9 45 21 24 32 11 9 28 22 25 24 46 9 16 12 23 31 16 26 20 33 9 21 15 41 2 7 37 18 10 27 24 5 16 28 11 34 17 35 5 14 19 21 26 24 45 25 17 15 34 10 27 10 19 15 15 11 22 17 26 33 30 16 18 21 19 27 11 18 13 6 30 29 30 32 17 20 12 20 12 27 19 31 5 15 14 10 26 10 28 34 25 24 3 26 32 29 9 20 25 30 11 34 6 32 25 25 34 8 37 22 18 44 26 46 13 47 29 16 34 17 49 31 18 63 19 40 19 39 41 21 53 32 26 31 23 25 62 30 58 24 40 65 28 25
612x663 17 17 15 7 19 31 17 21 22 15 17 15 7 11 10 9 13 14 17 18 20 11 8 8 9 17 6 4 12 12 16 9 15 34 6 16 11 11 13 14 11 13 15 19 3 29 24 18 25 4 7 15 15 9 19 18 24 17 13 8 11 12 16 24 22 16 16 22 15 12 19 22 7 11 5 27 8 10 15 11 12 13 22 15 11 11 16 10 21 9 11 4 19 4 9 26 13 18 15 14 40 5 17 14 12 19 14 16 12 8 15 21 9 19 6 17 18 21 17 24 21 24 8 24 11 18 12 10 15 20 22 22 17 10 9 8 13 19 28 12 11 6 13 11 17 21 15 21 12 8 28 20 15 41 11 5 20 13 10 9 8 18 9 21 15 13 13 27 17 25 15 9 12 10 6 12 12 14 16 24 11 11 9 16 5 17 9 13 9 8 3 8 11 25 10 18 14 12 23 20 4 7 31 9 12 9 24 18 17 11 7 10 8 22 46 5 69 21 52 20 27 24 19 33 5 54 40 47 85 14 31 32 37 43 14 50 8 44 43 35 40 59 27 20 12 28 40 7 30
618x808 27 19 20 41 11 80 31 20 14 17 37 40 20 6 24 5 4 11 15 56 12 10 22 21 61 7 16 11 14 26 36 21 10 26 22 37 41 17 23 36 30 15 25 26 17 20 40 24 27 26 30 13 14 35 33 37 17 33 19 17 31 33 20 36 20 20 10 22 38 15 38 53 11 22 9 19 13 8 16 11 18 17 23 28 40 31 29 7 33 22 5 19 18 9 18 20 16 15 22 25 27 12 22 19 29 21 28 35 20 27 23 16 32 29 27 42 18 28 12 30 29 13 13 16 7 21 30 11 44 38 22 43 24 54 16 30 14 23 14 23 30 10 19 48 37 32 22 46 20 7 20 14 20 33 23 23 23 17 17 8 17 21 14 22 15 16 23 26 22 7 14 36 23 27 35 35 15 48 26 25 19 26 13 25 16 29 31 23 23 22 27 20 26 35 34 32 39 40 23 19 30 6 52 15 14 21 14 22 23 15 10 20 33 28 40 11 72 29 53 16 39 31 23 41 15 51 32 40 81 10 31 30 32 43 11 59 21 50 37 22 40 58 51 31 8 35 25 7 35
608x911 26 14 22 26 48 55 33 35 18 17 21 44 23 16 13 26 16 10 18 32 28 38 30 30 29 8 27 20 21 18 17 30 15 42 18 12 51 19 27 23 18 21 25 45 17 19 10 14 26 12 45 24 11 26 43 21 16 30 43 13 28 17 30 44 60 11 11 24 33 9 16 52 22 16 25 35 25 14 31 38 29 49 26 15 14 17 32 3 27 22 19 12 31 32 24 23 5 20 38 11 51 13 28 26 22 25 20 35 31 16 11 13 17 18 23 50 13 16 31 34 28 17 16 26 29 10 16 12 42 20 20 21 10 22 18 23 29 14 17 23 28 21 33 25 20 31 18 26 24 16 31 9 26 34 6 21 4 27 27 18 18 28 23 8 10 19 26 19 26 27 15 29 37 29 23 31 22 27 33 18 23 39 22 14 25 23 46 18 12 26 26 11 31 26 16 32 40 37 9 32 17 12 33 19 26 35 35 17 27 25 27 33 22 8 28 6 59 21 70 14 34 30 22 40 13 62 36 34 80 6 13 32 39 45 13 49 11 62 43 19 39 48 34 31 8 34 32 4 40
694x972 14 13 15 16 18 35 15 8 6 9 10 22 19 10 9 12 22 10 13 22 8 12 6 8 24 8 11 10 10 29 25 5 8 23 17 15 25 8 6 23 6 0 16 28 5 7 9 7 21 16 16 13 11 23 18 10 14 15 25 22 5 32 33 19 6 12 13 24 15 14 18 19 19 10 6 32 12 16 23 10 12 18 4 11 8 19 13 10 28 7 7 6 31 1 11 12 11 13 15 6 26 4 18 30 11 16 33 38 16 6 15 18 8 23 18 37 8 11 14 9 16 19 18 17 24 8 8 9 13 22 8 22 7 11 7 25 8 20 14 18 7 12 16 22 8 5 29 8 16 4 38 5 4 12 12 4 6 20 20 14 23 17 11 9 12 6 12 9 20 13 5 9 11 11 15 15 14 21 16 20 4 2 13 19 14 10 19 27 17 10 12 7 16 18 16 9 18 22 4 15 14 16 12 26 6 15 8 15 23 32 17 10 8 18 15 3 23 10 36 4 17 16 11 34 2 17 25 16 48 5 8 17 13 29 6 20 14 21 24 3 11 33 18 18 6 16 19 6 24
414x574 12 10 20 11 13 34 10 11 11 1 8 14 3 13 15 18 8 15 16 20 7 26 14 5 17 27 9 7 9 14 2 14 12 14 25 3 27 11 22 14 10 18 8 19 14 10 17 14 13 8 11 9 17 17 9 8 24 14 15 16 12 19 13 25 14 3 9 16 30 44 16 25 6 10 23 5 6 4 2 4 8 8 8 5 19 5 24 0 8 13 7 4 6 20 11 7 10 10 7 12 9 25 9 13 14 12 8 16 17 22 5 7 10 6 18 20 36 32 15 8 19 22 9 17 5 3 8 12 20 19 15 22 13 22 5 19 5 7 11 13 14 5 12 13 5 13 15 39 24 7 11 14 25 5 8 19 11 3 1 20 6 6 7 16 13 18 7 20 14 20 7 16 4 7 8 12 13 25 0 10 5 9 11 12 15 12 19 11 10 15 15 18 16 14 16 18 17 7 14 23 15 13 18 14 10 12 24 5 23 15 8 5 15 8 40 7 39 25 46 13 28 23 23 31 9 37 32 31 8 11 20 30 24 41 13 51 77 33 23 16 32 23 23 19 16 26 13 5 22
518x682 25 36 25 18 20 45 25 30 21 37 21 33 39 33 18 16 18 14 21 27 14 14 8 16 27 14 12 24 24 62 38 20 27 32 15 23 29 14 18 22 36 17 18 12 29 23 24 8 16 35 29 22 16 21 44 26 13 17 17 18 25 18 8 25 32 16 16 32 33 23 19 13 14 16 33 34 27 15 24 23 31 21 19 14 22 16 30 20 28 26 13 5 23 9 28 36 15 12 22 27 12 20 25 28 23 41 29 15 28 11 21 40 27 20 25 62 20 37 24 23 7 33 10 10 12 36 20 15 44 36 24 41 33 10 18 25 22 18 31 18 28 20 23 31 21 40 23 58 21 36 8 18 10 33 4 19 13 23 13 17 22 20 26 16 8 13 20 13 19 14 25 12 33 40 13 28 29 30 17 33 15 8 23 29 24 21 21 31 21 11 23 17 29 34 12 30 22 31 18 24 24 24 9 26 24 47 30 34 35 22 25 15 9 22 53 3 77 29 64 21 44 30 32 58 16 69 54 40 81 18 31 42 47 52 14 68 24 53 52 25 49 62 44 27 18 38 35 7 36
680x840 15 24 16 6 16 16 17 8 10 12 7 24 17 19 18 1 20 15 16 34 13 22 22 2 14 13 17 9 13 28 23 9 8 21 10 16 11 9 3 23 11 8 11 24 4 12 16 2 18 14 25 19 15 19 7 6 13 14 11 4 14 11 21 28 9 11 13 19 17 25 24 32 15 5 20 12 26 15 26 15 18 20 18 9 2 28 9 11 14 21 9 10 20 17 16 7 16 10 21 14 33 7 18 14 21 20 3 5 31 13 14 18 9 7 13 27 7 19 5 20 25 17 15 27 26 19 17 11 33 22 20 23 24 15 4 3 2 5 24 17 10 16 11 12 10 15 22 14 14 19 7 15 19 18 7 9 8 20 7 3 10 13 5 23 6 25 17 30 24 21 15 21 13 14 26 17 0 23 21 20 12 15 11 13 14 19 19 18 20 11 19 12 22 28 17 8 17 17 16 16 26 15 22 9 10 18 20 16 14 23 7 16 13 22 8 11 44 18 43 4 30 27 16 34 8 39 21 27 38 6 8 16 16 20 15 46 16 29 28 11 24 21 23 10 10 25 20 4 22
565x942 11 21 18 23 6 48 21 7 6 11 13 16 11 26 9 13 10 8 20 20 21 9 22 18 6 9 18 27 10 16 23 10 13 22 19 6 25 15 24 29 28 12 4 22 18 9 15 16 30 18 17 11 22 7 30 11 13 13 15 12 21 20 17 16 21 17 4 12 17 15 9 10 31 13 10 18 26 4 19 5 23 17 12 9 7 26 17 18 14 19 6 12 12 21 18 10 10 19 18 17 32 14 6 8 11 18 7 5 38 14 14 3 14 11 16 13 15 21 11 12 9 25 13 46 13 26 12 8 27 11 19 12 14 23 16 12 11 23 12 19 32 12 17 14 13 22 32 21 13 10 19 20 15 11 23 1 19 7 13 10 31 18 17 23 4 9 23 17 27 22 10 20 24 9 12 22 33 28 34 16 13 13 15 26 27 15 23 14 11 16 28 15 24 47 16 11 20 19 33 27 6 22 21 31 20 13 10 15 24 16 24 19 19 36 14 3 42 21 40 9 32 22 23 29 6 35 30 30 53 8 10 20 18 44 12 35 12 35 34 11 28 31 31 23 8 26 17 5 21
317x36 10 2 4 0 5 3 6 0 2 1 4 10 0 0 0 9 1 0 0 0 0 4 6 0 7 4 0 1 0 3 5 7 3 1 1 2 9 6 1 0 4 0 7 9 5 0 6 0 2 0 3 0 6 2 10 0 0 0 1 0 0 3 4 4 1 0 1 4 2 5 0 4 3 4 0 0 0 0 2 4 1 3 0 0 0 5 7 0 0 8 1 4 2 5 6 0 0 0 0 6 16 2 5 3 1 4 5 5 2 5 0 6 6 5 1 12 0 1 0 0 4 0 5 10 1 1 4 0 2 3 3 11 2 6 6 3 0 0 2 0 0 1 0 1 11 4 5 9 11 5 5 3 4 0 0 2 0 1 6 0 3 0 0 2 3 5 0 0 1 3 5 0 0 0 1 0 5 2 0 5 2 4 5 2 0 14 0 0 1 3 0 7 3 4 4 9 0 1 3 1 9 1 0 0 9 0 6 0 1 6 13 2 3 0 8 5 31 12 36 8 23 19 14 12 8 63 14 13 39 6 23 26 24 37 10 22 11 31 29 5 18 35 23 18 15 11 27 12 23
482x182 13 8 3 17 15 34 26 18 11 25 4 7 16 9 13 10 6 7 9 11 17 19 9 9 32 15 3 20 13 2 43 16 7 11 11 0 6 11 11 22 10 16 18 22 6 7 12 5 19 23 19 14 13 6 20 15 16 13 5 9 17 14 20 17 29 17 17 26 21 9 7 25 5 11 3 19 4 4 10 8 7 19 12 8 8 10 12 3 21 10 14 6 31 17 6 10 4 24 10 5 30 3 18 23 14 8 24 24 24 6 6 14 18 19 10 22 11 2 6 10 13 19 11 24 15 13 10 11 16 8 15 30 12 12 7 12 7 12 4 14 14 38 16 8 21 12 15 21 14 17 31 15 14 18 9 19 20 4 17 11 18 20 18 3 27 7 6 15 18 10 13 16 20 11 11 19 23 20 11 17 16 27 0 10 14 10 40 3 12 12 4 10 25 14 24 9 12 9 20 36 23 9 11 21 12 18 18 26 14 25 33 10 21 22 12 6 50 13 33 10 31 17 9 24 12 47 35 29 53 10 17 19 23 20 9 51 14 26 21 13 31 35 16 12 13 21 25 11 23
602x717 14 5 22 15 25 25 25 29 5 19 12 32 11 14 24 15 8 27 7 14 37 21 20 4 16 8 2 18 8 10 22 2 14 33 7 2 23 7 16 23 18 12 19 9 13 15 17 14 16 8 30 28 16 3 5 35 8 19 16 21 4 21 15 18 26 13 11 9 26 23 10 34 22 29 12 36 20 6 31 29 15 12 10 13 12 18 11 12 14 34 4 15 32 23 11 13 6 13 14 8 24 24 9 17 22 33 9 12 13 14 15 4 24 9 18 21 10 19 18 14 11 12 12 15 11 34 5 20 31 23 21 32 16 12 20 16 18 7 9 18 27 4 1 8 19 17 27 10 35 25 32 19 10 6 21 27 27 8 8 7 18 16 15 18 19 12 12 21 14 7 15 12 18 15 9 16 13 13 40 15 13 20 4 16 13 20 27 19 17 14 3 8 20 18 35 16 32 17 9 13 16 25 24 23 19 28 15 11 32 5 20 2 8 33 52 5 50 26 50 15 28 31 17 41 17 46 38 30 46 20 22 24 30 29 23 49 24 46 27 25 39 49 35 18 12 38 24 15 24
550x1007 0 12 5 12 11 15 9 2 6 4 5 8 7 1 2 5 0 11 2 11 7 0 7 7 7 4 11 6 5 4 12 2 3 3 13 6 5 9 5 0 3 13 3 6 1 0 20 13 5 19 17 6 11 2 13 4 10 4 7 6 8 1 6 1 17 12 0 8 8 27 3 15 2 10 8 6 0 4 18 0 8 3 5 1 7 4 11 3 15 9 9 1 6 11 1 5 1 4 4 5 17 0 9 5 2 7 3 1 3 4 6 1 8 4 1 15 6 10 17 6 8 5 8 2 16 6 3 5 15 4 4 7 5 3 6 6 1 6 2 9 5 0 8 12 20 6 7 5 0 10 11 7 11 4 0 9 0 0 10 4 3 2 2 1 4 1 10 4 4 15 9 11 6 8 3 12 10 6 10 3 6 13 10 7 2 11 1 0 3 9 8 10 4 10 1 7 5 4 11 15 5 12 6 12 21 5 14 7 8 14 14 8 10 21 4 3 13 4 15 1 8 10 4 6 1 10 4 5 3 2 1 4 1 6 0 7 7 10 12 5 9 6 14 5 1 9 5 2 7
517x218 14 6 18 23 25 20 20 29 13 19 9 18 13 23 9 7 6 4 10 15 20 14 25 22 22 14 6 11 20 15 29 14 14 30 13 9 19 24 18 22 27 9 7 19 5 32 26 11 16 6 29 9 25 24 19 4 14 9 12 21 11 13 26 28 13 16 15 26 15 13 20 27 26 11 24 17 7 19 16 14 30 11 20 29 10 21 14 11 15 16 17 9 16 16 8 12 4 32 18 4 33 14 16 6 15 10 17 25 11 20 12 21 20 4 9 14 14 13 12 19 21 13 27 21 13 14 17 18 50 16 25 46 23 23 5 11 13 15 11 31 25 6 12 8 16 18 17 12 13 13 17 10 9 10 13 15 17 4 18 26 15 14 17 32 0 15 31 14 16 23 11 23 10 13 21 13 16 35 27 6 32 25 21 15 25 9 8 10 23 6 15 6 12 15 10 9 21 17 27 19 20 11 29 24 12 21 17 9 9 18 24 13 13 35 61 7 66 23 51 27 40 45 35 43 18 63 52 44 76 11 39 30 36 47 10 53 34 62 47 27 51 69 42 27 14 29 35 17 48
374x363 10 15 14 21 13 8 8 7 4 7 19 12 3 3 5 14 12 8 11 12 15 18 6 8 13 4 2 14 8 8 22 8 15 32 2 1 14 21 7 6 7 4 4 24 5 15 17 9 6 22 20 8 8 9 16 18 8 12 11 5 7 29 9 8 14 10 6 4 6 7 16 10 1 18 21 10 1 1 3 3 10 15 6 11 16 2 9 7 11 6 14 6 14 13 11 6 12 6 16 10 12 1 12 19 5 4 2 4 18 1 14 12 18 1 5 22 15 12 16 7 14 9 5 23 22 9 6 6 12 10 14 13 12 14 10 1 23 12 9 5 13 0 1 7 5 4 6 9 15 9 12 13 13 3 7 5 8 3 7 5 1 4 12 13 16 1 12 18 3 16 13 10 10 10 2 6 4 12 14 3 24 18 9 10 33 12 2 10 4 10 20 0 8 26 8 5 19 11 3 9 9 5 27 5 10 7 12 1 6 7 11 6 8 3 9 2 31 12 32 2 23 16 9 26 5 19 23 11 26 4 40 18 18 11 10 23 12 21 12 13 22 31 22 15 7 17 48 42 15
596x519 16 14 8 14 26 28 26 39 5 17 4 25 23 17 9 15 8 7 15 35 16 13 22 8 22 6 23 6 8 23 20 12 10 37 9 20 24 13 17 21 15 25 15 14 10 10 17 12 16 17 20 16 16 4 25 8 29 13 19 2 12 15 10 46 10 14 14 26 26 23 11 19 19 17 19 16 10 7 15 35 9 17 23 23 5 11 29 11 31 12 11 13 14 20 25 12 13 15 13 9 36 20 1 25 33 5 18 12 24 20 13 13 20 15 22 15 23 18 19 18 15 16 9 8 14 7 8 11 30 21 21 25 17 15 4 11 18 16 11 14 17 15 20 22 17 25 10 25 5 17 8 9 47 10 10 14 15 16 28 16 4 11 15 17 16 15 10 26 13 21 9 25 22 12 18 18 6 11 15 12 3 11 4 18 29 12 42 13 3 9 11 15 11 26 10 15 15 18 19 12 18 13 30 11 23 30 18 27 9 13 12 21 11 26 58 15 68 18 37 16 45 22 22 45 10 47 40 31 78 18 25 35 29 25 13 57 16 48 31 19 34 45 34 20 20 24 30 9 16
432x143 9 1 2 8 18 23 22 6 3 4 9 16 20 14 7 4 17 11 12 11 7 12 7 7 8 3 17 7 16 5 13 5 10 18 15 13 13 18 22 8 14 11 10 21 9 8 17 11 14 12 14 2 17 19 6 17 14 7 6 3 4 4 11 22 11 15 5 10 10 16 14 10 28 12 20 17 11 7 8 10 2 14 5 10 7 12 18 15 31 13 14 11 15 7 3 12 9 35 15 18 13 15 5 13 5 22 9 17 13 13 9 13 20 13 3 20 11 6 3 3 16 9 7 10 3 15 11 2 9 18 9 19 5 17 7 19 9 19 11 9 9 1 5 4 10 10 17 11 10 10 12 13 10 22 21 15 6 6 17 8 12 24 14 2 26 13 9 9 13 7 14 11 11 13 11 5 11 11 14 30 7 14 8 10 6 0 2 6 11 9 0 1 17 16 20 15 14 18 9 1 9 8 18 30 15 9 14 5 18 17 10 25 4 16 22 49 31 10 39 10 20 23 12 26 10 27 22 20 37 9 15 21 18 30 13 38 20 31 22 11 22 21 22 19 13 20 9 3 19
486x10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 4 4 0 4 2 0 0 0 0 4 0 0 4 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 0 0 4 0 4 0 3 0 0 0 0 0 0 4 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 8 0 0 0 0 0 4 0 0 0 4 0 0 0 0 0 0 4 0 0 4 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 4 0 0 1 0 0 0 1 0 0 0 0 7 4 4 4 4 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 0 4 0 0 0 4 0 4 4 0 0 4 0 0 0 8 0 0 5 0 0 0 0 0 0 19 9 36 12 48 11 30 18 10 16 14 61 36 14 71 13 21 26 26 27 9 45 20 31 32 17 18 44 20 23 14 22 33 5 31
246x46 1 2 0 3 0 8 0 3 0 4 4 2 2 8 0 4 4 4 0 14 0 6 6 0 5 0 7 16 2 3 15 4 9 4 0 6 0 1 6 1 7 7 11 2 3 3 13 2 5 0 1 8 2 6 0 8 2 11 4 6 2 4 2 4 11 5 10 14 9 16 9 13 0 0 4 1 0 0 8 2 0 8 5 14 0 4 23 5 2 0 2 0 10 19 6 3 5 11 8 1 16 5 0 10 10 0 0 1 8 1 3 1 0 10 9 5 2 1 1 8 3 0 0 0 5 6 0 3 4 6 5 13 0 7 2 3 9 10 0 1 13 5 11 9 0 5 9 12 6 18 4 7 11 0 0 16 3 8 5 3 11 21 11 1 5 2 0 0 10 9 15 13 5 7 3 0 15 6 1 1 3 5 5 5 0 0 3 5 16 14 5 4 3 2 5 7 10 3 20 11 3 7 1 7 10 2 0 3 4 4 2 8 5 6 14 55 30 16 44 6 17 13 7 14 6 21 30 28 27 8 10 26 19 45 13 32 12 31 30 4 18 25 23 26 6 12 14 9 18
360x549 7 3 26 12 16 17 8 16 8 3 7 31 8 10 7 8 1 11 34 19 1 7 17 9 16 9 3 7 9 18 8 15 7 11 4 9 6 8 6 8 9 17 11 16 3 1 15 11 9 13 8 18 6 9 9 10 13 12 9 21 20 8 39 22 25 5 14 15 11 7 11 22 11 22 0 13 16 10 6 6 9 5 2 9 7 5 11 2 5 5 12 3 5 2 13 6 3 4 13 7 2 9 12 17 3 22 9 10 5 10 17 4 4 4 2 8 13 29 11 18 5 23 11 18 21 12 18 15 3 9 13 18 7 14 15 9 7 20 7 11 17 7 12 23 10 15 23 34 14 5 23 13 1 23 11 22 5 0 21 20 10 10 16 16 4 5 13 14 22 10 4 12 19 11 2 6 22 13 16 10 13 14 20 17 17 9 9 11 9 9 24 7 21 18 16 15 21 11 3 6 10 8 6 6 14 16 13 5 25 5 15 9 16 16 26 8 52 20 38 13 36 30 18 47 8 47 33 27 58 7 16 22 31 34 23 56 26 42 38 17 34 28 30 19 10 24 27 7 23
704x554 26 35 19 11 23 42 22 26 20 32 12 22 7 17 12 11 1 16 13 28 31 27 15 14 26 10 19 20 23 15 18 34 17 8 10 6 33 19 18 27 17 37 13 31 14 7 50 21 17 19 36 21 16 14 20 17 27 5 46 9 20 19 31 18 37 29 19 26 24 12 13 27 21 34 5 27 12 16 21 14 30 4 10 12 3 22 18 19 10 33 32 15 17 21 11 21 14 23 15 15 28 6 25 17 18 29 16 25 6 19 16 15 24 17 32 12 27 31 12 28 16 14 21 27 25 22 18 8 22 17 17 14 16 13 20 10 24 13 20 16 26 15 15 25 32 21 24 11 10 17 19 9 23 26 14 19 14 19 22 13 4 21 18 28 19 11 24 22 16 26 25 25 29 31 25 30 19 17 15 21 13 12 11 14 23 18 23 26 8 8 18 15 24 34 24 5 26 16 30 11 22 20 27 14 8 13 28 15 13 23 20 23 10 16 49 5 80 25 48 23 47 23 29 39 18 70 52 33 70 20 23 39 31 54 25 65 28 49 36 24 44 56 34 17 18 40 54 8 37
798x749 9 27 16 13 5 28 18 16 6 14 8 12 12 15 13 1 10 7 7 13 25 3 11 11 15 15 12 3 21 8 9 8 10 5 4 1 15 21 5 6 9 11 11 12 14 5 13 11 6 6 1 12 21 12 21 21 17 4 3 6 5 11 11 15 22 8 9 10 10 20 10 21 27 10 21 5 6 5 5 7 14 12 15 3 14 19 20 12 6 18 1 2 15 13 14 4 10 4 11 2 7 16 12 22 14 8 2 8 1 12 9 14 22 17 5 15 8 16 4 4 12 6 7 5 15 11 6 5 13 9 20 12 3 17 10 30 13 15 9 1 21 8 10 19 27 13 6 17 18 26 28 5 4 33 14 11 8 11 20 7 7 2 6 7 2 7 23 5 6 19 1 8 18 13 12 10 8 18 27 9 7 13 8 8 7 10 13 26 10 4 11 6 25 11 20 5 3 5 14 10 12 27 16 10 19 2 22 7 3 10 15 10 5 9 1 3 23 16 30 12 22 20 11 24 12 28 25 19 14 7 53 16 17 18 14 29 13 26 22 4 21 16 18 14 14 18 76 45 22
546x821 25 32 30 39 24 51 29 26 24 21 21 49 9 26 27 30 22 26 19 31 17 19 18 32 35 9 6 35 9 21 33 44 19 23 32 23 41 24 13 26 8 13 6 25 6 9 29 37 27 37 20 18 16 28 25 23 29 14 39 47 28 25 24 39 28 20 27 23 33 13 28 48 21 10 28 20 16 15 9 33 36 12 23 2 21 18 36 13 25 26 13 13 30 16 28 16 37 31 22 10 37 24 12 23 24 12 15 34 43 27 15 31 15 40 19 30 19 33 23 31 36 32 10 36 32 26 21 25 66 33 21 36 19 32 17 19 23 21 44 14 6 18 18 38 10 35 20 43 13 21 47 29 30 36 18 23 10 20 27 33 22 11 27 34 14 23 21 19 43 22 24 30 47 24 21 41 20 47 47 34 26 17 20 21 23 42 42 31 8 23 26 27 28 28 21 29 41 23 31 36 34 23 15 34 48 24 24 31 33 28 27 7 42 38 40 12 85 44 71 17 49 45 31 40 14 99 48 52 103 14 35 32 48 43 23 67 30 74 50 32 48 81 52 28 26 46 40 10 50
