 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
225x263 18 16 9 31 67 69 41 39 22 27 43 41 30 40 20 20 23 18 27 23 20 26 4 35 31 24 23 28 37 19 50 32 14 84 19 20 24 3 24 41 10 22 11 19 21 35 15 13 18 19 44 28 34 14 50 31 22 10 29 23 28 21 14 22 13 9 35 11 13 36 19 37 23 36 29 11 7 33 8 23 17 25 24 17 5 25 36 10 39 50 16 14 25 15 10 14 23 12 21 31 30 20 36 22 66 34 17 25 24 24 46 24 30 33 12 14 19 16 32 27 23 15 21 30 6 22 18 16 43 10 22 15 24 18 26 31 9 27 24 27 29 26 4 14 32 20 29 20 16 20 65 22 23 28 11 40 14 19 18 14 20 3 28 27 26 6 21 32 35 54 26 31 52 25 7 39 23 18 21 34 36 11 15 23 8 17 49 16 18 12 16 18 20 45 29 9 28 20 26 20 15 21 24 14 18 9 34 41 38 22 26 18 13 45 115 28 105 32 97 1 1 3 5 15 16 93 88 67 236 27 55 72 112 93 32 89 45 79 103 36 38 65 39 45 19 37 59 8 69
192x283 8 15 21 14 10 44 26 35 4 18 15 32 7 15 13 13 8 19 21 25 11 18 15 11 25 23 19 24 16 28 25 11 4 14 9 18 6 27 2 10 13 18 21 10 14 15 7 13 6 7 22 10 14 8 35 11 12 19 14 9 17 26 15 11 16 19 12 23 11 12 26 9 10 15 19 8 12 4 13 10 2 6 17 15 12 6 20 6 15 8 7 13 16 8 21 5 8 11 21 26 14 10 6 2 14 12 7 13 10 5 31 11 10 30 19 34 13 18 10 11 24 13 8 32 18 8 20 17 8 6 7 13 14 14 28 17 19 22 14 18 15 15 12 13 18 6 4 9 15 3 29 14 9 6 0 18 11 6 11 9 16 20 15 20 12 8 13 17 23 12 13 12 38 27 12 19 23 15 18 11 7 12 11 20 22 30 27 13 15 18 13 9 10 30 26 5 4 9 9 9 14 10 21 7 35 18 13 12 11 4 15 6 19 33 47 13 47 24 67 20 3 3 4 24 7 73 51 18 135 10 13 42 63 37 12 34 28 50 38 15 10 28 16 17 17 33 27 10 38
641x618 10 9 35 41 32 42 23 27 4 18 38 24 26 13 17 21 15 22 24 35 29 21 24 9 21 19 28 8 33 20 37 48 19 54 5 10 27 13 11 23 28 39 14 30 12 23 17 7 6 17 29 21 11 4 33 24 14 23 25 17 17 11 17 27 41 1 24 36 27 23 25 20 11 39 28 18 22 31 12 9 13 19 12 10 26 15 7 10 26 16 12 15 29 7 12 14 9 14 14 7 46 23 24 22 5 27 14 24 24 15 58 20 24 12 17 16 35 22 16 20 17 29 15 25 16 33 26 32 47 27 11 31 39 15 39 21 5 22 16 20 15 16 14 16 30 33 17 39 15 32 40 22 16 16 19 23 18 14 15 6 10 9 25 19 24 20 23 12 10 30 20 35 32 18 20 48 32 14 11 2 12 21 18 26 35 25 32 15 14 21 7 17 20 17 10 17 37 17 16 20 13 14 20 12 18 27 21 29 27 16 15 20 5 36 65 21 91 35 66 2 46 43 23 47 15 85 68 58 84 17 51 51 64 64 29 75 37 75 65 24 88 64 43 31 33 46 40 14 38
325x774 33 2 31 12 47 76 26 36 16 13 33 24 25 33 32 13 19 18 18 20 25 31 7 13 47 31 20 24 18 31 98 27 6 53 15 19 22 6 23 13 15 28 31 34 11 25 18 33 14 19 29 24 13 21 43 14 16 20 6 9 21 39 7 24 17 18 8 25 27 14 26 19 20 22 24 15 15 5 23 26 10 7 43 18 10 17 23 15 18 33 7 22 25 19 12 15 12 18 13 18 14 18 11 35 36 19 26 19 16 31 33 24 27 20 9 23 7 22 30 21 14 12 15 28 9 15 19 7 41 33 29 22 31 22 26 31 16 34 14 22 7 12 38 18 26 24 27 49 24 23 65 17 10 42 12 25 6 14 11 11 18 23 15 29 18 24 28 8 9 35 10 25 53 10 18 20 10 28 22 17 14 15 12 17 9 23 25 14 18 22 16 8 25 42 32 13 39 8 14 30 10 12 22 26 10 30 7 8 15 16 14 28 15 40 67 29 89 36 88 56 18 12 16 27 15 69 66 60 192 13 38 67 93 73 19 87 44 81 77 42 70 152 95 53 23 32 39 13 65
646x850 14 36 56 51 41 184 49 63 26 54 53 79 26 26 28 28 66 25 25 30 38 81 25 32 35 8 26 51 52 40 75 61 26 137 41 18 40 46 46 62 38 35 22 53 33 44 34 18 35 33 75 33 39 36 103 28 46 38 50 19 44 77 35 31 32 33 11 43 35 18 22 50 22 54 39 14 21 22 18 42 32 40 55 38 24 19 20 39 19 13 26 43 40 29 16 15 55 33 31 21 59 25 33 29 46 30 44 77 38 38 81 40 67 48 43 41 32 61 62 25 30 40 30 37 50 22 46 31 51 32 31 41 26 48 31 56 28 46 31 20 46 30 67 31 51 46 44 62 26 30 91 30 25 56 24 23 33 25 34 25 36 16 36 54 36 18 31 41 54 66 39 32 82 32 40 68 46 52 23 56 48 36 29 17 35 40 55 19 34 34 25 14 26 65 32 28 33 37 29 43 43 43 37 67 45 39 49 53 43 46 37 26 12 31 77 59 128 42 158 27 139 99 70 137 27 111 101 69 252 11 58 97 127 97 32 144 78 138 139 78 101 207 108 82 38 57 95 21 86
595x924 11 4 28 28 12 65 15 45 5 11 9 44 7 12 8 17 13 29 35 21 12 20 24 25 10 9 29 40 25 26 38 11 21 68 41 6 19 29 37 17 29 15 12 24 9 29 33 19 2 26 17 14 33 17 48 27 11 17 26 10 15 26 15 24 19 22 8 25 19 17 19 23 22 39 16 4 13 17 18 10 12 32 57 16 20 5 26 10 18 15 26 20 25 40 19 15 30 14 7 9 26 20 22 34 29 25 20 42 24 8 34 7 34 20 21 37 16 6 19 23 26 21 3 6 15 22 22 32 23 10 23 14 17 16 12 28 22 34 15 10 6 5 24 17 23 5 14 24 5 9 43 19 7 31 16 11 7 17 15 9 17 9 14 52 11 32 10 22 13 33 11 60 39 30 19 25 39 23 21 41 28 7 11 18 29 14 30 12 14 7 20 22 9 31 30 34 30 29 15 18 9 12 41 33 16 30 9 12 25 17 30 20 7 31 46 24 75 21 77 0 69 52 28 79 16 65 57 51 152 3 32 51 81 72 16 78 36 59 83 37 72 134 77 69 16 41 42 9 50
473x70 19 23 38 28 44 112 53 10 10 36 42 21 15 17 19 8 29 15 19 20 17 29 25 31 25 8 14 15 42 31 57 31 15 67 19 14 15 39 13 33 25 28 31 36 18 34 35 12 10 10 60 20 8 11 30 52 26 12 34 29 32 26 15 18 17 9 28 29 18 19 29 23 19 31 19 19 24 20 13 25 20 23 40 27 5 13 36 39 37 11 32 13 26 17 28 26 10 17 17 11 25 13 35 25 33 21 12 27 12 24 52 24 36 24 22 38 17 44 11 27 10 43 24 15 30 21 26 22 35 15 24 13 33 16 13 22 28 25 16 20 23 21 18 19 44 30 21 22 16 16 60 35 19 28 26 24 15 14 19 8 41 12 19 44 22 17 39 15 35 23 22 43 30 40 21 46 25 38 14 29 22 9 33 25 18 17 34 18 13 27 26 18 26 40 42 41 10 21 46 33 20 42 42 29 15 25 13 27 31 23 45 8 18 26 131 31 124 39 105 0 0 0 0 0 20 93 82 63 163 15 47 73 103 90 26 106 57 95 96 56 59 92 52 41 22 51 39 9 64
508x153 14 30 53 26 45 86 36 45 38 25 44 29 10 19 7 16 17 18 25 35 23 34 43 20 23 32 39 45 31 25 55 42 18 100 20 23 24 37 21 55 15 26 24 35 12 36 32 26 38 26 66 28 60 20 35 36 15 29 32 13 13 33 23 48 39 28 40 33 22 16 24 36 42 23 34 29 25 34 18 5 27 18 35 23 13 37 31 16 47 18 30 24 25 15 27 15 27 17 28 12 15 33 49 35 37 11 10 49 14 24 62 33 23 16 10 47 11 31 32 37 19 39 28 30 29 20 31 27 44 33 17 20 36 29 55 43 18 16 21 33 18 37 22 34 18 31 25 39 19 12 106 33 22 33 18 44 18 10 35 9 35 29 38 36 35 18 19 51 28 24 16 43 44 24 13 50 29 34 31 54 21 17 15 23 34 23 30 16 18 34 12 20 65 17 35 31 40 37 32 27 17 16 29 25 23 51 32 26 46 52 28 21 22 25 159 33 161 38 119 2 0 0 0 0 18 117 129 65 209 36 55 96 109 102 37 117 61 107 124 54 45 81 48 36 24 65 64 11 100
355x350 11 2 16 9 24 90 24 36 5 27 38 19 19 30 19 17 6 15 11 19 12 40 12 2 25 10 2 7 21 18 62 26 16 32 15 4 40 19 21 27 2 16 10 42 6 21 37 11 8 9 33 5 13 25 44 36 16 16 20 5 3 5 28 7 23 14 11 14 20 18 25 19 11 36 27 11 27 6 13 16 17 18 26 13 6 2 12 5 13 35 10 16 6 16 23 13 4 26 5 10 31 15 24 16 24 17 17 17 27 36 30 12 30 34 13 28 9 19 9 14 14 15 6 23 4 11 13 8 29 15 12 21 16 19 16 21 24 28 26 16 11 13 1 17 25 23 9 19 14 3 39 11 11 27 24 17 8 14 20 12 1 13 13 22 7 14 12 14 18 6 18 17 24 11 27 29 23 13 17 11 20 14 16 21 37 18 31 13 8 13 13 17 18 20 4 14 11 19 17 12 16 15 22 3 5 27 2 25 19 12 16 19 14 25 78 15 93 34 59 41 16 10 7 21 9 51 61 42 89 20 36 58 53 56 20 61 46 63 51 21 28 34 26 14 13 35 29 12 47
732x540 18 25 26 45 44 86 46 42 6 23 18 63 32 7 32 42 9 16 47 52 33 15 25 16 33 15 25 17 42 28 28 43 24 33 21 20 20 19 40 22 16 50 30 19 13 18 27 6 13 17 51 27 51 26 24 33 19 33 14 17 33 39 32 30 36 35 48 39 39 31 22 37 25 30 39 20 22 20 14 29 24 35 22 7 36 29 46 39 35 54 29 14 35 24 37 32 9 26 22 34 14 19 14 39 26 40 40 36 19 36 39 10 35 33 18 28 26 28 29 36 29 36 24 40 40 25 34 49 26 35 34 25 33 27 24 31 12 44 14 4 14 29 35 18 35 39 16 47 17 23 44 29 15 30 21 47 17 15 40 23 33 17 37 12 39 39 30 53 36 27 25 48 57 18 13 22 57 37 24 23 17 39 51 17 34 26 20 10 22 31 42 22 29 35 48 31 33 30 23 54 29 20 30 53 25 41 44 41 40 17 16 30 9 28 84 31 98 37 94 22 75 67 64 89 19 98 81 40 51 26 53 70 70 63 31 98 57 92 74 28 61 76 64 50 32 55 45 11 35
435x869 16 14 11 5 21 36 7 21 4 8 5 12 12 12 3 5 2 5 13 11 9 15 0 14 25 10 11 9 2 18 24 21 13 36 7 8 7 10 16 7 15 2 0 7 14 23 12 14 3 7 14 2 0 1 14 9 5 0 17 15 5 20 1 11 14 4 4 7 4 12 6 12 8 8 6 7 5 7 8 10 17 7 20 15 3 10 7 10 10 15 16 0 3 9 5 5 5 0 9 10 35 13 8 32 14 12 6 19 6 15 20 8 13 10 7 22 19 5 26 13 10 7 9 9 1 0 8 4 1 4 4 12 7 8 21 9 8 14 7 5 7 6 15 12 1 19 15 30 23 2 17 12 11 12 10 10 6 11 10 3 9 4 15 5 12 6 4 10 7 8 16 10 19 11 10 12 15 7 6 22 1 10 5 12 8 2 23 4 3 5 11 1 10 15 15 11 13 15 9 20 4 4 6 11 14 4 19 20 9 3 1 5 10 8 25 10 23 11 33 10 46 29 29 42 6 33 18 15 71 7 16 27 45 21 8 26 15 32 40 20 35 76 31 56 15 25 37 10 27
601x276 33 9 23 43 34 84 36 34 28 38 36 46 9 22 15 16 23 32 33 49 19 36 30 17 33 28 20 21 38 40 43 47 40 105 27 18 42 31 27 33 22 27 45 26 30 32 33 9 21 7 50 27 24 28 34 31 25 22 37 16 21 18 22 40 32 15 7 35 37 13 29 45 12 31 25 19 27 45 21 37 29 24 46 12 18 14 23 41 40 29 8 18 8 16 23 9 5 12 13 8 49 18 37 33 46 31 23 24 15 22 39 26 38 22 26 20 32 35 22 23 16 37 24 40 9 27 19 23 28 32 13 30 37 31 25 20 11 45 18 21 34 31 14 35 26 28 23 39 7 21 74 15 8 28 26 12 22 33 21 17 22 25 27 30 13 33 11 28 14 40 24 55 25 28 14 38 20 28 65 29 47 18 26 30 33 26 32 17 27 13 16 16 44 20 28 24 22 24 17 19 25 24 44 36 34 21 23 28 31 17 30 37 9 28 131 28 118 43 104 9 17 17 12 22 24 97 81 55 165 21 59 82 90 80 23 90 49 94 91 44 49 68 38 25 27 53 64 6 59
231x521 19 7 11 6 16 25 20 33 10 33 25 10 26 13 23 46 10 8 26 12 20 18 3 19 23 22 18 14 24 14 29 29 12 26 11 1 1 19 20 35 15 35 17 13 2 24 16 12 15 7 9 21 40 21 48 9 4 4 32 9 0 29 27 44 1 5 15 14 15 6 0 6 8 9 15 6 16 4 4 39 21 14 53 17 7 18 5 13 22 45 13 20 23 10 18 19 31 11 6 7 11 11 16 16 34 16 5 15 22 23 31 15 13 34 11 16 20 4 21 11 10 3 12 50 6 35 28 20 16 8 16 13 22 9 15 33 17 19 6 17 8 4 33 14 11 8 12 24 27 8 25 7 17 37 17 29 5 20 12 25 12 24 27 22 7 0 9 19 15 30 11 18 64 45 35 18 30 12 16 18 3 15 33 28 23 10 27 21 8 8 10 16 31 12 18 16 2 8 14 20 11 23 18 12 26 48 11 19 25 26 27 0 8 24 64 15 57 19 95 13 17 23 12 34 11 96 79 28 190 19 35 53 86 59 17 69 30 57 62 30 30 96 43 34 17 34 54 5 53
598x633 30 25 35 40 40 49 14 66 8 28 19 19 19 28 10 34 7 16 25 22 22 9 28 24 14 26 28 35 28 32 46 46 11 37 16 21 29 27 24 64 34 22 24 15 16 42 41 12 19 16 34 38 15 12 25 15 11 20 18 18 14 18 38 29 38 11 11 33 29 21 34 17 27 30 27 17 16 20 18 10 21 20 25 15 12 15 22 20 18 23 17 21 20 10 11 31 14 26 22 8 26 8 47 20 24 10 22 25 11 28 29 18 42 14 21 26 15 27 22 44 14 30 12 34 17 32 31 20 35 24 25 15 36 37 41 12 1 18 22 2 35 16 16 33 12 31 21 9 14 35 34 20 12 16 14 21 13 28 17 24 25 13 10 37 16 33 23 27 32 26 10 30 44 16 27 27 13 23 12 22 13 11 17 23 24 24 30 4 28 27 19 10 28 57 41 22 35 36 27 31 18 15 46 13 34 10 34 20 17 29 22 13 32 25 82 32 86 33 75 3 31 31 15 38 19 77 70 61 79 22 46 53 72 74 29 91 42 71 77 37 51 61 55 31 20 47 53 9 48
284x875 34 9 35 29 18 96 40 28 4 38 20 42 16 22 14 13 30 11 25 9 26 31 17 23 12 26 18 17 33 29 81 25 21 46 7 18 18 13 18 53 16 21 9 32 17 11 10 11 14 22 58 3 26 20 20 14 27 9 28 29 9 15 20 32 14 9 30 16 21 18 12 4 13 12 33 17 26 20 18 2 11 7 23 24 20 15 18 7 11 19 14 12 10 45 23 14 14 19 20 15 59 23 22 31 19 24 15 31 19 14 45 11 22 22 10 12 20 31 43 13 16 20 17 20 13 23 27 14 25 23 10 34 11 11 7 36 19 29 12 2 11 18 20 19 35 17 17 31 35 13 58 12 18 31 22 15 26 9 9 0 12 17 27 31 21 30 25 10 42 24 5 32 45 17 13 21 23 30 24 16 27 6 24 14 29 11 20 5 36 21 22 11 15 42 25 24 26 28 22 39 28 16 28 10 21 11 12 24 42 7 12 13 19 25 53 19 103 36 95 4 15 21 8 31 21 75 75 61 210 19 43 62 102 77 11 79 44 80 95 42 77 124 104 74 24 33 52 16 73
295x971 7 5 23 19 14 29 8 25 6 6 19 9 6 13 3 0 3 22 11 5 6 10 6 7 5 5 10 7 27 14 29 13 9 27 9 9 13 9 5 8 16 4 9 32 12 27 10 12 5 2 27 4 13 9 36 11 5 16 3 3 5 15 7 6 8 0 2 19 3 4 13 15 7 8 7 6 1 16 6 7 3 11 14 11 2 9 10 10 13 0 10 2 22 15 3 8 1 16 7 3 23 22 14 19 16 15 16 39 12 0 25 4 22 1 10 8 8 19 0 9 18 11 4 14 17 3 23 4 22 5 0 7 5 16 3 5 14 10 9 0 5 7 3 17 9 8 14 18 3 3 28 9 5 13 11 6 3 4 1 3 6 7 21 24 4 24 9 3 3 32 10 40 18 11 2 19 15 7 7 11 14 2 12 8 13 7 21 9 8 10 12 4 1 22 16 23 11 8 6 19 11 6 19 14 10 1 0 17 14 12 3 10 12 15 13 13 33 16 38 16 8 14 8 17 3 21 28 38 93 2 11 27 38 45 4 37 24 31 48 12 51 64 56 35 10 24 18 5 31
573x1008 8 2 10 4 1 61 12 9 10 15 11 10 0 4 5 5 15 11 5 11 15 24 5 8 18 18 3 23 11 16 30 10 6 43 5 17 14 2 12 20 10 4 18 26 8 17 9 1 5 6 12 3 21 24 47 18 20 11 17 4 4 22 5 28 2 0 5 2 7 0 5 10 14 15 4 4 8 7 3 11 17 3 16 1 9 10 9 14 15 9 3 4 4 12 19 8 9 12 10 18 19 4 16 4 13 2 5 42 3 7 24 2 5 7 8 26 0 7 7 6 6 6 5 11 20 28 16 7 9 20 12 6 6 8 11 9 10 24 7 5 3 18 22 15 12 16 12 27 15 3 38 12 8 19 3 5 7 16 10 8 7 4 9 21 3 3 6 5 5 13 5 20 6 8 12 7 12 20 3 18 4 10 7 13 10 11 25 3 7 10 6 8 25 9 2 18 7 8 8 17 5 1 6 11 2 14 12 7 21 17 7 21 12 6 11 7 21 7 40 0 48 23 23 52 2 17 22 6 60 4 7 12 30 21 3 21 15 18 32 15 16 60 15 37 3 14 16 0 24
532x12 13 20 13 17 18 78 55 21 8 17 13 32 18 17 11 18 10 6 13 32 23 32 20 46 24 32 21 39 37 10 28 29 11 42 18 9 12 12 15 17 6 8 17 27 13 15 7 11 11 13 26 3 11 5 26 24 36 14 26 6 16 22 4 9 29 15 7 9 20 28 19 22 30 21 33 20 21 13 17 7 15 18 19 17 14 20 6 16 25 25 13 17 7 14 13 17 9 4 9 9 17 13 14 36 23 6 37 11 17 20 44 14 16 10 5 22 24 27 22 21 21 14 4 31 22 27 18 19 21 20 17 15 13 12 43 24 5 20 16 18 15 36 22 14 4 20 27 29 11 15 33 22 28 20 23 22 7 19 24 4 18 16 5 7 37 14 16 25 27 16 18 6 19 16 10 29 26 30 24 15 13 22 30 5 16 35 16 2 16 18 39 4 7 33 7 8 22 12 11 17 3 23 9 13 16 16 32 19 18 25 10 15 11 35 87 17 75 24 106 0 0 0 0 0 10 80 74 42 139 20 31 59 63 64 22 69 33 57 80 36 38 84 41 35 9 37 42 8 44
668x105 20 32 30 23 48 113 31 41 31 20 31 67 14 37 43 31 25 16 22 42 20 35 39 20 11 22 31 27 66 21 44 39 9 56 28 15 27 21 28 26 8 13 57 35 19 28 28 4 28 52 48 27 32 36 28 43 38 26 31 24 22 49 30 21 32 27 46 29 30 33 52 27 32 35 57 12 18 23 38 21 30 25 25 20 8 24 24 22 16 47 31 22 22 14 19 18 21 26 8 38 35 21 30 34 29 18 12 48 24 16 24 37 51 28 26 25 23 20 35 33 36 46 21 28 30 25 29 15 37 34 27 33 31 24 18 37 39 26 11 20 26 21 21 35 23 40 35 33 13 36 57 39 21 23 32 50 15 12 32 12 33 7 24 16 19 31 23 18 44 24 10 36 24 25 21 16 31 46 26 39 28 41 17 22 46 16 40 14 28 17 49 39 44 46 59 43 26 37 34 28 22 15 47 26 41 29 38 21 46 32 19 23 20 22 101 23 125 36 97 0 0 0 0 0 15 95 97 63 131 15 52 77 109 88 19 104 53 80 74 28 56 81 53 63 23 60 63 8 54
334x183 10 5 37 15 18 54 46 45 15 28 45 52 18 16 37 15 17 19 15 29 19 30 18 23 24 37 19 20 46 29 37 22 8 66 14 17 20 34 17 31 31 16 18 40 13 31 21 19 37 12 26 13 25 20 45 35 22 9 47 18 19 38 25 13 27 15 11 37 9 18 24 45 11 31 8 15 20 19 12 41 30 15 31 15 12 16 34 14 22 17 29 22 40 17 20 11 15 18 13 27 26 19 27 17 17 22 27 33 21 14 54 22 30 31 9 18 21 38 28 15 24 32 3 42 34 14 21 39 41 20 20 16 25 41 28 32 30 19 23 11 20 28 12 28 30 13 50 25 10 38 68 17 10 30 12 18 13 21 25 10 24 11 26 21 11 12 23 23 35 31 16 32 47 28 30 31 34 25 14 28 22 3 23 16 33 32 33 18 17 19 12 13 30 34 28 27 38 28 20 15 20 11 41 17 16 38 23 40 31 33 23 21 10 32 99 26 117 33 96 0 0 0 0 0 21 73 83 42 174 22 50 77 89 73 33 93 34 68 67 28 32 59 35 18 22 45 45 7 59
367x244 20 10 29 23 28 47 29 16 16 39 58 16 21 16 18 11 17 24 15 28 24 48 24 21 19 18 18 9 13 32 57 27 16 45 16 12 2 34 23 37 24 36 17 22 11 21 44 10 2 18 49 32 29 12 41 21 36 13 29 12 9 21 29 9 31 7 13 17 18 33 21 38 12 32 26 24 21 11 16 16 42 28 34 10 14 24 16 24 31 35 16 26 15 11 17 21 19 19 9 5 21 37 30 12 13 19 22 51 23 49 56 11 45 35 11 19 5 47 25 15 20 29 16 21 26 32 23 14 34 27 20 16 21 16 17 18 19 36 25 26 6 15 12 12 24 21 30 23 18 22 52 12 13 27 7 12 20 11 22 5 29 28 27 45 20 15 21 20 20 15 14 39 31 22 21 24 26 24 18 13 17 12 9 14 29 26 46 14 4 26 37 9 20 26 34 17 35 17 16 22 28 23 6 30 22 14 27 33 28 10 27 17 15 25 91 28 106 28 81 3 6 10 5 18 14 68 82 58 126 17 60 61 94 70 26 78 51 69 67 16 37 37 31 12 14 40 36 9 47
433x294 23 18 27 27 15 101 43 71 24 42 31 41 23 30 34 36 22 34 18 33 23 32 18 27 24 20 18 19 26 24 79 31 24 67 10 15 19 25 33 33 18 32 37 17 18 50 24 29 36 37 37 21 23 23 50 23 34 24 24 26 24 32 36 36 32 13 31 37 20 18 24 48 30 34 29 27 10 28 28 21 18 33 25 19 17 37 24 26 39 25 38 16 15 23 29 27 21 34 19 21 24 31 31 15 41 20 16 23 17 25 29 18 38 39 31 15 9 33 46 24 20 19 10 23 28 25 31 20 39 28 34 34 25 21 15 50 20 37 12 16 19 34 14 29 29 25 23 36 13 31 54 20 24 66 28 33 24 24 24 24 5 22 29 29 9 17 27 34 34 35 27 32 76 22 38 26 54 51 24 30 22 32 22 7 26 21 49 35 31 46 22 8 24 37 36 2 30 19 23 14 24 22 27 28 30 17 23 19 27 21 40 31 30 36 128 31 104 27 105 6 19 18 10 36 22 118 90 62 193 22 46 80 80 57 27 103 41 80 79 26 35 49 27 15 36 63 56 5 45
268x319 36 12 32 32 28 104 28 73 21 35 22 55 38 21 24 40 24 28 33 45 16 45 12 30 35 35 15 29 20 37 79 33 23 95 16 11 31 25 14 39 9 28 48 15 26 35 34 22 25 30 41 14 34 27 63 26 11 8 25 27 20 39 17 32 24 17 26 27 28 21 27 35 44 48 44 23 23 18 20 27 14 21 44 21 5 27 19 17 15 27 12 11 25 14 17 12 30 6 24 18 19 52 30 33 33 20 30 40 37 15 43 11 48 25 21 22 12 41 44 28 19 17 16 28 20 27 25 26 47 33 21 35 35 36 27 35 13 35 27 30 20 30 20 58 34 25 31 39 22 13 55 14 10 37 16 25 13 11 28 16 32 38 29 58 19 23 26 32 35 15 31 28 57 22 21 49 45 36 27 41 27 36 8 22 22 25 46 11 12 19 13 16 43 20 26 14 18 22 12 31 32 13 24 28 35 27 16 40 38 36 30 28 19 38 131 27 115 34 132 8 13 20 14 48 19 105 105 60 229 35 67 79 117 76 33 93 50 91 101 54 42 71 48 38 20 54 43 14 64
728x588 18 17 8 11 18 56 20 31 12 19 15 21 17 11 27 25 19 14 27 22 10 24 10 14 13 13 26 9 17 17 27 33 4 37 20 18 28 7 22 27 18 20 20 23 3 24 11 7 10 15 57 23 8 20 15 31 18 14 19 18 7 33 14 23 31 31 25 11 29 5 9 12 10 23 17 10 27 22 10 17 22 15 24 13 12 21 23 11 14 30 14 6 27 11 10 16 1 19 5 10 17 32 32 6 15 15 13 18 19 14 19 14 26 11 14 17 9 15 16 19 16 28 11 15 22 4 26 18 28 11 20 11 11 26 18 25 20 21 2 18 13 11 9 19 16 12 17 18 11 3 27 24 11 22 26 15 3 20 12 17 6 5 7 16 22 15 11 17 21 23 10 34 16 19 23 33 23 16 26 17 21 23 21 16 29 24 31 7 17 11 15 16 33 14 41 24 12 22 11 9 12 18 19 25 10 15 22 12 27 10 19 3 4 26 51 23 79 32 60 11 52 32 20 40 17 61 48 41 44 16 40 50 49 36 20 59 34 54 46 20 47 54 44 24 14 31 47 11 33
321x691 17 13 24 20 27 78 23 48 14 15 32 43 23 11 6 28 7 23 33 24 13 44 22 16 20 18 17 15 41 28 52 27 16 87 20 9 16 28 8 17 15 26 5 24 15 35 30 10 27 9 57 10 26 13 35 21 6 20 53 25 21 22 33 17 20 20 25 37 13 35 19 23 23 24 28 12 16 18 14 11 21 13 23 15 13 14 16 24 26 11 9 17 16 9 24 6 28 26 8 15 29 11 22 19 35 25 18 17 4 19 46 7 22 22 13 28 30 12 33 15 23 27 7 15 1 29 11 16 21 22 7 27 27 39 22 12 16 19 11 14 22 9 13 40 21 15 13 34 28 9 77 8 22 33 17 17 11 16 26 22 23 15 28 26 5 8 9 24 20 26 5 37 35 13 21 31 33 14 27 18 30 19 8 10 18 10 25 6 12 15 5 11 12 24 20 20 34 21 13 9 15 12 19 33 27 17 10 33 24 15 26 18 16 28 75 57 113 37 93 3 18 17 11 16 16 69 70 47 153 9 44 44 89 70 26 79 51 54 59 40 60 91 60 55 17 35 46 2 57
