 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
710x377 9 7 10 11 14 94 12 25 16 21 14 21 15 16 14 4 3 21 21 12 20 22 9 17 7 16 14 3 23 6 22 34 14 30 27 3 13 32 15 16 7 15 25 34 14 16 17 9 21 21 23 12 13 30 15 16 6 7 21 11 34 15 7 9 16 26 18 12 3 8 10 20 13 16 15 6 31 13 16 23 11 13 10 23 22 18 3 16 1 21 12 16 19 13 17 8 31 17 21 19 20 16 7 18 4 26 24 17 5 16 28 20 11 8 9 9 7 21 11 20 9 16 7 9 16 6 13 9 25 12 9 15 5 13 12 21 14 7 8 17 17 15 24 5 2 24 15 10 14 15 24 15 9 21 16 2 12 8 15 12 9 4 17 12 24 13 36 17 10 14 14 22 13 13 4 10 1 22 13 13 19 26 4 26 18 4 8 16 10 7 29 9 23 33 26 7 17 26 24 26 10 33 17 10 15 17 16 17 2 19 25 20 6 15 31 9 34 10 26 10 28 30 14 33 14 29 29 12 38 21 24 24 24 22 12 29 19 23 26 12 19 53 16 11 16 14 66 27 21
456x778 39 19 31 26 55 115 63 62 21 48 35 47 44 33 9 57 35 42 35 48 37 54 33 56 50 38 16 35 59 60 89 44 22 78 54 25 38 39 36 80 27 40 35 45 12 59 65 29 16 18 66 59 25 37 54 62 50 19 44 27 25 60 53 67 54 47 25 44 38 40 30 57 34 64 29 13 37 29 36 58 26 39 66 32 20 34 15 21 33 38 25 33 32 43 28 41 28 45 21 27 42 69 58 56 52 26 38 40 32 33 63 42 71 54 32 68 28 33 49 66 42 33 34 53 30 46 73 50 69 47 56 64 50 60 29 56 37 33 32 43 39 47 32 31 28 58 61 53 38 23 82 24 31 46 33 36 24 30 57 38 25 36 22 44 38 44 25 34 49 60 30 68 59 53 40 46 65 33 36 46 27 28 30 31 38 36 43 55 38 38 32 29 50 27 46 32 34 52 55 46 44 39 61 32 26 55 64 76 32 38 15 25 24 79 172 6 149 51 130 25 81 47 55 103 27 120 110 73 305 30 56 90 128 94 29 141 47 122 125 27 46 90 48 25 25 65 39 5 90
691x300 18 14 9 8 16 44 2 15 2 8 2 6 10 10 6 2 14 5 2 8 8 25 22 8 13 8 9 5 13 12 9 16 2 6 6 4 4 18 12 10 4 6 18 7 0 15 12 10 2 19 9 8 10 24 12 9 17 4 13 15 14 15 2 17 9 4 11 11 8 5 19 16 15 15 7 20 3 16 12 13 9 6 23 16 5 7 9 4 5 19 8 20 9 3 16 13 6 5 6 15 8 9 5 20 18 12 1 10 5 8 34 16 12 3 9 7 16 8 7 10 5 9 1 6 2 14 9 4 29 8 18 8 20 8 7 9 16 17 2 7 6 11 6 5 1 7 10 8 3 18 8 21 6 6 6 12 1 8 9 9 7 0 6 14 12 14 15 15 15 19 13 11 6 13 6 18 8 24 2 14 13 6 7 13 13 10 17 3 13 10 6 6 5 9 3 12 7 20 16 12 2 19 20 7 19 11 14 8 4 24 9 15 2 26 24 5 23 13 22 8 14 17 15 15 7 20 29 10 17 9 46 23 17 17 13 34 18 16 17 15 19 15 15 15 6 17 41 23 17
322x495 12 0 10 7 30 85 13 18 21 1 10 26 6 1 7 6 3 3 15 16 20 15 11 5 10 12 4 5 7 5 12 18 5 18 9 10 13 3 4 7 1 21 3 18 6 12 10 11 3 6 11 3 2 5 13 13 8 0 4 4 13 17 9 6 12 7 19 9 10 12 20 22 17 3 15 1 8 5 5 9 18 17 27 1 7 3 5 4 10 8 2 18 8 4 14 12 8 3 6 2 18 12 6 11 6 19 16 9 6 3 23 16 17 18 12 11 16 16 4 19 8 7 11 8 10 6 13 0 9 6 2 10 6 17 2 12 4 9 7 10 6 20 7 8 10 19 9 1 7 4 17 8 2 33 13 29 5 2 10 2 6 6 1 11 13 8 0 11 12 14 2 1 26 9 8 37 20 11 7 15 18 10 5 6 21 1 25 7 14 8 15 7 11 8 8 12 3 6 18 11 12 8 15 14 9 12 10 8 11 5 17 12 6 8 35 0 30 7 19 10 19 10 10 22 11 18 19 7 45 10 5 15 27 14 6 32 3 9 14 10 10 12 9 6 8 12 21 1 17
289x510 3 5 7 5 13 14 5 1 4 10 0 5 1 3 2 9 0 0 1 8 0 4 4 2 9 5 0 3 7 4 6 30 9 5 8 0 3 2 3 4 0 5 11 8 1 11 0 10 0 6 7 0 8 0 3 16 2 2 5 4 7 2 2 5 7 0 3 1 9 8 3 3 0 11 4 3 12 3 0 8 1 4 7 8 0 3 3 3 6 10 2 4 5 3 9 0 1 7 0 0 0 2 4 5 5 5 6 2 5 2 4 0 6 9 6 6 6 5 2 5 2 3 6 3 0 7 7 11 1 1 5 0 2 1 3 9 0 2 0 4 2 4 0 1 0 8 1 9 8 7 19 2 0 5 0 20 0 0 6 8 1 2 3 1 3 0 3 6 12 6 4 6 5 0 3 16 2 1 10 5 2 8 5 17 1 10 0 0 6 1 5 14 4 0 3 0 4 1 5 5 1 5 3 4 1 0 8 12 3 5 1 11 1 6 4 6 22 3 10 5 12 8 2 12 3 9 6 4 6 2 6 7 14 6 6 16 4 5 7 6 7 3 7 10 2 4 4 4 11
140x672 5 8 0 10 7 40 9 26 4 17 4 8 15 5 14 24 5 7 9 2 5 9 5 11 20 12 6 3 6 4 13 14 0 18 17 2 0 5 5 18 6 15 10 5 1 14 9 2 3 5 4 0 0 8 8 13 13 7 1 4 11 25 1 15 5 4 6 11 4 3 10 3 10 9 2 13 3 4 17 3 5 1 13 12 7 8 0 8 0 4 4 3 13 2 5 30 10 14 5 2 10 8 5 6 15 22 6 2 0 0 11 11 1 10 1 10 13 1 9 10 10 7 5 15 4 2 7 8 16 6 4 14 2 5 6 17 19 11 12 9 3 22 27 4 3 10 12 6 14 3 9 0 7 15 2 18 6 10 15 20 10 19 8 11 11 3 4 6 8 14 12 11 19 12 11 7 24 13 2 5 11 7 1 14 6 3 5 1 15 4 6 0 7 9 27 7 5 2 10 9 7 24 10 5 5 0 11 6 4 7 18 0 7 4 14 0 19 13 25 8 22 17 12 25 11 22 15 10 59 5 12 12 28 17 10 21 11 19 10 4 17 24 15 21 3 9 31 3 19
100x897 5 0 0 0 0 6 0 5 4 0 0 1 4 0 0 0 4 4 0 0 0 2 0 0 1 0 7 0 0 0 0 1 0 4 0 2 0 0 0 12 0 0 3 4 0 9 0 0 0 5 2 0 0 0 11 7 5 1 0 0 9 4 0 1 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 6 0 1 0 0 0 0 0 0 0 4 0 4 0 0 5 0 0 0 2 0 0 5 0 6 0 0 4 0 0 0 4 0 0 0 0 0 0 0 0 4 0 0 0 0 0 3 1 0 0 0 3 0 0 0 0 4 0 0 4 4 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 10 0 5 0 1 9 4 0 0 4 0 4 0 3 0 0 0 0 0 0 4 0 0 0 2 0 5 0 4 5 0 0 0 2 0 2 2 0 0 0 1 0 0 4 3 1 5 1 10 2 5 7 5 9 1 6 2 5 26 2 7 5 19 10 1 3 2 4 11 1 4 12 7 56 2 3 20 7 13
514x998 2 15 11 3 5 18 17 19 7 6 5 14 17 14 7 16 3 8 2 9 9 2 17 18 14 11 23 1 20 4 30 40 3 7 6 13 10 5 11 30 4 21 14 10 5 9 11 5 2 7 15 9 11 7 18 4 16 28 8 28 18 9 20 24 11 6 7 12 15 52 16 19 8 2 11 16 4 9 1 10 5 8 11 7 3 11 13 3 6 2 7 2 14 19 8 7 6 8 1 5 6 4 10 16 17 7 9 10 1 17 36 14 11 17 6 7 19 11 5 3 16 5 7 1 14 7 1 11 18 14 7 0 5 8 15 20 15 6 4 23 4 1 19 1 8 11 7 13 19 10 28 11 9 12 2 9 3 4 0 13 6 16 6 5 11 12 6 22 11 15 6 12 23 7 8 17 6 31 16 9 17 5 0 10 7 1 13 18 6 7 1 12 17 6 14 0 6 15 8 28 9 9 11 28 13 18 7 7 3 1 23 4 5 1 8 109 27 12 20 1 13 14 9 21 1 14 12 12 13 0 4 10 16 17 8 15 31 17 12 2 11 8 13 0 4 7 7 2 25
429x281 27 19 39 19 31 66 31 38 14 31 19 19 24 15 26 16 13 23 15 16 7 43 12 23 27 14 25 27 28 26 21 48 8 32 12 26 22 29 23 26 18 34 36 28 1 9 34 9 14 35 35 14 11 23 20 26 18 23 24 34 39 7 4 30 20 19 34 15 21 60 14 24 18 19 13 18 42 25 25 16 26 8 10 16 8 24 27 13 12 38 15 21 9 14 41 29 35 17 13 29 17 9 12 21 16 33 24 10 4 22 32 21 34 37 12 16 22 27 17 35 11 18 19 18 35 31 15 21 58 11 31 21 34 31 26 23 13 18 5 18 37 12 32 19 25 31 15 12 25 32 33 15 28 40 18 31 23 29 20 24 27 10 36 18 35 15 26 46 25 22 23 44 37 25 25 32 28 7 9 27 40 45 15 32 32 19 32 26 16 13 23 15 31 41 35 13 14 24 26 44 7 31 61 17 18 27 38 27 16 3 23 26 22 49 70 2 73 35 54 28 53 50 41 54 30 51 63 71 8 32 31 40 43 53 22 75 38 53 46 25 60 40 48 23 11 45 39 8 44
522x430 42 8 40 19 30 53 39 57 9 28 12 22 13 17 28 18 34 27 21 33 13 17 24 19 21 25 23 17 15 23 28 18 16 35 15 10 25 25 22 20 13 31 13 40 3 17 40 20 23 9 32 29 33 11 26 31 12 19 14 17 8 13 7 25 25 11 21 32 23 17 13 17 25 17 32 14 25 19 12 24 14 15 46 2 17 26 9 16 8 13 12 24 12 10 13 6 7 22 9 8 35 18 42 33 30 11 27 27 11 18 59 26 32 28 11 27 13 20 8 23 13 25 15 30 10 29 6 32 32 11 29 22 25 15 8 9 17 19 10 31 44 11 11 8 5 23 12 18 19 13 30 13 7 36 25 8 32 16 21 12 14 22 11 13 20 14 38 20 16 23 24 39 28 8 14 10 16 11 22 10 15 16 14 14 30 12 35 15 31 27 13 17 22 30 22 15 11 15 16 6 25 22 33 11 20 11 14 18 19 3 11 22 6 19 95 5 84 21 66 24 41 35 36 50 14 64 57 33 109 23 41 49 50 60 24 67 23 56 48 33 41 60 41 15 17 51 25 8 33
610x574 44 63 44 32 56 147 35 60 23 35 51 50 39 35 32 47 29 34 21 59 47 29 33 40 43 28 38 47 25 23 62 49 12 55 46 19 37 68 36 66 18 58 46 84 24 25 37 16 11 45 40 32 24 46 80 81 32 14 37 41 35 73 32 55 48 47 35 40 43 9 29 43 25 28 31 33 49 22 28 54 41 39 26 13 24 37 32 25 35 45 22 26 44 47 34 12 41 28 35 37 44 28 33 30 29 34 62 45 8 39 22 33 16 57 38 31 20 46 37 31 34 32 31 39 31 47 37 28 40 21 14 20 49 58 27 68 31 46 12 26 40 41 49 41 37 44 43 52 50 37 26 37 9 51 31 46 15 32 43 28 32 37 66 49 38 24 34 52 48 42 31 27 58 46 18 38 86 68 30 50 38 35 18 7 31 26 52 35 36 27 35 26 51 48 80 32 50 12 55 62 13 36 26 20 27 33 35 52 53 36 99 38 43 75 113 4 92 38 80 30 75 48 40 62 24 84 70 35 157 33 89 71 85 60 27 91 32 64 74 35 47 95 44 21 29 40 91 44 62
710x898 27 16 38 15 47 72 37 44 19 32 38 46 36 20 18 11 10 35 27 44 15 12 28 28 23 28 6 34 24 24 58 42 19 28 18 17 32 36 18 35 21 21 12 34 13 13 10 13 15 24 38 21 18 44 28 36 37 15 29 10 20 53 27 24 17 21 8 23 19 19 36 25 36 23 21 39 19 18 15 24 14 13 37 17 23 31 13 12 17 21 21 10 13 23 21 11 22 27 8 20 24 9 21 40 11 9 12 35 19 18 24 22 19 24 15 25 10 14 28 37 25 37 33 12 17 29 27 32 36 18 17 30 27 24 27 14 25 22 12 13 34 18 16 16 23 15 18 27 10 28 43 15 10 15 14 19 21 7 35 14 7 12 12 34 8 12 33 34 19 28 8 25 30 20 17 44 38 17 12 14 19 11 18 6 35 4 25 22 24 4 26 16 36 52 31 16 22 12 23 20 25 23 28 25 30 20 23 35 21 40 33 13 6 22 49 1 81 23 79 8 48 30 25 55 12 47 41 27 127 14 16 43 60 55 15 57 18 67 63 18 39 66 52 13 7 32 10 5 58
270x989 1 3 19 7 16 19 3 18 12 9 4 3 12 0 5 9 5 12 14 9 8 4 5 15 5 0 10 12 9 6 18 10 4 14 12 5 12 13 6 13 12 9 5 4 3 9 5 5 3 0 9 5 9 1 4 11 5 2 4 5 8 13 14 3 11 4 0 4 3 11 0 5 1 14 11 12 13 0 6 7 0 10 12 2 11 9 10 9 1 2 2 4 7 15 16 9 10 10 11 11 1 13 6 0 1 2 7 4 0 10 18 11 15 14 3 5 7 4 19 16 3 11 6 12 9 6 6 6 1 0 3 5 1 4 2 13 1 0 15 5 21 6 8 5 6 4 0 23 12 2 11 3 1 8 6 0 10 4 4 5 7 9 3 5 11 8 16 8 0 14 5 12 13 2 0 13 17 14 11 14 12 8 0 4 10 6 18 7 5 7 11 4 2 13 7 1 4 11 0 4 0 7 14 6 9 11 0 7 4 1 8 3 1 6 14 8 25 8 20 3 11 15 13 32 2 9 14 12 52 0 3 14 16 28 4 8 4 14 22 6 10 24 17 10 2 8 1 1 24
601x234 32 14 23 12 9 80 5 15 11 7 13 14 4 20 4 6 8 14 6 19 6 15 13 18 11 8 9 11 25 4 17 18 7 16 12 0 14 21 8 18 5 15 9 13 7 13 23 9 11 20 20 11 1 14 13 6 14 7 13 6 6 18 6 9 16 6 7 9 15 12 18 21 7 14 16 11 23 11 2 2 18 3 10 16 11 16 7 9 8 6 7 10 6 11 13 5 16 8 7 24 8 2 13 28 1 7 5 8 13 17 13 12 17 12 9 4 2 13 5 11 18 9 2 8 12 13 10 8 20 8 2 7 17 7 9 20 12 8 1 15 16 7 8 5 4 12 14 9 4 12 11 6 5 22 11 20 2 5 31 6 2 12 5 11 15 21 10 6 16 12 14 4 2 9 13 15 8 14 3 41 11 7 5 20 16 12 6 6 13 3 20 20 13 15 19 5 8 9 19 31 5 8 8 10 7 18 7 5 18 19 9 22 4 22 21 94 27 8 18 16 19 18 20 30 13 25 24 14 7 14 24 13 21 21 12 30 11 18 16 6 17 9 14 35 5 18 38 9 16
541x281 25 19 28 13 38 27 10 44 28 16 20 3 19 20 10 21 5 37 30 20 7 15 26 12 27 11 26 16 21 2 20 29 10 22 9 7 19 28 31 15 12 32 7 23 23 25 37 13 13 31 21 17 12 20 8 24 18 30 15 8 27 1 21 13 20 12 18 15 27 47 14 8 26 17 25 25 22 21 14 13 24 7 29 27 16 31 31 16 21 23 22 20 19 30 31 21 21 13 4 38 18 25 20 44 16 12 10 20 12 25 29 29 21 17 12 25 21 34 5 20 23 27 13 28 8 31 14 7 22 8 30 16 19 28 10 18 12 19 13 10 18 31 14 9 14 40 18 7 10 28 13 17 7 24 9 40 6 11 18 10 16 20 25 27 18 25 11 13 21 22 22 30 23 11 5 21 34 36 12 23 18 5 3 14 40 26 28 12 28 1 13 10 16 7 27 17 24 31 31 41 23 16 14 18 13 31 14 16 30 13 42 14 5 31 69 8 75 35 57 21 46 38 28 45 12 49 55 80 15 23 35 42 46 30 23 64 31 46 36 15 54 24 48 32 17 46 26 20 39
476x596 22 17 46 27 52 98 14 73 19 36 5 60 34 14 17 4 23 31 31 32 19 35 18 21 37 20 19 31 37 21 39 48 18 37 20 5 29 27 30 61 16 32 24 22 26 43 22 13 25 13 33 26 14 34 37 37 21 20 17 9 25 18 31 30 25 18 28 26 51 36 16 32 25 42 41 21 27 17 19 39 33 21 29 26 29 38 13 20 28 55 10 34 37 17 30 13 18 14 29 32 44 26 29 61 54 28 15 36 25 34 28 20 51 14 24 23 26 24 30 47 37 34 13 29 9 25 29 20 68 27 13 30 17 23 13 14 16 33 8 11 19 28 22 19 20 29 9 37 34 40 63 38 17 33 10 27 14 13 29 23 23 18 87 33 10 13 22 24 48 31 26 30 24 22 30 47 29 19 18 29 20 28 12 44 21 23 51 21 35 7 19 29 27 43 31 21 30 45 25 52 20 21 29 20 16 26 38 32 42 18 25 14 22 35 129 4 106 38 94 96 75 31 29 57 17 76 75 48 88 29 28 58 71 57 28 80 153 79 62 40 41 30 29 18 24 42 25 1 79
248x641 28 27 39 25 51 63 38 59 10 26 26 14 27 27 14 42 14 8 16 11 22 23 11 23 55 40 19 5 29 20 26 37 10 29 11 13 25 18 28 22 20 30 18 21 20 11 16 17 21 22 17 26 18 18 39 39 17 22 15 4 6 13 23 21 20 16 21 31 9 14 13 12 22 30 22 24 18 14 20 39 43 25 18 15 34 12 18 13 3 52 18 24 23 16 11 28 19 14 19 10 13 18 19 35 17 44 14 12 6 26 51 17 28 38 13 35 16 29 27 42 14 33 21 21 28 33 32 17 30 9 12 24 35 33 46 53 19 10 11 34 23 18 19 26 30 21 25 37 15 26 58 3 12 32 4 21 19 25 26 24 21 13 31 12 15 12 28 39 22 43 9 15 25 17 28 39 43 9 19 15 35 23 13 23 8 21 25 26 2 12 17 9 43 27 37 17 32 39 14 17 26 22 23 24 28 26 25 30 29 24 20 10 12 18 79 8 99 21 88 17 54 40 26 63 12 59 55 40 154 26 33 34 66 58 21 58 21 56 65 15 31 55 35 14 15 29 21 7 59
318x652 20 6 24 8 20 45 15 38 8 36 15 23 29 10 13 34 6 21 17 13 14 5 5 21 50 14 5 28 33 21 29 27 11 34 20 21 17 12 17 30 1 31 12 7 10 15 24 8 28 8 27 17 3 23 18 25 19 9 11 8 22 14 15 27 14 13 22 6 19 14 10 19 24 11 16 17 3 14 19 20 23 11 32 6 6 12 7 11 20 26 12 23 25 13 28 21 13 6 3 7 9 20 18 13 24 13 14 12 26 27 14 4 49 45 10 11 21 25 35 32 19 10 16 19 41 14 24 32 16 19 25 14 25 7 19 21 12 28 10 13 20 21 9 11 11 17 5 20 11 10 13 17 27 14 23 18 14 27 21 32 15 7 26 34 8 17 16 17 23 7 14 28 31 22 37 45 18 13 12 13 15 31 13 15 12 9 34 2 13 12 17 11 16 33 22 7 8 13 20 16 9 20 25 19 4 19 21 35 21 14 14 8 6 17 50 0 89 31 46 12 46 35 24 57 13 50 58 40 122 16 26 41 60 57 22 62 23 49 47 10 29 26 32 13 11 24 22 3 34
113x669 6 0 0 0 8 7 0 0 0 0 5 2 2 4 8 2 3 0 2 0 3 2 2 3 1 4 0 0 0 0 0 4 8 0 2 2 0 5 6 3 0 6 13 4 3 0 0 4 0 1 0 6 4 0 0 13 0 0 0 0 8 0 4 5 0 0 2 4 3 0 6 3 0 0 0 0 0 5 0 1 3 0 6 2 2 0 3 0 2 1 0 0 0 0 0 1 0 3 5 6 0 1 4 0 10 2 2 0 1 3 7 0 0 0 7 0 0 0 3 2 0 5 0 0 5 9 1 3 2 5 4 8 0 0 0 8 7 0 1 0 1 8 7 1 0 1 0 10 0 7 0 1 0 4 5 1 0 8 12 8 1 5 9 0 2 2 0 2 0 3 1 0 7 5 4 12 5 0 0 0 5 0 0 5 3 0 0 0 3 0 11 0 0 6 0 2 0 2 5 6 2 2 2 3 11 0 0 0 0 7 0 0 0 7 1 4 7 5 8 3 6 4 5 13 1 4 6 3 14 3 5 2 6 4 3 8 4 1 6 2 5 13 4 3 1 2 12 8 8
453x702 42 26 32 32 69 74 30 29 17 34 26 34 45 39 27 43 18 27 26 48 37 32 23 24 51 39 16 28 25 54 60 43 16 54 21 13 27 19 28 29 24 38 37 17 23 26 49 6 9 17 40 35 40 23 44 32 21 20 24 17 31 42 58 38 25 33 36 56 36 40 39 52 40 36 30 18 32 17 33 42 20 16 35 7 10 42 31 26 23 41 20 24 26 20 54 27 39 18 33 25 29 24 33 27 27 36 24 32 22 21 65 23 51 47 22 42 27 34 44 43 29 40 17 36 16 18 34 32 56 41 27 59 49 31 31 52 26 28 31 17 34 39 38 31 23 45 22 46 26 37 45 25 19 30 16 36 17 35 36 28 23 13 32 46 34 14 35 23 33 28 31 32 49 26 26 48 30 35 32 28 33 34 19 43 25 28 39 20 21 20 22 19 27 14 26 21 42 8 18 22 27 28 44 26 18 42 30 50 18 29 26 33 10 71 141 1 120 32 100 28 65 49 47 83 22 96 86 58 237 16 33 70 95 64 29 84 35 84 102 39 34 44 38 9 20 48 23 3 74
114x957 0 0 0 0 2 0 0 0 0 4 0 0 0 4 0 0 0 2 0 0 0 4 0 0 0 2 0 0 8 0 0 0 0 0 0 3 0 6 0 10 0 0 0 0 0 0 0 2 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 4 3 2 0 0 0 0 8 0 0 5 0 4 0 0 0 4 0 5 0 4 4 5 1 0 5 4 0 0 0 0 0 0 0 0 0 0 0 6 4 3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 6 0 1 0 0 0 0 5 0 0 0 0 0 4 0 0 0 0 0 4 4 0 0 0 0 0 0 4 5 4 4 0 0 0 0 0 4 0 0 12 0 4 4 0 0 8 0 2 0 0 0 0 4 0 5 4 0 5 5 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 6 0 0 0 4 6 1 6 7 23 0 5 5 7 13 1 2 8 5 22 1 16 3 6 17 0 2 5 9 14 1 17 17 10 14 1 3 8 13 19
544x1018 1 1 3 2 6 16 5 10 1 5 15 1 2 4 1 7 2 7 5 3 9 4 2 3 0 5 3 8 0 7 7 4 7 3 10 3 6 9 0 6 0 4 1 1 4 9 2 2 8 4 5 0 0 0 7 5 5 1 1 4 8 8 2 3 5 1 6 11 3 9 3 8 9 1 5 0 0 1 9 6 7 0 2 2 5 0 0 2 5 2 10 7 0 0 4 0 1 8 8 1 1 5 2 9 3 5 2 0 2 0 8 4 11 2 7 10 0 3 1 1 9 6 6 0 1 9 0 10 6 0 4 2 8 9 1 1 4 9 0 2 6 1 3 1 8 5 2 8 0 0 16 1 5 7 0 0 7 4 5 3 4 5 3 4 8 2 3 14 10 6 5 8 5 5 0 1 4 2 4 12 6 5 4 11 0 2 1 4 4 1 9 6 2 1 3 5 6 6 1 4 2 1 5 8 7 6 1 8 6 6 9 8 0 15 4 15 8 3 3 0 2 1 1 5 1 2 3 0 3 1 0 3 4 2 2 6 3 2 2 0 0 3 2 3 0 3 0 0 8
538x178 6 3 2 1 12 20 9 5 14 12 9 13 12 1 6 6 18 1 0 6 2 10 6 1 7 4 6 5 9 3 6 20 1 5 3 9 2 35 7 2 1 27 13 22 0 2 12 9 5 12 13 11 18 13 11 14 12 1 11 4 8 10 7 4 7 2 7 14 5 5 8 9 9 4 7 7 7 11 4 5 6 1 20 10 0 0 6 6 1 18 10 2 2 10 20 5 4 4 0 12 14 7 6 5 2 14 6 5 1 8 11 10 5 1 13 8 11 16 11 11 19 23 11 5 2 4 0 24 10 10 14 10 11 10 7 0 6 6 1 5 7 8 6 2 0 4 4 4 0 4 18 15 7 12 1 3 0 0 4 2 3 8 12 3 3 9 18 0 10 8 4 5 7 0 9 7 6 4 6 11 4 7 7 4 5 6 3 3 11 3 20 3 10 21 16 5 5 2 10 14 0 17 17 7 9 10 18 6 20 8 15 12 17 20 18 10 19 5 16 3 8 12 7 17 11 21 15 9 7 10 11 10 12 9 9 14 12 13 13 14 19 20 14 6 6 5 27 8 16
557x530 43 28 51 31 54 65 57 57 26 54 43 43 16 27 40 38 38 39 24 36 23 23 45 24 33 18 65 36 52 48 69 41 19 75 16 25 46 56 33 63 27 50 30 43 22 36 50 18 9 44 57 45 44 22 52 36 15 38 29 29 22 37 55 45 46 34 16 28 47 28 59 28 33 55 33 3 37 21 28 29 37 21 31 13 30 34 47 46 24 62 22 15 25 30 67 25 24 33 29 40 45 25 31 41 50 19 20 49 32 25 98 34 45 34 41 47 29 56 40 52 15 44 45 45 25 39 30 34 43 26 35 64 51 30 26 40 17 75 30 33 23 50 17 37 41 27 32 69 42 26 67 38 32 36 8 43 33 54 32 41 35 30 42 45 26 27 34 38 45 46 23 54 64 43 22 41 54 38 28 38 22 27 22 44 53 39 54 41 47 19 13 33 47 56 51 41 36 10 42 66 43 44 24 47 31 34 22 89 34 27 60 20 28 41 160 2 149 33 87 27 82 58 43 95 23 106 85 60 226 38 57 85 94 88 31 122 37 108 87 50 76 103 63 23 30 63 82 7 87
508x952 5 11 16 13 10 43 30 27 7 11 11 26 12 19 14 16 6 3 0 14 1 11 5 16 7 27 2 22 7 15 27 13 9 10 5 5 6 6 10 12 11 15 17 21 7 24 22 1 9 4 19 1 28 12 20 28 17 0 17 12 16 21 13 28 7 1 3 15 7 10 13 7 13 11 16 9 10 4 8 16 7 23 12 4 7 8 9 11 7 13 7 15 14 7 7 13 16 14 11 12 2 19 19 6 13 9 2 20 13 27 44 13 13 20 4 11 10 5 21 9 19 9 11 12 5 25 13 10 11 9 2 11 6 14 1 20 15 18 13 6 25 7 22 15 9 10 3 16 1 18 35 7 16 22 11 22 5 14 16 17 15 13 17 11 6 5 19 7 17 9 4 16 28 9 9 34 20 20 15 22 4 15 3 14 16 7 20 7 7 4 23 9 11 20 10 11 15 7 5 15 10 14 13 9 18 30 32 11 8 30 23 4 11 14 24 4 23 6 45 7 20 10 13 26 4 33 19 9 113 5 8 24 34 18 6 25 12 18 38 4 18 28 14 6 9 22 13 5 43
