 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
902x246 14 15 7 7 24 24 3 2 9 9 7 13 12 14 7 11 15 22 19 16 5 18 18 13 12 15 13 31 17 3 42 6 9 28 5 12 15 18 3 27 12 14 17 27 1 9 14 0 5 13 19 7 4 13 25 11 10 7 12 22 3 31 10 8 9 11 12 4 11 6 15 13 9 13 6 10 1 5 8 24 11 11 17 10 2 9 10 8 12 6 15 8 1 6 3 5 8 5 5 9 17 3 10 19 7 2 12 22 7 10 8 12 15 1 8 12 6 12 17 13 7 19 9 17 11 3 5 7 8 8 15 5 7 12 4 3 4 8 16 8 5 5 13 8 8 7 14 20 9 1 41 7 6 19 5 6 1 6 4 6 18 18 9 25 7 7 16 11 12 8 1 14 21 12 8 7 20 19 13 22 16 13 2 12 22 2 4 4 7 3 14 1 19 15 12 6 17 3 7 12 24 10 5 11 15 10 3 27 11 13 13 6 6 18 11 6 29 7 32 7 15 12 14 33 3 23 24 15 46 1 10 16 30 24 8 25 8 18 18 7 23 20 16 8 2 10 7 4 19
265x441 40 22 30 33 26 84 16 22 12 26 36 32 3 13 25 15 7 23 31 26 30 47 9 22 42 7 35 21 22 24 59 21 11 25 17 13 15 23 15 30 25 22 8 57 28 17 30 5 22 15 25 18 24 21 36 37 17 25 33 17 13 18 21 26 24 6 23 14 30 22 41 28 25 27 32 8 20 6 9 18 16 24 24 12 7 11 22 16 43 30 17 10 14 25 24 10 18 7 5 28 21 23 20 31 54 30 17 24 16 19 17 14 13 24 14 19 24 28 5 31 23 29 28 48 24 19 13 17 33 51 10 29 17 13 16 24 25 5 21 6 14 12 19 21 22 32 24 21 27 50 38 12 13 36 2 22 15 25 26 13 15 18 13 13 11 11 21 36 28 28 23 35 44 30 12 33 30 26 31 22 14 7 8 7 17 13 33 22 37 8 25 21 24 45 34 15 17 12 14 11 9 13 26 30 17 22 24 27 12 27 23 43 7 17 28 25 74 28 67 18 53 45 21 61 9 60 49 42 121 14 25 32 50 57 21 54 27 48 49 26 34 57 46 22 4 34 24 10 34
602x480 24 5 6 15 15 77 37 17 9 21 35 24 13 21 20 33 26 29 24 26 16 24 16 20 32 11 22 33 5 31 34 37 16 54 16 7 11 41 17 31 21 10 22 26 3 19 9 8 6 12 18 4 4 36 36 22 18 19 30 32 11 26 19 26 31 30 15 16 34 20 16 23 20 27 30 13 14 12 26 24 23 27 28 21 18 27 24 7 20 20 16 34 12 11 18 7 31 15 14 12 19 20 23 21 28 25 16 25 13 23 37 3 19 24 34 27 16 18 27 14 16 33 19 37 11 15 30 21 12 16 26 33 14 20 14 14 18 26 14 13 21 9 18 26 14 16 16 24 21 19 36 4 18 33 12 13 35 19 6 7 19 3 20 20 17 12 26 13 49 18 32 48 36 17 8 22 38 26 12 23 26 27 23 12 23 14 29 8 28 0 15 11 48 50 43 12 15 31 13 26 3 30 13 33 21 34 33 21 28 23 37 24 13 17 25 16 66 10 49 13 37 26 19 37 4 57 47 29 80 17 48 32 51 33 13 59 21 44 26 28 29 32 33 19 6 27 50 31 27
174x824 16 6 11 18 14 25 12 17 6 27 17 26 15 11 0 20 15 9 28 33 21 24 7 11 10 13 4 6 9 9 19 14 12 18 13 19 10 17 11 11 12 16 13 2 6 14 6 18 23 14 4 2 11 25 25 34 26 27 27 22 12 10 18 24 5 9 15 16 8 12 19 15 15 27 11 12 14 14 18 7 13 9 6 17 3 3 10 9 25 15 9 15 20 17 16 13 34 11 13 13 39 12 10 14 22 4 10 14 26 19 7 8 13 25 9 26 22 2 5 20 23 17 18 29 6 24 18 16 12 5 14 6 15 0 27 25 25 15 20 16 13 13 7 15 19 6 14 25 27 15 41 17 10 14 4 19 13 8 10 14 28 6 7 19 11 11 21 9 24 34 16 12 20 14 15 24 30 19 16 27 17 1 10 16 9 11 11 11 28 10 12 20 6 19 19 11 12 11 19 29 10 5 3 16 26 32 14 7 13 5 25 7 7 12 5 12 40 14 49 6 28 23 25 37 3 32 32 30 62 4 16 27 31 19 5 36 16 47 28 5 11 17 24 19 0 16 11 6 26
2x905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 1 0 0 1 1 3 0 0 0 2 4 0 0 1 2 0 0 0 0 1 0 0 0 0 0 1
40x917 0 0 6 4 7 26 9 8 5 10 12 5 0 0 13 5 10 2 1 0 1 8 1 6 6 2 0 0 0 2 10 3 9 7 0 9 0 1 2 1 11 3 4 14 8 0 8 0 20 0 7 0 3 2 36 0 7 7 0 4 14 7 2 0 0 13 0 9 6 2 0 0 4 17 5 0 5 5 17 0 7 0 13 1 0 4 4 3 0 0 2 0 4 4 2 6 10 0 11 0 9 3 0 3 17 1 0 6 14 5 1 15 12 0 5 6 11 0 9 4 0 0 8 14 4 6 1 8 0 2 4 0 0 10 0 2 0 2 0 3 5 0 2 1 7 4 0 0 4 0 4 2 19 4 4 0 4 4 11 0 7 0 2 9 0 0 4 4 4 0 3 29 17 3 11 0 0 11 9 16 6 1 3 3 6 2 1 7 5 4 0 0 5 5 7 5 0 9 0 0 5 7 4 2 7 0 1 3 2 0 1 0 0 1 1 2 5 3 15 0 1 5 6 20 0 3 5 4 31 0 3 4 7 16 1 3 6 8 16 1 1 5 7 4 0 3 1 4 17
800x60 6 5 5 4 7 14 12 12 26 12 8 6 2 5 5 1 17 11 7 10 3 6 5 2 6 5 12 19 6 7 5 6 9 6 12 1 9 7 0 6 1 4 11 12 6 8 3 10 3 4 8 7 11 5 8 8 21 0 3 3 22 11 11 7 6 3 1 6 8 13 1 23 0 13 12 5 7 11 15 3 8 8 0 8 2 23 5 2 4 7 8 4 4 2 4 3 1 7 10 7 0 2 0 18 18 6 3 10 0 9 7 11 15 7 1 0 5 3 5 4 13 2 3 20 5 3 9 8 4 8 5 8 6 25 3 9 9 1 0 9 14 1 11 1 6 1 12 8 12 2 19 1 1 6 3 4 2 0 6 0 5 7 1 0 2 1 1 7 3 13 0 13 12 13 2 17 13 10 4 11 13 14 4 10 8 6 23 17 6 6 4 0 0 13 10 10 7 2 10 14 1 4 15 9 9 0 11 11 3 1 0 13 0 12 3 4 11 2 18 3 15 20 9 14 3 14 14 13 19 1 9 7 22 11 5 11 12 13 16 3 6 35 22 31 1 11 27 8 10
762x104 9 12 3 16 7 24 15 20 3 9 5 5 9 16 13 3 0 9 12 11 22 10 14 2 6 10 7 3 11 9 9 17 15 13 5 17 16 14 7 24 7 10 11 16 3 16 17 13 8 5 2 14 5 3 5 8 18 6 8 11 3 12 18 16 10 1 4 11 19 5 13 4 23 29 4 4 1 3 14 8 22 10 6 2 8 15 2 14 22 12 6 4 9 5 8 3 5 15 25 11 5 5 0 16 27 6 13 23 7 13 17 8 12 2 4 4 16 10 8 14 7 13 2 17 18 7 8 17 16 16 13 16 3 14 5 21 17 14 8 16 6 6 22 9 11 23 5 11 4 13 46 5 1 15 4 11 5 2 14 14 10 16 7 9 8 18 15 17 16 6 6 16 21 24 16 9 31 19 23 19 8 15 9 0 20 7 11 5 11 7 9 3 20 13 23 0 14 6 18 14 15 16 19 17 20 14 9 10 8 13 7 17 10 18 12 9 33 8 24 2 19 27 11 26 7 24 21 18 49 6 12 19 35 27 3 24 9 28 13 9 9 36 31 15 2 20 21 4 21
610x358 17 22 20 19 19 90 25 13 14 24 11 19 13 7 8 29 11 4 13 23 30 22 15 3 17 14 24 20 25 13 48 19 7 43 12 13 14 39 10 31 6 25 6 12 21 5 22 15 20 13 21 10 16 17 40 30 9 15 29 3 11 21 18 17 10 16 9 17 17 12 19 19 3 17 16 13 21 18 15 13 15 31 26 21 16 4 15 25 7 40 6 13 11 5 24 6 23 19 21 3 9 6 11 15 32 12 18 24 15 7 10 19 7 18 15 11 17 9 17 15 8 13 6 31 15 24 18 16 12 1 10 23 10 10 15 15 13 19 20 12 16 8 9 23 15 15 11 20 13 13 43 30 16 7 40 20 15 6 20 6 5 13 11 18 19 17 11 14 14 13 15 39 43 29 33 10 15 23 20 19 39 15 5 12 6 4 15 14 7 20 19 10 33 41 18 30 9 19 29 34 8 9 39 10 14 5 26 11 11 7 23 25 9 11 23 19 49 20 30 6 29 30 16 42 9 38 47 18 45 12 71 29 41 24 18 42 25 45 29 19 26 52 31 18 3 15 54 40 25
378x390 22 15 24 10 16 81 10 37 19 17 46 17 1 19 19 27 15 17 18 16 10 19 12 25 7 10 25 18 16 12 49 16 16 31 18 12 35 2 15 31 28 20 16 28 15 12 22 17 5 19 38 18 17 27 33 13 6 13 22 10 17 7 8 19 24 10 14 30 13 4 17 20 18 34 21 19 5 17 7 23 11 18 32 7 6 15 20 21 28 24 15 7 22 12 11 12 4 9 12 9 28 6 29 28 14 25 14 26 14 16 19 2 5 7 5 18 10 24 22 17 27 20 12 20 8 22 12 16 33 16 19 28 15 15 19 10 8 16 9 19 18 11 4 23 17 28 15 33 16 23 48 2 11 33 20 15 9 8 15 10 23 18 14 13 3 7 17 13 24 11 10 44 38 18 18 30 20 21 21 13 21 10 15 24 40 29 11 16 21 3 12 11 24 27 17 29 7 7 22 14 20 21 10 13 9 20 13 31 23 9 23 22 2 17 23 22 65 21 36 10 24 29 22 63 2 35 43 29 103 12 16 31 37 34 14 55 22 40 45 15 25 57 26 19 4 26 13 8 33
653x528 22 12 18 24 34 41 18 37 11 12 14 13 22 30 11 12 26 8 20 28 11 21 10 23 4 12 8 29 16 15 15 15 11 32 14 20 28 21 17 33 13 13 28 27 16 15 26 8 11 20 37 15 7 16 42 18 21 17 13 17 17 12 8 10 28 20 18 22 19 15 37 21 17 22 26 14 1 6 6 20 7 15 14 12 14 18 29 24 12 22 2 13 20 8 5 2 10 6 12 10 10 9 19 13 25 17 7 31 30 9 22 3 11 6 16 17 8 19 13 20 17 33 24 26 14 26 22 10 41 13 17 34 20 6 4 20 2 15 14 20 27 12 13 12 25 13 15 17 10 23 29 18 7 23 2 4 12 4 33 14 10 10 20 10 9 14 18 23 10 19 10 25 30 21 9 9 18 31 28 13 11 16 10 10 26 20 26 7 6 28 24 17 20 18 35 19 10 10 16 17 19 11 19 7 8 15 22 11 12 3 30 36 8 27 33 14 47 16 40 10 39 29 28 41 9 52 34 31 44 7 19 20 39 34 16 35 27 44 31 28 21 19 30 19 5 26 9 11 24
5x686 13 0 9 0 17 17 0 9 6 1 10 2 1 4 7 0 2 3 0 2 0 5 5 0 0 0 0 2 3 4 10 1 6 12 0 1 5 1 0 7 1 1 1 5 2 7 3 0 1 0 1 0 4 14 30 6 4 0 2 0 0 6 9 6 0 2 0 3 3 0 3 13 2 7 6 1 1 2 4 10 1 0 10 9 0 6 0 2 0 2 4 0 1 0 8 2 9 0 0 3 3 0 7 3 5 0 3 5 0 8 0 4 0 5 4 7 7 3 0 0 0 2 0 10 1 7 2 2 3 0 3 5 0 8 0 3 12 12 0 6 2 2 6 0 2 2 9 6 5 3 15 1 2 2 9 2 0 1 4 8 0 8 1 0 4 5 0 2 9 4 1 0 6 2 5 0 9 3 3 16 3 1 1 13 0 2 2 4 5 5 4 4 5 11 6 9 0 4 4 0 6 6 2 2 0 2 6 2 1 0 0 1 0 6 2 2 6 1 17 1 5 0 3 12 0 10 8 8 29 0 2 5 18 17 1 5 3 15 27 0 1 1 6 2 0 2 6 0 13
713x184 15 10 35 17 21 51 15 24 17 2 14 8 20 13 11 4 5 9 10 18 15 19 19 10 6 18 13 20 20 10 34 22 15 29 23 8 15 15 15 25 20 6 14 32 6 5 8 3 9 9 27 11 21 14 21 9 23 12 16 15 9 19 10 31 16 10 13 12 13 16 8 25 23 15 17 12 22 9 7 16 16 28 12 20 14 23 5 9 8 18 13 10 9 6 10 18 10 29 16 15 19 11 12 26 29 15 18 16 3 17 16 18 17 22 2 4 17 19 11 11 4 21 11 9 16 22 9 1 30 25 4 13 15 13 9 5 7 11 13 19 18 3 9 24 5 12 29 9 5 4 36 16 8 26 12 8 16 2 9 8 9 3 3 13 11 5 16 15 12 28 25 22 15 17 13 17 24 32 4 12 25 6 1 15 21 6 13 9 6 18 11 14 14 24 12 6 12 6 8 24 23 12 13 17 4 8 19 9 10 6 11 11 15 20 25 20 46 14 33 9 29 32 27 35 8 40 39 27 52 12 21 26 24 38 12 44 28 38 31 15 32 61 32 15 2 13 20 7 28
857x262 4 16 17 1 1 39 10 10 8 7 10 10 5 10 8 13 16 5 8 13 17 15 6 3 15 5 20 12 9 6 18 28 3 7 11 3 9 16 12 20 18 7 6 17 4 15 4 1 6 18 20 8 16 8 20 26 18 6 12 17 6 15 4 14 13 12 20 13 9 19 6 20 19 15 16 12 6 4 0 15 10 5 10 8 17 13 8 15 5 14 11 8 18 5 12 9 6 3 18 11 17 5 6 11 12 7 15 5 7 11 6 12 8 4 6 11 18 19 10 6 4 14 6 21 14 11 16 7 4 14 12 9 6 10 1 4 10 3 13 1 25 3 11 1 22 11 8 27 12 7 47 16 6 17 4 0 0 8 4 8 5 7 3 15 17 7 10 10 3 2 5 25 12 7 16 10 7 33 7 8 4 12 4 1 15 6 9 10 13 11 19 2 23 27 20 12 19 19 6 15 8 8 4 3 7 8 12 15 9 10 7 8 7 14 4 7 27 9 18 5 19 14 7 19 2 22 24 9 39 3 29 9 15 9 9 14 6 10 13 9 10 35 14 13 0 12 30 25 21
338x344 36 8 21 26 44 111 34 57 5 27 25 8 13 32 28 16 24 24 25 31 27 35 17 29 34 10 45 28 30 34 80 35 39 31 32 18 23 19 13 42 32 57 19 64 11 20 22 17 18 32 34 12 53 17 24 27 13 32 36 11 24 41 17 8 26 24 41 39 13 25 38 45 9 59 39 7 14 20 18 15 29 20 25 13 26 18 29 26 32 31 17 28 34 5 24 23 18 15 12 12 31 13 33 25 33 6 15 43 25 16 30 13 37 20 26 21 14 28 24 20 21 29 22 26 11 25 37 13 38 20 16 14 22 37 15 23 20 33 19 19 17 30 10 24 31 22 22 11 17 19 45 32 15 29 11 29 22 23 24 23 24 23 40 39 16 31 30 31 29 28 26 86 28 35 2 12 3 16 27 25 23 17 9 21 24 22 34 22 18 15 11 20 37 39 37 26 7 33 23 37 10 19 31 22 4 43 25 34 15 34 26 25 18 55 29 18 70 24 48 7 52 39 31 70 7 61 72 53 76 13 35 46 43 48 18 67 19 42 45 25 43 54 53 25 3 39 29 9 40
749x466 5 8 13 18 14 31 7 35 10 17 15 11 2 7 11 18 12 9 23 11 27 12 14 15 8 6 10 9 5 24 43 16 21 24 12 3 28 5 8 19 22 8 19 23 15 29 27 11 3 12 34 10 14 14 13 13 21 8 20 13 11 17 18 10 19 3 10 1 14 11 26 24 32 27 23 13 3 10 15 12 13 28 10 9 15 27 19 13 23 23 7 11 18 8 29 3 24 14 12 13 35 21 20 32 23 10 11 19 18 7 9 13 22 21 11 32 4 24 16 16 11 15 10 26 30 33 7 9 37 29 16 15 19 5 18 7 6 21 22 10 16 10 17 16 11 22 17 13 22 7 28 37 17 27 8 9 6 9 31 27 5 18 12 16 17 8 9 25 20 15 15 30 36 20 4 5 14 21 24 17 21 8 2 21 26 11 17 14 29 15 11 14 13 26 30 20 14 19 21 10 18 20 26 17 19 17 24 4 12 14 34 10 20 30 27 9 58 10 35 9 30 27 27 37 5 46 30 28 66 11 15 29 30 33 16 47 20 37 22 23 29 45 33 24 4 30 6 7 29
92x736 14 11 23 14 4 20 33 20 16 31 22 12 5 9 13 11 24 21 31 18 20 28 9 8 41 5 16 12 3 25 24 22 25 24 3 7 20 6 9 20 25 12 10 26 14 16 12 19 17 9 23 20 30 15 44 28 5 11 14 19 9 12 1 4 13 25 27 15 8 22 18 32 10 25 16 6 15 12 13 19 11 13 5 23 3 14 14 10 26 22 5 21 12 19 16 16 10 16 17 30 25 14 12 8 31 5 1 22 6 23 30 13 8 24 17 16 9 9 2 17 11 11 8 23 9 18 18 26 18 9 12 3 21 23 26 12 27 22 9 13 14 14 18 37 34 13 17 15 14 10 46 25 9 6 19 30 2 13 9 10 13 18 8 10 16 17 10 25 25 27 0 33 44 19 23 18 25 10 31 25 29 15 10 19 14 20 24 12 18 31 23 23 20 20 21 21 7 33 22 28 16 23 25 35 10 18 3 10 18 10 2 10 12 13 2 12 42 15 43 1 24 17 21 29 1 23 27 30 98 3 4 14 39 31 8 38 13 49 44 1 9 17 22 9 0 13 1 3 34
864x205 7 24 12 13 9 22 17 29 7 16 3 4 2 26 14 7 4 11 3 25 4 10 7 6 12 4 10 11 5 6 19 26 2 9 27 8 6 24 9 12 7 0 8 22 3 16 12 6 7 12 3 6 20 5 7 7 24 8 12 3 24 20 14 12 3 13 7 13 10 5 5 14 12 21 28 7 12 12 9 6 3 10 1 5 14 15 5 7 14 13 20 4 12 15 8 7 14 7 6 19 12 8 7 9 12 15 16 17 0 9 28 11 20 0 9 10 9 15 2 6 7 12 6 9 8 10 4 15 16 7 4 5 11 16 8 19 12 13 6 17 15 7 8 3 10 24 7 9 13 3 30 12 6 2 17 3 4 11 14 10 3 22 13 10 8 12 13 23 4 30 12 30 17 9 12 2 6 31 20 13 15 17 18 12 16 18 12 9 2 8 17 4 24 13 11 9 14 15 7 11 13 12 11 16 9 6 11 2 15 16 12 7 10 22 5 7 33 18 25 2 15 19 22 23 6 29 33 19 29 6 53 17 16 18 4 21 9 18 23 8 24 23 20 14 5 11 36 44 19
688x549 0 13 17 21 15 27 10 25 3 14 12 7 0 26 3 4 8 26 12 11 1 18 10 18 5 8 10 11 5 9 29 16 6 14 23 9 15 15 19 8 3 7 12 10 3 15 15 7 3 2 21 12 3 8 23 6 2 10 7 17 13 8 14 21 14 4 18 12 17 8 7 21 14 18 7 7 8 3 12 19 5 11 10 9 0 23 19 16 7 11 15 6 11 18 6 5 4 10 11 8 16 12 19 16 19 1 17 24 14 6 8 13 7 17 13 5 7 16 6 2 3 21 10 14 23 11 20 14 8 8 12 13 11 13 2 10 16 14 6 4 19 3 13 22 11 13 23 13 15 7 1 15 10 15 14 5 7 12 11 6 8 9 2 21 6 20 14 9 18 13 11 15 3 11 10 13 21 16 5 13 26 13 7 27 6 19 17 6 18 6 7 5 16 19 15 9 9 5 23 14 10 2 13 9 19 15 25 10 12 13 17 5 1 21 23 13 32 13 18 4 19 21 16 21 9 33 29 10 43 6 13 25 30 24 9 42 10 25 18 15 17 19 19 16 0 10 21 9 18
96x568 23 19 16 7 29 72 27 28 12 28 19 18 16 8 20 7 15 44 10 30 15 25 6 17 35 15 25 12 16 23 51 9 10 21 22 12 11 10 16 41 22 11 11 20 26 10 11 19 11 9 21 9 33 16 44 26 14 10 28 11 19 17 13 2 7 15 26 8 24 16 27 22 28 31 10 6 48 6 15 18 14 13 44 22 15 16 11 13 15 24 13 17 30 15 22 6 15 15 1 7 17 16 12 28 23 2 13 17 22 5 3 6 28 13 23 25 14 36 16 9 17 30 16 11 11 15 22 14 28 19 8 8 26 30 26 26 29 28 27 21 14 26 5 30 16 23 30 11 9 17 50 21 10 16 10 14 16 7 12 19 12 23 16 24 32 13 25 20 14 18 22 39 29 21 24 19 8 12 27 18 42 5 9 22 22 11 36 10 18 31 9 16 18 47 36 16 34 45 6 17 8 12 27 19 3 29 9 19 9 7 10 24 26 30 9 13 58 17 49 2 29 20 16 69 3 34 31 37 113 5 20 24 44 40 12 37 11 36 45 10 17 21 17 16 2 23 7 10 35
98x605 15 12 17 18 20 59 20 19 18 19 21 20 15 8 4 25 17 8 11 12 18 13 9 20 17 2 17 15 10 8 38 17 13 8 41 10 20 9 8 33 11 18 16 43 20 24 13 3 9 16 15 15 5 24 18 34 8 13 13 13 8 11 10 11 4 5 10 30 12 18 12 32 22 24 14 15 20 14 12 20 15 24 30 17 1 23 5 1 20 17 4 9 11 17 24 22 16 13 15 26 24 13 10 11 30 12 7 13 19 14 13 15 18 21 3 10 21 6 23 15 16 28 9 18 12 9 11 20 17 16 15 8 11 25 15 9 3 21 13 15 9 16 14 12 18 22 11 19 6 18 25 20 11 18 16 26 8 6 18 16 23 5 15 25 8 8 7 34 25 9 17 40 32 24 34 18 14 5 16 13 20 11 17 6 23 15 18 23 12 29 14 23 27 41 27 10 19 18 15 13 5 4 27 4 2 19 11 14 23 19 18 10 13 23 6 15 36 15 44 2 17 27 25 46 4 48 36 24 67 7 14 16 34 24 8 26 8 34 38 5 7 17 13 15 1 17 13 4 20
998x312 29 14 27 11 13 22 21 11 7 26 13 20 15 12 3 4 23 12 30 21 32 35 21 24 22 10 15 24 16 12 45 19 29 20 20 11 17 14 14 17 11 9 11 20 9 12 32 17 17 23 40 7 23 11 23 23 26 7 12 8 21 23 26 13 21 18 21 7 11 17 19 20 20 20 15 10 12 13 22 23 13 16 11 7 17 28 14 8 12 8 9 7 15 8 9 4 11 10 26 11 32 14 7 18 14 12 2 29 22 16 21 9 13 4 12 11 18 38 17 6 16 24 13 20 25 23 24 26 39 20 8 23 14 10 13 23 17 7 7 15 12 10 27 6 36 33 19 15 18 11 51 18 9 26 16 15 8 6 25 11 9 20 21 5 11 17 10 13 19 14 8 20 24 25 18 22 17 11 20 15 20 21 22 12 12 5 14 28 21 15 14 11 16 12 22 18 26 17 22 13 16 15 8 20 26 16 17 7 12 22 25 9 6 14 11 18 52 11 43 1 20 30 27 34 5 33 40 30 53 3 10 27 30 23 4 24 10 24 32 11 17 31 26 17 0 10 5 3 30
88x456 8 5 8 16 7 53 16 35 10 26 9 15 12 6 7 10 4 22 19 6 19 16 3 9 11 7 10 7 9 15 33 6 11 39 7 6 3 12 4 26 15 19 2 12 2 7 6 1 5 6 10 7 6 7 22 10 5 7 17 26 17 2 10 3 8 8 9 8 8 10 14 17 15 20 1 1 10 9 12 1 12 10 20 9 5 14 7 5 3 13 12 5 12 4 16 12 17 5 9 9 16 18 9 11 21 8 6 5 2 22 10 15 4 21 6 4 7 17 5 2 2 7 3 5 12 2 20 2 5 12 8 12 11 23 6 8 14 16 3 12 11 4 6 4 16 8 18 19 26 13 23 8 1 12 3 4 7 9 13 3 14 5 10 15 12 8 5 4 20 15 4 11 15 13 1 18 20 6 10 8 5 9 2 9 13 9 20 18 9 12 11 16 11 20 15 16 7 7 13 18 6 2 13 9 0 7 2 3 9 7 8 7 15 23 7 8 29 7 30 2 14 14 11 32 0 19 18 17 40 0 9 17 16 17 3 19 10 25 37 5 10 13 22 11 0 8 11 0 12
301x506 30 13 37 14 36 59 33 24 10 17 24 20 34 15 24 21 7 36 25 16 26 21 17 34 35 3 20 25 24 38 60 30 8 35 15 13 31 17 22 34 25 20 27 31 21 32 13 9 29 22 34 37 30 16 29 20 16 13 16 20 20 15 15 22 26 24 19 17 30 20 28 40 11 35 41 7 14 13 13 33 9 19 23 13 39 17 28 26 15 33 24 30 18 36 30 13 24 14 31 12 22 16 23 21 32 16 5 3 9 16 17 20 38 23 24 22 20 26 31 12 17 27 4 50 17 10 34 15 42 10 18 35 17 20 10 21 10 26 9 17 19 22 19 17 35 15 8 20 20 20 60 16 17 41 22 22 16 9 23 8 19 29 18 19 16 4 32 20 22 15 24 40 33 30 19 38 28 16 25 15 34 21 20 27 18 18 24 11 39 12 13 24 12 14 21 28 36 12 31 35 10 18 35 20 20 28 21 27 21 35 14 17 14 40 30 27 90 28 47 12 47 38 30 58 10 57 54 54 107 17 31 39 44 46 16 68 24 54 62 29 39 38 61 28 6 36 12 13 41
697x629 16 9 9 4 6 16 8 12 9 17 4 17 18 12 4 9 7 9 24 16 7 21 10 8 23 13 5 6 7 6 17 13 6 10 13 2 10 16 24 16 2 11 20 25 6 6 26 8 12 14 9 11 10 21 5 14 24 23 10 11 19 4 15 10 5 2 4 12 19 7 3 9 12 29 17 9 1 12 12 16 22 21 16 5 2 9 8 3 2 18 15 1 20 10 3 6 12 14 2 10 5 4 5 6 11 16 27 23 18 9 15 26 4 21 26 23 5 11 14 18 11 13 19 17 3 20 8 6 16 6 7 1 8 1 14 26 4 6 7 10 13 3 12 9 5 14 3 10 4 15 12 22 10 22 10 10 1 4 5 7 10 6 10 16 15 6 11 4 5 18 10 10 23 15 13 14 13 29 5 34 9 13 3 3 12 1 3 18 5 10 13 12 12 25 15 3 26 14 12 25 14 0 6 25 14 19 18 14 3 9 21 13 11 12 7 5 17 8 26 8 15 13 14 14 5 31 17 7 24 4 24 18 40 26 7 21 18 27 21 28 15 17 18 18 2 12 20 10 16
