 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
404x676 20 22 25 29 21 87 11 47 28 22 31 20 36 32 28 10 12 33 34 32 15 33 24 24 23 28 31 27 42 43 59 36 24 24 22 25 14 23 19 65 19 56 37 39 16 34 14 14 13 22 27 5 26 13 52 28 24 7 16 19 27 21 27 22 27 9 7 53 30 31 29 31 29 31 20 34 29 14 24 35 19 10 51 12 9 21 15 9 22 22 10 14 18 24 33 17 17 22 13 16 23 20 43 29 35 26 15 15 14 42 20 31 31 44 19 31 26 24 23 32 41 34 19 28 15 26 27 27 50 40 28 37 31 27 17 16 24 23 10 10 19 22 26 19 15 22 52 43 27 49 38 15 14 37 13 28 9 14 24 30 6 8 25 31 18 24 30 24 36 35 22 44 38 22 32 17 44 28 41 35 25 26 10 11 26 16 46 3 38 36 32 23 39 39 25 29 33 12 28 22 29 10 26 40 13 39 24 24 35 37 45 26 18 21 63 31 116 30 66 27 37 32 21 54 7 62 80 64 126 34 33 54 66 65 15 72 41 77 53 43 60 73 68 23 33 50 31 4 66
422x600 59 18 29 39 28 142 31 52 32 35 45 35 46 34 24 53 33 21 37 29 10 22 30 9 40 33 34 36 38 28 57 40 9 52 20 16 27 25 22 19 16 49 39 64 20 35 46 5 17 40 47 25 47 36 34 32 37 42 42 14 17 50 49 37 36 13 21 34 29 26 30 46 61 62 18 23 39 4 15 14 28 27 25 16 18 23 34 19 12 54 23 20 48 43 35 27 13 23 40 26 42 37 26 55 39 24 29 29 24 47 37 25 45 36 25 36 39 39 35 38 35 30 13 42 26 29 24 40 48 28 17 35 26 49 32 29 31 38 18 11 35 24 30 22 29 53 37 55 32 36 43 20 24 26 8 43 12 12 30 21 46 19 19 22 35 31 34 45 48 50 23 28 48 21 13 38 30 35 37 49 18 16 26 38 60 8 45 22 17 27 38 30 42 43 48 50 41 24 42 22 22 16 44 40 24 40 53 58 28 55 73 31 20 45 80 33 119 36 76 34 46 42 32 74 27 96 92 60 124 34 49 66 79 57 21 104 40 90 56 40 86 81 84 29 23 52 52 17 43
505x866 40 22 21 15 18 85 30 65 16 22 34 64 18 24 17 19 21 26 15 30 31 23 30 9 31 8 14 32 32 38 59 44 12 43 24 19 29 4 36 59 26 26 25 44 6 24 44 8 13 18 28 21 28 36 68 49 32 17 20 14 16 11 32 29 20 24 33 23 18 6 33 42 32 25 36 12 18 15 18 34 41 28 44 12 6 29 20 31 16 8 23 17 15 19 19 21 23 30 15 31 38 27 11 33 43 6 31 14 33 36 34 26 12 18 15 38 14 42 38 21 31 32 5 33 25 24 10 28 35 27 29 13 25 29 17 33 19 18 9 19 15 20 24 26 11 25 12 35 16 26 76 32 21 49 17 37 16 20 33 25 14 43 25 21 24 21 30 31 34 30 12 43 66 33 12 18 72 24 34 34 17 40 9 14 57 27 58 14 31 11 33 26 37 39 26 17 26 8 25 30 22 39 29 38 38 39 26 40 32 17 54 25 7 31 52 29 104 31 67 15 26 38 28 53 16 74 92 49 83 20 17 62 76 62 18 60 22 101 46 45 62 89 97 33 28 52 27 10 59
465x948 4 14 20 7 15 75 26 18 6 17 15 25 20 22 11 6 6 25 14 24 6 10 25 5 8 16 31 34 15 20 49 20 9 10 25 7 17 9 17 13 6 16 8 27 2 33 29 4 8 26 20 2 4 19 30 27 25 26 35 18 26 3 15 21 7 8 17 15 8 17 11 19 24 24 27 9 24 6 5 20 12 12 13 8 4 13 10 4 10 10 7 14 20 10 29 20 13 23 18 7 24 14 9 14 15 11 13 35 7 12 14 14 14 11 13 26 14 18 15 15 29 15 13 35 4 6 16 20 37 16 10 15 13 6 15 22 16 7 4 12 11 5 16 8 18 20 11 15 18 7 58 12 9 20 2 23 29 4 4 4 11 10 10 8 9 20 16 10 20 18 8 26 30 12 12 21 25 22 31 25 17 24 8 11 27 9 13 22 2 9 25 16 22 27 16 29 29 13 14 18 26 17 12 14 22 14 19 8 13 3 15 10 11 30 24 15 56 16 40 8 11 22 16 41 4 37 35 35 60 6 9 25 33 49 7 30 11 55 29 11 32 32 39 20 6 26 11 4 24
688x97 29 21 20 15 19 51 10 10 17 18 9 14 8 12 18 27 23 4 35 27 17 18 7 17 22 8 23 29 14 14 28 38 15 12 15 21 8 9 10 17 5 3 15 15 12 20 13 20 7 16 12 18 29 11 32 22 19 17 14 11 24 26 22 22 13 15 12 21 24 8 18 22 29 26 16 19 7 7 17 12 26 22 20 5 20 16 12 9 17 22 19 10 17 10 25 19 21 10 26 20 34 15 15 44 26 33 16 15 15 16 18 34 16 25 9 32 3 14 33 14 16 18 32 41 11 11 19 12 26 15 15 23 21 20 6 43 8 20 31 13 21 5 31 26 5 25 16 20 16 6 41 6 4 26 14 20 12 13 11 10 16 18 18 24 18 20 25 14 45 22 13 49 25 13 14 13 39 16 19 39 13 7 14 35 8 23 17 12 16 6 29 19 32 16 28 25 7 14 20 20 16 7 22 13 48 27 28 16 24 18 42 11 14 20 54 10 70 15 50 22 37 33 26 49 14 32 46 24 51 25 16 53 44 34 14 39 25 55 29 33 18 43 33 55 19 34 29 9 40
612x293 34 19 19 17 16 62 10 29 15 7 21 13 18 15 9 31 18 19 25 29 13 27 5 19 20 7 15 44 15 24 22 20 12 26 4 2 15 12 7 28 16 14 36 22 11 12 27 11 29 28 22 16 24 9 24 20 18 9 15 4 14 20 5 17 8 16 25 7 32 7 13 11 23 27 14 10 23 25 18 19 15 24 25 12 11 20 8 11 10 19 13 22 10 18 12 23 16 8 8 17 25 16 12 17 20 10 12 24 17 7 26 8 23 8 14 12 27 23 14 12 12 15 15 19 27 30 33 5 16 16 11 25 25 23 19 16 8 25 10 6 16 13 9 8 6 24 15 17 5 15 32 8 11 21 10 14 14 14 18 19 18 12 20 28 20 8 29 18 31 29 7 28 23 9 8 9 26 31 12 31 12 16 34 17 28 26 30 26 33 9 17 13 14 28 32 17 14 15 28 27 24 16 28 10 16 19 13 23 18 15 20 11 4 11 60 16 56 22 30 12 25 24 19 39 17 59 38 31 57 13 23 46 28 35 24 52 15 41 28 38 26 48 32 17 25 30 28 12 27
546x409 32 16 32 24 42 110 27 48 12 31 39 31 47 28 25 18 13 12 38 28 39 25 23 34 18 11 15 21 52 24 50 23 30 37 6 6 36 22 26 48 27 43 26 84 23 52 21 17 7 24 53 42 18 18 33 23 44 26 35 10 13 19 33 13 22 17 22 37 26 32 29 24 28 58 16 21 24 5 30 23 23 10 38 8 17 14 17 24 26 36 10 7 17 17 12 28 26 39 23 31 37 25 40 25 59 17 25 34 18 27 33 17 36 27 13 32 18 43 24 47 30 31 25 25 24 33 40 45 46 30 33 38 30 26 26 27 26 24 22 17 42 12 18 26 25 28 22 25 27 22 85 5 10 47 17 30 22 17 40 38 21 37 16 41 16 11 45 25 50 47 30 28 50 31 10 30 25 25 38 26 31 30 5 17 48 49 21 9 39 12 21 22 56 29 12 28 19 30 36 58 31 17 23 23 34 11 25 12 39 27 30 38 25 22 81 30 122 27 65 28 58 43 42 67 22 56 70 60 102 29 26 47 67 50 31 84 45 78 48 65 58 71 58 27 34 39 25 14 59
509x537 20 20 26 16 35 77 38 46 35 37 32 28 22 22 51 42 15 31 30 17 37 50 17 25 24 10 51 25 32 30 76 36 16 46 19 20 14 43 29 38 26 30 28 62 16 41 29 7 30 22 21 25 31 16 61 42 26 43 22 15 18 18 27 47 8 13 32 28 42 29 24 33 12 48 28 9 30 16 13 37 29 41 25 20 15 37 6 4 22 32 20 17 13 28 28 15 12 25 32 19 37 35 45 41 65 32 19 21 30 31 21 15 33 29 22 28 9 32 30 37 31 40 17 31 7 37 29 27 32 40 19 25 21 30 16 33 17 33 19 19 36 13 23 21 23 23 21 21 41 22 87 14 27 43 7 37 23 22 52 9 10 29 28 36 25 13 28 31 27 23 9 56 54 30 25 26 42 38 41 28 13 21 23 39 15 33 39 16 33 16 17 32 37 25 10 36 36 24 27 32 34 22 29 36 32 56 25 30 40 32 21 15 21 23 82 28 116 37 74 30 39 37 28 81 27 87 74 40 93 23 36 60 81 64 29 68 45 93 51 52 73 78 67 43 28 54 37 12 51
674x577 8 15 11 17 21 84 20 25 6 5 4 21 19 18 31 10 5 11 8 4 6 14 22 17 23 14 14 10 19 20 34 20 15 7 9 12 10 11 9 9 19 13 17 15 17 17 29 3 25 31 11 14 6 10 8 30 22 15 20 24 11 18 18 12 12 8 10 7 8 16 21 14 24 28 26 20 18 11 6 12 14 18 8 4 5 27 7 5 5 18 10 4 3 21 14 8 9 18 17 21 9 5 17 22 11 27 12 16 7 12 10 17 6 15 33 26 5 21 16 25 26 17 9 16 19 25 14 12 25 4 2 17 11 6 3 7 25 2 12 18 21 16 0 4 19 9 14 11 14 17 21 5 25 16 13 18 11 5 4 19 13 11 10 11 28 10 11 8 23 9 15 5 27 8 20 11 13 33 12 16 40 14 12 22 18 30 6 12 9 9 20 8 26 30 10 25 22 15 13 16 2 16 21 14 14 41 24 9 17 7 27 21 5 37 21 13 51 20 21 8 13 17 17 26 13 35 43 14 27 10 22 30 32 28 12 33 33 33 23 17 20 46 37 42 12 20 59 9 24
630x658 33 28 44 34 39 107 18 78 42 21 37 57 15 27 41 13 21 51 32 23 39 32 31 43 57 43 25 30 27 27 72 22 21 42 18 18 40 33 21 51 23 29 36 55 16 45 20 36 24 30 32 40 18 17 54 29 27 36 33 24 11 56 28 40 17 35 19 39 26 28 45 47 28 45 47 13 25 21 26 16 31 48 63 27 13 12 38 26 20 59 38 16 41 30 36 13 25 56 29 20 27 15 33 23 55 37 29 38 39 31 12 25 43 29 22 49 29 64 26 35 41 50 39 69 29 41 22 21 67 40 22 53 38 24 25 19 17 28 18 9 49 21 28 11 42 19 27 25 18 26 102 11 23 42 21 70 24 30 41 12 22 35 38 29 38 21 44 43 49 32 33 96 52 31 22 15 31 36 38 31 21 26 11 45 29 18 44 20 33 42 36 29 49 32 67 28 39 8 38 17 48 22 45 45 37 20 6 30 27 33 36 32 18 65 85 28 142 47 78 30 46 44 26 34 23 73 90 68 89 31 35 57 92 77 25 84 43 69 52 61 93 99 77 35 38 50 34 8 61
526x668 22 21 30 20 34 127 23 79 10 32 56 33 35 36 26 28 21 31 33 36 35 42 21 37 28 16 37 20 27 26 67 33 6 24 21 16 46 27 12 29 21 23 32 54 20 37 41 15 19 42 31 15 25 24 48 51 13 34 37 17 4 33 19 25 18 28 21 43 26 18 19 36 43 47 27 10 19 16 23 19 41 33 39 18 17 20 17 30 19 47 16 7 27 20 37 19 9 37 21 4 30 36 34 35 59 28 15 42 39 23 14 27 33 15 12 29 17 35 24 35 31 60 13 33 21 49 47 17 38 42 35 29 48 18 30 14 11 24 9 22 22 12 28 23 18 29 21 24 26 22 43 22 16 41 11 56 14 11 36 36 14 30 18 19 20 22 51 28 39 32 17 35 42 16 27 40 41 50 34 32 24 28 20 26 19 31 35 9 20 26 19 17 51 42 32 22 34 23 26 42 25 17 41 36 40 22 26 37 22 31 27 9 12 25 75 19 108 27 74 26 31 39 26 60 20 75 77 43 98 26 23 66 78 50 34 72 42 79 56 55 69 90 68 35 24 48 31 6 54
492x1020 11 0 10 5 15 14 6 2 6 1 4 3 4 16 0 2 11 7 3 4 1 0 6 2 1 4 9 7 6 4 2 16 8 12 1 5 3 0 4 12 2 6 3 9 5 5 6 0 8 3 9 1 5 8 3 2 5 0 9 9 0 1 0 2 5 3 0 2 4 1 2 7 10 3 11 2 2 5 2 6 1 2 1 4 3 0 7 4 0 2 1 4 4 1 4 9 2 16 2 9 6 1 2 12 3 2 1 11 10 2 5 1 9 0 8 6 12 5 5 0 4 9 5 15 1 7 5 2 8 0 0 8 0 7 0 2 6 3 2 1 1 1 4 6 1 5 1 9 0 7 22 9 7 11 0 11 3 0 4 5 6 5 10 1 2 1 4 3 10 8 6 1 4 5 2 0 18 2 3 0 1 1 2 3 0 6 0 5 9 9 0 2 11 3 0 3 3 0 0 8 7 5 10 16 9 2 12 6 8 12 3 1 9 4 1 3 7 20 3 1 0 3 0 3 0 0 3 4 0 0 0 1 0 1 1 2 3 2 4 0 1 2 3 0 0 0 2 0 0
652x1021 5 15 5 12 4 15 2 3 0 0 0 7 6 1 0 0 0 1 0 0 6 5 6 2 5 3 16 7 0 3 6 5 0 0 1 2 0 7 0 2 2 4 0 3 11 6 6 4 0 0 5 16 6 1 1 2 9 3 0 5 9 6 0 1 8 0 1 4 2 5 7 9 0 6 10 2 0 10 3 3 0 4 0 0 3 5 8 1 2 9 0 2 1 0 4 0 1 0 8 0 0 7 0 3 5 0 0 5 3 2 0 17 0 8 2 9 5 3 5 11 4 2 1 0 2 5 2 8 7 3 0 1 2 0 5 7 0 4 0 3 8 0 3 6 1 1 1 10 2 0 12 7 2 7 5 2 3 0 4 17 5 5 0 0 0 0 2 2 7 8 0 6 4 2 5 1 8 3 0 6 3 2 5 0 0 2 0 14 3 0 0 5 15 0 3 4 4 0 5 11 2 6 1 1 4 14 5 7 0 4 9 6 0 0 2 2 3 1 5 0 0 2 0 2 0 0 1 1 5 0 0 0 0 0 1 3 1 4 2 1 0 6 1 5 0 3 2 0 0
672x2 13 8 7 4 7 51 11 16 2 12 5 17 11 1 0 6 10 1 7 13 7 8 4 12 23 0 0 7 8 9 19 3 6 27 5 7 14 5 10 9 1 4 18 13 1 7 5 16 1 6 2 8 15 8 21 30 13 16 30 4 5 8 2 23 7 19 0 15 20 4 8 7 4 8 5 8 9 2 4 8 16 9 1 8 4 10 7 6 13 5 13 5 16 8 23 6 5 2 13 16 10 2 3 25 2 11 8 6 7 9 12 11 9 9 7 30 7 7 19 19 6 9 1 19 8 20 15 4 4 7 8 9 7 7 15 22 15 4 6 5 5 7 7 14 1 2 9 20 3 8 40 3 4 32 1 21 5 7 19 4 3 21 10 19 11 14 18 8 23 11 6 35 21 12 3 8 10 7 8 6 6 13 12 8 9 14 14 12 4 3 4 5 26 3 24 9 13 5 5 20 13 5 18 9 22 3 12 8 18 4 21 16 6 9 41 8 54 8 44 10 29 22 18 28 8 36 44 21 77 7 8 31 36 28 3 45 22 33 28 29 10 37 16 11 16 25 16 4 35
812x53 16 25 47 29 36 41 33 19 30 22 23 29 8 28 36 24 20 21 14 24 40 24 13 27 9 9 7 34 11 28 38 12 19 25 25 9 32 23 17 31 19 21 17 12 24 28 27 14 25 32 21 16 24 20 33 30 21 15 32 21 23 30 25 17 21 17 30 28 11 33 31 19 24 27 13 23 13 22 15 8 19 24 14 10 23 31 9 19 25 14 23 15 3 13 23 31 17 22 24 25 22 14 33 21 34 16 14 27 6 38 11 16 25 27 26 29 28 16 28 24 26 33 15 33 41 27 24 31 46 18 13 24 36 14 28 22 27 20 13 19 18 10 25 32 9 13 22 17 28 38 52 19 11 18 19 29 16 13 28 10 26 14 15 12 34 17 18 13 25 40 11 60 26 11 23 19 44 16 17 44 35 17 21 19 6 23 30 13 32 23 35 19 32 45 32 25 32 20 27 39 21 8 22 22 37 35 13 10 23 30 22 27 19 41 43 23 101 20 57 21 32 53 37 65 19 50 80 42 69 23 21 48 45 54 15 58 42 82 43 22 38 54 43 30 16 39 32 10 40
730x265 16 16 23 38 32 48 16 37 7 14 13 10 16 6 20 16 2 13 14 10 12 18 4 16 14 15 22 3 28 25 30 20 23 39 13 17 17 13 13 22 6 35 31 20 13 25 26 7 14 15 25 14 22 9 55 36 34 19 19 5 14 20 16 48 24 14 20 19 15 9 35 20 19 19 22 10 36 18 13 23 26 9 16 9 13 20 8 12 15 19 9 4 22 35 27 25 19 18 14 12 36 13 18 22 39 32 14 16 20 21 13 22 29 14 15 33 4 39 27 26 21 33 19 53 12 15 19 20 20 12 28 18 41 7 20 30 12 10 13 13 14 6 12 13 15 17 18 13 23 12 31 9 14 64 14 8 12 20 30 1 15 25 22 28 20 12 23 29 46 20 27 47 23 15 20 28 15 13 35 38 11 9 26 33 19 21 20 16 15 11 15 17 42 35 25 23 12 4 30 20 22 17 28 28 11 21 31 19 26 48 16 26 20 25 60 17 103 19 53 19 40 35 19 52 21 51 56 45 65 16 20 56 63 59 13 57 23 68 30 31 42 51 47 19 23 36 10 4 46
718x334 32 11 45 28 32 69 23 70 16 16 35 22 33 30 23 15 13 19 34 22 27 22 38 21 16 27 12 24 21 27 30 30 10 43 31 6 16 23 17 56 35 23 29 37 32 55 37 25 10 30 40 12 11 25 63 46 40 44 36 19 13 36 22 30 19 24 24 31 15 17 59 40 16 21 38 22 21 5 23 32 45 25 33 20 9 23 22 20 32 34 11 11 19 15 25 28 24 27 19 14 36 31 29 36 48 29 9 34 20 33 24 17 35 25 25 40 10 38 31 21 38 26 16 45 13 35 25 16 44 29 22 27 41 25 22 35 12 21 35 12 33 19 25 22 20 25 19 38 15 26 80 16 35 25 9 29 14 10 37 20 37 26 34 11 17 29 34 34 51 63 44 55 55 12 13 19 34 41 36 22 26 16 16 15 23 22 30 15 28 19 28 32 36 33 24 19 24 9 17 17 34 37 31 34 10 15 31 28 18 27 20 34 18 51 122 30 129 22 62 18 57 59 36 58 21 70 70 46 85 24 28 63 74 67 29 77 40 80 55 59 59 72 65 26 37 55 12 8 65
348x501 19 16 34 34 30 93 17 59 9 29 30 30 13 32 16 37 9 22 29 44 10 27 15 15 31 12 16 21 36 18 40 18 6 22 16 1 27 21 26 23 12 28 23 37 21 24 33 11 16 22 21 16 10 39 14 34 10 26 26 19 15 21 24 33 25 14 19 24 14 15 20 46 33 33 30 12 18 15 16 20 10 15 22 17 15 19 35 7 27 21 19 15 11 19 27 17 18 19 12 20 22 14 24 35 43 13 19 16 30 23 22 14 27 31 2 21 14 32 10 20 21 21 12 40 14 26 21 7 27 29 20 31 39 17 1 35 10 14 4 5 19 15 9 31 21 16 9 33 44 10 106 26 27 17 5 18 5 11 16 23 14 4 25 33 15 23 12 21 35 14 19 20 26 29 19 31 13 9 47 14 13 25 22 26 3 21 26 12 29 15 34 19 34 23 22 30 10 24 27 6 23 30 26 18 11 12 25 27 32 4 13 25 8 14 70 20 81 25 59 24 30 40 24 65 16 46 56 51 79 23 19 41 51 65 27 59 29 62 49 30 61 59 54 21 26 33 19 9 43
802x586 29 26 41 39 52 118 36 47 12 25 46 42 28 29 30 25 24 23 35 52 30 37 48 21 45 20 15 40 34 21 58 33 26 12 24 9 33 58 51 39 23 45 22 80 13 20 52 24 18 47 28 42 32 39 63 54 20 26 54 21 16 33 36 27 34 23 25 39 30 32 46 44 33 38 49 9 47 25 27 26 19 32 29 7 38 33 29 20 27 30 29 24 39 30 45 27 17 30 24 17 47 22 17 42 18 10 30 43 24 72 32 30 40 29 42 34 41 31 37 19 21 46 27 65 34 22 38 31 61 14 50 20 46 20 28 50 21 33 26 27 23 29 35 28 19 60 11 29 17 48 60 38 18 62 23 16 29 24 48 6 30 35 48 43 24 45 39 54 28 39 27 53 61 21 15 44 31 67 37 21 41 20 22 32 35 46 31 33 27 27 13 23 63 47 45 32 42 32 34 38 25 50 29 40 61 39 28 20 42 49 27 25 26 22 98 20 125 48 91 17 30 44 26 49 24 79 86 56 104 23 56 66 74 62 21 84 33 101 63 70 89 93 71 28 39 69 79 44 66
444x904 8 29 27 15 16 113 12 39 14 19 30 49 12 7 3 10 14 14 29 11 24 31 23 32 27 15 21 25 22 28 57 34 8 27 11 7 35 20 20 21 18 14 23 30 8 33 38 17 20 18 23 22 27 26 45 25 28 16 30 15 13 21 11 45 10 9 15 26 20 2 20 30 17 46 28 4 15 9 14 22 11 14 31 5 14 9 16 10 19 25 17 9 23 7 15 12 18 27 23 14 10 20 8 31 45 14 12 14 21 15 15 8 23 31 13 30 9 25 23 24 4 14 20 29 20 17 35 25 52 33 3 30 20 51 31 18 18 32 12 22 12 23 30 35 9 25 18 20 15 25 61 10 13 22 16 39 19 0 9 1 10 12 33 30 24 12 27 26 23 34 15 38 23 27 19 17 36 19 29 49 37 14 10 10 26 24 40 3 28 23 14 28 38 26 22 18 33 31 16 16 14 18 19 41 12 33 39 8 29 22 37 12 12 42 34 16 79 26 57 7 24 26 14 64 15 39 54 47 76 10 22 47 45 46 16 42 15 49 48 31 52 62 43 33 10 38 21 9 49
508x977 8 8 21 0 16 55 5 11 7 4 33 9 9 9 5 11 14 22 30 16 7 15 4 7 3 13 22 9 16 21 46 4 14 11 13 12 25 13 12 8 15 4 3 31 12 13 11 9 6 7 20 19 21 39 32 17 16 2 15 3 4 3 16 33 12 14 4 2 20 6 19 16 27 17 17 6 10 17 8 3 9 14 28 4 16 18 11 8 5 4 7 14 5 7 19 7 11 15 17 18 13 24 10 25 18 7 10 21 15 20 16 11 33 8 11 16 0 27 19 13 21 34 4 13 5 16 19 11 33 14 12 9 16 16 7 22 5 15 6 9 14 7 26 25 10 4 0 24 10 5 34 9 14 10 13 15 6 1 23 8 3 5 9 11 12 16 24 18 19 53 10 35 21 13 7 11 3 18 19 11 18 26 1 11 19 25 15 7 13 11 23 11 14 28 8 3 7 5 9 13 26 29 17 8 17 10 11 9 16 18 16 7 10 21 14 11 56 16 28 3 14 28 19 30 7 29 22 23 42 11 7 25 30 33 3 31 15 47 22 10 28 43 41 12 4 11 5 3 19
572x170 49 18 53 22 43 170 13 46 14 47 58 24 19 40 18 31 13 11 37 20 32 27 14 30 34 21 24 44 31 11 62 51 25 32 22 22 30 51 13 32 24 32 31 56 11 38 40 18 16 5 32 22 24 8 66 43 32 24 46 15 13 24 15 43 33 38 28 26 25 31 30 34 24 51 43 22 18 20 42 58 36 17 48 26 13 22 24 16 13 25 16 17 39 22 12 23 28 35 30 18 47 32 18 35 34 35 51 42 32 42 24 22 34 41 21 35 25 26 16 31 26 46 24 32 23 40 29 28 28 22 15 58 12 10 16 23 25 15 21 7 55 21 29 15 23 30 46 25 17 37 72 10 27 34 19 54 17 11 36 8 14 29 19 40 19 23 24 28 48 47 24 30 60 30 22 44 38 39 32 17 25 20 21 25 39 29 41 24 18 13 8 15 40 32 62 21 44 27 37 37 14 43 43 33 29 33 49 19 39 28 32 28 26 43 104 28 150 43 79 38 62 88 50 83 31 84 89 74 137 31 38 71 86 73 30 85 51 86 67 61 66 111 89 38 24 66 56 20 57
669x442 21 11 21 17 41 43 25 23 12 31 14 23 10 16 16 17 5 15 12 17 15 13 17 7 14 9 10 15 15 8 20 18 24 21 10 5 14 9 8 29 18 27 19 28 9 15 29 7 12 9 29 7 22 11 21 20 15 6 15 11 17 14 9 18 23 14 15 30 11 17 26 26 25 41 26 11 16 6 17 22 24 15 28 7 13 18 24 10 18 28 9 22 5 11 15 16 13 14 7 19 15 19 21 11 14 9 15 1 11 21 11 6 28 21 7 26 11 29 9 28 11 12 14 21 17 19 10 31 22 32 21 10 10 20 8 10 7 10 6 5 17 14 7 11 20 26 8 23 20 15 28 3 8 30 11 21 11 12 13 12 3 11 27 17 20 8 15 27 31 24 3 24 40 19 21 20 26 10 28 10 18 18 5 20 9 24 7 11 14 13 15 9 14 13 32 4 16 12 15 28 20 7 12 16 18 8 7 11 14 31 24 17 17 11 61 21 65 18 46 14 23 33 24 28 6 37 41 33 43 13 22 33 42 38 17 48 17 36 29 32 58 43 42 14 20 30 15 5 36
440x448 8 3 16 23 16 37 29 48 10 19 37 17 15 19 16 25 15 18 27 21 28 26 17 14 47 27 14 30 4 40 40 30 13 36 14 22 28 9 35 53 15 22 16 40 12 43 27 8 21 24 35 26 14 11 34 5 28 3 7 10 8 21 14 15 19 9 15 23 23 17 30 19 10 33 11 11 23 9 16 14 8 13 22 7 5 7 14 6 4 9 9 1 22 11 20 7 28 18 15 20 16 11 27 51 64 7 26 20 24 26 8 6 12 3 18 24 11 39 20 21 12 26 16 28 11 22 36 7 33 19 9 9 24 11 19 16 10 13 15 13 15 11 6 15 33 13 13 26 11 20 38 10 11 24 8 21 18 18 23 14 14 19 28 18 22 9 15 30 36 21 23 52 37 12 19 16 21 27 20 30 37 13 8 21 25 20 36 9 22 7 14 12 17 11 16 14 29 10 19 16 18 13 30 22 18 9 9 11 13 34 22 8 13 23 82 32 93 33 66 23 42 51 29 55 27 67 60 50 81 30 27 54 65 55 22 56 34 72 49 41 51 69 60 26 35 35 25 19 35
816x476 14 13 58 27 41 71 32 49 29 59 16 31 23 21 25 46 10 27 38 10 26 42 29 48 36 20 17 31 30 30 53 59 13 37 26 7 42 22 24 45 17 26 58 38 45 24 49 17 15 54 56 51 29 31 46 49 48 15 19 33 22 45 32 62 24 27 39 35 33 27 32 43 60 72 45 43 40 25 33 42 39 23 23 13 35 31 15 22 25 44 5 28 27 28 34 28 32 49 56 44 40 44 30 29 59 32 30 34 24 33 48 32 35 35 41 29 34 43 27 37 39 42 14 88 27 50 46 52 62 30 39 50 35 41 23 14 26 42 34 18 37 15 56 18 23 60 40 45 40 42 51 23 19 44 30 48 27 28 35 35 42 40 38 28 31 25 44 45 47 35 20 61 66 53 16 36 53 39 57 56 31 22 7 27 44 27 39 31 28 17 34 45 42 37 50 42 27 17 32 35 33 32 55 34 52 42 31 48 33 37 37 35 33 56 99 27 131 43 78 31 33 49 20 59 28 98 74 53 73 20 31 78 68 70 26 89 40 77 62 52 69 103 83 30 35 67 58 14 53
