 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
222x128 16 13 22 15 24 108 20 49 19 51 10 30 27 25 3 42 22 23 27 27 23 39 11 32 28 5 9 11 22 32 28 19 6 50 28 13 18 12 24 28 13 15 12 47 14 40 12 5 23 24 19 18 15 25 52 29 45 9 43 19 22 21 15 31 14 15 18 42 7 26 20 47 37 36 18 22 7 16 14 10 15 21 26 16 8 12 7 34 30 13 9 21 22 26 18 13 21 3 9 22 35 14 14 37 31 16 6 23 12 18 18 23 15 34 41 33 11 25 21 39 19 22 17 27 37 28 6 12 16 9 23 29 12 33 9 32 9 13 17 15 16 3 33 18 11 24 27 14 35 15 41 31 18 29 4 12 22 19 10 14 24 19 32 18 38 8 8 22 25 15 27 70 32 11 16 16 31 37 50 20 30 15 13 34 25 23 22 6 16 16 8 26 32 50 22 14 36 35 26 26 8 5 17 34 32 33 29 39 35 27 21 15 21 58 62 9 54 26 76 11 24 28 35 71 20 52 53 35 163 32 26 50 65 51 25 52 31 56 52 37 38 75 44 23 26 28 30 13 56
121x186 1 1 7 5 6 21 4 6 5 11 8 5 3 6 0 6 0 17 5 5 5 4 4 5 5 7 2 3 7 6 18 9 3 6 4 4 7 6 6 10 7 7 5 21 2 2 21 8 5 8 6 5 3 1 5 5 5 2 18 10 9 3 1 8 9 12 6 16 6 1 7 0 3 12 16 0 3 9 0 7 9 4 8 0 7 4 0 1 14 17 5 1 9 15 1 1 15 5 8 13 19 3 7 2 12 2 7 8 3 2 2 11 11 9 3 8 4 5 19 4 11 9 16 7 1 7 1 2 9 3 3 3 3 8 8 4 9 2 8 7 1 5 7 11 2 1 2 14 0 1 23 3 2 7 3 0 2 1 7 5 1 11 10 7 8 7 1 4 11 8 7 27 2 8 12 0 1 0 1 4 14 7 2 10 10 5 8 1 5 4 11 3 3 8 0 11 5 10 2 4 1 3 13 13 6 4 12 10 4 7 8 4 4 11 27 1 27 8 34 6 10 8 10 16 5 12 18 18 40 8 5 11 15 19 8 20 9 21 12 5 11 16 18 8 1 9 4 1 22
101x216 9 4 10 1 8 25 5 0 0 4 10 21 0 1 6 12 3 8 0 7 3 2 1 7 11 4 1 1 3 3 11 2 3 16 1 1 7 11 2 13 11 7 4 12 9 9 3 7 0 4 3 0 2 2 10 7 7 7 3 3 3 13 2 16 6 13 3 14 10 9 7 6 2 10 9 2 7 4 8 0 6 9 5 10 2 11 2 2 6 0 0 6 4 5 0 2 4 4 2 8 8 0 2 5 1 4 3 4 1 3 9 8 1 0 5 3 5 11 2 2 8 11 1 4 3 9 9 8 12 6 7 3 8 3 5 5 1 0 9 0 10 1 8 10 0 2 5 11 1 12 22 5 2 2 2 27 0 6 2 9 8 11 4 10 11 17 6 4 2 7 4 13 12 8 12 6 8 4 24 15 7 0 4 4 0 6 6 3 5 8 0 0 8 1 4 8 19 2 4 7 2 0 4 2 5 2 12 5 4 3 10 4 8 7 13 2 19 5 19 3 7 2 4 16 5 14 14 10 39 4 4 8 16 10 2 12 5 15 22 5 4 12 12 6 4 7 6 0 17
406x278 17 21 9 17 5 66 27 33 8 13 10 21 4 4 7 17 15 25 23 14 5 8 8 10 12 13 3 18 15 8 12 11 10 14 18 9 0 7 9 22 11 34 18 25 7 16 11 12 8 16 13 13 15 12 28 20 12 8 28 21 9 19 3 4 15 15 17 13 3 8 5 10 19 32 4 11 5 1 16 13 13 11 6 7 17 4 9 14 8 17 5 23 15 12 23 5 8 11 12 21 16 14 17 14 32 11 9 9 20 31 15 22 9 25 9 3 2 9 15 30 18 4 16 27 7 15 24 14 22 4 23 8 4 22 6 16 17 6 3 23 9 15 15 8 19 16 18 9 18 6 32 10 5 26 10 17 13 3 14 6 0 13 15 19 11 8 14 20 19 24 10 18 30 8 12 13 19 13 15 28 9 13 16 15 10 4 11 15 12 34 10 10 19 15 15 9 21 15 8 17 17 8 18 15 14 16 18 16 11 4 18 15 5 16 68 5 55 10 64 17 38 21 18 35 10 32 38 27 106 11 20 45 52 30 19 44 18 40 26 33 27 38 27 9 21 33 15 8 39
344x513 22 11 15 15 14 69 16 9 15 14 17 25 9 19 8 11 10 9 11 21 10 13 7 9 26 7 16 24 20 10 11 22 1 14 4 11 26 37 9 7 9 15 5 20 2 19 2 9 24 8 20 14 25 6 14 15 9 4 12 12 13 9 18 10 13 11 18 22 15 13 19 32 28 18 20 7 4 1 1 11 10 13 15 11 9 13 6 2 11 18 12 4 2 16 9 5 17 15 5 15 17 9 9 13 28 11 2 24 12 17 9 8 6 33 12 18 9 2 26 10 10 10 1 5 10 7 12 2 25 12 11 9 4 5 6 12 8 23 4 25 22 14 16 22 18 15 25 17 23 9 23 5 15 22 2 26 2 11 16 8 12 6 17 12 4 13 12 14 17 21 20 16 13 12 12 13 13 12 27 20 12 13 12 29 15 10 18 9 19 8 20 4 28 35 18 13 20 18 12 23 11 26 28 18 13 30 15 32 22 21 15 21 8 23 17 4 28 15 33 10 21 11 13 24 12 31 32 14 58 13 14 24 22 20 24 32 21 24 23 17 17 36 21 13 15 16 32 16 30
360x561 14 1 17 5 1 21 8 3 13 9 5 7 5 7 7 7 2 7 0 9 3 7 6 12 8 5 5 16 12 11 5 10 0 16 5 1 4 14 3 19 1 13 3 19 15 1 7 4 5 21 7 2 4 16 10 8 14 14 8 0 17 8 4 6 8 14 11 14 9 0 1 14 7 13 9 1 6 6 4 13 2 16 1 3 3 21 1 6 1 12 4 10 7 6 11 7 17 12 0 10 10 6 11 2 0 13 6 9 9 3 23 5 0 3 9 6 1 8 8 12 3 23 4 4 4 8 6 5 6 7 6 8 0 5 0 12 2 11 0 5 1 0 1 7 3 5 6 30 1 9 12 18 5 6 7 18 7 0 8 4 16 11 6 10 1 11 17 15 8 15 12 12 13 23 0 0 35 13 11 19 7 1 0 5 8 8 14 14 2 1 11 5 7 9 6 1 9 3 5 10 8 6 8 6 11 12 15 11 9 8 30 7 9 9 11 1 20 9 20 9 14 13 12 11 8 16 21 14 15 9 11 11 13 26 10 18 11 15 18 5 17 18 10 22 6 7 22 10 14
349x578 5 2 5 4 7 14 9 8 9 7 1 16 0 7 9 2 5 5 10 5 11 9 2 0 7 1 4 0 8 1 3 8 0 4 10 4 14 10 0 0 5 3 8 7 4 1 0 0 2 15 0 6 3 8 15 2 3 6 0 2 5 4 6 8 0 2 4 1 6 7 2 0 7 8 10 2 7 8 0 4 0 6 6 5 5 8 3 2 8 4 6 1 3 4 0 12 3 4 7 3 12 5 9 0 6 4 9 0 8 1 8 2 10 6 4 0 1 0 6 7 1 2 5 13 1 6 2 0 3 1 1 3 14 3 4 3 6 7 2 4 7 0 3 7 1 11 8 0 4 2 5 0 7 13 9 4 0 0 6 5 6 1 2 6 8 0 3 1 10 1 13 8 15 7 4 6 5 6 4 7 4 2 7 1 0 6 4 5 1 2 2 1 4 3 2 4 12 0 0 9 1 0 2 6 2 6 13 5 1 6 9 22 3 7 2 1 10 5 8 4 8 7 4 7 2 13 12 5 3 5 11 3 20 6 5 11 6 7 7 7 6 8 9 24 3 9 19 6 7
494x682 12 12 12 12 20 62 8 31 9 29 26 38 13 14 13 32 15 20 18 33 36 18 17 16 25 6 17 17 14 29 20 16 22 26 12 7 10 14 21 18 5 21 10 24 14 27 30 21 14 4 17 12 16 24 18 43 32 24 17 25 4 30 40 27 12 16 9 28 17 21 33 36 46 15 24 3 27 14 8 29 15 8 7 16 16 11 14 6 20 23 4 30 16 14 22 10 9 27 15 6 27 19 12 7 34 13 21 25 22 9 10 16 9 19 11 33 15 21 33 18 22 18 9 26 9 24 12 14 28 15 7 38 26 18 3 24 7 20 1 30 13 27 23 19 17 23 30 26 15 2 23 9 16 9 7 14 3 9 12 20 7 21 17 12 11 14 20 20 38 41 11 22 33 24 17 19 27 9 23 26 15 10 18 21 18 20 39 16 23 12 15 29 18 13 13 22 25 15 18 21 33 16 18 32 31 31 35 17 18 23 37 31 7 34 49 12 56 15 61 10 45 30 22 52 21 52 49 23 91 7 21 33 43 31 16 43 20 43 32 34 34 46 24 13 20 31 26 7 38
958x745 3 4 5 1 0 36 7 4 7 9 5 12 7 2 0 5 3 1 0 7 11 16 2 2 5 10 1 1 3 0 2 1 1 19 5 0 10 1 5 1 9 2 2 12 14 1 3 2 2 0 4 7 16 13 3 15 0 4 6 13 6 6 0 21 6 0 2 6 2 13 4 6 6 11 1 4 11 3 8 2 2 10 0 8 0 0 1 1 5 0 0 1 0 5 4 0 11 1 6 4 5 0 0 2 9 0 20 7 2 7 3 0 13 5 0 7 8 6 2 8 4 2 0 9 2 8 12 0 5 9 2 10 3 7 3 4 2 4 16 4 4 3 1 8 4 0 8 4 2 0 8 13 6 2 2 4 0 4 3 1 5 9 3 2 2 3 1 1 10 1 6 5 18 4 17 3 3 1 4 6 6 4 1 7 5 4 11 3 1 2 2 9 1 19 5 3 7 6 0 4 7 0 4 0 4 11 4 4 1 2 10 6 1 15 7 0 12 5 18 4 5 8 5 18 1 12 19 2 43 4 3 10 18 12 3 8 3 16 7 4 11 16 6 4 4 10 6 2 12
962x778 2 0 3 15 5 10 5 5 3 3 6 3 5 1 2 5 7 4 2 5 9 15 2 0 1 15 0 3 6 9 14 1 2 10 4 7 5 0 4 8 8 7 0 7 1 14 3 4 5 2 5 2 1 0 9 5 1 7 8 6 0 12 0 17 1 4 0 12 12 3 7 7 4 10 7 0 3 0 2 5 6 8 14 0 11 7 0 10 3 14 5 5 9 7 5 0 9 4 8 4 7 10 0 0 2 0 2 4 5 0 1 4 5 13 4 24 10 1 19 4 3 1 4 5 0 1 9 7 4 5 0 7 4 5 10 5 4 11 5 0 0 4 3 0 8 13 2 7 6 0 5 2 0 1 3 3 3 7 2 6 5 11 4 4 0 0 0 1 1 8 1 7 9 16 11 3 11 3 8 21 0 5 0 9 3 9 6 5 0 6 5 1 12 3 4 3 5 2 0 5 5 3 2 6 1 5 5 5 8 6 5 5 6 2 3 1 12 5 17 5 5 8 5 9 2 5 11 6 30 2 1 4 22 11 3 5 7 17 9 7 6 18 13 8 5 6 3 1 13
997x794 6 2 12 9 9 28 0 13 1 12 6 9 2 0 4 3 5 7 2 1 1 0 8 3 8 5 5 6 10 8 9 2 4 12 8 4 19 4 0 8 4 0 7 2 7 6 8 1 10 0 6 2 13 4 7 0 0 9 3 7 5 11 9 0 10 1 0 7 3 7 7 3 3 2 0 6 10 4 0 8 5 4 5 7 5 3 1 4 1 2 2 0 6 21 0 6 4 4 0 5 17 3 1 9 0 4 4 10 4 15 5 5 14 2 1 5 7 16 18 6 3 9 12 9 0 6 6 5 11 5 3 1 5 16 1 7 5 5 9 0 0 1 7 8 3 8 0 6 2 7 9 4 7 7 0 0 9 0 1 0 6 6 8 1 3 7 4 2 1 10 0 8 6 4 0 0 12 3 19 9 9 3 5 0 6 7 5 7 2 5 4 6 1 0 4 0 12 10 7 0 10 0 5 4 8 4 6 6 0 7 8 1 0 8 4 0 13 3 29 4 6 7 8 16 0 9 8 8 23 0 2 13 19 14 0 5 3 9 4 3 3 6 16 18 3 4 4 1 9
416x844 10 15 12 12 13 88 11 8 9 16 9 3 12 13 8 18 15 8 12 12 9 10 9 9 6 24 10 24 27 9 18 20 2 7 10 8 14 16 15 11 7 31 16 13 13 21 10 5 23 13 13 13 11 14 15 36 21 16 3 15 19 21 19 23 31 9 18 19 22 2 20 14 12 3 10 15 13 6 15 9 3 24 4 3 9 17 10 11 5 9 7 14 20 8 9 14 6 22 5 5 18 1 23 6 12 7 13 10 8 6 9 16 12 22 12 7 8 15 6 15 15 21 17 19 12 17 14 6 4 5 8 16 4 14 12 0 13 25 4 13 12 13 6 6 11 8 21 18 8 18 30 14 4 5 26 8 9 0 16 13 16 8 19 8 19 10 9 13 31 6 10 11 1 10 7 27 27 20 27 26 5 14 7 16 13 16 9 0 8 2 21 21 22 23 21 9 11 21 8 20 13 22 9 16 18 22 8 12 8 24 36 10 14 4 14 5 34 10 34 7 23 26 15 27 8 17 21 12 37 9 39 26 26 18 9 26 18 31 26 6 32 27 26 22 15 10 44 31 21
965x869 11 4 10 0 4 33 2 6 3 9 5 16 8 7 2 1 3 9 7 1 8 19 0 6 2 4 3 2 5 6 1 3 6 4 9 1 6 6 0 19 3 1 5 7 4 21 0 6 10 4 1 4 0 3 14 0 4 8 0 8 2 17 1 1 0 10 1 2 2 4 3 5 3 8 3 8 3 1 6 1 0 4 10 8 1 14 7 4 0 6 8 0 0 9 16 0 10 3 16 16 20 6 0 7 13 4 10 1 5 6 0 9 4 15 4 11 10 14 6 0 8 10 3 4 4 1 9 6 8 2 2 5 3 10 3 4 7 5 9 10 5 0 6 6 9 10 8 7 5 0 18 0 4 6 0 4 0 7 4 0 4 2 7 6 6 6 4 0 10 4 5 23 12 8 16 9 6 1 13 13 0 0 0 12 6 1 3 1 0 0 6 3 6 9 7 5 2 10 4 9 16 6 0 2 4 0 2 7 5 9 18 0 12 3 2 0 10 5 25 0 10 11 9 12 2 6 9 5 40 1 4 16 22 14 0 7 13 13 15 3 8 23 14 8 2 4 12 2 27
681x909 1 0 2 1 5 28 2 7 2 3 7 3 4 10 6 0 8 13 4 14 4 7 2 5 2 1 0 13 3 5 19 0 1 5 4 3 1 7 3 17 0 14 1 3 8 2 0 4 0 6 16 3 9 3 2 2 6 4 2 12 9 12 2 3 1 8 6 3 6 3 5 14 12 13 7 9 21 0 1 9 5 4 1 0 1 11 0 7 8 4 1 0 6 10 4 6 5 1 5 7 4 6 6 10 5 2 0 5 4 0 2 4 3 15 2 12 7 7 3 3 7 4 5 0 5 1 10 6 9 3 5 5 2 6 5 10 0 8 2 0 14 4 3 5 5 2 5 8 4 7 8 3 3 1 4 10 0 0 0 1 10 4 1 9 8 7 5 6 9 8 7 0 4 3 1 6 0 5 5 19 3 5 2 5 7 12 13 5 3 0 4 4 4 1 2 0 5 1 14 10 5 9 4 11 7 9 0 14 10 6 5 2 0 11 2 4 9 5 11 3 13 4 6 12 3 10 12 2 23 0 1 8 7 9 8 8 13 11 5 4 6 12 10 4 2 5 11 2 9
434x1006 4 13 1 5 8 35 20 13 2 4 11 3 13 16 12 5 2 6 1 5 7 11 6 2 6 10 4 12 7 9 0 0 0 13 6 7 2 8 1 20 3 8 1 14 10 14 5 6 15 4 4 7 3 2 4 8 9 10 5 3 15 4 3 37 0 7 3 12 0 7 0 16 4 15 0 5 0 0 15 3 0 5 3 9 2 4 10 2 8 8 14 8 0 2 10 2 4 4 0 0 3 3 2 10 5 1 0 10 1 5 4 9 1 13 7 18 0 7 15 2 5 0 3 4 3 0 8 6 7 11 2 12 6 9 4 24 13 12 3 9 6 0 12 4 3 6 8 7 6 8 15 8 15 1 6 4 0 0 2 0 0 12 13 17 14 3 6 3 18 4 4 17 16 4 2 4 11 1 7 16 0 6 20 7 0 3 3 2 4 3 6 9 11 11 10 6 2 3 4 17 5 6 9 11 15 2 17 16 0 6 6 2 1 0 5 53 5 3 16 0 8 4 8 12 2 3 7 29 20 4 10 8 15 4 1 5 15 10 9 3 6 13 8 6 3 3 6 13 17
40x37 0 8 2 0 0 20 0 0 0 4 5 0 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 4 2 0 0 1 0 0 4 0 0 0 3 0 0 1 0 0 0 1 7 0 0 0 11 0 0 4 0 1 4 0 0 0 0 0 4 5 4 0 0 0 0 5 4 0 0 0 0 3 0 0 0 3 0 2 5 0 5 0 1 0 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 4 0 1 0 0 0 0 5 0 0 0 0 0 4 5 0 0 0 0 0 0 4 0 0 0 0 5 0 1 4 5 3 0 0 0 0 5 7 0 4 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 0 0 5 0 5 0 6 0 2 1 3 0 0 8 9 0 0 0 0 5 5 0 0 5 2 0 3 1 13 0 2 1 4 8 1 3 6 8 13 3 4 3 5 9 0 6 7 7 8 3 4 6 2 7 1 1 3 2 9
413x390 19 7 31 25 27 119 30 50 17 39 40 32 38 23 28 23 11 23 17 31 34 22 6 34 16 34 25 15 34 18 35 26 17 30 17 16 21 23 23 30 13 30 22 38 7 41 24 18 10 15 14 27 30 20 12 33 21 21 48 32 31 38 27 23 19 14 24 15 25 16 37 22 24 23 25 9 29 19 23 21 29 13 28 16 7 14 19 10 10 25 22 19 23 16 34 19 17 26 11 22 62 23 12 19 37 15 22 32 26 28 23 20 40 27 17 35 15 23 25 41 39 43 5 11 12 15 17 11 17 25 27 12 21 32 13 8 15 20 10 18 20 16 32 26 30 40 19 37 25 25 43 14 17 13 13 19 15 24 37 17 26 23 22 24 21 46 19 22 21 28 24 18 43 32 22 38 17 2 10 25 14 20 16 25 30 21 21 15 19 9 31 15 6 43 28 28 46 21 15 14 26 28 24 8 21 25 35 24 22 20 17 19 18 39 79 15 96 22 74 23 44 43 32 49 17 48 63 46 122 27 38 48 51 48 22 79 42 63 48 43 49 65 39 28 15 38 20 8 58
177x418 8 5 7 7 13 25 5 13 6 8 14 26 0 11 0 0 9 8 3 13 3 7 3 3 26 7 10 13 11 4 5 5 0 15 13 4 1 8 3 0 8 14 8 13 4 0 8 16 6 9 5 9 0 11 5 10 17 5 0 2 4 10 15 8 10 3 10 8 6 7 5 12 2 9 5 4 13 1 3 14 4 3 6 7 1 7 6 6 5 18 8 5 4 7 6 3 6 6 8 6 20 7 1 10 12 8 12 11 0 4 1 2 0 16 12 8 5 9 13 6 15 6 2 12 2 6 8 8 0 12 3 22 3 10 1 19 7 5 9 6 4 5 8 1 9 11 6 8 6 7 6 3 6 20 0 8 0 8 1 5 3 4 8 1 9 10 1 0 9 3 0 14 11 7 3 10 1 3 10 16 5 21 9 6 0 8 8 13 3 0 22 13 17 8 18 7 9 10 0 3 6 6 6 8 5 8 7 14 16 3 13 13 9 21 15 2 22 9 26 2 15 7 9 16 11 25 11 11 34 6 19 14 33 8 10 20 8 21 9 3 8 20 10 12 12 17 19 10 19
277x426 15 8 13 12 7 42 19 18 4 12 13 17 8 18 6 12 7 1 14 25 10 10 19 20 11 13 17 22 6 7 10 11 8 36 4 4 6 8 6 9 2 1 13 9 12 10 4 6 8 9 5 5 9 16 24 17 13 13 11 10 13 21 17 12 2 4 14 22 14 4 16 10 22 1 4 7 6 0 11 11 5 1 4 7 9 8 5 1 10 22 0 3 22 10 6 17 13 6 9 9 13 6 13 17 12 7 7 17 4 14 3 3 9 33 9 17 16 16 8 8 9 10 10 17 8 3 14 3 16 10 4 16 4 9 10 15 12 10 14 14 5 2 10 6 2 10 7 13 16 12 49 6 8 6 2 13 4 12 14 10 17 5 10 7 6 9 6 3 7 3 0 10 11 12 6 5 14 5 7 4 15 19 12 7 17 8 16 2 7 17 10 15 11 2 19 19 3 4 7 15 13 10 13 11 6 28 12 11 4 23 19 10 3 14 18 3 28 11 31 5 16 6 6 18 6 28 22 16 52 4 19 15 30 17 4 20 12 22 22 24 17 15 16 23 6 11 15 11 24
554x477 12 4 23 9 20 21 12 20 1 2 7 10 18 1 5 6 12 13 11 17 5 8 5 2 24 8 2 10 17 9 14 1 20 19 15 2 10 4 11 16 13 17 13 15 12 10 6 8 2 14 6 4 8 9 22 5 9 7 12 16 15 10 21 2 11 17 14 13 7 3 4 14 9 1 6 3 5 13 7 8 2 9 2 0 2 5 0 7 6 4 7 14 17 23 11 8 10 12 5 7 14 0 10 10 9 10 11 9 3 6 2 12 10 5 16 4 9 17 12 11 13 10 7 21 6 1 23 15 15 9 6 28 9 10 13 8 1 9 5 4 19 11 6 6 9 11 8 11 8 5 19 3 3 32 3 7 13 6 8 22 14 8 2 17 13 8 11 14 23 8 8 13 18 22 10 12 10 8 12 18 4 10 12 26 14 8 7 6 13 13 6 8 12 17 2 9 15 7 9 13 5 10 3 10 5 11 14 17 17 7 20 17 1 14 22 6 35 9 22 10 17 16 9 20 7 26 21 9 58 8 15 17 23 8 10 31 16 21 18 13 12 35 14 6 5 23 12 6 21
605x482 16 9 21 17 23 74 21 27 9 11 33 12 14 27 35 18 14 35 18 28 18 25 19 37 20 24 24 15 21 17 25 26 16 25 16 6 10 9 23 22 20 48 16 28 22 15 29 26 10 36 38 20 14 15 28 16 24 19 18 12 18 19 27 13 19 8 12 31 19 17 21 22 23 45 27 7 32 20 14 9 37 17 20 19 18 13 26 11 2 21 19 22 10 24 23 10 14 24 8 18 22 15 27 10 24 21 27 25 20 50 17 16 26 23 14 18 28 18 37 17 28 29 15 24 12 32 29 16 47 7 22 27 22 26 30 20 9 18 19 8 18 11 21 23 14 17 16 19 8 6 29 17 15 20 9 32 25 12 16 17 21 18 19 19 22 30 11 42 15 24 28 38 29 13 8 24 20 12 11 26 8 7 30 15 35 10 52 17 7 34 13 32 10 26 24 4 5 9 16 14 29 13 39 20 14 27 27 33 43 18 21 19 4 31 84 60 92 24 71 22 51 44 30 51 21 66 73 48 126 24 35 42 68 53 29 80 35 70 43 49 55 79 40 30 21 52 28 7 52
850x581 18 6 18 27 34 75 11 53 13 33 22 35 22 11 27 8 14 13 28 30 27 46 9 31 9 14 20 28 27 23 32 31 19 26 38 4 25 7 37 41 16 13 8 44 4 4 22 20 19 16 37 27 21 24 48 11 8 14 23 3 23 31 22 21 25 23 5 19 28 30 14 52 25 30 23 22 14 31 4 13 12 27 23 13 13 11 16 11 25 19 19 8 17 16 13 14 21 24 13 15 35 9 23 30 11 19 34 23 14 24 29 12 55 22 6 27 27 31 28 17 15 14 34 18 19 29 34 12 14 22 41 19 22 22 10 21 14 17 37 27 17 15 10 35 26 11 11 26 11 13 48 9 14 18 10 20 14 22 14 17 14 7 4 26 6 11 32 24 39 29 21 43 21 7 10 37 15 28 29 22 40 30 19 13 15 15 16 10 9 16 2 17 31 25 45 19 13 20 13 21 17 10 25 13 35 28 19 25 19 18 29 12 12 25 78 13 87 8 76 11 45 32 31 58 15 53 70 42 103 18 27 46 61 54 26 69 36 61 45 44 52 56 43 28 28 42 24 7 53
240x654 7 0 23 9 10 38 1 10 14 4 16 0 18 13 14 2 4 6 1 13 5 11 5 3 12 12 21 25 5 13 21 25 8 15 14 5 13 19 5 29 3 9 11 11 6 13 4 4 6 29 13 16 3 13 3 22 22 9 29 4 2 0 17 8 8 8 7 19 20 6 12 7 18 7 3 12 1 8 1 4 12 4 11 9 2 12 13 1 10 16 10 10 2 9 5 13 12 13 4 6 14 7 8 6 11 9 1 4 16 6 4 4 7 12 11 5 1 10 7 15 5 14 15 8 33 18 6 19 22 3 9 12 10 20 13 14 1 20 6 10 7 9 10 14 5 8 22 14 9 10 15 9 3 8 2 2 0 15 13 16 4 3 4 7 6 18 7 6 8 9 10 21 10 9 10 11 40 9 11 24 21 7 7 12 9 22 4 21 7 24 12 2 16 14 40 13 12 15 11 8 5 4 14 12 10 13 23 21 2 26 16 9 3 12 6 4 31 10 26 10 25 12 8 16 11 20 22 13 23 12 15 17 19 19 15 26 12 22 19 7 19 14 17 62 7 22 31 6 19
364x720 7 11 3 0 11 27 11 9 1 3 12 9 4 3 7 6 9 0 4 11 6 6 11 4 6 1 9 16 3 5 19 2 7 21 0 10 6 4 8 8 1 19 11 15 6 14 13 11 8 15 11 8 8 5 5 14 16 7 10 13 15 28 13 12 9 11 4 10 5 11 9 9 18 12 5 9 9 11 6 6 7 3 5 9 7 7 10 6 4 21 5 18 7 7 16 0 7 8 3 11 12 1 11 2 9 15 8 6 2 5 3 17 10 6 11 9 1 7 13 14 8 15 7 17 9 15 11 0 31 12 7 16 20 6 17 9 6 7 14 10 8 3 19 2 15 12 15 10 6 18 27 3 10 17 12 12 5 1 1 10 10 6 23 0 11 20 2 8 11 8 1 8 18 15 8 7 5 5 5 5 12 14 45 12 5 6 6 4 6 9 14 5 15 8 14 8 5 4 6 26 6 3 13 8 7 8 17 5 15 8 18 11 10 20 14 21 21 8 28 4 18 14 8 20 9 24 19 17 22 3 7 21 15 14 18 27 16 22 13 7 10 11 10 7 12 11 13 5 17
732x900 10 0 5 7 17 22 5 2 3 7 16 14 3 6 7 10 7 2 0 7 8 8 11 8 0 2 10 17 9 0 13 1 5 6 9 3 2 5 2 7 1 7 1 15 18 2 6 5 11 0 12 0 3 11 2 10 12 1 11 7 3 10 16 5 7 11 2 3 1 3 12 9 9 4 15 7 4 4 1 4 10 6 0 2 1 12 1 3 6 0 13 3 2 1 10 4 1 0 8 2 8 1 0 0 0 8 0 5 7 0 5 16 4 1 5 1 4 9 8 5 11 3 10 14 1 12 0 1 10 3 3 4 2 5 7 5 2 1 2 6 1 5 2 8 12 10 1 0 8 4 4 6 0 0 2 3 4 7 5 0 2 6 3 14 2 5 0 1 8 16 1 13 14 2 6 14 9 4 5 10 10 0 1 0 5 6 5 6 3 8 5 4 4 8 5 7 4 10 4 15 4 4 10 9 12 0 10 3 8 12 14 14 1 13 3 0 5 5 17 1 11 6 9 15 9 15 12 5 18 0 4 9 11 8 4 13 8 7 11 2 9 7 12 3 4 10 7 7 7
