 Tal1 Dmbx1 Emx2 Uncx Paxip1 Ctnnb1 Prdm1 Rybp Nfkb2 Tfdp2 Grhl1 Sp8 Irf2 Zfp287 Esr2 Zfp128 Vav1 Sp1 Ppargc1b Sp7 Pin1 Nfya Vsx1 Klf1 Vsx2 Mybl1 Mybl2 Rnf2 Blzf1 Topors Nr3c2 Nfia Taf6l Nr4a3 Hoxd12 Hoxd13 Ttf1 Sox9 Nr2e1 Polr2b Hltf Sox6 Pbx3 Sox5 Foxa1 Cdc5l Cebpg Ciita Rest Ets1 Mafk Tbx15 Scml2 Myb Clock Rbpj Foxc1 Zfp422 Pias3 Runx1 Ppara Relb Vdr Cdc6 Arid3a Lhx1 Hoxb8 Hoxb9 Hic1 Lhx6 Six4 Hoxb3 Zfp263 Cbfa2t3 Ehf Nhlh1 Gata6 Gata4 Gata5 Lpp Nfe2l3 Nfe2l2 Tmf1 Gli1 Tbx2 En1 En2 Hnf1a Tbx4 Zfp423 Elf1 Foxb1 Elf2 Elf4 Mxd1 Wt1 Rfx4 Bhlhe41 Sox13 Taf4b Rfx2 Sox17 Ahr Sall4 Med14 Smyd1 Sall3 Arid2 Zfp64 Pgr Trps1 Hoxa1 Bach2 Bach1 Notch3 Pknox1 Pknox2 Sin3a Etv3 Smad9 Smad5 Alx1 Egf Mn1 Nkx3-1 Rbak Gabpa Nfkbiz Zscan21 Trp73 E2f7 Esrrg Rbpjl Nfatc4 Nr5a1 Neurod4 Esrrb Tbx21 Rorc Mitf Pax7 Pax6 Pax1 Pax3 Pax2 Pax9 Zkscan17 Gfi1 Mzf1 Runx3 Smarca4 Foxd4 Foxd3 Creb1 Srebf1 Sox11 Gmeb2 Irx4 Pou3f2 Ikzf1 Tcf23 Mtf2 Npas3 Nfatc3 Nfil3 Phox2b Plag1 E2f2 Ddx3x Taf2 Pou4f1 Trim33 Tsc2 Lmx1a Nr2f2 Eomes Wwtr1 Foxo1 Ar Zfp354a Elk4 Foxo4 Sall1 Mycn Maml3 Foxp3 Atm Uaca Tbr1 Pml Lhx3 Atr Zbtb33 Ptch1 Lhx5 Barhl1 Irx5 Tfap2b Tfap2e Rxra Rxrb Gli2 Gli3 Zic4 Zic5 Zic2 Zic3 Satb1 Onecut2 Foxn4 Mnat1 Foxn1 Dlx2 Vezf1 sncg sst th vip xdh slc17a8 slc5a7 slc6a3 slc6a8 smad3 opalin pdgfra palvb reln slc17a7 lyve mfge8 mog myl14 ndnf ctss foxj1 gad1 htr3a igtp acta2 alldh1l1 camk2 chat cldn5 ngef tiam1 slc1a2 gja1 fbll1
692x1022 3 0 7 7 1 22 6 10 1 7 0 2 5 6 0 0 5 7 1 12 1 5 5 5 4 0 4 3 0 1 33 0 9 9 0 8 0 0 7 1 5 3 5 7 0 1 8 5 5 0 0 0 2 0 9 1 4 5 8 4 2 2 5 10 1 0 1 9 2 12 1 0 2 3 0 1 4 3 2 5 0 5 4 0 0 1 3 2 5 8 0 4 5 0 12 5 0 0 6 0 3 10 4 4 5 6 7 8 0 0 10 4 0 0 0 4 1 6 4 1 0 4 0 7 10 1 12 0 0 7 6 3 8 3 1 3 0 0 2 0 0 0 3 4 5 5 5 5 2 0 9 2 4 1 1 5 3 10 4 4 10 0 2 9 0 1 2 2 4 3 0 0 8 0 9 0 4 5 8 18 4 1 5 5 0 3 10 0 1 2 4 3 8 2 2 0 3 0 0 4 0 0 0 1 0 3 3 2 5 3 2 6 3 1 2 0 3 0 8 1 2 2 2 4 0 3 1 2 7 0 0 5 1 1 2 3 0 7 4 0 2 3 1 1 0 2 3 0 7
585x938 6 7 17 7 6 34 25 8 1 9 10 19 14 10 11 5 2 9 14 7 10 16 7 21 19 9 7 15 13 29 6 13 12 9 20 2 8 7 19 15 10 24 4 24 17 11 4 7 8 8 4 9 5 12 22 15 19 17 19 2 6 32 12 19 10 11 12 3 13 8 2 27 9 13 16 12 5 4 12 24 9 4 17 11 8 19 14 5 12 20 2 10 14 19 15 11 7 1 21 11 20 3 14 10 25 10 31 22 15 2 13 12 12 21 15 12 17 9 7 4 9 22 13 25 12 2 3 7 12 18 13 17 2 15 9 12 6 8 7 12 10 19 15 6 7 15 2 14 11 2 34 1 13 9 10 6 11 15 10 13 10 6 7 2 1 2 13 8 24 16 9 21 25 2 8 9 26 19 18 22 21 15 3 5 8 10 12 5 0 15 21 9 11 6 8 11 7 9 13 10 13 7 13 12 3 14 20 25 13 22 18 27 5 20 11 3 31 17 40 9 26 18 16 36 5 41 19 16 46 7 19 20 21 16 5 27 20 31 12 6 22 27 15 18 7 15 9 2 30
564x1006 15 6 20 14 18 28 3 14 16 17 22 10 17 3 4 12 6 8 14 16 1 12 17 31 34 10 16 9 15 17 37 13 19 11 7 4 24 3 15 22 11 9 10 37 6 16 21 10 2 24 13 15 17 14 14 21 7 8 12 7 1 11 21 22 23 4 8 12 5 5 19 14 5 21 45 8 16 2 9 15 14 10 9 1 8 18 7 7 0 12 17 17 12 8 8 11 2 6 4 17 15 12 31 16 21 19 17 34 26 15 17 16 22 9 16 17 11 19 21 11 12 9 16 12 5 14 14 9 25 6 9 12 20 2 13 14 10 5 13 3 19 25 26 10 11 14 16 18 9 12 27 10 18 16 5 13 4 5 11 9 10 17 9 5 23 22 9 10 19 13 9 27 14 8 6 13 36 19 4 9 24 3 5 7 8 16 7 7 11 18 15 5 13 24 9 25 13 7 4 16 7 7 9 1 9 11 2 8 8 26 8 7 5 13 8 5 32 12 24 8 21 17 16 23 7 11 16 10 39 4 11 7 11 14 3 14 7 17 17 7 7 18 13 4 5 16 11 4 24
474x168 34 7 24 9 25 59 17 20 7 16 15 26 13 8 23 17 8 20 26 34 22 10 12 16 13 7 8 25 13 40 44 8 8 36 19 8 17 3 20 14 12 18 14 26 4 24 21 12 14 22 14 8 26 12 27 26 8 16 14 12 14 14 18 11 12 6 12 10 21 9 6 32 15 36 37 7 10 5 19 20 17 18 11 7 8 18 11 8 19 12 11 10 15 20 15 7 16 29 6 9 23 13 4 8 23 6 22 15 32 12 26 15 31 26 19 16 4 17 30 23 10 28 7 17 21 21 12 7 28 23 11 19 8 15 20 4 14 33 13 10 9 19 32 14 5 9 17 36 19 14 51 11 16 32 15 22 3 11 12 6 6 10 9 30 14 8 4 21 24 24 11 29 32 9 20 14 24 21 19 16 23 12 3 5 17 10 30 9 7 10 13 4 24 35 18 18 21 26 12 24 22 3 10 22 13 28 22 16 19 17 16 17 15 12 45 14 74 22 46 20 37 26 25 57 13 82 42 38 107 12 30 36 45 39 23 56 23 44 44 38 32 52 36 26 17 28 23 5 44
476x286 18 7 17 34 24 41 7 33 13 37 22 10 19 13 13 13 24 9 21 26 27 9 8 11 24 4 11 6 23 13 58 8 12 21 17 7 10 11 27 41 16 27 21 23 11 22 51 19 7 13 9 24 15 7 25 11 5 18 18 4 6 16 19 10 11 2 8 7 12 13 19 25 19 24 24 4 19 12 9 29 20 12 16 9 16 18 8 11 30 24 3 13 17 26 2 18 11 23 10 16 23 11 13 16 29 7 12 12 19 16 19 4 17 15 10 18 8 13 38 6 24 18 21 36 7 21 21 12 19 21 22 26 12 3 16 7 12 22 10 13 9 9 2 9 13 15 6 22 5 0 28 11 5 21 3 18 9 9 11 14 6 14 17 22 12 12 8 15 20 25 19 22 18 16 8 19 25 28 21 26 11 11 9 6 9 14 14 8 5 10 4 18 25 18 12 17 34 21 2 15 8 11 28 16 11 14 22 18 22 3 9 9 0 34 67 16 77 14 61 8 36 28 20 27 13 57 38 47 94 20 39 35 39 42 22 60 33 54 41 30 44 59 54 35 14 25 25 13 45
577x557 11 0 10 11 0 46 7 27 17 20 6 20 12 11 13 8 9 6 13 4 9 10 4 6 5 3 0 14 1 7 3 14 6 27 3 0 3 1 21 15 8 4 7 4 4 7 1 14 7 3 11 10 10 13 7 16 9 9 6 3 12 9 16 12 8 1 9 5 16 7 7 25 12 5 4 4 9 2 4 20 3 6 23 12 1 0 8 7 4 6 7 0 19 7 17 5 1 7 4 4 18 1 3 9 11 2 10 9 5 10 10 11 3 8 4 22 5 14 13 12 3 4 8 23 3 2 35 10 14 3 13 12 9 1 15 6 5 1 4 9 3 0 9 8 13 12 6 14 9 0 23 5 7 15 1 6 6 14 1 0 7 13 3 3 5 8 5 10 6 15 10 8 21 7 6 10 35 21 12 6 3 10 4 7 6 4 2 7 7 2 1 3 8 20 1 15 24 18 6 7 1 1 7 14 6 4 18 15 3 13 10 4 1 1 34 20 28 6 36 5 11 1 4 14 3 21 13 9 56 7 11 19 18 23 5 33 20 27 17 19 18 27 15 12 10 17 12 1 28
688x692 16 16 20 9 20 70 14 5 11 11 11 23 4 9 4 10 20 13 15 11 21 20 12 20 24 11 19 15 17 5 0 23 2 12 2 10 25 14 9 8 22 5 11 10 7 3 9 3 17 20 4 20 7 16 16 13 15 1 2 27 8 12 6 12 16 9 14 17 7 15 9 22 2 22 16 9 17 3 7 9 17 9 10 7 4 19 8 14 11 13 12 11 11 7 9 12 11 14 13 10 5 14 5 20 19 14 5 16 9 0 17 19 19 10 11 12 0 8 7 11 12 7 16 15 5 7 7 1 6 10 9 10 20 9 4 12 7 27 8 9 14 10 12 13 13 24 33 18 21 11 20 28 19 12 5 10 3 17 18 7 12 7 16 12 8 20 16 10 7 17 5 24 27 29 17 25 11 17 15 19 40 8 10 17 13 16 9 16 7 17 10 8 12 24 41 14 23 6 21 12 12 5 22 14 7 23 20 3 12 15 5 23 10 14 10 4 37 20 35 18 32 27 16 27 12 31 28 15 17 10 21 17 22 22 12 28 19 36 19 9 12 51 24 18 20 22 54 11 24
664x866 1 9 22 30 10 18 7 20 15 14 11 23 7 6 10 8 5 13 19 30 13 9 1 13 20 7 26 1 14 15 11 16 7 14 16 9 22 25 12 13 7 10 6 21 9 19 9 12 9 16 15 13 9 7 25 14 6 21 22 8 3 11 17 16 6 5 10 17 11 8 1 21 11 15 22 8 6 8 8 18 2 3 12 17 23 13 19 25 7 25 22 11 18 13 7 14 9 20 12 9 22 7 23 3 22 15 1 3 7 14 31 5 25 23 3 14 3 16 8 28 20 8 11 13 13 21 14 16 31 10 15 17 4 10 3 23 12 15 7 10 11 0 24 15 10 10 18 23 15 9 20 10 7 15 14 8 18 9 11 12 7 7 14 19 18 17 4 17 17 17 8 33 6 8 13 26 9 28 7 8 9 8 9 15 9 13 20 6 3 20 25 17 7 42 13 7 24 4 16 29 9 16 6 10 25 19 4 12 6 23 12 10 6 31 24 17 55 16 46 15 33 25 22 36 11 27 22 35 29 12 18 28 21 33 7 48 7 42 26 9 24 43 22 24 9 31 17 3 37
721x994 10 15 25 20 10 24 8 23 1 12 2 22 14 20 10 1 1 18 6 7 15 6 14 15 11 4 0 9 20 5 24 5 19 20 6 0 29 4 14 15 12 4 8 12 0 11 3 12 9 7 16 14 11 7 25 0 12 8 18 11 15 19 15 5 8 13 5 12 8 10 14 11 6 13 13 6 7 1 14 4 7 0 30 8 3 3 10 2 5 11 1 5 5 25 14 6 1 14 22 2 7 10 12 9 6 9 3 18 10 13 13 10 23 8 15 21 5 17 11 5 3 2 5 15 12 7 10 12 9 12 11 10 2 3 3 12 9 7 8 5 10 1 14 22 15 3 4 12 13 0 17 11 9 3 6 12 3 9 2 2 2 20 11 5 5 5 0 8 4 7 2 31 10 7 13 23 23 24 2 10 8 5 2 9 3 10 14 4 4 16 5 9 21 25 17 5 6 10 18 11 7 5 9 7 3 8 8 9 7 7 14 22 2 1 10 4 28 9 35 3 11 14 8 26 0 13 6 19 31 2 5 6 8 18 2 18 5 27 19 2 17 17 20 11 2 12 3 1 18
200x126 18 17 12 12 23 52 15 16 6 9 16 9 19 11 7 1 8 4 8 17 13 15 11 2 14 22 2 21 6 14 20 20 1 15 12 8 17 21 5 6 3 4 4 20 12 10 9 7 23 11 6 8 16 19 30 13 13 5 11 10 5 14 6 7 18 13 24 20 14 14 17 20 12 19 3 12 8 7 8 7 22 15 24 17 7 25 12 20 11 26 3 1 6 17 9 0 19 11 12 23 8 13 9 8 29 8 16 39 19 10 22 17 21 28 7 28 17 6 22 2 12 7 9 26 21 4 12 7 13 0 13 19 7 9 7 0 11 6 4 23 1 16 18 11 22 1 13 21 15 6 56 12 16 23 9 14 17 9 12 11 12 12 33 7 6 15 10 10 22 10 19 18 18 18 19 13 17 50 3 38 16 5 14 17 8 4 12 10 10 6 15 10 20 45 26 12 16 27 20 25 10 9 13 15 29 24 15 1 15 14 35 12 1 19 12 8 38 20 43 11 33 30 19 48 6 30 44 16 51 11 51 26 25 35 12 31 27 35 32 14 22 50 27 22 7 22 56 36 28
654x158 20 5 20 2 16 58 20 14 5 13 13 9 11 21 13 12 14 13 20 22 13 7 5 14 19 9 22 3 8 5 15 10 7 24 10 15 18 11 13 15 13 18 4 27 8 10 27 9 9 23 21 28 27 3 17 17 13 11 18 25 10 6 6 13 10 15 15 4 17 8 21 27 10 14 14 25 12 12 12 25 15 12 15 0 6 13 9 14 15 26 9 18 3 14 6 2 15 10 9 16 15 3 24 27 11 15 21 8 8 11 16 18 18 6 7 22 6 12 21 14 16 17 8 12 9 13 10 3 39 13 9 20 6 5 24 7 23 3 16 4 10 15 9 21 22 14 11 27 5 21 32 19 9 12 8 10 9 8 13 15 9 11 7 14 9 29 14 18 4 11 17 20 17 12 10 16 7 38 16 23 19 12 31 6 13 15 13 18 5 5 12 17 2 21 21 11 10 12 7 14 25 9 24 8 29 15 3 11 11 27 29 18 6 16 15 6 31 15 30 21 19 21 16 30 15 33 32 21 33 8 20 20 17 15 30 31 17 34 23 8 16 44 16 14 14 18 48 10 25
501x512 15 3 36 20 15 46 35 21 9 22 40 19 14 12 17 15 14 8 16 21 5 18 34 16 29 8 10 13 36 15 35 10 20 31 17 3 13 12 16 15 19 29 3 27 11 19 26 7 6 12 18 21 21 17 36 18 8 6 32 4 8 19 5 9 13 14 18 13 19 24 22 19 30 22 12 6 17 11 0 28 12 4 30 14 6 12 7 9 10 7 7 15 12 28 7 14 14 14 23 17 28 19 20 13 13 6 24 25 20 11 17 22 16 19 11 20 5 24 15 16 23 22 6 16 18 20 22 18 23 21 18 33 18 17 3 24 8 4 14 15 12 12 7 18 23 19 5 33 5 14 39 4 5 38 5 21 17 6 20 14 22 10 13 16 3 9 8 8 13 28 8 16 36 21 45 28 40 47 40 13 8 16 4 24 22 25 11 18 3 11 7 13 21 15 24 18 2 10 4 25 19 11 17 12 15 15 16 26 30 4 29 13 12 15 60 18 66 18 47 7 27 12 9 13 17 63 38 33 91 21 34 32 40 55 22 63 20 52 55 34 33 63 36 23 20 33 29 5 39
609x636 29 15 25 12 16 23 4 44 3 21 16 14 16 17 16 9 9 11 16 9 4 32 24 18 8 9 10 8 18 18 29 12 15 12 15 3 6 4 14 6 23 13 6 41 16 12 19 5 8 13 27 24 8 8 22 30 11 16 15 17 13 22 23 21 14 10 10 37 30 28 11 31 1 14 22 13 9 9 16 12 16 6 23 23 5 20 21 10 13 46 3 2 21 16 21 8 10 4 27 7 42 4 26 9 22 8 11 34 30 12 13 17 7 28 4 22 15 32 9 28 18 15 11 37 4 23 15 6 33 25 15 69 16 16 13 29 15 14 17 9 5 17 26 19 17 10 25 34 15 14 32 12 14 39 14 6 7 26 16 10 4 20 26 14 18 8 14 27 15 23 15 27 39 26 13 20 30 31 20 18 16 18 16 13 18 21 22 17 18 21 14 17 22 21 13 20 18 18 35 20 37 15 14 9 9 16 26 23 13 10 11 15 12 20 36 13 68 21 59 12 34 12 17 26 10 52 27 36 29 10 39 23 26 44 16 61 94 68 27 20 33 32 32 26 7 29 17 4 36
433x642 7 14 24 24 22 38 30 28 24 21 13 25 3 12 30 23 5 18 17 21 15 33 9 3 21 10 21 29 25 34 23 7 20 18 14 7 22 5 24 32 15 24 13 21 9 16 18 22 11 15 16 17 3 11 27 26 13 21 22 17 14 39 10 20 21 17 23 3 30 23 13 22 19 31 13 23 23 11 13 22 17 12 24 6 9 6 8 11 20 16 21 11 31 6 35 23 20 18 16 12 6 10 9 21 33 12 31 20 21 25 20 13 17 25 9 34 13 28 22 6 7 16 15 25 18 20 23 17 25 18 17 32 21 11 11 33 13 7 10 18 16 24 17 15 9 13 7 28 11 13 45 11 27 32 20 32 6 20 17 6 25 16 18 17 29 16 22 11 35 22 19 25 37 22 15 23 41 29 17 21 15 7 28 18 19 24 17 16 14 19 16 15 40 24 21 17 10 17 12 28 40 8 36 26 34 32 28 32 13 29 10 8 13 40 37 68 64 22 61 5 41 21 14 30 21 46 46 35 41 9 30 37 41 32 12 40 35 50 51 23 39 63 29 22 15 38 50 7 25
494x952 26 31 26 12 30 75 32 40 30 16 37 48 26 31 16 19 27 29 13 45 25 25 25 29 33 23 14 37 28 33 64 37 18 54 33 26 35 21 14 23 37 29 26 42 28 16 39 14 20 28 50 27 14 33 28 12 30 16 47 21 15 42 34 46 21 26 29 28 17 10 22 24 45 44 16 20 11 8 33 31 16 21 34 14 29 39 22 16 41 33 25 27 15 33 32 14 27 29 19 16 27 19 37 32 37 23 22 31 22 9 15 48 18 28 24 43 4 40 54 27 40 53 19 25 33 39 23 16 45 34 14 24 14 15 39 43 30 11 18 18 29 37 37 27 33 27 18 46 25 27 88 30 14 57 16 25 34 57 10 19 11 18 17 22 17 24 31 27 39 31 42 29 40 22 16 40 47 63 25 58 18 23 6 22 16 34 41 33 17 19 28 25 58 25 48 34 36 33 22 28 31 22 21 27 32 20 35 19 16 29 20 29 19 23 24 13 89 26 90 27 72 44 38 80 15 66 50 48 131 11 23 31 33 71 10 64 29 69 60 10 44 79 58 44 16 41 35 16 56
369x64 19 19 22 29 23 80 17 43 24 23 11 36 9 15 30 9 39 13 23 27 20 38 18 21 35 32 22 10 23 18 31 29 13 31 17 20 25 9 3 43 16 20 3 54 12 23 32 20 4 20 28 15 6 16 19 35 8 18 49 34 28 27 21 29 11 27 23 10 8 33 9 25 17 10 38 17 24 6 14 6 15 17 35 18 7 10 18 10 14 29 14 17 13 19 32 15 8 16 19 11 39 31 17 29 33 19 23 23 13 31 19 19 24 21 7 63 17 14 34 15 32 13 19 20 13 31 25 13 33 21 13 47 13 17 20 29 34 40 31 23 11 16 27 38 23 40 24 25 9 23 70 18 24 38 16 34 10 25 17 25 21 28 27 23 8 28 34 18 22 30 19 47 56 8 50 28 22 40 32 25 35 7 19 26 14 15 53 6 30 17 11 32 28 32 25 24 21 21 28 15 27 15 27 24 15 24 14 20 20 19 9 12 2 19 63 9 77 24 82 25 48 34 28 72 23 64 64 38 174 11 35 46 42 70 19 69 39 62 61 37 57 73 41 29 17 33 32 9 56
662x685 28 10 12 15 17 74 11 32 8 18 20 10 7 26 11 7 17 13 8 16 34 20 14 25 14 21 17 25 14 23 33 11 11 35 16 16 19 14 7 12 14 18 10 28 12 25 12 22 14 21 13 8 21 33 20 19 7 13 13 10 22 26 19 19 23 14 11 24 26 25 30 27 20 22 11 11 9 15 17 10 16 12 27 11 4 30 6 6 10 17 11 10 22 17 12 19 8 9 8 16 19 24 18 19 19 10 9 26 33 15 15 21 11 18 7 14 16 25 17 17 17 18 19 23 8 25 28 22 35 15 36 40 25 18 7 13 7 13 10 8 17 7 29 29 23 19 10 9 9 21 15 4 26 16 10 19 8 29 10 5 10 16 3 17 1 21 20 25 26 19 7 28 15 12 12 8 40 16 23 13 8 25 5 26 11 18 21 12 21 3 8 5 23 13 8 29 18 18 18 26 15 7 23 18 17 14 42 14 13 22 10 10 18 56 44 17 58 21 55 14 33 21 26 42 11 59 35 35 64 13 49 25 38 41 16 54 25 47 28 15 33 59 32 45 19 44 47 20 44
569x774 9 20 18 25 30 40 30 30 12 29 25 16 31 27 32 11 15 23 18 37 12 25 17 30 22 3 16 16 23 30 26 23 25 22 15 25 49 17 20 21 35 21 16 60 13 25 32 32 35 10 28 19 19 19 32 16 14 18 13 11 16 13 25 22 24 8 15 28 21 22 15 35 12 43 24 13 18 15 17 11 18 15 20 21 9 20 15 19 20 16 6 14 15 28 30 27 12 23 22 16 20 31 25 20 34 10 17 30 29 11 21 8 33 19 26 39 24 12 21 19 30 23 10 22 8 31 21 20 34 22 18 15 25 15 15 10 19 14 2 23 36 22 14 13 21 18 16 31 18 16 56 8 30 19 26 17 18 16 19 14 9 18 19 34 13 16 29 23 40 24 12 42 37 16 19 32 16 19 26 23 17 6 16 34 22 31 35 29 9 23 1 13 33 37 27 29 7 15 14 10 18 28 14 21 23 26 17 20 15 13 16 18 8 17 55 21 79 36 77 24 48 39 35 48 11 61 46 45 84 14 34 47 48 45 21 60 15 64 40 21 51 75 56 31 18 42 20 7 43
562x840 19 14 18 19 11 42 24 32 12 23 24 26 26 17 9 3 16 13 18 17 24 10 7 8 5 25 13 12 17 19 45 9 8 10 28 8 24 16 22 39 11 19 7 19 10 14 27 17 18 15 47 17 14 15 22 6 7 25 19 13 4 24 21 28 19 16 13 30 22 15 23 15 20 21 32 7 14 14 20 19 13 18 15 20 12 19 14 29 7 19 6 15 18 19 8 18 8 20 19 4 21 26 5 24 23 4 30 11 19 6 12 6 23 36 3 18 19 26 11 30 9 23 3 20 19 11 12 7 30 26 14 9 20 15 16 20 16 26 19 5 18 18 7 11 12 29 18 10 10 27 28 6 24 22 3 19 16 6 14 7 11 18 12 16 3 6 21 8 12 11 31 25 26 7 6 36 11 23 13 21 20 11 14 24 18 40 10 20 19 14 10 10 21 23 15 19 27 12 23 13 17 13 19 4 9 4 22 21 16 17 21 17 16 13 35 15 72 17 54 15 41 38 26 56 10 54 31 38 76 13 24 31 30 37 10 48 11 34 36 17 61 49 40 30 10 33 22 7 39
398x145 34 26 30 45 30 91 20 34 25 27 28 47 40 12 21 13 12 14 30 31 31 16 42 32 27 21 14 23 32 29 48 30 31 43 37 14 38 23 37 11 21 22 18 32 11 34 46 10 40 12 30 14 21 17 29 29 28 27 33 21 20 29 38 42 22 31 14 13 52 30 22 29 24 37 49 24 17 23 23 14 17 9 58 21 11 23 20 14 33 27 23 30 41 26 27 35 17 19 11 14 40 21 31 38 47 9 16 35 32 37 38 8 27 21 24 54 30 33 30 33 19 37 11 40 15 22 34 16 35 37 38 44 40 9 5 25 15 27 18 18 31 17 32 20 27 19 11 33 27 10 55 11 44 30 22 47 11 29 27 29 29 33 20 21 24 18 19 21 44 13 23 35 53 43 30 18 47 55 42 53 36 14 26 37 37 27 38 10 27 29 19 17 41 39 20 23 18 30 18 22 37 12 45 9 11 26 13 40 14 34 11 12 15 42 83 22 98 29 80 29 59 59 49 81 19 93 96 65 146 26 53 66 78 76 26 71 67 85 71 45 61 118 48 56 37 47 46 19 64
613x214 14 16 19 32 28 44 6 30 1 16 31 17 9 12 14 21 9 16 25 18 9 13 27 9 16 1 28 21 1 28 29 23 7 19 12 10 24 17 15 20 8 13 16 57 10 24 16 11 27 25 26 28 16 7 23 24 38 19 15 26 23 31 17 12 25 7 8 37 21 35 37 30 26 17 32 5 15 12 8 29 28 10 29 14 4 24 11 3 36 14 4 5 20 23 33 14 12 12 11 21 22 16 37 25 13 22 11 17 25 9 5 17 11 19 15 20 20 34 15 17 15 30 9 25 7 23 43 25 16 20 21 24 24 26 12 47 8 12 19 22 15 17 14 18 34 47 17 27 22 20 32 9 10 23 14 15 12 15 11 16 17 25 22 27 22 14 32 34 29 20 18 38 29 14 23 19 15 42 28 44 24 14 13 26 20 27 30 26 11 7 7 17 16 20 9 25 21 11 22 14 36 20 33 8 19 12 13 14 21 12 32 13 12 16 40 20 81 23 62 13 47 37 22 41 17 49 42 38 84 26 38 36 34 53 30 62 24 56 41 19 45 63 41 29 21 36 44 5 47
481x616 30 14 43 28 35 63 29 32 14 38 24 40 12 27 19 34 18 27 37 43 34 24 12 26 23 27 18 12 24 27 46 31 35 54 13 17 29 15 42 35 27 37 23 21 21 48 38 24 37 26 50 13 17 15 46 29 17 31 19 20 16 33 26 23 24 14 31 54 55 21 35 35 21 31 29 16 37 4 31 32 23 43 24 24 24 22 28 19 30 46 17 25 38 23 24 22 31 14 30 13 31 18 48 30 24 23 17 18 41 32 43 31 40 28 18 47 28 27 17 28 27 21 16 48 3 15 34 31 71 31 33 35 27 47 10 20 18 20 16 29 21 24 32 16 27 35 4 29 29 14 49 24 28 24 13 12 8 18 22 14 13 25 28 43 19 26 34 42 43 28 28 63 42 12 51 37 31 36 33 37 46 14 23 16 33 28 41 23 19 18 11 9 36 64 14 26 19 14 26 35 35 27 32 25 16 14 24 52 37 30 33 20 12 30 74 28 105 26 81 27 59 29 27 36 21 90 61 58 124 13 48 48 49 64 29 85 27 90 57 37 64 102 61 30 28 61 38 5 56
564x654 21 22 11 42 24 76 18 31 4 20 8 41 11 18 9 11 10 15 34 52 21 38 29 7 26 35 8 27 9 19 50 27 16 37 13 22 22 16 24 34 24 32 19 16 8 22 21 18 16 15 18 17 25 12 33 13 11 27 36 19 17 19 16 34 11 10 21 18 23 31 6 22 19 36 33 7 17 16 16 15 25 17 24 17 11 24 13 13 11 15 14 16 35 38 28 29 15 25 21 17 35 32 16 18 12 14 23 34 22 24 46 11 33 29 32 23 33 18 24 42 16 28 10 41 4 46 18 15 22 19 33 10 20 28 34 28 20 16 21 19 13 22 37 19 5 19 9 17 29 37 47 6 10 21 38 31 18 23 15 8 17 12 14 42 11 5 20 20 53 46 24 37 49 22 33 38 24 37 30 39 23 13 3 8 21 43 38 20 31 17 15 13 25 21 20 9 16 35 21 26 15 15 8 35 5 19 26 25 10 32 40 21 23 28 51 14 92 26 75 22 45 35 28 37 13 75 51 46 76 21 40 43 39 60 32 52 22 66 40 25 54 56 47 22 21 41 31 4 43
733x838 16 9 17 11 22 85 12 35 12 17 32 41 11 14 7 21 2 4 23 12 31 9 14 23 10 11 10 20 26 10 30 8 7 17 24 12 17 11 14 29 14 10 3 18 18 11 48 19 9 25 15 14 11 18 23 19 19 28 21 3 7 16 12 29 11 17 10 26 9 26 18 28 11 16 22 24 17 8 18 10 12 22 16 1 13 18 17 9 31 18 18 19 17 10 13 4 12 31 31 10 27 8 18 25 28 19 20 7 14 14 11 24 12 16 5 17 13 16 11 30 22 7 4 6 7 13 19 10 29 11 14 28 22 23 4 10 4 14 9 18 16 7 6 26 18 10 9 20 13 3 42 5 11 40 25 7 8 20 3 10 16 10 19 27 22 17 22 23 13 36 19 32 8 24 16 23 1 16 26 24 18 11 17 25 24 11 32 17 6 24 18 3 17 17 9 18 15 19 7 22 31 18 33 29 27 1 33 21 34 37 6 14 6 51 30 12 61 26 52 13 54 52 27 62 14 51 49 43 62 17 23 29 25 44 12 42 38 56 28 14 30 45 30 23 12 35 29 9 43
464x194 26 6 11 19 23 62 24 29 21 16 7 15 40 9 5 25 16 16 22 23 9 15 12 5 35 13 16 28 17 15 14 19 14 36 24 17 8 13 8 6 13 9 15 19 12 11 24 13 7 54 17 18 7 8 17 33 20 10 14 13 12 40 25 21 18 3 14 12 14 13 14 23 17 27 14 8 33 9 14 28 16 19 20 13 10 24 6 7 18 21 10 5 9 1 32 13 9 21 25 14 26 17 24 9 18 12 20 17 14 5 12 15 10 18 18 20 12 21 16 18 0 14 8 40 15 18 14 9 21 14 18 22 3 13 7 7 17 16 23 14 15 8 23 10 8 22 23 23 24 8 31 15 6 21 4 11 25 21 5 16 9 17 16 33 11 4 19 11 18 28 15 16 29 14 21 7 39 24 9 18 17 15 12 20 13 10 21 19 5 37 25 13 15 21 21 9 15 14 9 6 27 11 12 18 17 28 15 32 15 19 14 12 12 24 47 9 44 22 57 8 27 15 8 25 9 59 33 20 104 12 41 23 43 33 21 41 21 62 33 36 25 61 25 68 13 39 41 8 37
