,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
1614,768x550,11,17,8,10,14,45,17,33,6,12,9,9,3,9,8,16,16,20,13,5,12,20,9,13,3,16,8,7,15,21,17,22,8,9,4,4,17,9,8,11,4,30,19,19,3,12,19,8,3,16,7,4,18,2,25,8,9,12,14,12,8,18,18,12,36,13,8,3,11,7,3,7,15,18,13,8,18,2,13,13,14,9,13,15,0,13,3,11,5,16,8,9,8,6,6,18,5,3,9,8,17,2,5,18,19,3,15,2,4,5,17,9,5,18,7,14,1,9,7,7,9,16,8,3,1,12,12,8,12,13,4,13,14,1,15,18,0,9,10,8,13,8,11,6,5,4,14,9,1,7,33,10,8,4,1,12,4,3,1,7,6,15,9,20,2,4,20,10,21,8,9,15,16,12,8,19,6,23,24,15,10,12,3,18,12,10,7,14,15,15,17,2,21,15,12,4,1,13,15,5,10,15,7,2,14,8,8,19,7,8,9,6,10,3,14,1,22,15,31,9,23,19,6,22,9,31,23,10,42,12,20,18,30,14,11,25,13,18,16,15,17,29,15,26,5,23,28,12,18
1615,698x741,26,8,15,24,21,29,17,31,18,13,29,29,16,6,17,15,8,11,20,30,21,15,22,20,35,10,10,3,10,12,30,20,11,18,4,7,22,19,21,44,15,25,24,12,29,10,30,6,19,15,29,10,25,18,35,31,10,20,11,9,14,26,17,17,10,19,14,21,16,33,18,32,20,7,16,5,12,5,20,23,14,5,24,8,7,10,15,16,6,23,9,8,17,5,11,20,18,18,11,9,16,8,23,7,15,10,4,9,24,22,22,19,18,19,21,23,9,26,16,26,18,15,15,18,10,6,11,11,29,12,16,18,23,16,17,15,20,10,19,8,16,13,20,27,7,9,13,29,14,18,14,11,4,18,21,15,9,15,10,11,8,12,22,22,13,15,25,15,17,10,14,34,22,11,11,23,26,42,24,28,21,8,8,15,14,10,12,8,15,8,19,16,11,24,14,10,12,15,18,27,15,13,19,14,24,17,3,5,10,24,33,2,7,20,26,3,60,21,47,10,42,26,15,23,14,40,45,34,52,9,32,26,43,31,13,32,12,36,17,13,24,50,33,19,19,45,24,5,35
1616,728x821,3,7,9,13,17,20,5,12,7,19,8,10,4,8,7,11,7,6,2,14,12,10,6,4,6,0,4,1,17,16,23,1,10,12,5,9,7,15,11,2,0,4,1,15,2,12,10,7,10,7,23,5,5,1,0,11,0,8,3,10,9,10,13,1,0,7,7,12,12,11,7,7,1,23,18,8,10,0,2,3,12,11,9,12,1,6,2,2,12,5,4,2,5,10,5,2,7,21,5,4,10,2,13,12,9,15,6,4,3,4,13,13,10,2,4,10,2,11,4,16,8,8,2,11,5,15,4,4,15,3,11,1,14,0,11,6,8,7,3,4,9,1,3,11,4,8,2,11,0,5,12,8,7,12,9,12,3,14,2,2,7,5,5,8,1,6,13,14,9,6,5,12,3,2,13,8,14,11,10,9,11,5,6,14,5,13,3,0,1,4,4,2,10,10,3,16,9,8,1,3,2,0,1,1,4,0,2,6,14,10,5,6,9,12,5,4,29,9,14,6,13,12,7,19,1,24,19,25,22,3,9,12,15,16,3,18,6,10,18,21,20,11,18,7,4,13,7,6,9
1620,606x482,17,3,19,5,20,53,15,29,4,10,27,13,5,10,12,16,11,6,16,7,7,3,11,15,25,0,14,4,12,21,38,19,12,18,3,9,11,9,27,10,19,18,3,25,9,30,8,0,11,3,9,4,3,20,27,10,1,15,9,12,2,3,8,12,23,12,5,35,12,12,13,8,8,4,6,6,21,0,18,10,24,14,12,6,3,5,13,1,8,26,8,12,12,0,8,7,15,12,4,17,8,7,21,16,32,3,4,9,17,10,30,16,13,13,32,2,12,8,14,13,4,5,9,17,18,8,10,16,7,4,12,13,10,1,8,14,16,14,7,6,8,4,5,4,7,14,15,2,5,8,18,0,15,8,6,8,6,17,12,9,7,12,11,5,15,4,12,10,8,15,12,18,16,12,11,3,15,19,25,20,7,14,5,7,5,2,16,4,1,13,10,13,7,9,17,19,16,23,13,20,14,6,18,3,17,18,8,9,6,11,5,21,17,27,23,5,43,16,51,14,28,23,11,28,13,43,40,23,54,10,25,27,24,22,18,29,22,37,18,3,23,32,23,15,9,27,32,3,28
1621,722x593,32,23,22,25,53,90,24,55,20,31,27,24,37,14,31,21,4,26,43,39,28,42,35,45,19,29,21,22,33,27,62,45,27,24,40,22,42,30,32,36,23,34,27,28,26,18,33,14,23,27,36,23,26,24,32,43,17,35,22,32,28,46,14,41,23,19,27,33,24,15,34,54,20,37,59,13,33,12,23,16,38,33,45,25,11,29,20,28,34,32,34,32,39,29,21,29,19,30,14,21,41,23,38,53,40,31,22,27,50,35,28,20,21,37,9,34,27,30,28,52,48,34,31,45,19,26,40,29,53,25,47,45,25,51,34,31,20,27,16,18,37,27,16,34,35,36,23,22,33,18,51,17,10,28,26,19,26,26,20,11,17,31,33,26,24,21,46,31,33,29,32,22,60,29,27,27,27,47,46,35,36,24,22,25,35,24,56,25,27,20,15,54,39,45,33,10,31,28,15,22,54,29,37,25,33,32,39,18,34,19,33,14,19,39,73,9,128,35,98,31,68,44,29,61,27,87,85,44,122,26,59,44,80,64,26,76,40,91,61,24,62,89,52,45,31,54,34,7,65
1625,709x462,26,6,8,22,24,35,28,25,8,17,16,14,7,15,19,7,8,22,20,15,13,4,17,14,9,3,15,11,28,3,22,8,10,6,18,3,7,10,15,13,12,17,19,34,19,24,14,16,9,10,17,11,8,4,12,13,7,13,11,14,11,14,9,23,8,5,16,6,16,5,9,9,16,11,14,5,9,4,10,11,22,9,23,10,14,16,19,8,21,36,5,6,18,19,11,3,18,13,18,25,18,7,12,22,6,12,11,12,13,15,13,22,8,19,15,7,7,10,9,18,11,19,19,30,6,16,33,21,38,18,9,25,20,23,11,12,4,15,9,18,7,14,7,8,17,16,12,18,17,17,19,11,12,11,14,10,18,10,3,13,8,12,1,14,27,14,21,26,16,16,24,24,4,4,16,9,9,9,29,6,17,13,8,24,14,35,11,7,4,16,19,5,14,29,16,13,10,3,24,15,15,24,6,6,5,13,22,10,10,1,27,1,5,14,22,22,67,16,43,11,21,34,20,33,22,43,34,36,66,7,27,24,49,28,16,47,16,37,32,2,36,47,31,19,14,23,29,1,23
1626,816x602,1,10,3,1,2,21,9,2,12,22,3,8,4,13,3,0,4,8,7,17,7,21,2,9,4,5,10,3,7,8,24,18,6,15,6,0,1,9,6,10,9,3,2,6,10,11,5,8,10,6,10,0,5,6,2,8,3,0,13,1,11,4,8,17,2,0,14,4,12,9,11,9,7,7,14,4,7,15,0,4,2,5,8,8,5,6,4,1,9,5,10,0,9,2,8,1,6,6,5,7,13,7,10,3,21,8,4,16,1,0,0,7,1,2,7,0,3,1,3,0,14,10,8,6,8,9,1,3,2,0,4,2,19,13,5,3,4,4,2,6,9,6,4,1,3,17,9,13,2,16,11,4,0,9,3,4,5,4,9,13,9,4,30,5,16,13,1,2,13,5,5,2,4,10,7,13,10,10,19,7,10,6,19,12,9,4,19,1,0,5,0,7,6,9,1,7,10,3,9,9,7,3,18,2,6,14,5,9,6,4,6,1,6,26,1,1,13,3,12,6,10,12,6,10,2,9,10,4,14,0,10,12,15,9,1,6,13,30,9,14,7,11,5,5,4,9,5,4,12
1627,660x710,25,10,10,23,21,29,14,25,23,14,14,13,2,6,14,11,9,21,12,25,12,16,5,15,11,24,18,11,22,29,34,43,12,34,18,10,8,25,2,36,11,13,5,25,4,44,18,10,17,19,29,31,22,8,26,10,25,10,20,20,34,22,23,7,29,7,14,25,12,10,22,9,16,11,44,8,21,18,9,19,14,13,21,13,11,13,8,10,19,10,20,23,19,5,14,6,20,28,13,7,46,21,13,10,20,13,19,11,25,17,36,25,25,21,25,37,13,18,15,23,8,16,19,16,14,13,6,8,30,22,22,14,13,17,13,5,7,17,17,15,18,12,5,20,22,16,17,9,8,11,35,10,6,12,8,18,7,16,10,15,14,10,13,20,14,21,23,33,19,20,15,34,31,6,7,17,19,13,56,24,44,8,5,23,44,27,11,12,7,8,30,32,5,32,13,7,23,35,16,2,14,10,40,24,2,18,13,28,33,14,10,23,18,16,46,4,84,15,47,12,37,38,24,52,13,48,52,29,62,11,35,30,42,50,11,42,22,49,46,1,40,42,40,40,11,35,37,1,43
1629,642x598,13,8,10,22,34,62,5,23,14,3,27,20,13,10,4,18,11,8,16,19,24,10,16,5,21,5,14,5,20,11,16,16,0,10,28,11,29,13,3,19,2,21,2,4,11,12,19,9,6,27,31,14,8,10,41,9,3,12,23,1,6,9,3,9,18,4,9,9,19,5,13,6,9,28,3,6,25,14,6,5,5,5,10,2,5,4,4,12,14,36,10,8,8,19,11,7,10,20,5,5,15,15,13,12,29,11,1,18,12,9,7,9,23,22,9,10,13,6,12,10,10,17,15,16,17,13,13,18,18,18,13,10,12,18,10,13,2,24,13,9,18,12,16,1,15,14,11,14,6,6,18,8,19,10,7,21,25,1,10,20,3,5,6,13,13,5,8,16,33,19,6,40,18,13,4,10,15,13,27,20,10,11,6,15,7,8,14,9,1,10,18,11,28,16,17,16,19,16,6,15,14,9,17,16,12,14,17,10,20,2,24,11,20,15,27,1,41,14,35,9,28,22,14,37,9,33,25,19,67,11,24,16,34,18,18,34,18,29,18,9,30,40,27,14,5,31,21,2,23
1630,770x450,8,15,15,17,25,69,22,24,10,14,36,22,12,3,6,19,12,20,9,24,10,29,8,7,6,19,11,5,19,18,25,26,3,26,15,2,1,1,12,17,5,23,21,14,6,9,13,15,9,9,12,8,25,22,21,38,8,11,26,9,21,14,25,18,13,14,8,4,32,5,30,7,29,17,15,8,12,4,26,7,19,7,12,9,3,15,18,7,22,13,20,13,22,4,31,9,14,13,8,21,16,32,15,13,18,22,23,4,4,14,13,7,20,12,4,16,10,24,10,27,23,17,20,26,15,18,19,4,16,15,6,12,10,25,6,7,7,17,9,9,12,16,20,12,8,24,11,19,13,29,18,4,13,19,3,10,5,8,5,14,7,28,14,29,16,6,9,5,20,20,9,40,33,10,12,19,17,18,26,30,9,8,25,41,9,24,18,27,8,3,14,1,9,20,20,17,12,18,18,13,15,6,20,9,10,28,24,10,18,14,18,10,5,21,31,5,52,15,48,8,26,24,21,28,11,38,39,12,62,9,23,24,40,42,14,36,15,33,24,22,24,57,21,20,16,24,31,4,29
1632,693x660,32,10,18,24,14,69,23,33,19,25,23,15,5,19,18,23,13,22,20,22,27,18,24,16,22,15,8,21,35,16,48,36,19,27,0,14,25,13,11,40,13,10,11,33,6,20,21,20,11,27,18,9,15,8,44,18,11,18,35,8,3,38,16,20,15,17,13,37,20,16,16,12,17,28,23,13,24,13,17,20,20,27,20,11,5,18,14,19,12,26,11,13,9,9,9,4,20,30,18,21,30,14,15,28,14,17,13,27,17,15,21,8,21,16,13,15,24,29,24,31,27,22,11,18,15,7,22,10,25,5,20,17,15,20,6,13,15,21,16,6,22,8,14,6,10,25,22,12,28,19,34,21,14,24,16,17,7,13,24,7,13,12,14,25,16,19,17,25,13,31,19,30,21,13,13,19,18,27,41,11,18,22,10,27,15,16,15,14,18,7,17,14,14,20,15,15,9,9,22,19,16,16,11,6,21,19,15,20,30,35,16,8,7,6,32,4,63,14,47,14,28,28,12,18,9,59,37,24,89,4,36,27,60,16,18,41,10,48,25,28,39,57,26,14,15,41,29,8,32
1636,717x518,12,13,4,7,32,46,2,15,6,18,5,18,8,8,17,1,0,24,15,12,8,8,14,14,30,8,2,8,7,9,36,15,5,14,10,5,14,7,6,20,7,18,12,11,3,2,11,1,4,10,21,7,13,9,18,4,1,5,16,2,8,11,5,5,10,5,11,3,10,8,6,10,2,5,1,11,13,3,5,8,13,5,6,4,5,17,4,5,3,30,2,2,7,6,9,9,3,6,1,11,11,12,15,6,13,13,12,7,5,10,3,0,11,10,7,1,10,13,7,10,12,29,8,11,3,6,12,13,16,16,8,3,6,11,12,10,9,8,17,14,4,15,8,18,14,18,11,21,2,0,7,1,9,8,8,4,1,0,10,7,4,2,10,19,4,7,3,13,13,8,3,7,26,5,11,18,15,4,16,13,21,5,8,8,1,5,5,5,1,5,1,1,3,2,14,19,13,3,9,16,15,6,20,5,8,12,7,8,20,9,7,5,4,4,14,4,41,11,24,3,22,19,11,14,6,17,19,12,29,7,23,14,22,27,2,24,11,34,15,7,29,28,15,11,9,14,14,0,13
1638,461x234,1,0,0,2,10,2,0,5,2,1,12,0,0,0,4,4,0,3,1,0,6,0,3,4,1,0,0,4,9,5,3,8,0,2,0,0,0,7,0,0,5,2,0,0,6,4,0,1,3,12,4,6,5,7,1,0,6,0,8,0,5,0,1,0,7,7,0,0,0,7,11,4,1,0,6,1,10,0,0,4,5,2,6,2,0,4,11,0,9,6,1,1,3,2,2,1,0,2,0,3,2,0,3,1,0,0,4,0,0,2,6,4,1,5,7,0,4,5,0,3,8,1,4,0,0,0,1,0,2,8,4,0,3,3,2,0,7,4,0,0,6,6,0,4,4,4,12,0,4,0,0,5,4,3,3,3,0,1,0,2,0,0,2,0,0,1,6,10,0,2,0,4,5,0,0,4,4,0,6,4,0,0,5,2,1,1,5,0,0,3,1,1,7,8,0,0,6,0,6,0,6,0,0,0,0,7,3,3,7,0,0,0,3,5,2,7,12,3,11,6,9,12,4,10,3,8,13,15,7,1,9,3,9,6,5,17,6,8,6,2,4,12,11,9,1,6,5,3,6
1640,354x240,7,12,18,7,6,27,7,26,9,8,13,18,11,8,21,7,7,6,5,5,7,12,7,8,4,2,15,4,8,5,2,14,18,10,4,6,5,0,6,6,0,5,12,11,5,7,10,8,5,5,6,2,2,7,24,11,9,10,17,24,8,20,6,19,12,17,11,12,4,21,0,16,7,9,5,15,17,9,6,6,4,9,10,7,3,6,16,10,9,10,7,25,16,0,19,9,8,6,2,8,24,5,10,2,6,1,2,20,1,19,5,2,14,5,0,15,3,14,20,15,6,7,4,22,2,6,13,12,9,0,6,12,10,6,6,3,7,6,15,3,14,8,6,19,2,12,16,10,14,5,14,19,3,13,12,9,4,7,9,14,4,12,5,10,17,5,5,9,3,8,11,11,13,11,9,5,23,10,17,29,13,7,1,5,4,6,22,9,3,9,5,5,16,14,7,4,10,8,5,23,4,3,8,8,7,11,14,7,0,7,10,4,4,17,18,3,25,9,38,12,23,16,10,17,7,24,15,6,48,4,14,12,27,22,9,25,21,25,11,8,18,24,8,16,13,34,22,7,23
1641,438x269,14,4,10,9,6,7,5,21,4,0,4,12,6,7,3,2,6,9,8,8,11,13,7,4,7,5,5,13,8,5,11,12,16,11,3,2,6,2,4,18,3,10,5,10,1,3,23,4,11,12,8,4,7,11,10,3,9,11,5,7,10,10,16,3,5,3,0,8,0,11,2,3,9,7,8,6,14,8,5,6,11,9,5,1,6,7,2,3,11,8,13,0,16,2,8,2,3,4,12,11,5,1,6,5,4,0,18,2,0,6,2,4,1,2,5,10,12,16,11,5,5,10,0,8,7,1,10,15,10,4,9,19,6,1,5,13,1,0,3,0,5,3,4,1,10,3,14,12,6,7,20,8,14,4,6,6,3,6,3,4,6,0,4,7,3,4,11,2,6,13,8,9,4,6,4,6,8,5,2,5,5,8,4,6,9,6,19,0,1,10,5,1,5,15,13,3,6,3,10,4,4,0,2,4,3,13,9,9,10,8,8,7,3,9,25,2,30,9,28,8,21,19,11,24,7,38,15,17,33,6,18,17,17,24,9,32,6,28,26,7,17,24,18,9,10,18,12,5,26
1643,576x333,14,14,4,3,23,21,5,11,9,12,8,7,6,10,0,4,6,5,3,10,16,5,7,9,12,3,17,2,1,15,11,14,10,8,2,1,7,8,7,13,10,14,6,22,1,12,11,12,4,9,6,0,3,5,12,17,3,8,5,16,4,2,15,6,2,15,8,18,21,10,11,5,5,20,11,5,9,5,4,2,12,12,18,3,3,1,1,2,4,24,6,15,15,17,9,6,7,5,3,15,13,13,4,2,6,4,5,9,0,12,7,5,4,8,2,17,7,7,8,6,16,5,9,14,2,1,2,2,12,5,1,3,13,6,0,3,9,22,0,2,11,15,9,10,13,10,9,4,11,0,11,6,11,9,5,0,7,11,5,5,5,8,4,14,10,0,9,9,7,19,8,7,28,11,9,24,17,24,5,17,7,1,10,10,6,4,5,8,2,4,2,5,17,5,8,10,7,2,12,3,9,3,11,3,13,13,17,4,15,7,22,4,24,5,23,4,34,14,47,8,18,13,6,21,7,42,27,18,48,4,13,19,27,23,14,42,8,30,19,10,22,21,10,9,6,17,11,1,22
1644,470x357,10,11,11,23,7,23,19,18,19,20,4,20,11,6,8,1,14,17,3,26,14,5,1,5,12,24,14,6,4,7,23,3,7,16,20,12,13,4,7,11,4,4,12,14,2,26,12,6,13,9,4,15,7,17,17,13,2,1,18,4,12,21,7,28,2,8,13,7,18,0,5,9,2,13,1,9,5,0,7,5,11,19,6,2,3,6,6,6,5,15,1,3,9,6,19,15,5,4,9,13,15,4,5,7,36,0,5,16,12,3,17,22,3,14,10,9,4,9,10,24,7,7,3,13,8,2,13,5,2,4,9,22,11,7,11,12,10,3,2,6,16,16,9,8,10,2,19,18,27,3,12,9,7,22,8,15,8,8,13,10,14,0,12,15,8,9,5,11,19,11,11,14,8,14,21,10,14,26,11,14,9,8,4,0,13,3,20,8,2,4,12,11,15,24,10,2,1,9,8,13,14,4,3,7,14,7,11,24,9,6,9,31,10,7,31,8,42,14,55,12,21,22,7,28,14,42,28,20,59,13,20,20,35,22,20,44,11,27,23,22,21,28,18,11,11,21,34,3,36
1645,674x365,14,13,14,5,19,50,12,31,19,32,18,29,14,18,17,13,20,14,23,18,13,13,15,26,19,14,8,13,17,5,20,12,11,22,7,1,11,14,17,15,7,11,16,31,9,3,7,5,5,19,31,19,17,14,34,7,13,12,21,3,11,10,22,21,18,10,9,20,16,20,13,22,24,19,12,6,19,4,8,10,14,8,17,5,14,13,8,7,20,17,4,11,13,2,28,10,31,22,10,8,16,18,14,16,24,12,14,18,26,10,10,14,15,35,7,20,8,35,29,19,14,18,8,23,5,10,19,6,16,9,13,19,20,29,19,19,10,11,15,7,15,14,27,14,4,7,11,7,5,10,23,19,9,13,24,9,15,13,8,22,17,24,12,15,21,15,15,29,11,12,2,18,24,12,7,12,17,7,11,5,11,11,3,9,4,19,13,13,15,19,3,8,15,17,37,16,16,7,17,17,21,8,35,12,23,18,11,19,9,14,29,12,19,17,35,8,61,10,50,5,39,20,12,26,14,58,31,13,69,12,31,45,32,31,25,40,30,39,34,18,29,40,28,18,21,32,22,8,37
1647,341x420,18,7,0,2,14,42,7,16,1,0,10,4,8,9,9,17,3,12,11,8,7,8,8,11,5,10,8,7,6,4,14,11,1,16,8,2,2,9,2,4,3,8,7,16,13,4,3,7,14,6,6,1,10,0,15,23,3,0,6,1,9,19,13,21,2,5,5,1,2,4,6,10,8,3,3,7,5,15,6,0,9,10,7,5,6,7,6,4,9,26,4,2,11,10,2,12,14,11,12,4,10,12,0,13,24,4,5,2,18,4,4,8,8,5,2,15,4,11,9,12,0,5,3,9,8,9,3,0,0,3,5,22,9,4,7,10,13,11,6,5,7,5,9,1,3,17,11,8,10,12,16,6,3,12,11,13,4,12,14,6,11,7,10,16,7,5,0,4,13,8,6,21,24,4,7,15,21,31,7,0,6,6,12,5,11,13,20,10,5,8,14,8,6,16,9,11,11,3,13,19,18,12,4,12,8,12,33,7,12,3,30,13,0,5,16,3,29,7,33,8,21,20,13,26,9,27,20,11,40,8,22,19,22,12,13,25,7,17,17,14,23,34,9,8,11,18,37,13,25
1648,374x435,2,0,0,5,8,29,7,8,5,2,2,13,2,7,13,9,2,1,2,10,4,3,2,4,14,1,0,5,9,7,25,6,11,8,5,6,0,12,3,12,13,14,9,14,3,7,14,0,11,4,4,5,11,10,3,12,3,1,5,3,0,11,11,6,17,4,8,2,8,2,10,4,3,12,9,5,5,3,2,9,8,9,3,5,1,6,2,2,0,7,7,2,4,5,8,1,4,6,2,1,6,12,1,1,20,7,5,9,9,16,16,14,2,3,8,0,13,6,1,0,4,3,1,8,4,7,1,5,8,9,2,12,14,1,18,1,0,1,3,7,9,1,12,5,12,12,5,7,4,16,10,6,0,3,8,6,5,14,4,8,13,7,9,10,14,10,2,14,6,5,1,1,8,11,0,13,4,6,11,8,2,5,0,12,0,3,4,1,3,3,1,0,6,5,13,10,4,14,9,7,7,9,10,5,7,3,2,1,10,6,3,5,1,5,26,6,24,9,27,14,16,15,10,22,7,22,17,17,26,7,16,10,17,11,9,16,5,19,17,16,13,18,14,12,9,20,24,7,22
1649,700x504,15,0,9,4,0,31,5,24,1,7,6,8,8,13,14,10,7,15,5,4,7,4,2,5,7,3,7,5,7,7,7,6,6,11,5,1,2,1,7,10,7,11,3,22,7,13,18,2,3,3,5,9,10,9,7,10,27,11,11,1,3,13,7,12,3,9,4,6,14,1,16,11,0,1,4,5,6,9,0,2,3,9,3,1,3,5,0,0,12,7,2,3,13,6,11,10,4,12,5,1,21,7,11,5,10,4,1,4,15,7,11,1,4,17,7,9,8,4,8,10,7,14,0,2,10,7,8,2,11,3,3,4,7,5,1,18,4,11,5,3,10,8,18,12,6,5,5,9,19,3,20,6,0,14,7,9,3,3,10,2,5,3,15,8,3,2,11,4,5,23,6,5,9,9,14,5,14,16,3,4,11,13,7,17,2,6,13,5,2,0,7,12,15,9,8,7,4,7,10,15,12,4,5,3,11,12,2,13,15,5,13,4,0,9,25,1,44,5,40,7,28,11,9,21,6,24,16,8,48,5,7,17,24,22,9,20,15,21,14,13,13,15,5,10,6,33,23,3,21
1650,769x517,10,7,0,12,8,34,8,7,11,18,12,21,5,4,8,4,6,19,3,8,12,10,5,7,4,1,7,6,1,4,7,6,6,9,2,6,7,15,3,14,6,1,7,1,3,14,14,2,0,9,8,19,4,0,4,16,9,11,8,0,7,11,7,5,0,1,8,14,2,2,9,14,1,11,6,0,0,3,2,9,2,7,8,1,3,6,6,3,5,6,1,6,2,7,6,8,13,7,1,10,4,6,6,10,14,0,3,14,14,2,2,8,1,4,3,6,10,3,7,5,5,10,4,7,0,7,6,6,22,7,10,14,6,12,5,2,6,15,13,11,1,2,6,11,4,2,7,12,7,11,7,2,7,4,7,10,9,3,10,3,3,1,5,9,3,0,9,0,8,16,10,11,20,12,12,13,16,21,2,4,21,11,6,3,19,7,15,1,2,14,4,5,4,7,10,7,13,7,9,5,6,5,11,7,0,1,0,3,10,4,8,3,3,12,23,7,40,8,26,5,21,8,8,19,9,32,15,17,41,15,16,13,28,13,8,36,13,24,22,9,20,19,20,10,4,14,10,6,24
1652,725x565,7,6,7,7,4,16,4,11,8,9,8,4,5,8,6,7,6,3,6,7,3,2,1,13,10,1,1,3,1,0,1,6,6,8,9,13,4,0,9,6,0,9,9,13,4,16,21,2,4,14,5,2,0,1,6,3,6,17,16,4,8,4,17,6,8,7,3,12,13,10,5,7,7,11,0,1,3,4,7,8,7,7,8,13,6,7,0,1,12,0,5,8,12,7,2,18,3,9,7,9,7,1,4,6,10,3,7,12,5,1,2,3,2,12,12,3,2,4,3,8,10,2,7,14,16,7,14,4,11,12,1,9,4,2,8,4,2,10,9,5,1,5,10,3,5,18,3,6,10,12,8,10,5,9,3,2,9,5,4,6,6,5,1,0,8,1,17,0,6,15,6,12,8,10,2,2,15,26,6,9,5,0,5,5,11,15,6,3,7,1,1,0,3,18,18,8,6,1,6,6,1,4,6,5,5,12,4,8,3,2,7,2,10,13,18,4,27,6,27,3,15,11,9,13,3,23,19,10,26,7,10,9,30,16,9,22,7,17,27,13,16,15,6,9,6,8,9,5,17
1653,793x567,15,5,13,3,10,47,14,17,11,10,20,9,20,4,2,9,20,14,13,5,19,5,6,17,6,11,5,7,17,7,19,16,3,13,12,3,8,6,9,7,4,7,7,15,15,2,17,15,7,13,10,12,15,8,8,17,16,0,10,13,7,14,16,7,11,5,3,18,21,15,16,14,8,15,17,10,8,0,7,16,9,14,25,15,8,9,3,11,6,29,11,11,15,4,9,6,16,0,6,2,18,6,19,2,14,10,6,4,3,16,11,11,21,18,13,14,5,6,13,9,10,16,8,14,3,19,15,10,18,16,15,11,11,4,12,10,4,8,11,18,10,1,2,11,15,21,3,22,29,9,29,9,15,28,11,8,8,1,2,7,13,7,9,2,7,18,11,10,3,13,1,5,17,6,12,12,5,18,10,10,7,10,3,6,5,2,9,6,11,5,11,13,24,12,2,11,2,10,1,14,13,11,8,8,10,10,19,8,12,2,14,11,2,9,29,5,40,19,41,19,21,17,21,30,12,48,25,20,61,9,29,20,34,32,11,37,8,39,24,23,20,36,17,12,10,19,17,7,31
1654,779x647,7,11,4,3,12,29,14,17,3,15,4,4,19,11,2,1,8,3,16,8,10,4,3,8,4,2,6,6,1,4,11,7,10,11,7,1,7,4,3,3,3,15,11,29,9,5,15,1,1,19,6,4,22,15,8,17,5,6,16,3,3,5,4,3,1,7,13,7,4,5,13,14,6,17,0,6,6,7,2,9,10,6,17,0,6,9,7,2,3,6,2,5,2,4,11,1,7,5,9,7,10,5,10,4,18,6,3,12,13,4,8,7,11,18,3,15,11,3,7,7,6,4,0,15,8,8,7,7,11,4,5,17,8,6,7,15,5,7,8,13,7,18,12,4,13,11,0,12,8,16,18,3,5,3,6,12,1,14,11,1,7,3,14,8,10,8,5,8,4,15,7,3,7,1,7,8,9,11,11,12,6,3,2,15,6,2,3,4,10,4,7,5,3,11,9,8,2,3,6,7,5,6,6,0,19,5,5,2,7,6,7,5,1,5,27,4,36,12,35,10,25,12,7,19,6,48,26,16,35,7,23,18,24,17,6,29,4,23,14,10,21,29,13,12,8,21,17,7,29
