"","x","y"
"758",289.439739696313,274.911373825018
"759",293.343502958579,168.185585798816
"760",290.435459624176,300.522320975114
"761",301.979553478713,251.781884735203
"762",301.344169124877,203.578741396263
"763",324.252926031876,147.746644871271
"764",322.379347705915,222.006412382532
"765",322.853524976438,186.595598491989
"766",339.108179669031,258.416657210402
"767",331.791256880733,294.28073853211
"768",350.654577464789,190.922711267606
"769",354.757022256332,129.508772064467
"770",360.847703448276,219.473062068965
"771",362.674978050922,168.998595258999
"772",372.653298271976,262.722682193839
"773",376.726655683691,238.754398682043
"774",376.86167824074,139.98650462963
"775",385.73325554259,191.447841306885
"776",385.153238312428,103.819047320411
"777",393.075056867891,168.782073490813
"778",392.337144315862,286.236603131382
"779",406.528960446247,131.918120182556
"780",214.469500589854,425.367424302005
"781",221.181563106796,357.672553398059
"782",228.362005420054,324.808401084011
"783",242.193101965602,396.585135135135
"784",230.925581000848,478.31272264631
"785",243.659893455099,357.21202435312
"786",249.513462837838,340.108412162162
"787",257.128199233716,375.490229885057
"788",259.015582433941,459.780714551543
"789",270.591287006579,322.827413651316
"790",266.190954666667,502.371146666667
"791",281.111646499568,393.344753673293
"792",271.746416510319,365.744296435272
"793",275.949085173501,428.798006309148
"794",283.21333716916,458.785673187572
"795",288.361792717087,350.432296918767
"796",297.004343163539,491.791613941019
"797",310.943318611987,452.280864353312
"798",313.787981947131,417.542617666022
"799",312.033577981652,357.600537352555
"800",325.253426713357,332.23716358179
"801",315.165810983397,381.061877394636
"802",336.077818740399,390.624285714286
"803",341.005601158861,489.592090777401
"804",338.216681922197,460.815125858123
"805",352.532545700745,312.254387271496
"806",355.83269005848,450.99012865497
"807",359.738213028169,412.622962147887
"808",349.363535645472,364.312360308285
"809",368.616685552408,382.935231350331
"810",378.205905898876,342.03202247191
"811",374.373709810388,488.378318219291
"812",379.707807881773,436.337339901478
"813",388.262992889463,314.384634776988
"814",397.413931681178,461.031446751507
"815",206.773689708141,513.744746543778
"816",229.008821138211,588.963651761517
"817",236.640328778821,505.210708795901
"818",241.596585788561,557.637616984402
"819",252.616451612903,575.582483870968
"820",261.536967930029,543.669941690962
"821",274.508979166667,595.002312499999
"822",272.411453566622,578.845800807537
"823",296.262373696873,570.548460304732
"824",296.22170771757,528.393316912972
"825",294.123419689119,592.419533678757
"826",315.807054409006,556.743227016885
"827",327.031011973735,515.261622247974
"828",341.248067226891,550.202941176471
"829",336.794733441034,583.243206785137
"830",361.794891640867,564.125170278637
"831",367.179320261439,593.752405228758
"832",361.220567129629,511.566157407407
"833",379.247290388548,579.29444785276
"834",378.212012667136,541.802040816327
"835",393.051259609699,506.110467179184
"836",405.089442176871,570.349741496599
"837",419.771688311688,591.794372294372
"838",415.451353211009,532.757752293578
"839",438.174789533561,586.345847554039
"840",436.830374812594,557.204317841079
"841",446.091208695652,512.025399999999
"842",462.990699999999,582.643969230768
"843",451.638185714286,534.336442857143
"844",472.894707412224,517.157659297789
"845",480.477859872612,565.25664968153
"846",481.414425483504,542.55992036405
"847",502.978217237308,522.514734356553
"848",495.673394980185,586.858745046235
"849",518.916020220588,554.992628676471
"850",519.754946351931,583.311759656653
"851",525.220589279376,517.117554135606
"852",555.829856306546,573.211314529005
"853",577.797943716023,539.889338023665
"854",585.521230769231,503.062506410257
"855",400.636645619574,386.002091554854
"856",416.387541561713,361.850513853904
"857",419.231543689321,475.915582524272
"858",417.368243761997,433.605163147793
"859",413.927059294872,412.713485576923
"860",422.115368632708,502.332071045576
"861",430.825090909091,392.106462809918
"862",432.896011331445,333.473354107649
"863",443.296964769647,485.488468834688
"864",438.931809381981,447.536835443038
"865",448.08832884097,386.05679245283
"866",459.758608058608,374.124230769231
"867",455.134764705882,415.618598039215
"868",458.513464322647,308.726690796277
"869",466.23097762073,347.343021201414
"870",462.476531671858,473.128816199377
"871",472.168222523745,322.859905020353
"872",482.992962234461,496.451644374508
"873",472.954324324324,454.833014553015
"874",475.719850574712,432.802137931035
"875",475.428113570741,391.873618864292
"876",483.472513966481,355.367681564246
"877",491.788864516129,377.180206451613
"878",496.423879396985,411.988944723617
"879",498.96462633452,357.931370106761
"880",503.599329140462,443.208448637317
"881",508.647808219178,329.631780821918
"882",506.708611713666,467.506409978308
"883",515.214253112033,397.536639004149
"884",529.084395480227,353.561887005649
"885",524.794119897959,314.100586734694
"886",529.836998191683,438.043586497891
"887",536.268388888889,393.573730158731
"888",544.91595212766,496.969898936171
"889",545.679481481482,309.042720987654
"890",559.651485803191,444.47701672501
"891",555.977252208047,392.033709519137
"892",569.686934306569,338.034790145986
"893",572.405099846389,376.69440860215
"894",580.809533227848,414.240664556962
"895",589.207949438202,457.000018726592
"896",589.225256723716,358.109388753057
"897",592.480852017937,331.896165919282
"898",404.592637590861,207.502388369678
"899",418.319776674939,235.795359801489
"900",420.636772260273,270.044914383562
"901",426.586862068965,162.449333333334
"902",427.580369487485,303.940393325387
"903",432.911995661605,120.254902386117
"904",428.937176287052,211.742308892356
"905",441.168778135048,251.341406752412
"906",440.369834183673,190.933278061224
"907",448.910298273155,214.145855572998
"908",463.141434223541,235.723639960435
"909",462.896893453145,122.255423620026
"910",468.377497013143,183.339510155316
"911",465.579872340425,201.322340425532
"912",462.698187744459,291.540104302477
"913",462.872650485437,154.54781553398
"914",468.84941885965,265.457478070175
"915",488.172864651774,155.603101182654
"916",500.009188963211,179.986262541806
"917",489.789140969164,118.591744493392
"918",494.465093167701,298.123204968945
"919",496.175273592386,258.12618556701
"920",516.8727853598,152.476774193548
"921",512.764663212436,105.452557318653
"922",513.920244115083,289.736346992153
"923",524.160973070016,202.381253141831
"924",527.089721115539,272.432430278885
"925",532.042096885813,251.200961937716
"926",534.740649572649,137.540188034188
"927",547.790045610034,111.824321550741
"928",547.997894736842,169.649133603239
"929",551.052279909707,236.752829194883
"930",554.567469879518,282.046917670683
"931",555.176955266955,209.76847041847
"932",565.736034236805,181.869457917261
"933",570.190318153462,107.351107298815
"934",570.502759211652,301.856863753213
"935",575.996661277285,150.406499595797
"936",572.879641255605,267.085762331839
"937",580.778296244784,201.196210013908
"938",579.429648876405,239.234452247191
"939",589.748308237378,302.616120460584
"940",592.835391498882,278.023064876957
"941",400.103158730158,-76.6449126984127
"942",414.822279411765,-25.4233382352941
"943",413.680354879594,5.33909999302915
"944",419.257637452368,41.6449031028852
"945",423.864597478176,88.7327647914645
"946",441.532225080386,-84.7240289389067
"947",441.891893551688,-57.5303561924258
"948",448.511392891451,7.5060576042267
"949",443.706075837743,-22.6985014991182
"950",447.87900541272,62.7020615696887
"951",455.665939086294,27.6103908629441
"952",459.952547008548,92.4919447293448
"953",469.884706196581,-29.9664356837607
"954",475.130205655527,41.2634910025708
"955",474.198474264706,-69.947950367647
"956",485.856291883841,69.7709292628443
"957",487.35305623472,7.11484939547677
"958",496.855088691796,-47.4429933481153
"959",500.532486772487,38.0531402116402
"960",499.491394230769,-77.2651394230769
"961",504.095801033592,-28.7633565891473
"962",512.480274725275,78.5205131868132
"963",512.563836065574,-8.14029176721311
"964",519.720347043701,16.21505218509
"965",526.061606683804,34.6481452442159
"966",527.018186180422,60.8907936660269
"967",534.83426300578,-5.03113439017341
"968",540.02578125,-30.45490625
"969",547.632041763341,61.8191461716937
"970",551.415226781858,31.7171079913607
"971",553.683868207103,84.1029469405221
"972",553.393767955802,-0.518164925966851
"973",571.407352941176,46.7922789046653
"974",576.244621938231,-6.35267188817891
"975",578.047342497137,22.1609413516609
"976",573.242933194154,-32.8226576200417
"977",585.131479915433,-78.401710359408
"978",592.175260586319,57.6589039087948
"979",403.616372688478,-277.05347083926
"980",401.062562907736,-253.7812861137
"981",409.360238248551,-222.010270444301
"982",419.880712050078,-148.593528951487
"983",418.791884615385,-175.959858974359
"984",440.271336140888,-103.710488897397
"985",432.427592371872,-283.535148986889
"986",442.614005698005,-184.967179487179
"987",455.052796266234,-134.436716720779
"988",435.382510245901,-236.013514344262
"989",442.374019448946,-259.444197730956
"990",447.19830840046,-213.833222094361
"991",455.53028901734,-285.437369942196
"992",466.361348435815,-156.341413160733
"993",464.853839563863,-245.175895638629
"994",473.657940503432,-208.694645308925
"995",476.1434682861,-274.249244264507
"996",477.831575091575,-176.900805860806
"997",494.514305555556,-136.563828125
"998",485.505255520505,-103.467249211356
"999",495.467841924399,-244.094261168385
"1000",502.382270058708,-269.540792563601
"1001",497.060463917526,-188.469007731959
"1002",501.381087984863,-215.169271523179
"1003",506.746948529412,-102.72827757353
"1004",504.493224568138,-161.107370441459
"1005",516.192868988391,-185.960431177446
"1006",522.706025641025,-239.911143162393
"1007",526.613751651256,-137.010601056803
"1008",529.931790540541,-285.468344594595
"1009",550.785472854642,-219.773577057793
"1010",536.694939919894,-160.786782376502
"1011",537.836752941176,-187.703364705882
"1012",557.417562425684,-251.113365041617
"1013",549.031646341464,-169.564471544715
"1014",560.831513978493,-294.003888172043
"1015",575.723123011665,-196.721251325556
"1016",567.764905422447,-138.12527742749
"1017",573.718515625,-171.978841145834
"1018",578.131442035815,-101.493169651272
"1019",591.9719092827,-232.5494092827
"1020",593.3473,-141.116425
"1021",593.009410569106,-166.870487804878
"1022",408.937196132597,-442.220317679558
"1023",406.035405046481,-387.207423638778
"1024",413.271445916115,-300.349746136866
"1025",429.845914414414,-338.713274774775
"1026",421.74174468085,-427.180234042553
"1027",424.53438336857,-374.002692036645
"1028",437.175943396227,-409.894301886793
"1029",443.810095673877,-311.335158069884
"1030",452.1691375,-433.240299999999
"1031",456.411243243243,-379.601567567568
"1032",468.109522222222,-349.808466666666
"1033",469.446147757256,-415.519063324538
"1034",475.007066666667,-325.4652
"1035",479.243524774776,-391.077443693694
"1036",478.905788449059,-298.367534068786
"1037",499.723380410023,-440.509626423689
"1038",493.194828934507,-363.454652981427
"1039",500.379600219059,-306.974594742607
"1040",504.187657295849,-407.887278000894
"1041",504.397467700259,-339.857545219639
"1042",523.164381054898,-404.254596340151
"1043",519.452840314136,-364.753442408377
"1044",532.876071428572,-316.694327731093
"1045",536.706938775511,-344.546335403727
"1046",548.423059760956,-423.583386454183
"1047",548.044355971897,-393.864203747072
"1048",552.352223247232,-369.975691881919
"1049",567.994257884972,-327.682597402597
"1050",574.856861030126,-353.721593780369
"1051",579.020403624381,-413.892322899506
"1052",584.359132743363,-383.519061946903
"1053",591.73383775351,-436.818330733229
"1054",589.676251448436,-302.224472769409
"1055",589.91877269881,94.3937720726362
"1056",593.744202607823,-34.0756810641926
