,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
766,583x367,39,33,30,22,61,103,37,61,19,39,48,53,28,28,38,45,31,45,58,40,37,47,37,65,57,47,36,26,23,22,51,38,45,44,21,19,55,29,16,45,12,53,37,46,19,39,55,24,26,38,54,27,31,37,61,62,21,37,41,37,49,33,27,66,36,25,46,33,50,26,32,40,36,60,46,14,39,15,23,42,46,23,40,13,24,40,17,34,22,63,27,35,56,25,37,29,29,43,44,24,35,36,25,27,62,26,30,32,40,40,26,45,30,52,24,63,22,34,42,22,21,38,17,54,16,59,49,29,66,52,21,50,47,65,12,41,20,30,44,31,28,22,32,47,24,38,40,45,31,56,80,24,24,40,27,62,28,38,76,15,13,44,45,52,32,18,31,46,53,30,35,44,57,32,17,46,57,39,45,37,26,20,35,62,28,36,59,28,21,23,23,21,78,51,39,25,16,29,43,38,30,27,43,57,32,49,43,46,43,41,66,32,16,59,149,41,172,18,116,33,83,67,42,96,32,127,125,65,163,48,62,88,106,95,36,127,80,121,75,65,83,121,91,47,51,97,51,17,64
767,409x476,6,19,17,5,34,83,28,28,25,18,24,16,25,16,17,22,15,44,33,18,14,31,21,31,26,10,39,35,31,49,30,40,31,29,9,18,20,15,10,17,11,25,26,42,16,36,30,12,3,26,19,12,12,18,39,37,25,16,24,5,13,35,21,20,18,7,24,16,28,14,32,40,42,29,21,19,13,19,17,13,29,17,19,7,17,10,28,11,21,25,16,19,35,8,46,22,16,15,18,10,30,17,14,12,37,25,25,18,39,28,10,23,24,26,15,16,23,33,14,19,15,30,11,40,17,3,25,4,54,17,26,21,20,23,28,23,23,29,22,23,12,26,16,7,9,27,22,23,6,24,80,26,12,20,15,35,8,20,14,16,15,26,25,22,20,7,19,38,34,29,28,38,56,19,10,16,17,25,32,33,36,10,7,23,32,23,39,23,11,21,12,25,36,29,44,35,29,12,22,16,26,21,32,19,21,33,14,21,19,21,13,19,6,12,96,21,100,12,70,21,55,47,36,87,23,73,80,44,111,20,44,68,53,58,24,66,50,78,42,33,54,97,64,20,21,51,37,8,38
768,560x507,27,22,17,23,23,136,26,58,29,44,24,23,30,40,24,27,17,17,25,30,18,19,18,21,21,22,25,20,28,26,73,21,13,43,9,9,50,29,23,31,25,31,14,58,20,24,22,21,15,20,20,11,12,32,31,25,19,29,41,32,13,21,30,33,24,29,42,44,30,23,36,39,23,48,44,20,42,19,17,31,33,30,18,15,9,21,24,11,14,35,20,16,25,12,10,13,12,34,15,12,62,21,25,35,56,23,26,24,14,49,24,27,23,20,14,45,12,33,23,33,42,32,15,31,14,35,45,21,61,35,21,52,41,39,28,28,26,27,27,16,15,22,17,20,29,32,27,38,30,25,51,15,31,25,8,19,17,17,36,20,13,32,24,33,24,10,33,22,54,46,33,34,40,23,28,28,26,29,30,54,19,28,25,29,23,35,40,25,20,19,9,9,29,42,52,33,25,25,26,23,23,16,39,20,30,38,34,29,21,38,9,47,2,38,95,30,102,13,81,27,72,49,46,73,18,81,71,43,101,30,64,48,57,53,33,83,45,69,59,37,67,92,76,33,27,48,57,14,43
769,457x512,5,7,10,15,13,69,29,29,13,10,27,14,11,11,4,5,5,16,20,21,10,16,16,12,16,10,10,13,36,10,20,20,1,5,18,15,13,8,19,39,9,23,7,40,9,26,28,4,5,17,12,7,13,16,22,20,18,16,17,23,15,16,11,15,20,4,13,31,5,5,22,30,16,31,16,1,7,27,7,22,16,0,22,5,7,17,11,9,7,18,12,3,12,7,16,5,12,12,13,8,38,21,20,23,26,13,8,9,11,20,28,8,26,19,13,15,6,34,3,21,24,36,8,9,2,24,23,23,31,18,13,13,34,15,5,0,2,13,15,27,26,20,13,16,17,21,6,17,17,10,8,8,9,18,3,8,3,17,8,19,6,15,17,21,13,13,23,18,19,19,20,9,11,12,4,10,12,4,19,11,12,13,2,20,5,19,30,17,6,13,13,8,31,20,17,7,9,5,21,7,12,12,16,20,17,6,11,3,3,18,13,9,14,30,69,18,80,22,40,15,36,40,24,47,19,49,38,39,69,21,39,32,46,39,20,51,29,49,44,33,54,52,55,24,14,34,27,15,17
770,765x512,19,20,19,23,16,60,33,34,19,34,38,36,11,27,11,18,7,31,28,35,17,50,11,34,31,12,15,19,27,10,27,45,6,29,22,14,32,21,28,39,17,21,19,47,10,17,22,17,13,28,30,19,31,5,23,43,21,33,11,23,14,13,22,11,27,17,28,11,16,21,14,17,7,40,32,9,29,8,12,33,26,16,34,24,22,28,10,16,12,23,26,18,37,30,19,2,26,26,27,25,39,10,39,22,23,12,13,19,16,29,13,25,10,27,16,29,13,30,20,28,26,46,8,26,24,16,27,14,24,30,24,29,23,16,25,9,5,21,3,15,16,17,38,13,20,30,12,14,15,21,32,20,10,39,6,17,13,18,18,8,14,17,18,48,20,21,20,30,28,13,35,36,33,16,36,28,42,17,22,11,32,21,19,36,32,18,42,24,3,23,18,17,13,26,54,6,17,16,20,30,8,20,30,18,29,31,31,20,18,37,26,15,9,22,104,19,92,11,60,19,56,49,33,53,13,71,75,57,60,25,38,50,69,43,28,72,33,80,48,27,58,73,65,32,23,47,36,9,43
771,479x533,3,5,4,3,13,49,8,7,4,18,5,5,14,14,14,7,6,5,5,23,14,7,3,13,6,8,6,8,8,1,12,25,4,6,1,1,8,14,5,1,0,11,11,5,8,10,16,9,11,5,9,6,10,8,17,11,18,9,6,9,12,10,12,21,5,8,13,8,6,11,22,7,29,8,6,7,15,7,5,15,11,9,2,1,7,7,11,8,9,13,3,2,1,3,9,0,25,12,12,1,8,19,7,10,9,11,11,2,0,8,20,12,6,8,8,0,9,12,4,17,15,15,4,20,9,3,6,5,14,1,11,7,13,18,11,4,1,1,6,12,4,4,10,24,18,9,4,10,8,18,13,1,0,10,8,2,3,4,10,2,3,6,36,7,9,12,10,15,16,16,12,14,17,10,16,7,12,14,19,10,6,13,2,15,2,8,11,4,0,10,5,15,15,28,14,15,9,8,8,10,7,4,23,10,12,7,9,4,7,9,1,18,15,18,22,8,29,16,21,9,17,17,9,16,8,19,24,11,12,13,35,14,16,19,12,17,14,19,12,15,26,36,23,11,15,14,54,26,9
772,523x774,6,3,10,1,11,22,10,5,1,3,3,8,15,14,9,8,14,8,1,14,7,20,2,7,15,4,5,7,7,5,2,7,2,7,0,3,13,4,5,10,16,3,6,8,7,0,7,2,9,19,9,6,6,12,12,16,7,0,13,22,11,23,3,6,4,5,9,4,3,5,12,9,12,7,11,5,5,10,6,5,10,12,3,7,6,9,3,6,8,4,12,0,8,1,10,2,0,4,3,4,15,9,7,2,16,5,1,8,6,3,2,2,9,3,14,14,3,4,1,15,18,16,3,4,9,0,8,1,17,4,0,10,3,14,5,8,3,4,8,8,6,2,3,8,8,2,5,17,7,9,11,10,6,0,4,2,0,4,3,11,14,0,3,4,10,7,13,12,16,8,8,13,13,4,6,12,10,7,10,4,11,12,21,11,9,12,6,7,4,0,11,3,3,1,11,15,8,6,2,22,1,8,7,2,17,2,5,18,19,8,9,13,0,7,5,1,17,5,9,7,15,9,10,10,7,7,9,11,14,5,4,9,12,4,21,14,17,18,9,2,15,21,18,11,3,5,17,5,12
773,653x792,3,2,11,0,13,24,9,12,8,8,3,12,1,4,10,8,5,4,0,2,11,10,6,12,16,12,13,11,8,13,9,6,7,4,4,6,18,13,15,21,5,7,21,21,7,0,15,3,0,15,10,19,4,7,7,18,4,12,5,12,4,13,6,10,4,2,3,7,15,1,13,0,3,5,10,6,7,0,11,7,20,5,7,1,0,9,2,10,3,27,16,4,7,0,9,8,11,5,8,4,16,4,8,7,20,0,13,14,8,6,2,4,2,12,10,2,7,5,6,9,6,12,1,15,0,7,2,9,21,5,5,17,12,9,2,11,9,1,5,7,18,16,7,12,12,6,8,4,5,15,19,16,3,11,1,5,1,8,11,13,12,6,8,11,7,9,4,2,13,2,4,19,8,9,5,13,10,15,21,13,1,18,6,3,3,5,16,10,9,10,6,0,14,12,19,5,7,8,6,9,0,7,8,7,10,1,14,8,7,11,15,0,6,7,23,6,41,9,27,7,23,22,7,26,6,24,25,15,27,8,17,11,10,20,11,16,15,20,12,7,17,27,20,7,5,7,15,4,13
775,458x280,18,9,23,25,42,79,7,51,21,30,45,24,16,14,7,24,10,44,10,38,18,16,18,18,16,5,4,15,21,27,52,16,16,34,21,20,21,20,14,28,18,41,24,45,17,33,15,18,10,21,28,36,11,27,34,20,6,30,22,21,18,16,18,16,18,7,22,12,27,18,30,24,24,21,23,25,21,14,11,17,26,13,32,12,11,13,13,6,10,30,1,15,12,10,16,14,11,14,22,27,27,22,19,26,45,30,24,12,25,24,14,11,27,8,17,10,11,23,20,21,15,30,19,21,13,29,22,18,33,15,27,16,16,33,21,17,13,4,3,10,41,14,28,34,22,43,19,14,14,21,56,21,21,14,12,16,7,17,18,6,11,10,31,11,19,14,21,19,36,9,11,40,29,7,18,22,22,22,42,28,25,15,6,22,6,18,30,6,16,13,20,13,25,21,20,8,28,14,29,21,36,9,22,13,18,16,14,34,12,12,15,24,23,15,90,22,101,13,61,19,49,47,27,56,16,68,75,44,87,21,34,57,56,37,15,57,43,64,53,33,58,76,70,35,23,44,23,16,22
776,672x324,7,27,20,23,27,85,24,46,2,20,26,28,10,13,18,27,14,3,22,19,22,9,12,38,18,6,7,11,11,19,44,35,14,17,16,0,11,12,12,20,8,30,21,36,14,19,14,10,15,21,14,8,8,16,30,19,10,9,12,13,8,16,15,30,25,4,11,17,12,5,24,15,12,56,26,8,15,8,13,24,7,22,5,11,15,9,14,10,9,18,12,6,4,10,6,2,5,19,1,15,19,7,15,9,29,9,13,18,22,13,4,14,17,9,21,22,1,45,10,12,22,26,22,21,25,20,17,14,26,26,25,20,8,16,19,11,5,38,10,10,14,17,17,17,13,12,6,33,13,15,64,9,11,12,2,18,3,7,34,14,6,15,34,19,15,13,23,19,26,27,3,34,32,8,11,21,15,22,24,28,14,5,4,5,15,17,23,17,15,7,15,21,37,23,18,4,15,16,11,13,9,8,25,17,8,18,31,15,16,18,16,25,13,23,81,22,77,4,57,14,38,40,20,45,11,53,48,39,84,15,35,44,48,52,21,45,29,30,42,32,42,62,38,22,25,28,15,6,30
777,683x564,24,8,20,17,26,54,21,37,26,30,16,22,14,31,19,9,11,14,21,15,15,27,21,18,31,1,4,19,30,46,35,19,17,15,20,9,15,18,14,27,9,23,17,26,23,17,10,14,4,10,21,17,18,11,26,17,6,21,9,14,18,24,25,21,20,10,25,48,25,10,21,15,19,29,28,7,33,6,22,19,17,14,14,11,6,10,9,17,8,13,7,25,18,15,12,5,8,19,19,25,45,14,16,27,50,16,18,10,18,30,26,14,23,10,12,27,12,8,11,33,29,34,19,30,6,29,19,22,33,24,21,16,9,15,26,28,31,23,16,17,16,9,11,14,24,20,22,17,24,15,28,23,18,16,14,27,7,8,16,12,15,12,34,22,19,25,15,14,24,24,11,37,36,11,18,29,21,18,25,26,24,15,15,9,25,31,21,15,11,14,23,16,19,17,31,24,8,10,29,16,30,26,45,7,19,11,19,27,20,12,17,8,23,22,75,14,108,8,53,19,47,50,36,55,20,59,60,42,60,17,23,39,58,49,12,66,36,72,52,39,47,49,62,27,32,42,10,5,26
778,518x616,21,9,19,23,52,80,27,36,11,27,22,29,21,20,11,15,21,21,38,27,17,23,14,24,19,9,15,22,18,19,61,34,22,21,23,22,6,39,27,56,13,37,25,55,26,12,22,27,34,15,19,17,22,7,37,34,21,20,43,8,25,55,24,41,29,9,12,31,19,23,27,33,29,34,31,15,38,16,9,34,25,26,23,8,8,19,17,9,13,29,14,21,25,25,28,40,21,35,21,10,42,16,18,35,28,27,22,10,9,32,21,19,19,30,23,21,43,36,22,34,35,36,12,35,6,23,18,22,45,25,21,49,4,19,24,33,16,21,19,8,27,31,19,42,13,28,11,19,12,29,37,17,17,32,21,29,5,24,27,9,11,18,20,20,19,24,22,24,21,31,16,32,25,13,12,28,37,21,21,44,27,19,3,21,21,19,33,9,5,16,35,15,36,38,24,28,27,19,23,29,27,24,41,13,35,28,28,36,36,7,33,6,19,39,87,28,108,13,72,29,68,46,46,70,26,72,74,42,78,28,34,60,60,36,41,71,37,63,43,26,62,79,59,24,25,46,35,11,32
779,702x687,47,18,21,28,41,124,27,49,21,39,48,22,20,24,22,18,39,18,28,35,29,24,18,23,26,29,30,40,21,20,50,20,18,27,9,12,38,25,29,42,24,45,29,72,25,35,45,14,4,22,37,35,20,30,43,39,19,39,26,10,12,38,35,48,29,14,35,28,34,42,29,49,33,49,49,20,22,9,28,33,20,29,40,21,20,29,46,11,23,21,26,17,48,11,32,22,21,20,29,20,36,17,26,44,38,17,27,37,10,23,27,7,19,35,29,31,16,45,39,42,36,26,28,68,25,36,22,31,44,33,7,27,42,22,27,41,35,26,13,24,25,38,36,32,18,57,24,40,33,15,102,8,29,49,11,30,9,31,36,21,10,18,28,33,20,10,31,24,30,17,37,42,39,34,25,40,49,26,42,47,49,29,15,56,29,26,54,24,17,26,31,16,84,27,46,13,21,10,43,41,25,18,37,20,32,32,36,22,40,28,37,23,18,32,122,24,144,14,93,25,61,63,44,82,20,92,87,61,129,22,32,70,88,68,31,71,47,102,61,41,69,84,75,25,37,63,27,10,45
784,559x287,41,15,34,26,41,150,37,58,16,52,36,44,22,27,26,22,42,19,26,46,31,29,29,20,50,16,28,24,38,28,47,35,36,32,23,30,29,28,41,69,7,21,24,82,16,44,48,14,18,48,54,40,10,45,59,36,36,34,28,29,32,51,33,28,15,16,27,29,20,28,31,50,27,45,49,10,29,13,16,40,34,38,35,24,25,33,44,11,17,37,14,34,32,35,41,31,33,11,30,45,42,26,29,40,85,17,29,21,16,44,42,22,27,28,18,23,24,57,35,33,25,22,28,39,30,31,41,27,47,37,21,25,29,14,23,39,21,40,17,48,35,45,3,26,33,43,19,53,40,34,67,11,21,33,33,31,38,38,54,25,30,27,53,37,44,26,26,16,35,44,23,60,84,31,26,22,61,18,57,38,44,22,12,29,21,35,47,20,38,24,22,36,47,41,32,19,25,25,28,21,30,20,35,44,41,23,39,16,26,60,55,30,17,47,143,23,147,11,102,29,84,60,49,82,28,89,95,53,142,38,54,86,105,71,51,98,60,95,76,64,66,138,97,36,47,47,59,19,72
785,637x301,14,17,11,9,26,98,21,43,32,24,11,35,23,17,9,12,7,9,18,22,32,26,17,28,42,8,25,26,16,11,15,15,4,34,23,8,21,16,1,43,17,20,10,45,13,23,13,4,15,27,15,7,27,11,47,25,32,25,24,16,3,43,26,41,13,24,9,10,7,9,26,16,15,35,25,21,23,15,17,22,48,36,22,29,13,17,18,14,13,20,1,16,12,9,9,12,12,30,11,8,38,25,10,15,25,12,14,13,22,21,17,10,15,23,24,31,29,30,23,9,23,22,19,32,15,12,17,9,24,22,31,24,17,13,21,30,15,18,8,9,19,27,19,14,6,11,19,25,5,11,62,5,21,53,12,22,7,16,31,19,8,16,13,23,20,17,13,12,28,17,15,30,22,23,19,39,43,16,34,25,21,31,9,29,20,32,27,4,15,10,13,5,28,17,33,8,13,5,31,23,22,19,26,26,26,23,11,24,32,31,22,21,22,35,97,12,74,12,57,16,42,33,27,43,24,79,52,39,93,23,26,35,60,34,20,48,32,39,40,31,32,61,41,24,23,40,44,8,37
786,705x319,15,14,24,17,12,87,7,27,19,13,6,15,15,14,15,12,8,6,16,26,9,33,12,7,19,7,18,10,14,5,12,8,6,15,19,3,19,24,16,9,8,24,25,18,10,6,16,14,4,14,14,14,20,14,24,21,16,33,11,9,5,23,14,6,10,11,16,20,23,12,17,15,9,36,9,20,16,23,11,28,9,30,22,10,12,23,28,5,5,29,2,2,9,8,21,4,19,5,6,7,29,7,20,10,15,21,17,17,12,5,17,13,12,10,12,16,19,17,25,10,29,22,13,30,21,22,8,8,11,9,32,37,19,21,6,12,12,13,5,12,19,18,9,8,17,19,11,23,14,14,23,19,16,26,15,3,16,9,20,11,14,12,19,13,10,14,17,22,40,13,21,17,36,6,6,15,26,15,33,13,13,36,9,27,20,8,14,14,3,7,18,9,21,34,35,14,23,5,2,19,5,17,19,32,18,12,22,7,30,16,16,12,13,29,65,9,49,9,33,14,30,24,14,35,20,40,47,25,59,13,28,41,43,21,18,32,27,41,26,37,18,64,33,18,17,29,33,10,29
787,438x337,20,20,20,12,58,73,16,40,12,30,31,21,11,9,30,15,6,16,26,17,19,11,29,24,19,28,12,14,38,24,24,36,19,14,19,8,23,2,3,15,4,31,27,41,18,29,32,15,16,17,29,22,18,24,53,25,6,20,27,20,10,13,13,46,42,6,25,16,13,30,27,26,20,29,23,9,15,9,18,14,17,26,11,15,27,22,21,12,12,33,17,11,16,25,16,10,18,10,24,21,29,20,30,17,28,17,20,24,26,18,10,14,22,11,16,14,13,25,17,16,14,21,21,20,16,15,20,12,36,24,16,17,14,29,26,5,12,26,3,9,19,20,14,23,16,11,12,56,26,20,43,13,11,37,21,15,8,6,26,8,8,12,21,10,13,19,19,22,11,23,13,35,19,15,19,15,40,23,27,30,24,14,7,18,19,27,31,3,16,12,20,13,38,13,40,10,16,29,33,10,21,33,34,15,31,14,41,26,23,17,31,7,27,27,79,21,86,5,61,23,50,50,29,58,19,66,61,41,112,26,26,48,53,44,33,62,36,68,55,31,46,81,57,22,24,29,28,9,34
788,677x384,46,13,28,28,51,101,42,52,18,31,43,44,39,18,16,27,17,20,17,45,33,12,33,42,14,30,19,34,32,46,48,22,17,47,12,28,38,16,14,42,23,38,26,63,25,45,22,16,20,11,37,28,22,19,45,40,25,33,51,58,11,41,31,28,50,18,43,36,18,23,20,35,51,65,29,18,24,22,11,32,13,34,48,23,27,26,29,26,30,34,37,30,24,25,26,14,28,43,20,31,50,22,27,23,35,27,52,29,29,22,25,28,30,23,28,41,24,47,43,31,30,30,23,42,12,54,43,12,76,35,16,38,37,29,41,21,17,17,32,20,28,23,18,38,18,25,6,60,39,20,60,29,19,49,7,42,13,24,22,10,30,21,30,24,27,22,40,26,22,36,24,69,36,13,30,31,38,34,50,29,38,26,7,29,33,23,42,10,21,19,11,35,19,21,30,38,27,21,12,31,14,20,50,28,14,40,33,40,16,14,55,38,19,25,133,27,112,13,92,29,62,55,38,76,18,100,84,60,118,30,47,70,92,65,43,66,41,78,70,57,64,88,86,45,46,54,21,4,46
789,744x553,2,13,13,5,27,41,21,20,15,23,18,23,17,9,18,14,7,12,16,33,25,13,9,11,19,5,12,13,12,25,31,21,4,18,10,7,23,19,5,25,6,35,21,30,0,14,19,13,13,9,28,26,16,18,25,37,14,12,11,6,13,16,18,15,1,7,18,5,11,21,14,24,9,33,12,14,15,8,11,22,15,26,9,5,2,13,10,5,7,24,13,15,15,10,15,8,3,11,11,16,10,9,31,5,20,18,29,23,11,9,13,8,33,25,10,21,16,25,26,20,12,26,17,16,13,16,21,18,21,22,10,19,21,9,17,16,7,15,15,10,14,19,12,3,8,10,27,20,22,32,36,11,11,32,6,20,8,16,26,13,15,1,9,10,20,3,13,11,24,19,19,14,29,7,10,34,13,26,6,24,8,9,11,9,9,3,7,21,12,19,3,0,19,17,19,13,10,14,9,13,5,6,10,12,16,15,27,16,30,16,22,6,6,57,51,15,67,9,41,13,37,21,30,44,15,47,47,32,62,17,32,41,27,37,16,49,31,42,30,15,29,58,47,15,15,33,17,10,18
790,404x651,35,13,28,18,40,114,12,36,16,37,33,36,31,29,9,11,3,24,27,20,31,25,24,35,35,7,15,8,39,22,61,23,17,12,26,9,20,18,14,34,6,29,23,39,15,44,29,4,15,22,28,38,8,16,76,23,37,23,17,28,18,11,20,23,21,6,26,19,11,21,6,22,21,48,27,9,23,11,16,19,34,14,25,21,7,29,12,5,21,50,18,15,19,25,28,9,3,4,17,22,44,22,7,21,53,12,7,16,19,24,25,8,39,29,21,16,29,61,20,22,13,37,7,21,31,16,34,18,45,42,18,30,12,18,17,13,7,42,13,12,17,21,14,17,1,17,13,38,15,20,43,11,22,14,9,36,18,14,26,11,21,24,22,29,10,11,19,15,37,23,16,28,37,32,6,40,48,11,22,24,17,16,15,14,14,22,28,16,17,9,10,16,52,19,39,11,30,20,22,22,23,5,47,29,21,15,14,20,27,16,26,16,8,40,77,25,111,22,66,24,47,43,26,68,29,59,72,46,110,23,37,58,57,38,34,54,45,79,58,38,51,93,75,35,25,45,45,6,39
791,412x724,3,20,6,1,10,39,18,16,4,13,7,18,13,18,6,3,8,7,5,7,20,19,5,5,6,10,9,5,10,6,8,9,2,8,8,13,11,4,2,10,1,17,14,10,20,6,8,7,6,27,5,12,12,7,26,26,19,18,9,18,13,26,15,9,0,7,7,8,24,12,13,13,11,20,12,6,21,10,16,8,11,11,7,5,11,13,3,0,3,16,1,3,2,3,10,1,11,5,7,0,12,4,3,7,17,13,16,4,17,5,4,10,4,6,17,9,10,15,12,6,5,10,0,6,10,7,32,11,27,5,6,11,10,20,0,14,1,8,4,13,19,9,7,9,14,4,11,3,13,14,8,16,9,10,10,8,2,8,16,6,7,11,14,11,9,7,14,23,20,5,7,17,19,4,3,9,29,7,31,20,2,7,13,24,18,15,3,31,3,10,13,1,12,26,23,4,1,9,7,26,19,9,13,23,13,6,20,3,17,14,15,7,8,4,26,8,31,4,25,7,20,11,14,19,13,38,17,16,17,7,30,13,51,17,14,25,14,27,23,13,24,33,23,26,8,21,50,10,11
797,439x381,10,14,12,22,21,52,25,17,13,11,24,22,7,14,19,9,8,23,13,20,25,20,18,22,21,7,26,25,21,12,19,30,10,39,10,17,12,13,7,22,3,24,11,33,16,15,14,14,9,7,23,22,12,23,19,15,19,15,18,5,9,37,25,27,20,12,11,8,16,22,34,22,12,18,30,11,23,16,19,43,30,29,27,5,19,7,11,2,8,31,17,16,22,16,27,24,26,8,21,13,23,16,17,15,37,20,16,26,16,23,18,4,29,33,16,15,15,22,24,24,23,18,15,23,7,18,3,12,41,32,14,28,20,29,10,11,22,21,3,8,29,10,8,13,19,28,17,26,20,18,11,6,15,25,9,17,1,15,21,16,14,6,10,18,15,7,20,21,34,9,20,21,31,20,16,11,20,12,10,28,20,9,10,24,27,13,9,19,4,9,18,19,15,44,14,25,33,9,19,20,28,10,6,12,20,12,15,21,14,11,39,15,8,15,65,20,67,12,65,13,31,42,18,54,33,54,39,36,79,23,19,46,53,40,20,60,28,38,33,16,43,68,41,15,8,28,42,15,26
798,645x510,27,20,20,12,24,92,8,46,22,15,37,52,18,3,18,34,25,14,32,26,24,17,10,15,22,19,15,16,15,16,51,26,20,15,16,22,18,18,20,18,11,20,13,32,22,12,38,20,19,30,28,12,25,14,41,48,24,33,27,12,4,34,26,38,20,14,14,13,35,10,10,21,35,58,19,9,15,2,25,20,24,23,44,3,16,34,37,17,15,26,11,17,31,10,26,20,18,9,32,13,28,21,15,8,31,8,27,29,24,34,17,26,12,17,13,40,16,36,33,31,15,39,20,30,6,24,19,11,24,16,21,16,15,14,29,24,11,30,13,11,16,29,41,11,13,20,15,40,21,16,45,17,21,48,11,9,12,20,19,21,16,23,27,29,30,11,15,27,28,19,22,28,28,16,33,22,35,39,29,14,26,21,16,26,35,16,28,15,22,9,12,14,20,25,38,24,14,35,25,23,28,17,19,23,30,18,22,23,36,20,32,11,14,40,82,11,78,15,59,19,47,30,27,43,19,59,58,34,99,20,33,54,57,40,15,61,38,41,29,38,27,73,47,21,26,43,21,9,26
799,512x650,8,2,8,10,10,51,12,20,9,19,18,23,8,10,7,4,3,15,16,17,10,8,16,13,9,6,11,14,12,6,24,8,6,19,1,8,3,6,3,13,14,11,3,26,11,15,13,9,3,1,14,7,11,5,12,14,25,17,22,6,11,17,12,14,12,7,13,28,13,11,5,10,4,17,18,8,5,3,11,4,19,5,10,4,21,15,18,7,5,24,5,9,16,6,5,5,13,10,10,4,31,14,4,20,9,9,5,7,10,14,8,5,12,9,5,7,5,17,19,16,13,22,8,9,9,15,10,29,21,1,9,19,11,9,7,14,10,11,4,11,6,14,19,13,1,12,10,11,15,7,20,1,3,23,12,20,5,9,4,4,6,14,12,17,16,4,14,14,20,7,7,18,13,6,10,20,16,10,19,21,9,5,0,4,19,27,7,5,2,6,10,8,18,14,9,4,11,6,10,22,12,3,19,3,9,10,18,18,17,8,11,6,3,22,25,8,46,2,22,6,36,15,15,23,8,45,33,18,22,10,15,21,16,13,13,27,20,38,19,12,19,35,33,8,9,14,16,4,16
800,640x694,20,10,34,23,14,59,27,38,25,15,46,28,28,38,10,13,26,11,22,34,23,16,23,37,12,2,7,20,22,18,42,12,17,27,17,16,24,11,17,39,14,40,23,54,9,26,66,40,23,25,43,20,13,19,64,30,26,17,14,16,14,29,42,12,8,17,24,22,22,18,33,27,29,60,39,5,17,24,30,33,14,7,23,9,6,22,30,0,22,46,7,19,31,16,34,24,30,14,11,18,39,11,21,30,29,11,23,9,19,13,14,6,24,31,26,27,41,26,25,28,35,31,22,30,11,38,41,18,35,24,26,19,28,20,31,8,21,5,36,28,24,27,34,24,11,45,16,20,30,32,26,20,13,49,22,26,27,17,18,17,18,39,30,27,18,12,15,21,25,46,36,19,36,11,26,41,32,24,41,40,27,20,2,27,23,18,33,26,5,24,26,14,36,21,23,20,17,20,34,17,40,15,16,16,29,13,33,14,5,18,12,28,18,33,86,23,94,13,58,18,54,49,34,57,11,79,74,49,68,26,40,49,58,53,23,50,29,70,46,29,44,73,57,16,27,43,16,6,38
