,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
2663,455x210,19,22,41,29,56,89,37,42,23,19,62,43,42,35,23,12,21,36,14,39,17,26,24,32,29,49,34,26,65,40,47,46,14,52,36,12,27,52,35,49,26,32,19,29,29,42,32,36,28,22,40,34,20,18,69,45,13,23,22,26,19,36,25,40,37,42,33,54,42,25,23,45,43,47,33,31,29,30,26,9,25,11,37,4,33,29,35,40,20,30,11,19,32,30,30,27,32,15,30,17,28,38,48,31,41,28,26,32,31,12,48,21,44,28,25,48,29,33,39,31,22,35,22,23,32,13,28,22,55,13,28,21,21,40,33,47,33,25,20,16,20,23,26,34,32,43,19,31,31,29,82,17,16,37,30,46,20,19,34,9,25,21,32,33,9,39,31,31,45,52,14,50,55,24,20,46,42,34,23,22,31,22,12,35,41,35,36,20,10,28,14,33,28,31,39,51,49,17,36,35,29,42,25,39,34,33,30,30,48,28,28,19,12,47,128,34,148,41,120,5,0,2,0,2,20,111,100,73,171,35,56,76,95,84,38,112,61,91,130,35,43,65,34,30,33,57,82,7,74
2664,205x337,20,14,11,13,35,43,27,28,16,47,27,34,24,16,17,23,13,12,40,26,30,28,12,24,21,26,25,5,22,30,48,26,9,62,17,2,35,38,23,35,16,29,25,20,12,18,16,30,10,18,34,28,32,11,52,35,21,5,35,6,8,18,27,23,16,23,20,7,7,12,14,18,18,17,17,10,27,21,13,46,12,20,33,24,27,11,19,19,12,31,16,23,31,22,17,23,26,16,13,18,27,25,19,10,21,6,32,15,19,14,43,19,11,22,19,26,21,13,21,20,15,19,12,36,22,16,28,18,34,12,11,28,32,31,27,20,21,36,15,24,7,24,28,17,28,11,26,27,22,15,46,13,9,13,22,11,6,19,37,21,2,6,20,35,8,22,36,28,21,41,13,53,36,32,29,5,36,20,14,34,17,22,2,30,31,26,26,11,14,19,8,11,28,15,30,15,4,11,25,3,25,8,22,21,4,18,5,26,23,7,20,15,8,37,95,30,103,42,96,9,7,6,9,23,13,79,71,63,170,19,44,79,71,72,26,80,40,62,65,23,44,48,53,33,19,43,36,8,49
2665,359x533,7,11,15,17,34,33,12,44,14,10,11,16,17,15,11,34,16,13,14,46,17,8,2,23,16,17,5,12,8,35,45,27,9,55,13,14,13,29,25,37,8,29,28,11,12,27,27,21,13,18,26,16,22,15,34,28,13,15,7,15,4,19,14,19,23,6,16,16,28,17,1,20,13,17,18,4,8,6,6,9,10,7,35,6,16,8,5,12,9,35,10,19,17,11,15,17,12,20,15,15,18,21,14,21,39,11,9,19,8,24,32,12,22,13,5,6,13,23,14,22,17,21,20,25,6,17,14,21,20,11,14,20,43,5,21,8,10,12,6,12,16,3,7,13,6,6,2,10,7,16,17,3,14,21,10,13,20,14,25,5,6,10,10,28,7,19,8,6,18,18,10,19,34,7,8,12,16,9,15,6,13,7,8,15,12,18,20,1,22,11,12,14,8,19,8,20,13,17,14,26,3,13,13,15,13,14,15,39,12,11,17,9,6,6,72,16,97,25,72,9,38,31,31,44,10,74,56,41,81,15,30,44,61,70,13,66,32,59,60,33,55,48,39,40,14,48,34,12,37
2666,513x563,15,6,27,18,23,27,23,26,14,18,24,32,2,13,25,19,5,14,21,6,10,22,19,11,31,8,15,10,21,48,59,20,17,40,6,11,17,7,7,18,7,29,6,29,21,12,30,29,16,14,26,16,33,10,40,33,22,5,18,1,13,14,19,5,12,13,13,28,22,25,16,27,14,38,28,20,20,8,10,24,16,8,27,9,7,5,18,13,13,20,10,5,28,11,6,6,15,24,10,11,5,18,15,14,14,26,13,15,9,15,14,17,48,15,23,19,14,29,17,26,12,14,11,9,20,18,27,9,15,22,17,12,15,11,18,19,8,15,11,7,19,15,11,16,12,17,22,28,11,6,21,7,5,12,6,13,9,3,18,16,8,14,11,25,16,8,25,23,23,5,11,18,38,12,10,27,14,8,19,10,10,19,5,11,14,20,30,9,15,14,14,6,24,26,23,5,34,21,11,15,17,5,5,12,19,23,14,10,13,13,4,9,10,29,69,19,85,22,43,18,28,23,14,33,12,57,48,54,81,19,34,50,67,59,14,84,37,60,56,19,49,38,33,18,23,39,16,4,37
2667,464x620,17,10,21,27,26,55,22,36,6,29,10,30,34,27,22,11,14,24,16,44,26,23,17,10,30,24,41,18,22,39,33,39,7,45,32,7,25,29,34,37,31,33,19,15,21,33,31,12,11,30,37,22,29,19,44,24,15,4,22,16,17,11,13,21,32,12,19,8,19,25,7,11,16,32,28,12,12,16,19,31,22,16,34,24,16,20,11,21,27,30,4,16,17,7,27,21,27,23,5,14,18,18,17,27,28,20,15,18,10,23,55,19,22,18,16,19,14,25,23,27,15,43,14,16,9,22,8,22,24,17,34,35,25,15,28,11,36,3,9,14,25,17,24,22,36,22,18,30,32,35,49,11,8,17,17,18,11,15,10,19,12,24,31,12,18,10,32,32,27,33,23,32,39,25,16,35,35,33,23,20,21,32,26,16,26,22,22,24,32,3,18,3,26,38,26,27,16,11,20,25,21,18,24,13,15,33,7,24,23,11,20,20,8,24,89,27,84,37,76,15,53,39,31,47,24,83,71,50,81,21,58,68,57,51,21,92,46,62,69,27,57,81,51,28,23,45,34,14,39
2670,474x756,23,10,57,47,61,145,40,39,19,20,47,58,35,22,27,28,28,26,32,28,23,37,21,38,43,16,40,16,31,51,61,35,19,89,32,18,27,16,37,63,23,44,25,56,18,47,31,28,17,17,41,42,41,40,68,39,19,21,28,20,37,39,29,38,31,30,51,45,37,28,25,36,45,58,22,32,18,22,14,32,31,19,56,25,19,16,15,9,15,54,8,19,27,12,17,2,19,17,14,13,37,28,45,26,48,25,23,27,27,20,61,9,50,43,26,25,27,62,31,57,27,32,23,12,23,34,33,29,42,40,49,49,35,19,15,36,19,20,32,19,25,23,10,25,39,32,45,23,33,26,79,33,11,61,18,38,16,14,32,22,18,10,29,57,24,33,24,26,27,32,22,33,83,7,37,23,22,27,23,65,29,30,15,33,15,18,33,12,26,13,16,18,24,51,39,31,44,26,30,44,22,18,29,15,21,26,46,29,22,12,24,17,19,33,108,37,117,42,115,4,54,36,20,56,20,119,115,69,211,27,52,80,130,96,29,137,57,96,100,66,78,143,89,65,30,58,72,9,75
2673,225x263,18,16,9,31,67,69,41,39,22,27,43,41,30,40,20,20,23,18,27,23,20,26,4,35,31,24,23,28,37,19,50,32,14,84,19,20,24,3,24,41,10,22,11,19,21,35,15,13,18,19,44,28,34,14,50,31,22,10,29,23,28,21,14,22,13,9,35,11,13,36,19,37,23,36,29,11,7,33,8,23,17,25,24,17,5,25,36,10,39,50,16,14,25,15,10,14,23,12,21,31,30,20,36,22,66,34,17,25,24,24,46,24,30,33,12,14,19,16,32,27,23,15,21,30,6,22,18,16,43,10,22,15,24,18,26,31,9,27,24,27,29,26,4,14,32,20,29,20,16,20,65,22,23,28,11,40,14,19,18,14,20,3,28,27,26,6,21,32,35,54,26,31,52,25,7,39,23,18,21,34,36,11,15,23,8,17,49,16,18,12,16,18,20,45,29,9,28,20,26,20,15,21,24,14,18,9,34,41,38,22,26,18,13,45,115,28,105,32,97,1,1,3,5,15,16,93,88,67,236,27,55,72,112,93,32,89,45,79,103,36,38,65,39,45,19,37,59,8,69
2675,641x618,10,9,35,41,32,42,23,27,4,18,38,24,26,13,17,21,15,22,24,35,29,21,24,9,21,19,28,8,33,20,37,48,19,54,5,10,27,13,11,23,28,39,14,30,12,23,17,7,6,17,29,21,11,4,33,24,14,23,25,17,17,11,17,27,41,1,24,36,27,23,25,20,11,39,28,18,22,31,12,9,13,19,12,10,26,15,7,10,26,16,12,15,29,7,12,14,9,14,14,7,46,23,24,22,5,27,14,24,24,15,58,20,24,12,17,16,35,22,16,20,17,29,15,25,16,33,26,32,47,27,11,31,39,15,39,21,5,22,16,20,15,16,14,16,30,33,17,39,15,32,40,22,16,16,19,23,18,14,15,6,10,9,25,19,24,20,23,12,10,30,20,35,32,18,20,48,32,14,11,2,12,21,18,26,35,25,32,15,14,21,7,17,20,17,10,17,37,17,16,20,13,14,20,12,18,27,21,29,27,16,15,20,5,36,65,21,91,35,66,2,46,43,23,47,15,85,68,58,84,17,51,51,64,64,29,75,37,75,65,24,88,64,43,31,33,46,40,14,38
2676,325x774,33,2,31,12,47,76,26,36,16,13,33,24,25,33,32,13,19,18,18,20,25,31,7,13,47,31,20,24,18,31,98,27,6,53,15,19,22,6,23,13,15,28,31,34,11,25,18,33,14,19,29,24,13,21,43,14,16,20,6,9,21,39,7,24,17,18,8,25,27,14,26,19,20,22,24,15,15,5,23,26,10,7,43,18,10,17,23,15,18,33,7,22,25,19,12,15,12,18,13,18,14,18,11,35,36,19,26,19,16,31,33,24,27,20,9,23,7,22,30,21,14,12,15,28,9,15,19,7,41,33,29,22,31,22,26,31,16,34,14,22,7,12,38,18,26,24,27,49,24,23,65,17,10,42,12,25,6,14,11,11,18,23,15,29,18,24,28,8,9,35,10,25,53,10,18,20,10,28,22,17,14,15,12,17,9,23,25,14,18,22,16,8,25,42,32,13,39,8,14,30,10,12,22,26,10,30,7,8,15,16,14,28,15,40,67,29,89,36,88,56,18,12,16,27,15,69,66,60,192,13,38,67,93,73,19,87,44,81,77,42,70,152,95,53,23,32,39,13,65
2681,355x350,11,2,16,9,24,90,24,36,5,27,38,19,19,30,19,17,6,15,11,19,12,40,12,2,25,10,2,7,21,18,62,26,16,32,15,4,40,19,21,27,2,16,10,42,6,21,37,11,8,9,33,5,13,25,44,36,16,16,20,5,3,5,28,7,23,14,11,14,20,18,25,19,11,36,27,11,27,6,13,16,17,18,26,13,6,2,12,5,13,35,10,16,6,16,23,13,4,26,5,10,31,15,24,16,24,17,17,17,27,36,30,12,30,34,13,28,9,19,9,14,14,15,6,23,4,11,13,8,29,15,12,21,16,19,16,21,24,28,26,16,11,13,1,17,25,23,9,19,14,3,39,11,11,27,24,17,8,14,20,12,1,13,13,22,7,14,12,14,18,6,18,17,24,11,27,29,23,13,17,11,20,14,16,21,37,18,31,13,8,13,13,17,18,20,4,14,11,19,17,12,16,15,22,3,5,27,2,25,19,12,16,19,14,25,78,15,93,34,59,41,16,10,7,21,9,51,61,42,89,20,36,58,53,56,20,61,46,63,51,21,28,34,26,14,13,35,29,12,47
2682,732x540,18,25,26,45,44,86,46,42,6,23,18,63,32,7,32,42,9,16,47,52,33,15,25,16,33,15,25,17,42,28,28,43,24,33,21,20,20,19,40,22,16,50,30,19,13,18,27,6,13,17,51,27,51,26,24,33,19,33,14,17,33,39,32,30,36,35,48,39,39,31,22,37,25,30,39,20,22,20,14,29,24,35,22,7,36,29,46,39,35,54,29,14,35,24,37,32,9,26,22,34,14,19,14,39,26,40,40,36,19,36,39,10,35,33,18,28,26,28,29,36,29,36,24,40,40,25,34,49,26,35,34,25,33,27,24,31,12,44,14,4,14,29,35,18,35,39,16,47,17,23,44,29,15,30,21,47,17,15,40,23,33,17,37,12,39,39,30,53,36,27,25,48,57,18,13,22,57,37,24,23,17,39,51,17,34,26,20,10,22,31,42,22,29,35,48,31,33,30,23,54,29,20,30,53,25,41,44,41,40,17,16,30,9,28,84,31,98,37,94,22,75,67,64,89,19,98,81,40,51,26,53,70,70,63,31,98,57,92,74,28,61,76,64,50,32,55,45,11,35
2684,601x276,33,9,23,43,34,84,36,34,28,38,36,46,9,22,15,16,23,32,33,49,19,36,30,17,33,28,20,21,38,40,43,47,40,105,27,18,42,31,27,33,22,27,45,26,30,32,33,9,21,7,50,27,24,28,34,31,25,22,37,16,21,18,22,40,32,15,7,35,37,13,29,45,12,31,25,19,27,45,21,37,29,24,46,12,18,14,23,41,40,29,8,18,8,16,23,9,5,12,13,8,49,18,37,33,46,31,23,24,15,22,39,26,38,22,26,20,32,35,22,23,16,37,24,40,9,27,19,23,28,32,13,30,37,31,25,20,11,45,18,21,34,31,14,35,26,28,23,39,7,21,74,15,8,28,26,12,22,33,21,17,22,25,27,30,13,33,11,28,14,40,24,55,25,28,14,38,20,28,65,29,47,18,26,30,33,26,32,17,27,13,16,16,44,20,28,24,22,24,17,19,25,24,44,36,34,21,23,28,31,17,30,37,9,28,131,28,118,43,104,9,17,17,12,22,24,97,81,55,165,21,59,82,90,80,23,90,49,94,91,44,49,68,38,25,27,53,64,6,59
2685,231x521,19,7,11,6,16,25,20,33,10,33,25,10,26,13,23,46,10,8,26,12,20,18,3,19,23,22,18,14,24,14,29,29,12,26,11,1,1,19,20,35,15,35,17,13,2,24,16,12,15,7,9,21,40,21,48,9,4,4,32,9,0,29,27,44,1,5,15,14,15,6,0,6,8,9,15,6,16,4,4,39,21,14,53,17,7,18,5,13,22,45,13,20,23,10,18,19,31,11,6,7,11,11,16,16,34,16,5,15,22,23,31,15,13,34,11,16,20,4,21,11,10,3,12,50,6,35,28,20,16,8,16,13,22,9,15,33,17,19,6,17,8,4,33,14,11,8,12,24,27,8,25,7,17,37,17,29,5,20,12,25,12,24,27,22,7,0,9,19,15,30,11,18,64,45,35,18,30,12,16,18,3,15,33,28,23,10,27,21,8,8,10,16,31,12,18,16,2,8,14,20,11,23,18,12,26,48,11,19,25,26,27,0,8,24,64,15,57,19,95,13,17,23,12,34,11,96,79,28,190,19,35,53,86,59,17,69,30,57,62,30,30,96,43,34,17,34,54,5,53
2686,598x633,30,25,35,40,40,49,14,66,8,28,19,19,19,28,10,34,7,16,25,22,22,9,28,24,14,26,28,35,28,32,46,46,11,37,16,21,29,27,24,64,34,22,24,15,16,42,41,12,19,16,34,38,15,12,25,15,11,20,18,18,14,18,38,29,38,11,11,33,29,21,34,17,27,30,27,17,16,20,18,10,21,20,25,15,12,15,22,20,18,23,17,21,20,10,11,31,14,26,22,8,26,8,47,20,24,10,22,25,11,28,29,18,42,14,21,26,15,27,22,44,14,30,12,34,17,32,31,20,35,24,25,15,36,37,41,12,1,18,22,2,35,16,16,33,12,31,21,9,14,35,34,20,12,16,14,21,13,28,17,24,25,13,10,37,16,33,23,27,32,26,10,30,44,16,27,27,13,23,12,22,13,11,17,23,24,24,30,4,28,27,19,10,28,57,41,22,35,36,27,31,18,15,46,13,34,10,34,20,17,29,22,13,32,25,82,32,86,33,75,3,31,31,15,38,19,77,70,61,79,22,46,53,72,74,29,91,42,71,77,37,51,61,55,31,20,47,53,9,48
2693,367x244,20,10,29,23,28,47,29,16,16,39,58,16,21,16,18,11,17,24,15,28,24,48,24,21,19,18,18,9,13,32,57,27,16,45,16,12,2,34,23,37,24,36,17,22,11,21,44,10,2,18,49,32,29,12,41,21,36,13,29,12,9,21,29,9,31,7,13,17,18,33,21,38,12,32,26,24,21,11,16,16,42,28,34,10,14,24,16,24,31,35,16,26,15,11,17,21,19,19,9,5,21,37,30,12,13,19,22,51,23,49,56,11,45,35,11,19,5,47,25,15,20,29,16,21,26,32,23,14,34,27,20,16,21,16,17,18,19,36,25,26,6,15,12,12,24,21,30,23,18,22,52,12,13,27,7,12,20,11,22,5,29,28,27,45,20,15,21,20,20,15,14,39,31,22,21,24,26,24,18,13,17,12,9,14,29,26,46,14,4,26,37,9,20,26,34,17,35,17,16,22,28,23,6,30,22,14,27,33,28,10,27,17,15,25,91,28,106,28,81,3,6,10,5,18,14,68,82,58,126,17,60,61,94,70,26,78,51,69,67,16,37,37,31,12,14,40,36,9,47
2694,433x294,23,18,27,27,15,101,43,71,24,42,31,41,23,30,34,36,22,34,18,33,23,32,18,27,24,20,18,19,26,24,79,31,24,67,10,15,19,25,33,33,18,32,37,17,18,50,24,29,36,37,37,21,23,23,50,23,34,24,24,26,24,32,36,36,32,13,31,37,20,18,24,48,30,34,29,27,10,28,28,21,18,33,25,19,17,37,24,26,39,25,38,16,15,23,29,27,21,34,19,21,24,31,31,15,41,20,16,23,17,25,29,18,38,39,31,15,9,33,46,24,20,19,10,23,28,25,31,20,39,28,34,34,25,21,15,50,20,37,12,16,19,34,14,29,29,25,23,36,13,31,54,20,24,66,28,33,24,24,24,24,5,22,29,29,9,17,27,34,34,35,27,32,76,22,38,26,54,51,24,30,22,32,22,7,26,21,49,35,31,46,22,8,24,37,36,2,30,19,23,14,24,22,27,28,30,17,23,19,27,21,40,31,30,36,128,31,104,27,105,6,19,18,10,36,22,118,90,62,193,22,46,80,80,57,27,103,41,80,79,26,35,49,27,15,36,63,56,5,45
2695,268x319,36,12,32,32,28,104,28,73,21,35,22,55,38,21,24,40,24,28,33,45,16,45,12,30,35,35,15,29,20,37,79,33,23,95,16,11,31,25,14,39,9,28,48,15,26,35,34,22,25,30,41,14,34,27,63,26,11,8,25,27,20,39,17,32,24,17,26,27,28,21,27,35,44,48,44,23,23,18,20,27,14,21,44,21,5,27,19,17,15,27,12,11,25,14,17,12,30,6,24,18,19,52,30,33,33,20,30,40,37,15,43,11,48,25,21,22,12,41,44,28,19,17,16,28,20,27,25,26,47,33,21,35,35,36,27,35,13,35,27,30,20,30,20,58,34,25,31,39,22,13,55,14,10,37,16,25,13,11,28,16,32,38,29,58,19,23,26,32,35,15,31,28,57,22,21,49,45,36,27,41,27,36,8,22,22,25,46,11,12,19,13,16,43,20,26,14,18,22,12,31,32,13,24,28,35,27,16,40,38,36,30,28,19,38,131,27,115,34,132,8,13,20,14,48,19,105,105,60,229,35,67,79,117,76,33,93,50,91,101,54,42,71,48,38,20,54,43,14,64
2696,728x588,18,17,8,11,18,56,20,31,12,19,15,21,17,11,27,25,19,14,27,22,10,24,10,14,13,13,26,9,17,17,27,33,4,37,20,18,28,7,22,27,18,20,20,23,3,24,11,7,10,15,57,23,8,20,15,31,18,14,19,18,7,33,14,23,31,31,25,11,29,5,9,12,10,23,17,10,27,22,10,17,22,15,24,13,12,21,23,11,14,30,14,6,27,11,10,16,1,19,5,10,17,32,32,6,15,15,13,18,19,14,19,14,26,11,14,17,9,15,16,19,16,28,11,15,22,4,26,18,28,11,20,11,11,26,18,25,20,21,2,18,13,11,9,19,16,12,17,18,11,3,27,24,11,22,26,15,3,20,12,17,6,5,7,16,22,15,11,17,21,23,10,34,16,19,23,33,23,16,26,17,21,23,21,16,29,24,31,7,17,11,15,16,33,14,41,24,12,22,11,9,12,18,19,25,10,15,22,12,27,10,19,3,4,26,51,23,79,32,60,11,52,32,20,40,17,61,48,41,44,16,40,50,49,36,20,59,34,54,46,20,47,54,44,24,14,31,47,11,33
2697,321x691,17,13,24,20,27,78,23,48,14,15,32,43,23,11,6,28,7,23,33,24,13,44,22,16,20,18,17,15,41,28,52,27,16,87,20,9,16,28,8,17,15,26,5,24,15,35,30,10,27,9,57,10,26,13,35,21,6,20,53,25,21,22,33,17,20,20,25,37,13,35,19,23,23,24,28,12,16,18,14,11,21,13,23,15,13,14,16,24,26,11,9,17,16,9,24,6,28,26,8,15,29,11,22,19,35,25,18,17,4,19,46,7,22,22,13,28,30,12,33,15,23,27,7,15,1,29,11,16,21,22,7,27,27,39,22,12,16,19,11,14,22,9,13,40,21,15,13,34,28,9,77,8,22,33,17,17,11,16,26,22,23,15,28,26,5,8,9,24,20,26,5,37,35,13,21,31,33,14,27,18,30,19,8,10,18,10,25,6,12,15,5,11,12,24,20,20,34,21,13,9,15,12,19,33,27,17,10,33,24,15,26,18,16,28,75,57,113,37,93,3,18,17,11,16,16,69,70,47,153,9,44,44,89,70,26,79,51,54,59,40,60,91,60,55,17,35,46,2,57
2698,558x790,2,12,35,8,23,29,6,36,5,12,32,10,13,16,7,16,12,5,16,15,16,14,8,32,23,1,13,4,16,12,32,23,8,19,5,23,13,12,16,38,14,27,12,16,4,22,11,10,16,3,21,3,15,4,31,13,1,5,23,7,10,14,14,29,17,13,7,14,24,9,10,8,7,15,27,12,18,12,7,11,13,3,10,7,14,17,5,14,12,11,2,3,10,14,10,8,7,6,15,2,26,13,6,18,28,13,9,22,19,8,19,4,25,16,13,8,36,25,19,18,22,17,15,7,9,18,20,17,28,11,11,3,23,5,19,13,14,15,17,12,12,11,18,17,18,16,13,20,8,16,40,10,4,18,24,4,4,11,13,13,12,13,14,13,13,10,19,26,6,15,16,26,15,11,10,20,4,20,14,9,51,22,16,4,11,10,13,12,15,14,5,5,25,27,29,8,34,20,19,29,23,17,19,6,4,21,15,1,17,6,18,12,2,17,48,29,81,27,49,12,39,33,34,38,5,57,55,49,67,12,38,29,54,53,23,67,37,57,47,27,75,70,55,44,19,32,26,4,40
2699,363x284,5,2,15,0,6,35,16,28,14,11,7,14,8,9,10,4,9,6,3,15,13,26,8,4,15,4,11,21,16,7,10,10,1,30,5,3,8,6,4,19,5,2,10,12,11,14,5,8,12,6,17,10,7,5,10,21,10,6,15,9,11,6,13,18,4,6,1,4,10,13,5,13,10,16,2,7,9,3,5,2,9,15,15,10,1,19,15,7,11,18,6,5,9,1,22,8,22,1,4,3,4,6,12,1,25,8,8,10,0,13,22,14,7,3,14,13,5,4,7,8,5,0,1,22,24,1,12,12,8,3,9,4,16,12,1,8,9,7,10,11,6,9,7,2,12,10,8,39,7,6,12,6,7,14,11,14,9,0,12,7,7,5,5,11,21,1,11,10,22,3,3,3,11,7,11,6,14,13,14,20,12,10,13,8,12,11,12,8,12,5,9,12,18,14,13,14,8,18,2,4,5,10,6,6,15,18,13,21,0,12,7,6,13,6,29,21,45,15,43,1,9,10,10,16,9,26,27,21,64,9,25,33,39,19,10,35,22,25,29,7,13,13,7,10,9,19,28,14,23
2700,576x317,19,12,24,28,48,109,27,55,16,37,15,36,23,20,28,19,12,22,22,34,21,43,10,17,37,12,28,32,34,21,67,17,9,49,11,25,22,17,21,28,27,47,24,27,24,23,24,12,20,21,67,31,31,28,46,31,14,28,49,22,12,34,36,27,14,24,18,38,32,20,42,33,25,33,20,15,28,18,12,16,17,22,38,24,19,14,26,12,25,26,11,14,15,36,18,17,16,19,12,21,54,14,37,19,40,21,23,45,19,24,60,28,31,25,17,25,24,32,48,33,33,20,16,16,20,28,31,33,47,25,23,26,19,22,34,19,11,26,23,16,14,23,7,19,36,49,9,26,15,14,48,37,21,24,4,20,21,27,33,11,25,14,45,15,9,32,25,20,29,10,31,33,61,17,23,33,33,25,24,54,42,17,30,29,35,17,42,17,26,15,25,23,48,33,28,31,41,22,24,18,23,6,23,19,27,22,29,28,31,16,28,30,21,25,127,26,109,47,86,6,25,24,12,30,15,96,68,67,156,24,52,58,96,93,41,109,48,87,87,29,43,75,45,28,20,64,75,10,50
2701,477x339,16,13,22,29,57,48,24,45,13,12,26,16,4,13,24,30,5,13,10,32,11,20,19,29,23,14,13,28,18,6,29,24,11,49,13,10,24,27,14,25,10,31,17,20,23,29,19,19,19,18,34,23,31,8,38,31,25,21,32,7,3,12,13,18,33,15,23,24,22,15,13,15,20,21,38,15,13,30,21,13,29,4,34,16,14,23,8,18,22,23,16,21,23,14,22,13,11,11,2,19,29,7,23,31,21,31,17,24,15,16,40,19,26,29,11,27,14,25,31,17,26,23,20,22,11,27,21,31,46,21,10,30,18,25,23,18,19,20,25,16,14,25,14,15,29,14,24,23,29,16,28,21,15,21,18,11,7,20,24,11,16,21,15,27,35,9,33,12,27,28,11,31,32,24,22,17,27,17,18,14,37,17,19,15,32,14,32,13,7,15,2,16,41,29,20,20,23,12,17,24,18,16,27,14,13,28,18,11,11,22,39,20,10,33,95,19,97,24,82,15,37,23,19,55,27,73,60,47,81,24,36,51,61,62,24,87,36,68,78,10,33,34,20,10,15,31,29,7,51
2702,355x577,16,19,25,27,30,70,31,39,13,27,15,28,21,12,17,18,14,14,23,39,14,19,28,27,34,20,17,17,19,31,41,26,9,70,6,2,8,20,5,44,7,20,26,15,3,25,20,21,8,15,39,14,33,24,45,30,11,16,23,10,19,29,12,10,19,9,25,30,23,10,25,29,19,28,18,12,18,6,19,38,14,19,36,26,15,13,25,22,20,38,3,18,29,25,19,19,18,27,16,20,38,20,29,12,25,19,22,22,28,8,53,11,19,23,12,35,13,28,27,28,11,29,21,13,19,11,23,31,30,9,36,31,23,20,21,12,11,4,26,11,13,12,23,16,28,16,8,16,9,24,19,16,0,44,22,13,19,16,12,27,21,26,33,20,26,4,5,30,19,13,12,30,62,22,20,36,9,21,20,19,22,16,21,23,5,25,24,21,13,22,23,7,36,29,34,15,17,6,12,8,14,19,37,1,7,24,11,40,43,5,22,4,11,41,98,26,110,26,89,8,28,16,19,35,13,88,69,67,178,29,52,69,84,75,22,92,48,83,91,33,68,96,59,46,26,49,44,12,44
2703,309x642,20,22,22,23,59,91,29,49,13,33,31,38,32,20,22,19,18,19,21,17,4,35,19,33,35,19,18,13,39,26,46,35,12,64,18,15,32,21,23,34,24,12,27,29,4,43,45,11,18,14,76,41,21,22,83,35,21,14,32,9,26,34,27,31,25,20,13,40,5,31,23,14,42,22,14,13,9,4,21,32,22,25,57,18,21,20,18,27,24,39,11,28,33,5,42,32,13,31,24,13,19,24,15,24,58,24,25,71,27,34,73,24,15,40,11,37,15,17,31,31,17,13,18,34,16,39,30,10,43,19,27,19,28,48,30,55,19,35,38,14,23,30,32,27,29,27,31,47,14,18,46,18,5,42,15,30,9,7,12,42,7,23,18,30,23,8,27,31,33,12,22,41,67,24,20,30,38,30,25,52,24,20,22,19,33,51,55,20,15,12,15,7,27,21,40,34,28,30,31,10,31,25,31,16,37,25,32,35,25,24,16,14,13,66,136,52,138,43,130,11,32,33,21,55,19,103,90,55,241,25,67,87,125,75,21,110,62,88,114,56,81,124,79,55,31,54,67,7,60
