,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
2530,437x322,2,16,3,6,15,18,19,12,8,16,6,21,14,6,4,5,4,0,0,11,4,11,14,9,13,8,7,0,4,2,5,7,4,27,2,8,10,3,8,11,4,1,12,14,5,1,12,5,4,16,3,4,5,7,8,25,12,3,6,2,0,8,1,6,4,1,3,5,0,14,6,13,3,15,8,10,1,8,11,2,2,11,7,0,10,2,6,6,12,2,13,10,0,5,1,11,5,7,1,7,14,7,16,14,4,3,17,5,0,6,5,10,1,4,13,11,13,8,6,19,3,8,0,13,5,3,6,0,6,6,7,3,1,9,5,8,6,15,10,2,8,2,4,8,2,7,5,7,2,3,27,5,3,9,7,7,13,3,11,5,7,3,6,14,3,10,4,16,8,8,11,6,22,3,1,9,4,8,1,24,7,3,10,14,8,12,7,6,2,9,6,0,0,8,8,4,0,8,12,13,6,1,9,7,5,4,9,6,8,0,14,1,2,4,16,5,21,9,16,9,13,10,7,18,9,20,11,8,25,10,17,20,20,7,4,22,14,16,13,13,7,12,8,10,5,24,24,7,15
2534,326x734,12,17,25,22,14,44,13,24,25,22,6,17,8,12,21,10,14,12,13,16,37,23,17,4,17,26,8,9,25,22,25,27,15,36,16,12,20,26,16,13,16,9,21,21,10,10,16,14,19,14,15,9,15,13,33,25,10,18,18,23,27,25,18,31,8,17,18,12,10,27,13,25,19,9,19,18,19,15,10,20,24,36,15,10,1,5,16,7,18,27,7,4,14,19,25,17,39,21,18,6,25,16,28,31,27,15,18,16,31,20,25,5,25,16,17,27,8,11,18,33,14,11,12,34,27,17,33,15,29,16,12,15,23,16,18,12,15,7,7,10,9,7,13,22,21,22,12,12,8,18,40,16,12,24,17,25,0,21,7,24,1,9,37,20,13,4,16,8,29,29,4,24,29,19,9,11,20,22,9,17,18,15,7,28,18,16,28,14,23,6,14,1,35,25,8,10,15,6,23,16,12,5,19,24,12,10,29,25,21,25,18,7,19,18,27,9,62,28,44,16,31,38,22,43,12,55,42,17,83,10,40,34,51,41,25,45,33,44,41,15,44,72,39,15,13,20,67,45,24
2542,448x604,36,32,26,44,38,69,29,64,23,57,23,68,50,39,23,37,23,36,27,49,28,35,32,27,33,18,27,41,35,46,53,29,9,43,40,6,34,29,32,56,33,54,14,45,25,48,36,19,42,31,34,34,15,31,33,59,33,28,54,33,27,47,32,31,20,40,23,55,35,31,37,34,23,42,37,21,23,15,21,44,29,43,48,31,26,41,23,21,34,43,25,28,40,26,24,46,51,22,19,18,52,34,34,33,47,43,39,41,24,24,39,22,20,64,31,42,30,62,59,40,30,45,29,31,24,32,37,24,44,39,36,40,32,41,23,49,47,34,39,35,10,29,20,21,27,25,39,31,35,32,46,35,30,43,21,58,24,34,56,36,26,44,35,41,35,25,42,37,11,43,31,37,54,18,45,33,56,61,28,36,26,36,12,33,31,58,51,33,64,28,42,20,40,24,44,39,45,50,31,41,36,22,32,53,34,63,20,24,57,22,30,19,6,22,120,17,159,37,111,32,78,67,53,90,25,127,88,67,133,24,57,56,91,84,37,115,53,121,91,49,97,117,90,35,28,64,54,4,80
2543,558x668,17,2,14,4,27,35,21,23,18,16,6,13,19,13,19,30,13,28,25,8,14,2,9,14,40,20,6,10,3,17,15,30,3,29,13,6,15,19,25,14,22,28,12,21,7,8,21,8,11,14,29,13,15,8,20,24,10,5,10,13,10,19,21,7,13,16,12,29,15,7,15,18,8,18,8,18,0,5,7,8,12,7,16,18,13,10,23,12,7,27,12,4,7,15,8,8,20,5,17,10,16,6,12,4,17,14,2,17,6,21,18,10,14,22,6,14,14,19,18,14,29,11,6,17,9,18,12,18,27,5,23,13,10,21,7,23,4,11,8,6,11,0,30,26,11,17,15,18,7,18,41,4,7,15,11,4,12,5,9,16,20,20,28,16,14,8,11,13,11,35,13,11,24,13,4,26,18,11,9,15,4,7,6,2,16,25,13,13,13,5,10,16,6,10,7,27,12,15,8,18,7,9,15,22,8,7,14,18,26,9,16,22,12,14,50,13,57,20,51,10,24,24,15,40,15,82,41,34,64,5,37,34,57,36,13,43,18,45,36,33,29,46,35,17,10,20,29,6,34
2544,370x677,30,12,32,38,46,66,36,61,11,28,31,45,14,34,21,29,33,30,24,38,28,38,36,29,32,27,41,17,34,33,79,34,16,85,30,23,36,16,26,51,22,44,28,39,28,30,16,28,50,14,43,27,39,19,56,45,45,40,35,11,29,43,34,65,38,29,33,37,37,29,21,39,34,55,32,27,33,15,21,16,23,48,29,19,17,31,40,19,43,40,18,33,30,25,16,9,30,40,7,51,47,23,31,24,22,8,27,50,20,60,37,27,36,53,22,51,28,41,34,47,43,16,37,44,26,28,24,16,65,25,35,54,54,52,30,47,21,17,25,21,34,29,27,46,29,19,38,20,33,30,62,16,32,54,28,30,26,38,17,16,26,28,9,56,34,21,19,23,45,29,30,43,76,19,24,44,52,47,24,22,24,21,12,38,29,37,39,17,28,19,31,29,36,43,29,27,23,25,43,42,49,30,59,44,35,35,45,43,35,22,21,33,30,43,133,16,175,34,120,25,76,52,48,103,27,128,93,70,229,28,69,76,123,102,36,106,47,114,94,67,83,142,89,37,22,51,88,15,75
2548,624x666,48,29,27,15,49,90,47,46,12,32,42,44,17,40,39,34,36,40,25,51,32,25,27,24,40,35,39,27,36,23,39,50,11,72,28,26,36,22,39,71,25,34,40,51,32,49,46,16,24,32,33,58,13,26,70,46,41,29,41,14,34,37,25,45,56,20,41,36,36,25,21,45,23,34,27,16,34,34,23,27,32,24,45,30,20,28,32,26,21,48,20,21,36,45,21,29,20,38,29,45,64,33,28,21,31,27,27,33,17,23,50,23,69,49,24,50,39,42,38,37,22,48,14,32,18,31,31,23,45,17,39,42,31,22,43,45,30,25,23,25,37,30,33,20,29,41,30,25,33,27,57,30,17,42,36,34,20,21,31,25,20,26,34,42,49,12,60,61,36,48,34,62,59,33,19,63,48,19,27,42,23,35,25,32,45,20,22,31,30,41,39,42,34,56,34,33,29,23,53,36,19,28,51,40,19,28,37,31,21,46,24,27,20,36,96,25,156,51,141,29,79,78,50,105,39,126,84,51,114,28,55,69,119,87,30,112,46,119,108,42,84,98,77,44,29,67,61,3,60
2550,401x362,15,15,19,25,23,57,47,44,4,15,35,40,13,10,22,15,30,15,11,25,20,19,17,7,9,14,15,22,9,15,39,17,6,26,12,7,11,23,16,29,12,16,40,15,4,21,17,24,16,15,16,18,14,27,28,46,26,6,36,24,8,21,27,10,11,8,36,17,19,10,19,20,13,35,7,17,15,11,19,26,19,26,22,12,5,9,11,12,19,33,10,9,17,14,20,10,40,8,17,8,18,13,6,26,22,33,7,31,19,8,16,14,20,19,19,32,17,23,18,11,7,28,8,12,10,35,18,6,31,12,14,25,13,32,6,18,5,10,10,11,17,24,29,34,29,30,10,33,27,12,21,13,11,18,14,14,14,21,23,7,13,6,14,16,10,24,16,10,17,18,9,18,47,15,10,17,31,41,12,19,12,20,18,18,23,25,29,17,26,5,18,8,15,37,37,11,8,16,22,9,16,5,20,11,10,24,13,16,11,28,25,30,8,29,38,9,65,22,61,15,33,30,22,51,20,50,40,19,124,16,40,36,55,43,10,50,21,41,46,15,24,60,28,10,15,28,44,23,37
2551,574x532,32,38,43,41,57,95,46,61,27,38,17,28,22,33,33,14,22,29,45,31,28,19,47,35,45,23,32,33,29,29,69,48,24,41,44,19,44,34,31,50,30,40,16,34,22,32,45,18,22,35,52,52,27,16,34,58,47,31,42,24,28,33,43,34,37,31,32,28,38,34,26,34,33,42,22,30,23,28,19,37,13,47,31,24,26,44,18,14,14,38,19,35,41,16,16,14,40,27,26,28,24,35,43,35,39,39,31,18,24,33,41,25,54,41,10,35,21,49,36,53,33,42,34,25,30,55,31,25,37,28,34,27,51,36,51,37,22,23,26,31,30,29,29,47,56,36,38,13,39,29,50,39,23,51,12,20,20,25,21,31,8,23,36,34,16,30,39,32,76,49,26,48,40,28,16,59,41,48,33,45,23,33,37,15,33,28,35,17,40,19,39,20,29,37,28,24,38,23,34,26,23,21,70,22,28,33,40,43,48,32,26,23,19,37,119,32,162,48,104,32,81,77,59,98,32,122,103,60,138,29,59,74,84,91,39,118,55,105,95,39,78,126,82,36,39,60,81,14,66
2552,620x730,11,13,40,30,36,49,20,52,14,21,28,49,12,15,15,12,14,21,12,31,17,13,29,17,31,23,4,34,26,21,39,25,20,45,10,8,37,22,28,21,19,37,14,27,23,39,22,7,21,41,37,17,11,14,33,24,10,18,29,18,27,17,24,18,25,7,25,44,22,25,32,36,19,11,23,17,14,4,11,12,35,14,17,13,5,13,19,15,18,18,6,25,6,15,30,13,36,12,9,13,26,8,38,7,36,15,18,33,10,12,15,8,27,7,16,13,18,40,27,19,36,17,16,17,7,22,25,14,44,40,5,12,31,14,14,21,18,26,13,14,28,22,3,8,14,38,12,11,27,23,47,26,21,31,7,5,16,13,10,14,12,25,14,17,10,19,31,30,13,21,18,31,36,9,12,35,36,13,33,10,33,13,4,19,14,36,33,3,18,13,6,16,31,20,22,24,17,8,12,14,20,12,43,16,15,32,29,43,42,19,17,9,7,52,65,15,113,26,63,25,56,44,40,69,12,82,64,44,111,18,35,50,58,61,17,77,33,96,59,34,58,92,56,24,19,31,44,4,53
2553,494x749,9,16,21,46,43,72,15,34,15,22,15,13,20,10,11,17,10,36,12,33,24,27,33,16,13,17,22,8,29,15,21,26,7,14,7,18,12,13,17,49,16,12,6,19,15,21,28,36,16,22,39,26,13,6,24,15,14,15,33,3,6,12,20,17,25,10,20,14,9,22,18,26,7,10,30,19,8,17,11,31,14,10,9,4,16,20,19,5,18,20,1,10,10,12,9,2,13,11,13,14,11,13,22,15,30,15,17,23,16,21,28,20,21,13,8,25,18,39,13,29,3,26,16,16,15,17,16,13,45,12,11,16,15,13,21,7,1,16,12,15,10,11,10,21,23,32,13,21,33,24,43,12,12,35,6,21,10,8,6,7,14,7,25,7,10,13,23,11,22,33,17,32,35,7,9,13,7,29,23,21,9,9,10,12,19,5,13,7,13,4,9,13,16,17,17,18,21,12,13,31,23,15,35,14,24,11,18,13,21,14,16,15,2,23,59,14,91,33,71,17,47,47,20,53,14,67,43,36,112,17,39,36,48,50,21,66,31,73,57,33,56,87,67,27,17,41,23,3,36
2554,293x770,12,7,2,5,1,25,1,6,9,0,11,0,0,8,2,4,0,11,14,13,1,5,7,3,0,1,3,2,0,11,10,1,1,6,9,1,5,3,2,2,0,3,16,9,3,5,4,0,0,6,16,5,2,14,15,4,13,6,1,2,4,6,1,9,4,5,0,6,4,2,5,5,4,7,8,6,0,0,5,4,9,6,4,0,0,0,11,5,0,8,3,0,10,0,2,13,1,3,6,8,4,2,3,3,4,3,0,6,2,0,6,6,6,5,1,8,4,7,1,8,9,10,5,0,3,0,6,0,16,0,5,13,6,6,2,3,8,5,4,3,8,0,4,4,10,6,2,21,10,9,5,4,2,1,11,3,2,3,0,3,6,1,8,13,0,0,3,2,1,12,0,5,14,7,0,0,0,5,1,5,1,11,6,5,9,2,7,1,11,3,0,6,13,5,10,1,7,1,6,20,0,10,1,4,2,11,6,9,6,12,10,0,0,9,3,4,18,7,11,2,7,7,10,11,5,17,10,8,19,4,14,10,10,12,9,7,5,10,11,4,4,19,5,5,8,5,13,13,12
2557,304x269,56,30,39,37,56,113,71,60,38,66,31,98,30,21,23,36,54,32,30,38,33,24,31,32,55,39,34,53,30,39,70,50,16,83,53,28,51,32,34,66,33,24,40,43,26,56,46,11,25,44,60,35,27,28,67,56,42,19,63,31,32,76,56,44,46,47,58,44,35,52,32,58,47,46,42,28,38,31,18,18,41,50,38,44,30,18,50,44,48,38,33,36,35,49,45,29,26,30,31,47,40,50,44,47,52,24,16,86,36,30,78,34,9,54,40,64,30,47,36,56,26,38,39,61,41,33,39,27,88,32,59,61,42,40,24,47,55,47,18,19,26,43,25,26,26,46,55,73,78,52,84,26,7,70,21,61,47,50,53,18,41,26,23,45,49,33,57,34,55,76,19,70,105,36,55,53,50,30,21,41,15,54,26,11,43,69,56,30,56,41,30,29,42,71,52,53,42,46,60,45,22,21,40,49,37,37,48,47,35,45,41,33,35,59,145,27,190,55,158,46,82,57,59,98,33,126,114,90,220,33,46,89,119,113,41,138,54,142,111,45,44,67,42,25,34,78,66,14,89
2559,490x428,39,20,37,46,53,109,65,68,23,59,41,43,29,31,39,23,26,38,47,45,36,30,22,42,58,37,30,35,43,48,81,30,18,70,50,31,32,21,17,71,35,42,30,49,27,30,21,30,34,58,45,49,49,37,48,44,18,42,47,57,31,50,71,55,42,24,23,59,28,41,59,38,42,60,48,14,17,34,32,52,42,33,45,34,27,55,24,39,32,56,25,23,43,30,67,37,27,36,71,24,47,38,37,33,63,38,37,53,60,36,57,34,71,41,30,68,46,55,56,71,34,68,36,39,43,53,42,35,66,34,36,61,49,47,28,38,23,33,33,35,60,39,25,35,39,35,46,44,27,28,67,36,38,51,38,48,25,39,37,9,23,38,40,42,36,18,46,21,23,57,31,75,97,28,34,55,32,34,48,45,41,53,43,42,32,46,63,43,43,33,38,19,81,47,46,36,45,24,41,57,32,32,67,27,30,35,47,45,51,45,40,34,18,58,162,32,188,48,118,33,109,68,51,104,33,148,114,74,222,40,71,86,123,103,36,128,80,124,111,57,76,139,86,30,38,83,73,9,91
2560,600x588,18,30,34,31,23,92,53,62,30,50,28,23,32,26,25,22,31,34,34,36,24,28,23,40,20,38,17,11,22,50,82,34,17,47,16,8,35,17,27,32,39,32,26,58,10,44,46,10,20,34,30,15,14,31,56,39,10,24,30,11,32,29,33,25,24,4,20,26,23,27,36,32,34,32,16,20,29,15,52,21,27,25,34,10,15,23,24,14,33,42,12,19,40,6,28,24,23,25,15,31,40,28,24,19,66,17,27,32,15,19,44,20,21,27,19,36,21,40,14,39,11,58,15,36,20,30,28,34,60,34,32,41,26,34,12,29,18,40,15,41,23,26,27,25,20,42,20,17,28,19,49,38,24,39,13,26,18,15,21,12,10,28,39,23,42,21,30,35,63,31,25,55,25,17,37,33,51,68,38,27,21,24,19,19,15,23,36,22,17,25,16,14,53,44,19,17,21,27,22,11,37,28,25,19,34,22,45,36,41,35,40,18,15,48,95,20,134,36,84,15,56,56,33,58,23,80,77,54,151,20,42,69,73,64,26,97,44,102,79,41,71,103,76,31,28,63,58,11,47
2561,604x778,43,15,38,28,45,144,28,33,32,27,31,41,38,31,17,25,31,16,19,30,47,30,27,38,34,19,9,32,38,35,52,26,28,81,46,8,24,40,25,53,24,41,17,33,31,32,25,22,26,37,33,19,21,41,48,49,21,36,46,23,22,28,28,15,15,23,31,41,39,12,43,42,35,26,31,18,29,11,38,35,31,38,22,9,18,28,17,23,26,21,26,22,50,27,28,38,13,15,26,19,38,16,35,28,49,38,22,35,55,18,43,29,51,35,14,29,19,43,14,41,38,59,14,49,19,29,22,51,62,22,23,40,27,38,27,37,33,23,35,18,21,26,26,67,30,30,37,31,18,18,64,24,21,53,18,34,27,20,35,22,26,24,33,32,27,19,22,48,54,58,40,50,48,32,31,37,73,47,37,50,34,24,13,16,20,14,45,22,16,9,29,21,37,36,33,26,25,25,28,43,31,13,40,50,37,32,32,28,43,37,20,17,22,33,98,25,147,35,101,20,63,47,58,92,23,102,86,58,180,22,42,59,107,57,30,86,55,84,76,53,71,130,85,42,24,66,40,8,70
2563,393x516,24,25,19,25,65,60,44,54,30,31,23,60,11,31,15,10,32,21,30,35,25,25,34,18,27,18,11,30,27,40,64,31,22,36,27,14,16,17,30,43,36,39,29,36,18,33,21,18,13,22,38,13,20,24,53,33,14,27,45,17,21,25,24,35,16,10,15,46,25,24,23,24,25,41,25,27,32,29,17,34,26,27,27,31,19,12,17,10,29,46,32,17,35,20,23,34,24,18,13,18,22,25,20,27,48,15,25,12,20,19,61,13,37,34,25,52,11,27,32,25,33,22,39,27,10,47,41,22,49,30,17,21,27,27,27,42,27,17,16,23,19,21,26,18,18,38,25,44,23,28,61,15,19,48,18,40,11,22,20,13,15,13,37,18,17,5,54,38,53,37,13,29,82,22,40,29,28,28,43,48,21,18,25,27,16,24,33,29,16,16,25,10,20,29,20,15,31,32,13,22,34,19,56,34,8,33,26,40,45,17,27,13,7,38,96,17,124,36,85,26,69,62,54,57,21,92,67,60,169,24,49,61,109,75,16,89,38,103,85,43,65,97,58,26,32,58,37,4,62
2569,410x312,17,10,11,9,8,28,36,4,8,19,10,10,15,5,7,3,11,6,5,5,11,12,17,13,10,1,3,11,9,9,13,14,12,20,4,1,13,7,4,22,1,13,18,13,12,6,22,7,13,35,7,10,30,17,6,8,9,6,17,13,8,24,13,20,11,11,8,9,13,9,12,3,16,16,18,8,11,22,8,5,6,11,5,1,2,17,10,7,25,11,3,6,13,5,12,23,7,8,10,13,9,21,4,12,11,5,5,7,7,7,7,12,14,27,18,14,7,15,10,7,5,12,3,9,3,14,18,9,14,9,3,17,4,12,3,13,11,16,7,9,2,8,7,3,3,15,6,9,6,23,14,4,9,26,14,5,1,12,8,3,12,8,13,19,13,4,8,4,17,20,3,12,17,15,6,7,20,16,19,13,11,15,7,14,17,10,11,21,6,2,12,0,6,2,16,24,12,2,11,7,4,10,9,12,24,14,9,19,17,15,19,17,1,9,26,2,36,10,30,7,24,21,10,25,8,34,24,7,28,5,23,14,47,24,8,27,9,27,22,16,16,10,14,48,7,18,32,8,23
2570,357x320,6,10,8,0,9,28,10,1,7,7,6,17,10,8,11,2,3,18,8,19,8,14,9,8,6,0,14,33,9,19,1,7,10,11,7,2,12,5,11,11,1,8,6,10,4,5,22,11,19,14,4,11,17,6,13,8,9,5,5,4,1,12,17,13,2,4,3,5,7,5,9,5,9,3,6,9,4,4,4,8,4,16,1,0,14,12,7,12,3,21,10,4,10,4,20,5,16,10,0,23,10,7,9,20,13,13,8,6,3,10,3,4,8,18,3,13,0,4,13,14,10,5,9,21,16,14,6,15,12,14,7,18,0,7,7,14,0,4,4,3,15,1,22,12,13,8,3,10,2,3,11,4,5,11,3,11,11,4,4,4,4,3,4,21,7,7,12,9,22,19,11,8,10,16,8,22,25,22,20,17,15,17,7,16,8,1,8,8,12,6,16,0,7,4,5,6,13,1,18,10,0,4,0,12,11,11,18,9,4,24,14,8,2,20,16,3,31,5,26,7,21,15,10,31,8,23,14,5,17,7,16,14,38,10,10,23,16,22,19,17,10,14,9,68,9,16,20,9,19
2571,253x393,11,25,24,20,13,34,17,23,18,27,10,40,17,16,5,8,9,14,2,25,16,5,5,23,26,11,5,12,6,7,17,9,4,41,20,5,18,8,13,31,16,16,16,30,19,19,6,9,6,20,2,12,18,6,28,12,27,16,12,8,8,22,20,9,8,7,12,13,11,10,16,18,19,19,6,11,8,5,3,19,5,35,17,14,8,8,20,7,18,19,16,9,13,20,16,8,7,16,10,9,11,4,7,18,36,11,15,19,13,8,16,8,12,20,10,24,7,19,20,18,17,11,8,24,6,10,23,17,22,4,15,21,14,9,16,24,8,29,16,20,12,7,14,17,20,33,16,20,20,12,31,23,13,15,6,17,2,23,25,11,3,18,15,35,14,20,8,25,7,19,12,24,37,14,11,14,22,19,17,15,20,6,4,15,8,29,18,15,14,5,11,11,15,14,26,14,15,18,11,36,9,6,16,19,20,25,14,18,7,9,33,16,14,30,40,13,64,12,54,8,35,15,15,39,9,71,31,24,102,7,20,30,52,41,3,37,22,50,37,18,20,36,17,19,10,15,28,2,31
2572,290x414,8,13,50,22,30,95,25,62,17,28,30,48,18,30,26,9,23,14,31,35,7,12,57,21,31,26,13,29,31,19,25,28,0,29,35,10,21,14,21,40,48,14,15,11,12,32,28,9,12,27,36,16,14,38,20,36,27,14,30,14,16,37,16,23,28,13,21,39,30,31,15,49,13,32,33,14,24,10,16,35,15,12,55,16,11,16,33,14,32,34,21,25,15,9,16,28,34,10,27,3,61,38,25,13,19,30,26,36,8,20,16,16,31,25,22,36,13,19,30,33,15,34,17,41,17,27,25,18,52,32,12,35,41,29,17,23,19,35,28,23,29,20,27,26,34,13,14,56,17,23,51,15,12,30,18,29,5,10,20,13,24,27,16,20,24,13,23,35,44,37,17,47,42,26,14,18,23,14,38,35,19,13,11,20,34,28,29,18,10,12,18,25,23,44,31,9,36,9,29,35,23,20,23,51,37,14,34,34,24,32,31,17,8,26,73,12,104,25,87,20,41,45,31,68,22,69,67,60,151,19,42,39,60,48,17,69,33,78,69,28,49,67,55,13,17,43,34,5,55
2573,388x437,18,15,30,20,33,87,46,32,9,25,15,26,25,11,17,17,16,29,30,27,27,40,35,23,20,19,26,16,13,40,56,6,22,37,28,15,33,23,19,39,8,10,35,61,10,22,22,11,10,13,34,28,17,42,30,30,19,18,29,14,16,29,41,11,32,28,22,39,7,22,22,49,21,11,30,18,13,19,5,30,20,20,29,30,12,12,20,30,26,25,17,18,19,1,21,35,10,18,8,20,38,21,40,24,41,9,29,31,18,10,48,18,30,22,24,24,11,35,19,32,34,34,23,25,12,21,14,26,48,13,19,22,21,42,13,19,24,32,15,18,21,18,19,18,18,42,15,15,7,24,57,1,17,17,32,19,17,15,13,11,13,29,20,40,19,25,25,20,33,37,13,26,49,32,17,25,44,34,21,27,33,31,20,15,23,20,55,20,23,12,25,25,30,17,25,3,14,20,21,16,29,24,36,31,8,38,34,35,17,14,17,16,5,31,79,12,119,22,79,24,47,57,25,77,20,89,66,46,148,19,34,48,86,56,24,76,31,86,80,29,51,80,55,14,20,37,25,6,41
2574,332x490,42,23,24,23,27,87,30,48,11,9,34,54,25,16,7,23,20,9,33,30,19,40,14,12,17,16,21,20,7,28,37,22,11,73,15,5,19,7,15,14,17,18,17,55,11,17,16,16,13,12,30,10,21,19,28,31,22,16,14,26,11,50,25,29,8,38,13,24,31,15,23,14,20,16,12,26,7,2,22,19,10,39,25,20,9,27,22,16,25,39,16,8,28,14,33,8,8,9,14,25,54,18,12,12,22,11,20,17,11,10,28,26,21,33,27,30,4,15,45,17,31,35,11,17,7,23,18,9,19,13,9,30,21,18,11,33,13,32,12,16,12,20,29,28,25,8,28,36,19,16,57,10,20,35,17,15,13,29,19,14,17,18,14,16,18,20,11,15,34,30,13,16,53,19,13,20,48,29,24,43,28,28,10,13,12,31,23,11,12,18,11,2,50,18,31,19,21,12,19,29,21,17,17,20,31,14,19,40,17,26,33,13,20,49,66,9,75,15,88,13,45,28,14,46,11,65,45,30,196,13,30,49,85,54,14,63,29,52,70,35,17,62,38,27,21,27,30,2,58
2577,501x261,51,60,60,66,60,147,52,54,71,47,63,68,40,34,52,47,33,42,55,62,40,22,47,26,45,25,25,38,30,41,117,34,42,69,50,39,39,26,42,42,35,77,45,64,26,65,48,43,32,53,74,24,27,46,61,58,35,49,23,57,39,38,25,53,71,31,48,37,35,23,64,50,33,36,37,46,48,22,38,32,59,28,56,38,28,26,32,34,71,63,17,37,31,34,22,33,45,45,23,30,72,28,52,44,77,46,16,58,40,27,47,40,34,35,44,51,32,60,35,52,73,71,51,55,23,47,44,29,83,57,35,36,34,42,25,28,37,34,12,31,67,29,33,40,39,45,25,59,37,49,68,15,22,54,37,46,29,33,67,38,18,27,43,42,30,42,34,66,66,43,44,51,75,33,37,26,69,45,46,61,29,42,14,21,56,44,39,20,50,30,51,51,79,36,52,58,42,24,58,39,54,25,50,43,65,47,42,33,57,54,55,52,36,57,137,40,195,51,140,56,80,78,66,89,39,152,112,74,212,32,88,103,115,85,41,138,102,122,93,52,81,131,57,32,40,62,135,28,107
2578,241x335,34,19,10,8,17,56,35,27,13,22,36,41,23,16,19,16,10,20,5,32,10,20,10,19,18,12,19,21,22,26,11,22,18,24,8,7,11,8,7,26,7,25,27,2,14,5,34,19,20,57,31,15,6,14,22,14,23,20,14,21,30,62,10,38,26,16,22,30,7,22,14,22,24,19,8,20,15,15,20,22,17,32,16,25,16,27,32,5,22,30,4,3,14,12,24,14,21,27,8,18,34,19,18,16,4,14,23,25,14,13,24,11,23,38,21,47,20,19,40,3,24,22,13,16,24,22,22,12,37,23,24,26,16,36,14,50,15,20,6,23,8,23,29,4,10,20,12,35,18,24,41,19,11,33,17,15,11,29,34,12,8,20,13,15,23,23,12,21,43,31,9,18,51,34,18,27,48,6,23,26,10,43,11,29,18,27,27,11,37,6,35,11,22,24,39,21,20,10,24,45,22,14,19,13,38,26,37,34,18,56,21,13,14,8,45,9,68,33,76,27,30,28,32,47,21,69,46,26,56,22,36,38,54,44,13,58,29,56,45,18,28,18,23,46,16,29,42,10,41
2579,234x446,20,10,2,7,17,25,8,10,5,25,17,22,13,11,5,12,8,7,14,5,10,3,3,10,13,7,5,16,5,2,15,5,0,11,17,4,3,7,5,9,0,6,9,17,4,8,6,9,7,19,11,3,11,5,12,11,7,7,4,4,1,6,0,17,19,8,11,6,10,7,3,6,11,4,6,15,9,4,2,13,7,8,9,8,6,17,10,0,8,11,13,3,13,3,12,5,13,6,10,9,2,0,21,14,8,6,2,9,12,5,9,7,5,14,10,19,7,13,22,9,10,3,13,13,14,10,10,2,7,3,11,18,5,22,3,11,9,17,0,6,1,11,5,1,13,4,5,6,1,4,10,10,9,11,6,12,14,6,5,5,0,3,9,17,6,6,4,8,14,2,13,15,23,8,9,12,24,19,7,17,11,17,3,6,15,3,20,8,3,1,13,5,23,23,9,3,13,2,5,15,5,8,8,0,10,7,5,6,6,20,10,0,8,18,17,6,16,7,21,7,13,10,8,15,9,25,13,4,46,6,11,17,22,19,6,17,10,20,29,9,8,25,11,24,7,21,17,8,18
