,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
253,208x686,5,7,4,9,15,39,0,15,14,0,12,1,16,1,5,3,0,3,9,3,7,6,1,8,2,3,17,9,11,6,28,12,2,8,10,5,11,9,16,6,7,5,6,13,4,11,5,7,9,5,8,8,10,15,9,8,12,6,14,11,2,12,12,13,3,7,6,10,2,3,2,9,22,5,2,6,23,10,2,11,12,10,3,2,6,5,9,0,14,8,3,9,3,9,5,7,2,2,2,8,15,8,9,17,14,17,13,6,13,11,3,0,14,2,7,17,1,6,15,8,27,20,0,14,9,5,6,2,13,1,4,8,3,12,7,8,2,3,4,15,6,7,0,7,8,23,23,11,5,10,36,8,7,12,0,9,1,10,2,1,4,0,3,1,14,9,4,4,0,7,5,12,27,2,7,0,14,13,17,4,16,14,0,27,26,17,5,4,4,5,11,3,15,5,9,5,12,14,1,7,8,11,5,12,1,16,12,11,16,11,16,7,6,12,36,7,31,7,24,4,21,14,16,25,7,18,23,19,43,5,11,20,18,23,5,24,10,29,18,7,22,23,26,16,8,15,14,6,13
260,490x344,11,12,9,2,23,42,10,35,19,14,12,29,9,8,19,20,17,17,14,11,21,7,12,14,23,19,16,16,10,15,45,14,8,25,13,6,24,7,16,9,6,31,23,16,11,13,18,16,6,11,17,16,11,19,16,23,12,16,16,7,2,11,24,0,5,14,3,25,9,7,17,10,9,13,7,8,9,14,5,25,19,15,11,17,5,6,7,12,9,17,5,19,10,7,11,6,20,20,8,7,20,12,5,9,17,5,7,13,25,10,13,5,17,6,25,10,33,16,14,30,26,17,12,20,22,10,13,4,16,17,13,15,8,13,11,10,14,16,20,6,12,21,22,10,6,7,7,19,17,15,21,10,17,8,8,16,5,5,10,0,4,16,14,13,21,17,7,16,20,35,7,23,26,17,9,9,15,22,21,16,12,32,15,11,29,4,21,10,21,20,20,3,29,15,23,21,18,5,22,10,16,8,2,13,5,19,15,12,9,7,13,15,15,38,47,15,45,29,41,13,38,25,17,38,16,47,29,23,57,21,19,37,54,30,17,44,30,31,23,24,33,47,22,23,19,21,30,9,25
261,277x641,11,11,9,3,13,27,8,13,6,1,1,6,0,10,8,2,8,2,16,5,5,15,3,7,4,7,6,0,6,10,11,17,4,17,29,4,12,16,1,20,1,2,4,10,8,3,11,1,2,10,9,6,3,10,7,4,6,5,9,12,8,4,8,0,3,2,7,11,10,11,8,9,12,27,16,3,7,6,7,8,31,12,10,8,12,10,4,4,8,10,4,12,7,1,8,7,26,6,19,6,6,6,2,6,3,2,12,0,2,6,11,7,7,5,5,14,7,6,4,13,4,4,1,13,2,13,22,3,6,4,15,7,7,11,10,9,11,4,3,12,12,3,9,13,3,8,5,6,8,4,16,0,8,9,3,5,3,4,11,5,8,9,18,8,0,8,14,7,21,16,0,17,14,4,8,10,16,15,10,4,5,7,7,1,12,5,22,17,0,7,3,6,16,20,9,2,13,9,7,9,6,4,26,1,13,10,13,1,5,5,16,2,4,20,20,3,27,15,19,6,17,20,13,27,5,35,21,16,32,6,30,12,17,18,4,21,14,27,18,12,15,13,16,20,10,10,24,30,18
265,745x220,14,5,13,15,24,81,15,34,18,27,33,33,5,6,13,17,29,29,33,29,16,32,26,25,33,27,17,17,14,18,45,42,12,32,27,12,36,34,26,48,21,27,41,52,16,18,24,14,25,12,24,10,14,33,26,25,32,12,22,25,24,25,30,17,17,17,14,37,26,24,26,16,20,36,20,31,26,14,15,26,41,21,15,9,33,15,24,6,24,25,1,25,8,18,23,23,35,9,5,12,37,30,12,15,35,24,13,11,30,30,7,19,20,16,14,27,15,23,13,31,20,25,18,54,14,44,22,42,28,14,20,32,46,19,27,30,17,13,12,20,17,32,27,15,35,16,31,21,14,16,43,21,10,20,11,29,17,22,22,20,27,21,10,24,8,12,24,32,43,30,15,53,43,12,22,34,41,22,30,22,42,23,33,17,28,14,40,14,27,15,15,25,23,29,20,16,14,18,14,28,12,19,27,22,32,13,27,13,32,21,26,9,33,42,73,31,95,22,73,21,60,51,29,69,17,95,62,54,121,32,24,63,72,62,22,69,30,78,37,52,45,80,81,44,19,42,29,12,43
267,699x347,6,8,23,24,17,41,14,29,15,9,11,17,8,10,18,15,16,7,20,17,11,15,8,9,12,9,10,16,19,23,43,25,7,25,5,2,18,15,22,33,30,29,13,21,11,7,8,7,4,21,23,15,16,8,30,15,16,12,13,11,8,14,25,10,17,3,17,16,16,20,21,17,15,28,10,9,8,9,8,8,10,18,21,10,3,15,17,16,7,18,5,1,18,5,11,8,12,44,16,5,13,15,13,13,18,4,4,18,12,22,14,10,4,13,12,13,5,15,21,28,27,27,7,20,19,20,29,16,19,7,11,18,29,4,12,18,9,15,10,11,21,21,3,13,4,15,7,12,20,8,28,9,7,38,2,28,21,10,5,9,14,23,14,25,6,18,8,24,20,17,10,13,21,30,4,23,31,20,20,18,14,17,14,11,19,14,12,4,6,20,13,22,16,38,11,20,18,10,12,24,21,12,15,21,14,16,16,6,8,17,26,2,4,27,65,11,71,11,42,18,34,35,17,28,13,47,44,34,66,7,20,44,45,38,17,54,21,49,23,32,41,48,32,24,23,29,11,3,31
268,686x419,27,4,22,26,38,51,14,39,19,22,24,36,17,36,12,21,6,11,31,7,32,14,17,24,22,9,14,22,33,29,43,29,9,18,20,9,29,13,21,18,13,28,9,33,16,33,32,9,15,18,21,32,15,19,24,36,14,24,23,10,20,25,20,19,15,22,9,30,10,19,35,24,17,34,23,10,11,2,6,24,15,18,27,23,14,13,39,11,17,23,12,9,11,6,27,10,25,20,19,20,16,5,18,11,36,23,23,20,3,36,22,19,6,19,13,42,17,30,39,25,12,18,24,20,9,26,26,27,25,27,5,23,19,12,15,29,8,22,13,20,21,6,16,23,8,28,6,15,19,10,42,16,11,17,12,24,14,5,41,13,23,17,15,14,14,13,19,9,31,22,14,32,19,29,11,21,15,10,16,26,29,37,9,25,9,24,19,13,15,25,7,18,29,28,18,13,14,10,33,14,17,42,33,15,7,24,27,2,25,25,31,25,12,30,74,13,59,21,56,21,46,36,17,50,23,57,50,47,103,27,23,47,52,43,22,63,37,63,36,44,40,56,40,34,23,45,21,14,51
269,600x464,15,8,5,5,19,24,2,37,3,25,27,19,11,17,27,11,8,24,26,6,16,9,7,40,24,19,15,12,7,24,31,9,2,9,3,10,16,15,4,22,10,29,23,25,11,22,16,10,13,12,16,18,8,17,15,22,14,13,9,11,5,15,17,22,15,21,15,12,20,8,14,12,8,47,24,8,11,5,12,17,20,7,15,11,4,7,15,4,14,10,4,11,14,19,4,19,14,11,16,13,21,7,12,9,26,15,28,9,8,16,11,11,34,17,8,17,16,23,17,21,9,19,14,24,13,20,19,10,34,25,12,13,24,17,5,33,15,16,14,5,24,2,3,14,12,28,5,30,24,20,28,11,13,22,3,17,10,5,16,8,4,24,18,15,16,12,9,18,16,18,7,26,26,9,7,10,18,12,14,21,18,19,6,17,9,16,15,13,23,6,8,23,24,23,10,22,16,16,10,8,18,18,24,10,5,11,24,22,8,9,17,8,8,18,61,14,67,15,47,21,36,28,23,49,11,43,43,36,63,17,24,23,42,40,15,58,36,42,28,29,45,41,30,19,26,32,8,3,20
274,650x229,12,18,15,23,54,40,26,28,27,24,17,21,16,34,18,27,11,14,18,21,9,24,31,23,9,12,19,22,22,10,32,23,18,26,18,20,34,31,23,13,8,19,30,32,15,28,15,18,17,54,34,29,25,16,28,29,25,19,10,26,9,31,11,28,28,21,15,15,21,26,26,28,19,40,13,29,22,16,7,16,29,18,8,23,5,27,21,22,16,27,18,7,11,16,29,13,15,22,13,27,21,13,19,42,36,16,10,14,9,13,9,6,33,12,15,21,9,25,37,29,26,23,19,22,10,29,34,18,54,28,30,25,40,27,15,21,23,6,12,22,17,9,7,17,6,49,20,31,18,22,44,17,3,30,19,26,6,4,13,8,10,24,20,29,26,39,23,32,28,31,22,23,28,18,15,24,27,16,37,18,15,30,16,17,28,17,19,20,13,26,17,32,26,23,24,20,16,14,32,19,21,24,41,33,9,42,23,16,29,4,35,19,12,29,80,20,80,31,69,20,63,41,38,58,19,68,55,45,84,33,40,46,43,45,28,71,40,55,52,25,55,74,60,41,22,44,44,9,28
275,780x382,27,9,44,18,34,60,21,27,22,30,12,30,2,10,26,16,13,19,34,23,40,10,5,26,19,11,23,25,26,27,15,41,8,12,35,9,27,22,26,33,10,31,22,31,15,21,45,24,28,18,17,16,36,41,29,37,3,39,19,14,18,19,21,43,18,18,25,13,9,38,18,33,18,16,46,16,22,21,9,24,25,25,24,8,14,23,22,15,18,32,1,9,17,28,13,20,12,17,15,21,30,12,28,10,21,26,26,24,31,19,10,32,20,28,21,23,12,28,9,36,12,38,26,22,24,43,23,30,30,25,14,20,25,22,12,11,21,22,8,18,23,6,17,20,21,17,18,22,20,13,66,26,11,19,21,20,6,19,29,17,28,21,44,14,39,18,22,16,22,20,13,26,22,24,21,35,38,30,31,17,30,12,15,8,54,20,31,8,14,10,16,13,25,13,8,26,22,35,24,30,19,15,22,12,26,22,28,26,21,23,30,32,3,44,65,14,93,24,62,25,44,45,26,40,27,68,53,53,76,21,31,58,51,46,24,45,38,70,30,28,46,82,59,37,20,33,35,7,28
276,472x443,10,2,3,5,0,28,5,5,5,14,4,2,4,1,7,3,8,7,3,3,3,7,0,8,13,2,15,9,15,8,11,5,6,6,12,7,1,11,4,5,4,11,7,14,11,5,3,18,0,7,7,6,9,5,0,10,11,6,1,11,13,14,7,8,3,0,13,6,19,3,11,6,6,8,3,1,2,5,4,3,13,32,8,8,2,4,4,1,6,10,9,13,2,11,9,6,2,6,10,9,5,7,6,6,3,4,3,5,5,7,7,4,3,8,9,0,4,11,10,3,8,7,12,1,2,9,11,7,19,3,6,17,16,5,4,16,3,0,1,4,9,4,5,4,8,10,9,1,11,10,9,8,12,10,0,28,0,10,15,11,2,4,4,8,1,3,3,0,8,3,0,3,17,3,13,11,17,9,7,13,8,12,14,14,8,3,13,10,8,4,5,2,6,9,8,7,8,0,9,18,6,3,6,6,1,2,7,6,16,11,15,15,1,7,13,4,12,5,13,5,20,12,5,15,7,21,22,7,17,6,14,15,16,18,11,14,15,15,13,9,7,18,15,34,3,14,29,5,10
277,523x476,18,3,9,10,14,33,14,32,16,27,8,32,7,5,7,26,6,8,6,8,9,29,3,10,7,7,16,5,10,17,17,22,6,43,19,9,5,20,6,6,4,6,10,29,13,15,28,9,20,24,2,8,4,8,9,22,1,14,10,13,29,16,10,5,2,5,27,9,24,12,4,8,6,8,6,13,5,9,8,11,9,5,7,26,13,4,16,13,9,21,7,5,20,2,11,15,25,13,12,12,14,12,8,22,13,15,10,4,13,9,7,5,11,12,23,24,12,6,16,13,17,4,12,26,8,6,18,13,15,8,15,10,4,13,13,7,13,6,0,6,5,2,12,8,2,14,16,15,9,6,15,5,8,18,7,14,15,6,11,4,4,8,20,13,14,1,4,8,19,12,12,33,24,13,11,22,15,10,22,19,11,12,10,21,19,13,13,12,8,17,5,4,12,13,14,27,3,12,5,6,8,3,18,15,20,12,8,21,7,12,20,25,33,27,33,5,37,11,50,10,24,12,11,28,8,39,35,9,55,17,28,16,51,20,14,24,16,27,24,22,16,25,22,16,10,15,23,5,11
278,446x540,16,15,26,25,37,71,22,42,21,23,17,29,22,22,2,15,8,6,34,31,17,19,11,9,28,8,15,9,13,9,18,9,11,14,23,23,29,16,12,20,17,21,13,23,11,23,23,3,11,19,25,16,13,14,38,15,5,19,20,10,19,8,19,32,11,20,32,31,37,15,38,22,11,37,21,14,8,13,8,13,43,14,42,16,19,14,7,10,8,32,21,20,18,15,21,14,16,19,2,13,40,20,31,24,50,15,5,4,22,28,9,11,24,24,14,11,15,13,20,27,29,21,17,14,7,25,27,27,33,16,15,31,30,18,13,23,8,22,9,6,23,7,32,26,21,25,18,9,17,12,19,4,18,16,11,33,22,7,17,8,8,16,13,26,14,13,21,17,49,25,10,29,13,26,11,35,13,18,28,6,11,7,20,20,16,27,28,21,4,16,12,13,27,26,20,20,15,18,22,6,25,29,22,15,13,15,36,12,19,9,18,12,10,28,72,12,66,23,56,21,53,32,31,41,13,52,55,40,70,12,22,23,45,34,21,39,36,52,44,22,25,29,26,14,25,32,18,9,33
