,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
1188,525x725,18,25,22,30,21,60,20,35,14,25,31,25,17,13,12,12,13,36,24,29,34,8,4,19,35,21,20,23,4,41,15,10,8,21,15,15,34,23,22,18,11,20,10,27,11,11,23,17,14,25,25,17,5,16,11,49,10,35,20,27,18,32,35,26,3,15,35,22,19,69,15,18,20,4,13,18,26,14,28,10,24,26,21,24,6,6,27,9,24,34,8,16,22,27,30,29,20,28,21,18,12,8,34,5,20,25,7,31,13,30,13,12,19,46,20,58,30,29,28,20,18,35,10,25,11,26,17,12,27,34,16,59,31,21,16,52,22,19,9,15,12,31,28,12,17,32,27,34,29,25,22,5,29,28,6,15,6,16,54,14,22,26,24,29,25,15,11,22,22,14,27,13,28,29,25,20,31,42,21,29,22,31,6,14,30,23,29,21,14,25,20,25,19,12,59,17,16,11,30,24,20,13,28,21,22,35,46,23,18,30,20,18,25,24,39,17,71,11,76,24,38,29,21,51,16,60,56,24,29,10,31,25,52,37,15,47,79,55,40,28,33,42,32,22,20,31,27,12,38
1190,683x796,4,0,1,0,12,30,27,13,18,4,5,9,8,7,10,3,2,9,0,10,9,6,11,2,14,12,16,11,24,9,4,25,10,3,9,7,16,15,10,5,3,10,16,23,5,1,5,5,8,25,4,19,8,9,15,7,20,7,24,13,3,6,13,17,11,6,18,1,11,23,5,25,10,14,7,1,11,6,11,2,5,9,16,20,12,27,11,14,4,8,4,5,4,21,7,6,5,4,5,6,19,5,6,18,34,12,11,9,7,0,16,7,4,9,4,29,7,7,11,17,5,6,10,13,3,27,6,8,19,7,8,19,5,2,10,11,2,21,12,9,10,4,13,7,6,14,11,3,16,4,11,6,3,17,5,10,16,4,15,6,13,17,2,9,13,20,18,16,6,6,4,17,17,10,2,6,16,16,11,4,4,9,5,12,6,8,13,12,13,26,6,6,12,22,23,7,18,0,4,20,8,9,6,13,13,16,14,26,13,17,25,6,17,15,8,8,26,14,33,9,19,11,12,19,10,26,22,11,29,7,8,5,15,13,6,24,13,21,10,12,18,19,17,9,5,23,11,11,9
1198,420x258,13,0,18,29,18,66,20,28,15,21,9,10,9,31,24,10,14,18,9,32,14,18,17,7,29,11,19,20,28,16,28,22,5,28,2,11,24,17,14,22,19,35,10,25,15,9,13,3,11,9,36,26,15,17,4,25,30,27,25,9,15,20,25,19,26,8,22,6,10,12,11,36,14,30,9,4,4,14,11,18,31,21,17,7,4,28,22,4,18,29,4,15,28,24,17,8,8,17,28,18,34,13,7,10,46,22,8,6,21,9,14,14,24,7,10,19,8,16,22,27,18,16,32,22,7,8,17,14,27,26,23,16,13,10,15,28,12,14,13,21,21,16,10,11,18,15,12,12,49,7,20,15,9,19,10,25,3,11,16,9,9,12,17,15,23,7,20,22,33,18,11,15,25,20,19,14,13,24,30,23,9,18,10,26,31,16,27,18,23,32,17,13,42,30,4,14,7,11,12,12,15,20,28,12,10,12,33,7,35,14,11,10,9,13,45,5,58,24,44,20,37,31,17,48,17,49,39,35,68,10,33,25,32,55,18,48,25,66,31,23,51,41,25,23,11,29,39,16,40
1199,350x418,28,4,9,17,29,38,16,15,28,13,34,17,22,18,11,27,21,18,10,18,29,27,26,22,21,4,20,16,19,15,19,27,9,19,13,3,18,11,8,22,21,30,30,35,17,18,26,14,10,11,16,17,9,9,19,24,25,7,12,6,11,20,38,21,3,18,21,34,21,19,18,23,21,30,37,13,13,19,5,18,8,9,8,15,14,26,13,16,30,31,16,6,33,18,20,5,6,10,31,26,36,6,35,20,29,9,8,10,18,19,21,13,24,10,17,31,10,27,13,21,12,16,24,19,13,20,13,2,13,10,14,28,21,26,23,16,11,14,30,21,18,10,16,14,23,8,17,16,23,27,57,21,15,42,12,5,15,23,18,5,12,28,19,12,13,21,24,23,33,28,20,19,23,9,19,28,33,0,20,25,16,11,10,12,17,23,33,14,14,30,7,11,26,25,27,9,17,16,20,25,24,24,17,21,19,22,24,16,20,29,14,16,14,27,42,9,77,13,62,22,57,27,30,48,12,49,42,36,67,12,40,27,26,44,19,53,32,62,39,32,35,40,32,28,22,28,19,18,34
1200,569x599,19,9,18,6,15,43,8,7,13,2,11,27,7,12,14,19,6,16,4,18,8,13,5,4,19,3,10,4,7,14,19,16,13,13,9,3,5,2,9,7,6,7,18,17,0,12,16,4,18,6,2,18,20,5,27,17,13,2,12,5,7,13,8,27,4,7,2,17,18,9,18,12,11,8,12,11,21,3,13,11,20,14,9,5,11,5,17,1,7,5,1,14,12,5,22,0,3,15,13,21,26,4,9,25,6,17,8,15,16,16,11,10,10,12,14,17,1,8,34,25,9,8,18,14,9,18,2,7,33,10,16,21,8,10,13,0,23,11,5,1,10,16,8,7,22,15,9,10,6,6,5,3,9,17,6,21,1,2,23,10,16,6,10,11,15,12,4,9,15,23,12,9,13,2,13,6,11,18,9,17,28,9,21,18,4,11,12,9,0,7,9,8,25,14,14,0,23,4,6,18,7,4,13,5,12,3,21,5,2,22,11,10,12,26,10,3,31,14,35,12,26,19,5,22,16,25,30,14,47,5,13,15,24,20,17,35,24,20,12,15,16,32,11,9,10,18,25,6,29
1202,347x749,21,15,38,13,32,49,32,34,17,10,25,7,6,16,15,7,8,17,21,32,24,10,20,16,22,17,22,11,23,3,20,19,16,14,12,25,14,5,9,18,14,14,5,17,10,14,15,12,24,20,23,19,13,13,27,22,1,24,9,17,10,24,4,28,9,23,11,26,10,29,13,33,14,8,13,4,7,8,11,12,16,8,22,12,11,15,21,4,12,11,17,16,20,9,10,13,21,16,15,18,22,4,19,10,23,21,22,24,15,18,4,6,39,20,21,9,9,33,13,12,8,23,17,33,10,20,9,9,18,21,21,24,20,20,13,28,5,14,16,9,17,11,4,9,18,27,11,19,6,15,40,9,8,14,15,20,5,7,18,10,19,18,14,14,3,16,9,15,5,25,18,31,23,4,17,16,15,24,14,19,30,9,10,7,17,29,32,16,10,4,24,7,18,20,8,14,21,16,23,10,8,10,19,12,7,36,13,17,20,10,19,21,12,11,41,8,63,20,54,18,30,21,21,35,11,55,48,30,88,10,29,13,42,37,19,38,23,44,35,23,33,42,34,15,18,30,16,7,39
1207,636x389,28,7,10,10,32,49,32,23,9,19,6,30,17,22,16,12,19,16,31,12,20,11,9,16,10,13,3,2,22,16,10,20,5,25,17,15,14,16,6,16,6,20,26,28,0,16,12,11,7,11,20,15,6,12,18,23,7,12,22,30,23,24,9,43,7,17,18,10,6,21,3,14,12,21,14,9,13,3,13,11,19,20,12,13,9,16,9,12,12,17,8,11,12,5,3,14,25,26,4,8,33,15,14,19,13,18,18,11,18,9,6,8,16,29,8,25,9,12,20,22,14,16,14,13,9,19,21,10,9,6,21,12,18,16,15,36,10,12,18,15,11,7,7,7,3,16,5,18,15,6,24,13,7,3,6,21,7,35,7,15,9,7,13,10,15,12,22,19,33,11,10,16,37,10,10,11,32,21,9,15,12,21,10,7,21,15,17,14,21,13,10,8,19,2,10,7,15,9,29,19,16,21,27,29,22,9,25,10,14,10,37,0,13,9,38,5,52,14,62,12,27,28,13,27,11,57,47,20,97,11,38,35,45,32,18,55,32,34,29,31,23,43,20,19,21,24,24,6,31
1208,592x516,42,3,13,17,16,66,9,19,4,21,35,44,3,22,12,12,16,9,15,26,26,15,12,27,27,7,14,10,36,25,37,20,9,25,31,7,35,17,20,49,10,17,12,16,2,25,35,9,14,22,30,8,21,6,31,17,9,11,10,13,12,18,38,24,17,33,17,18,12,23,18,24,15,16,25,10,7,14,14,18,34,23,24,18,18,7,7,5,10,11,6,14,14,16,9,4,18,29,9,20,22,4,17,23,17,11,14,17,7,13,6,24,21,7,8,27,20,17,15,27,27,34,19,29,5,29,40,17,23,21,35,36,21,17,14,22,3,8,19,7,34,14,35,19,3,19,22,35,9,13,44,5,32,24,13,19,13,24,3,25,5,10,15,6,14,6,19,31,30,20,23,21,23,17,11,21,14,37,31,9,8,21,7,14,19,25,12,12,13,17,12,11,18,11,21,22,18,12,16,15,37,7,24,18,9,12,19,12,29,11,10,8,6,16,66,11,101,15,64,20,52,31,17,46,5,55,48,37,87,14,44,26,52,47,18,63,47,53,42,42,49,54,37,27,26,28,23,9,39
1212,387x364,4,4,19,15,13,25,9,17,15,14,9,8,3,6,9,13,10,6,8,16,10,7,15,16,9,7,8,9,4,17,4,14,11,8,9,7,8,34,9,3,17,5,1,10,0,14,7,3,8,3,7,2,5,5,16,4,1,1,20,2,0,5,10,13,2,2,2,8,15,7,12,9,7,16,1,10,14,1,16,5,5,12,6,2,12,10,5,8,2,26,11,8,12,6,19,14,17,1,5,2,4,6,4,14,1,10,5,11,1,6,9,10,14,5,6,6,10,14,29,9,13,10,8,8,8,15,9,9,9,5,3,11,13,3,15,4,3,3,2,8,4,4,4,1,12,18,2,8,11,13,20,13,2,6,1,9,10,4,9,2,8,5,15,0,7,4,15,1,17,11,7,27,15,7,6,4,7,15,8,15,12,15,14,21,7,5,16,18,7,5,2,15,11,18,3,11,11,4,5,6,7,13,22,9,3,18,12,4,12,7,17,4,1,17,18,2,27,6,27,8,16,16,18,25,7,29,15,13,36,9,44,16,21,12,10,23,13,23,14,4,16,26,15,13,8,9,31,31,13
1213,635x479,18,9,12,8,16,25,19,30,11,24,20,16,21,20,22,24,2,13,14,15,6,5,20,11,13,8,13,8,10,3,18,31,2,7,4,11,21,14,11,20,14,20,7,26,24,13,18,13,13,18,25,28,11,15,37,10,13,15,3,13,13,16,15,23,19,10,13,10,10,18,5,11,25,20,7,10,21,15,4,12,11,13,5,9,7,12,13,9,10,20,6,14,11,19,18,14,19,34,13,12,13,15,15,18,18,10,11,19,20,25,21,11,28,17,15,17,18,31,12,24,3,7,10,23,11,30,9,11,22,20,11,18,13,6,12,10,6,13,3,22,6,12,16,19,16,12,12,25,16,26,17,7,7,16,7,22,3,11,19,12,13,8,8,3,6,9,14,10,26,34,4,39,15,22,8,30,13,10,18,12,20,8,11,16,24,24,19,5,12,8,19,4,4,24,28,13,17,8,18,14,23,13,17,5,13,15,7,9,22,4,17,8,7,15,40,5,57,21,38,15,31,17,20,41,17,40,23,24,28,15,29,19,38,35,13,34,26,51,31,13,36,25,36,28,16,25,15,7,28
1214,226x535,11,6,3,1,13,42,20,3,2,7,8,22,11,10,9,7,7,1,3,9,2,5,2,5,1,4,10,8,6,9,5,1,1,1,17,0,10,7,8,7,9,9,7,11,3,5,14,0,3,2,9,7,7,4,10,11,9,5,8,8,0,4,15,16,1,7,6,12,8,1,0,18,2,3,5,8,2,2,8,6,8,9,14,4,10,3,6,8,2,6,2,4,5,1,10,3,4,11,6,14,6,7,0,12,11,0,7,3,4,3,10,16,9,3,10,8,14,11,6,8,6,1,5,11,7,7,8,11,10,5,1,8,0,7,5,12,7,9,6,5,4,5,10,7,4,16,18,12,9,6,8,12,1,7,2,0,2,6,5,2,9,8,1,3,6,5,8,6,7,12,4,10,15,4,5,4,19,10,10,5,10,3,2,10,8,18,16,3,0,0,7,5,10,13,17,7,8,2,10,5,7,15,5,7,15,11,9,3,9,1,4,12,9,12,3,36,16,7,21,3,11,6,6,8,3,20,17,16,9,5,6,11,10,14,6,21,9,18,12,6,14,10,14,9,4,7,16,7,18
1215,371x701,33,21,31,18,57,69,5,39,29,10,25,16,22,17,14,17,18,15,8,32,16,14,30,19,14,19,13,14,35,13,19,24,21,40,16,10,17,10,18,54,27,35,17,33,12,22,16,29,26,11,17,30,20,12,32,27,17,13,18,9,15,37,31,43,7,5,6,13,13,24,38,41,19,30,15,21,17,18,12,15,14,16,18,7,14,16,32,23,28,37,25,17,19,23,7,10,8,10,7,29,33,20,26,23,40,19,14,17,14,18,32,26,32,19,10,39,3,20,8,30,11,28,11,19,31,28,12,6,52,20,14,39,8,18,21,15,6,30,19,15,32,22,12,18,18,21,20,42,8,13,39,14,17,30,16,18,8,22,14,17,5,10,13,31,9,17,38,13,28,11,4,25,32,23,23,31,28,20,15,28,6,15,17,3,7,20,26,10,21,25,10,3,17,27,34,7,21,16,24,12,21,32,34,38,31,13,32,11,18,18,29,17,19,29,43,15,85,30,78,19,56,47,29,48,19,60,50,39,111,17,34,21,49,55,31,58,24,56,48,30,50,59,37,41,19,44,34,5,43
1219,283x523,9,9,14,19,15,24,4,8,15,31,17,20,0,22,10,12,9,12,18,29,6,20,14,7,18,7,16,17,21,18,15,24,7,17,11,5,17,13,23,41,14,32,9,14,0,14,12,12,15,12,25,27,14,12,18,24,2,18,13,8,14,15,15,26,9,7,21,23,1,32,9,13,4,11,34,4,4,1,5,11,14,9,15,4,5,13,15,5,11,17,13,12,8,4,10,10,7,17,7,14,23,23,18,19,16,24,4,13,11,11,15,14,6,7,16,15,11,18,19,18,12,13,12,4,12,10,30,4,22,27,21,8,13,29,20,5,7,6,5,9,15,0,14,13,11,33,2,8,10,28,25,13,22,12,5,17,7,7,23,4,8,32,7,7,19,12,11,14,30,8,4,36,10,10,4,10,19,16,22,13,14,10,2,15,16,18,17,11,14,18,8,9,23,17,21,17,13,24,12,12,20,15,3,13,9,33,26,19,8,22,13,5,20,10,21,81,60,12,56,12,27,29,22,37,12,37,31,56,32,5,26,13,35,25,13,38,30,43,34,22,35,37,45,21,9,26,20,3,27
1225,471x386,12,4,20,5,15,15,8,7,0,14,12,9,12,20,7,0,8,16,10,16,14,19,14,9,10,6,10,7,6,16,15,13,9,8,11,13,14,19,11,1,0,19,4,8,15,3,15,13,13,11,13,6,8,1,9,10,15,9,4,12,2,4,8,12,19,6,9,6,11,7,8,5,10,6,9,5,2,20,15,14,17,6,3,4,23,2,6,4,3,23,5,1,11,13,12,20,12,5,9,8,6,8,14,15,8,22,13,14,10,8,12,8,6,9,4,13,5,14,6,8,11,10,5,13,10,18,6,5,19,7,2,15,10,20,0,7,11,5,1,5,9,2,4,20,6,15,5,2,20,8,15,12,18,13,0,5,10,12,6,9,0,7,13,5,14,10,5,12,10,13,21,18,10,20,12,26,7,19,19,1,8,16,1,18,23,5,14,8,5,5,4,2,18,11,10,13,14,11,1,13,8,5,8,20,10,19,17,2,13,13,3,16,4,12,20,2,29,6,42,12,18,14,8,21,9,27,26,15,18,10,29,10,42,23,16,32,17,20,15,11,27,30,9,56,15,16,37,9,13
1226,654x563,23,16,12,3,11,26,22,17,13,19,5,24,1,9,8,18,10,6,7,17,6,15,16,18,7,7,23,30,20,10,19,19,2,17,8,5,11,18,20,27,10,16,11,9,3,14,34,12,27,15,20,19,17,10,5,18,7,20,6,20,10,7,13,28,22,17,16,13,13,18,22,22,18,17,19,5,2,12,8,1,22,12,21,19,12,13,1,12,21,15,1,18,6,10,14,26,17,14,22,13,7,26,16,11,37,8,3,8,9,10,14,14,25,9,9,13,19,12,14,15,7,19,19,10,33,10,3,14,16,8,26,20,25,11,23,3,2,5,10,16,6,17,13,7,17,6,2,11,11,21,23,22,13,26,25,16,10,17,7,5,6,25,12,3,13,7,21,11,14,19,3,8,19,7,6,2,23,9,8,17,27,9,8,7,16,14,20,4,15,8,10,15,18,13,18,3,5,2,12,25,12,18,27,7,1,12,21,13,20,15,20,11,11,21,24,7,57,12,32,18,28,29,25,30,20,38,36,33,29,10,19,15,39,23,14,40,20,34,19,16,42,36,23,19,11,31,27,9,29
1227,656x624,4,9,32,10,14,25,3,17,29,4,20,22,13,9,10,8,11,15,13,10,14,11,15,11,4,6,7,5,9,3,5,6,2,9,11,3,19,13,16,16,8,16,2,12,22,13,8,8,8,7,4,9,6,6,11,16,6,10,5,5,7,7,17,8,16,5,9,10,14,14,11,16,3,9,11,5,4,8,8,6,4,8,6,4,8,10,2,9,6,12,9,10,7,10,7,5,7,9,4,20,13,25,12,11,11,1,7,9,9,13,2,5,17,13,34,1,14,13,33,13,14,15,10,17,6,13,26,17,9,2,13,6,7,2,21,6,17,20,9,19,24,8,4,10,3,12,6,8,13,2,16,13,9,7,16,16,14,13,1,19,8,5,9,24,9,11,11,25,10,16,19,7,7,6,8,15,16,10,15,8,5,18,6,7,6,8,2,14,9,5,5,2,7,13,12,21,10,3,4,7,6,11,9,6,6,11,20,16,7,12,14,7,0,5,24,8,50,12,38,11,30,23,12,29,8,24,22,25,11,7,18,20,21,21,8,37,20,29,22,9,35,17,16,16,8,13,18,3,10
1228,317x630,16,16,12,13,7,65,3,5,6,11,7,34,12,3,0,11,2,3,12,15,8,28,19,5,22,15,1,17,22,6,10,6,0,6,20,4,19,7,6,13,12,14,12,17,16,5,3,5,21,17,6,13,15,3,35,21,20,16,9,13,11,21,6,24,8,14,2,9,12,3,17,11,7,7,12,9,12,13,6,23,7,11,3,9,19,16,6,7,2,22,4,2,3,10,13,0,4,9,14,4,6,10,10,10,9,2,11,11,21,1,15,17,12,23,3,13,11,24,9,5,5,1,22,2,11,5,10,15,13,2,6,13,7,19,8,25,1,4,7,11,11,2,14,14,8,9,8,20,17,6,4,10,17,19,10,6,5,2,24,14,12,12,10,7,3,6,17,5,15,8,7,24,16,15,8,8,16,23,9,13,6,1,8,8,13,15,13,7,7,3,3,9,13,22,7,3,9,12,17,12,6,6,12,10,18,23,11,16,17,9,22,8,9,33,9,0,38,16,32,11,17,17,10,14,16,34,19,8,15,10,20,15,35,18,15,23,16,30,15,12,23,11,11,41,14,10,48,16,27
1235,489x289,19,10,18,19,24,63,18,34,16,18,5,9,2,18,11,23,16,13,20,27,18,21,7,7,11,23,23,21,21,16,10,21,5,21,7,11,16,18,18,10,15,31,14,30,10,13,10,9,7,17,7,28,1,22,26,17,29,18,16,10,9,23,19,23,24,12,12,12,13,26,11,30,8,11,24,10,14,3,15,6,17,23,13,4,6,24,16,15,7,29,6,19,19,3,14,25,7,8,8,6,23,5,14,22,14,8,17,30,7,29,13,15,10,19,13,19,9,18,12,10,16,23,13,27,16,24,19,19,16,15,27,44,12,19,14,23,7,34,7,10,22,20,6,10,20,8,7,12,20,15,41,17,3,24,18,7,2,11,11,15,11,23,23,18,18,28,18,14,18,13,8,20,31,10,16,26,32,18,12,26,19,24,4,25,27,25,23,11,6,7,23,24,25,16,34,14,7,10,10,13,11,5,16,28,15,12,15,4,15,17,28,27,25,23,27,5,56,14,40,10,39,29,14,44,9,44,42,16,56,11,28,32,42,18,28,45,36,35,24,31,22,43,19,21,19,25,41,15,34
1236,236x348,22,14,22,8,14,39,25,14,7,28,25,8,26,17,7,18,19,13,22,19,15,30,33,17,10,9,20,9,27,13,26,18,16,36,19,6,43,20,6,16,13,14,6,26,9,28,16,23,6,26,24,15,13,20,19,29,6,12,28,29,17,26,36,23,20,8,9,15,19,8,20,37,4,32,16,8,21,17,18,19,4,17,28,20,14,21,12,10,30,20,7,18,19,22,8,8,11,18,6,1,29,12,20,9,18,19,29,29,11,15,23,19,49,12,8,34,13,36,14,31,35,18,9,15,12,21,14,14,22,13,17,22,26,20,15,25,6,12,9,25,4,23,26,18,15,16,21,28,15,15,38,14,7,6,1,20,1,15,6,3,5,11,13,9,10,10,12,18,30,18,21,18,14,14,30,17,9,15,14,12,18,23,25,9,16,13,27,12,4,21,7,14,11,8,22,18,24,35,2,19,16,19,20,28,22,18,15,11,11,5,10,16,14,20,39,9,65,12,56,12,32,32,29,56,9,41,44,41,77,11,29,27,29,37,8,49,26,50,34,33,38,33,35,29,19,19,9,5,37
1237,576x423,9,4,11,9,23,24,14,35,24,37,17,14,15,6,10,10,18,19,35,29,13,18,20,12,16,7,18,23,13,16,23,14,10,40,14,15,13,14,21,29,10,19,9,38,6,14,15,1,9,23,15,17,7,4,15,18,8,21,20,1,15,14,18,38,14,9,3,32,35,49,17,14,13,23,24,30,22,13,21,6,23,14,13,13,15,12,3,7,12,24,7,12,28,19,12,21,22,21,25,11,32,28,21,17,24,13,20,6,20,30,13,26,29,13,14,28,9,29,23,18,21,21,8,28,9,17,10,14,27,26,15,8,24,23,12,27,26,14,7,16,10,15,26,17,7,24,9,15,23,19,31,3,15,6,4,17,8,17,6,8,13,17,32,14,12,2,13,30,20,26,25,17,23,9,19,6,30,15,24,20,37,14,3,27,13,20,10,15,17,10,15,8,16,18,30,20,21,25,15,22,19,11,30,18,25,10,13,19,26,25,17,8,20,17,51,9,80,20,56,16,49,29,22,45,16,49,39,42,60,18,48,33,51,49,23,48,27,58,39,31,40,46,39,23,20,30,23,2,27
1238,607x597,10,6,20,13,37,39,12,13,11,13,5,24,12,24,2,6,8,9,22,14,10,7,7,31,23,13,9,14,13,8,32,15,8,10,6,11,27,6,23,34,16,15,9,17,6,8,12,10,9,13,22,12,12,23,6,15,6,25,23,16,6,16,12,10,6,14,23,14,15,10,10,22,10,15,8,13,18,2,7,19,23,20,11,2,15,2,5,16,11,16,30,23,1,18,21,5,17,22,3,19,14,18,13,11,19,13,15,14,6,4,14,7,13,16,16,21,4,22,12,30,10,17,15,12,4,18,6,14,45,16,18,26,25,6,17,3,1,9,9,10,24,2,7,3,20,13,20,9,14,15,15,3,7,10,8,23,5,12,11,15,13,7,18,14,9,10,24,17,16,17,9,27,27,7,17,4,17,14,9,20,20,9,7,3,11,22,6,7,7,3,14,9,12,15,19,7,13,5,8,11,11,15,15,16,14,7,31,9,12,6,13,19,7,27,32,10,51,14,40,8,45,26,16,27,17,33,30,38,31,10,26,20,27,33,14,51,12,35,24,16,38,41,33,24,17,29,16,5,28
1239,536x625,3,10,36,16,50,55,31,21,10,22,16,18,21,20,12,27,11,30,26,24,27,16,24,18,18,15,5,15,20,40,45,21,10,48,17,17,22,16,13,12,14,22,23,44,22,10,6,7,6,30,31,14,17,19,21,28,30,26,28,12,18,26,30,23,28,10,35,34,16,14,22,35,26,28,27,11,24,9,16,21,42,8,10,10,11,20,26,22,14,28,13,9,16,32,12,13,7,15,5,16,59,9,36,25,39,21,16,32,13,29,21,17,13,12,29,37,13,48,10,34,36,31,23,27,10,23,25,18,28,18,24,22,29,21,20,23,25,24,11,21,13,28,19,25,32,22,21,20,24,20,32,16,9,30,27,17,7,16,17,12,15,37,17,29,30,42,20,29,13,17,10,31,32,18,12,23,23,36,43,23,5,23,15,8,12,28,27,17,19,6,24,9,25,35,26,26,21,18,24,21,20,15,28,45,28,21,39,9,25,36,23,7,15,31,44,15,76,18,70,23,47,31,31,50,23,58,59,49,83,17,27,34,57,34,31,57,38,46,40,32,40,66,36,27,20,35,35,19,51
1241,467x718,35,8,35,10,47,120,18,53,14,27,20,17,19,29,29,34,23,21,30,29,35,27,32,30,43,19,22,12,32,16,18,49,18,79,21,13,19,48,20,38,30,26,33,47,17,19,32,31,33,40,14,35,6,17,21,45,16,32,47,29,23,29,40,42,33,18,24,36,34,36,41,49,40,29,17,22,18,33,14,22,31,29,10,43,14,27,27,20,34,25,28,19,33,31,26,27,12,15,33,20,94,24,32,23,65,52,33,35,20,38,19,20,26,47,19,59,27,28,29,25,58,36,35,40,13,27,14,3,63,45,42,70,35,65,31,20,22,23,19,7,18,10,19,39,15,37,27,40,32,41,55,21,26,28,19,44,15,27,23,18,25,20,15,16,52,17,22,40,39,63,17,44,31,25,34,45,41,40,58,77,9,25,14,28,24,45,50,17,22,43,18,18,49,37,36,14,44,37,33,40,12,23,46,45,41,31,53,38,38,30,37,43,13,87,63,85,130,37,121,35,60,63,31,97,17,83,79,62,130,21,58,31,63,44,27,88,51,75,45,35,63,77,44,39,24,40,46,19,52
1242,646x779,14,15,12,9,15,43,8,28,12,18,11,4,2,23,9,11,5,12,22,16,18,8,11,9,16,23,33,17,7,12,14,19,7,19,17,8,7,21,23,18,7,29,15,17,6,6,14,6,5,15,17,9,10,23,9,4,17,21,9,3,5,32,14,19,19,3,13,16,5,28,13,28,12,14,21,26,16,16,12,20,19,11,13,4,10,16,16,10,21,16,6,7,18,3,10,8,10,12,4,7,19,20,9,28,6,4,17,7,11,7,28,7,18,24,0,13,13,10,15,6,15,14,6,27,25,8,8,5,27,10,15,6,22,15,10,27,10,3,14,14,13,7,20,24,27,19,18,12,10,26,16,7,14,19,13,17,11,7,15,14,11,11,24,15,15,11,19,8,15,18,4,24,8,16,29,23,16,23,9,19,28,20,8,34,22,26,14,24,18,1,10,4,6,15,36,10,10,18,19,18,15,7,27,22,21,20,14,9,20,29,22,23,6,41,11,7,39,9,44,4,27,23,12,22,10,56,30,21,40,6,28,12,17,14,15,27,16,37,15,16,30,39,23,13,9,16,27,9,24
1247,303x213,26,16,10,3,26,34,34,43,11,21,23,30,18,27,8,11,5,16,21,7,19,19,44,17,23,12,7,32,21,20,30,22,16,34,7,30,22,8,15,25,23,7,14,29,13,26,14,7,16,23,33,19,3,14,27,36,44,26,22,7,16,29,34,34,17,9,17,30,20,15,30,39,18,14,30,13,18,8,16,15,16,18,25,10,13,19,30,31,16,24,20,16,4,12,13,14,14,12,13,15,47,11,8,27,11,32,7,14,17,24,30,33,33,17,34,40,10,24,34,21,20,31,9,20,6,19,22,15,25,24,19,16,28,36,9,28,13,7,16,9,25,20,10,25,9,20,8,25,25,23,40,12,10,18,10,28,20,21,4,19,2,21,9,19,15,23,14,7,28,23,19,17,19,9,17,27,6,30,34,20,15,32,9,16,27,35,50,19,16,16,15,19,38,15,19,35,10,15,21,27,17,16,20,28,17,24,33,12,33,24,19,43,11,18,62,9,93,14,88,18,54,32,24,35,16,64,41,61,115,16,42,37,64,70,20,44,34,53,48,40,46,50,31,19,17,37,19,10,43
