,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
609,689x482,28,23,26,21,16,55,20,29,14,25,17,37,21,21,20,23,4,25,5,21,3,4,5,13,8,17,23,24,31,15,30,30,9,25,14,14,23,22,22,44,25,14,27,31,20,21,12,10,19,20,37,14,18,6,19,26,13,8,26,13,5,32,40,33,25,14,31,24,25,16,27,24,28,33,10,27,20,24,15,16,27,14,6,4,6,12,11,12,20,27,19,4,7,12,28,15,12,15,11,13,39,8,8,15,32,25,14,15,5,16,16,22,5,34,10,49,20,26,29,15,8,33,18,15,11,24,27,6,50,23,23,18,25,17,23,11,4,20,20,7,25,8,1,20,32,18,20,17,32,26,31,3,9,25,14,25,17,11,37,13,5,7,19,17,34,11,23,35,11,24,22,33,30,10,17,23,27,13,10,11,35,32,12,15,6,38,21,34,12,14,12,8,40,26,32,27,30,16,26,15,22,11,24,16,10,17,18,19,22,22,25,27,3,29,52,13,53,17,50,22,51,33,29,49,12,55,46,34,61,19,17,36,46,36,19,62,37,48,38,30,43,56,44,18,24,38,18,6,16
610,653x509,35,1,8,10,16,58,22,18,28,18,7,28,20,21,12,8,5,16,15,19,17,10,13,10,18,5,10,18,13,7,20,6,8,37,16,2,12,4,16,11,6,18,26,36,13,17,30,1,1,9,21,17,23,9,27,10,5,3,13,14,4,10,18,22,5,13,10,21,12,8,3,17,33,20,13,1,11,6,11,16,14,22,10,17,10,5,27,21,15,20,2,2,10,11,33,10,21,18,12,15,29,15,10,12,16,7,28,24,7,19,4,7,3,19,12,17,11,22,21,18,11,25,20,24,8,16,32,13,39,9,7,12,16,15,22,12,18,23,9,11,16,10,15,10,13,20,14,14,13,25,49,10,6,19,10,37,12,13,15,30,15,13,21,18,26,7,7,14,15,16,10,19,66,9,5,12,32,8,28,9,16,29,4,20,12,20,25,7,12,5,7,8,24,7,32,5,5,15,29,14,28,19,12,8,8,25,11,9,21,11,33,17,23,19,45,16,39,10,49,14,26,26,14,42,12,64,27,27,35,22,7,23,39,29,18,34,17,55,25,35,29,52,30,16,17,23,20,6,17
611,464x528,9,14,9,26,25,72,20,19,10,14,21,8,17,16,19,31,12,18,11,25,15,31,11,23,21,27,11,34,5,21,22,20,13,24,20,5,25,24,10,41,8,20,13,29,6,14,12,6,6,6,19,19,18,26,15,15,20,19,39,10,17,30,27,10,20,6,0,31,13,16,10,23,28,27,20,7,2,13,11,27,20,26,29,10,1,21,15,16,6,25,13,7,10,14,5,21,6,9,8,14,32,15,19,21,29,26,16,8,11,11,16,23,10,17,17,34,17,22,14,19,21,9,14,18,19,11,18,12,15,13,15,28,13,5,17,20,13,16,13,6,10,8,17,19,16,25,11,38,23,21,41,5,19,35,8,25,15,3,24,6,12,17,18,14,6,19,18,28,31,18,21,31,27,24,11,16,26,15,21,16,8,14,4,14,10,15,14,21,18,7,18,19,11,20,54,14,13,11,21,12,24,12,16,26,9,9,5,18,9,15,17,13,11,19,51,18,53,12,48,10,40,27,12,52,18,49,52,30,72,18,26,25,33,32,22,65,30,41,35,36,37,50,42,18,11,32,34,12,15
612,510x636,20,31,32,31,32,90,7,42,32,31,15,27,36,31,28,35,14,24,40,36,21,23,28,11,44,21,15,20,17,42,50,18,14,55,33,17,12,12,22,24,33,15,19,44,15,22,23,13,7,30,46,17,20,30,51,40,17,22,11,30,22,40,29,26,15,32,20,55,7,21,42,22,28,41,57,11,34,13,30,11,33,33,28,21,9,16,44,8,14,29,4,27,16,21,13,17,26,38,26,12,42,12,30,25,35,17,29,37,30,28,17,25,16,44,8,26,38,37,37,29,24,30,33,31,10,49,20,18,24,20,26,19,34,30,25,36,7,16,13,33,33,36,31,57,18,13,19,44,30,36,81,23,20,45,8,68,15,7,33,27,30,21,10,37,7,22,31,33,32,22,30,31,30,23,14,18,38,16,28,24,36,22,8,15,32,14,58,21,33,16,6,13,30,22,17,22,10,11,46,53,26,33,27,47,19,19,42,34,37,31,30,28,14,36,88,30,91,24,64,16,62,45,32,86,29,87,57,56,110,15,24,44,61,60,30,82,47,96,61,63,72,73,65,29,31,48,37,2,37
613,498x684,27,9,16,21,18,92,28,34,13,35,39,26,13,22,31,12,19,22,18,32,11,22,15,14,24,11,8,32,17,13,40,36,8,37,8,15,11,15,15,17,22,18,14,27,10,24,6,6,7,14,23,18,15,29,31,11,9,11,23,18,18,30,43,10,13,14,10,32,22,10,25,26,25,44,31,12,21,10,17,23,29,16,15,9,10,14,15,8,15,29,12,10,17,25,17,14,24,34,10,14,49,14,5,29,26,41,13,29,39,41,11,8,19,19,12,31,17,15,23,14,20,25,11,31,19,33,26,26,34,10,32,26,18,32,15,34,9,13,18,23,11,15,24,26,17,17,13,29,14,18,54,20,14,40,18,38,21,10,24,7,7,16,31,33,21,4,32,18,29,24,28,25,38,24,14,18,26,18,38,39,23,15,10,5,12,20,31,23,38,8,27,15,35,17,17,22,22,13,30,17,19,11,16,30,16,31,24,10,28,19,33,16,14,34,64,24,70,15,55,14,57,37,28,32,15,69,52,48,85,19,22,46,51,43,21,64,33,68,46,54,51,67,44,18,25,26,26,9,28
614,641x693,22,10,12,22,8,72,14,32,11,12,20,17,18,24,24,11,31,17,9,20,28,9,13,14,10,20,6,20,21,18,18,10,7,16,21,18,5,16,22,11,6,25,27,27,18,12,24,25,13,17,19,5,12,13,34,39,23,13,18,14,10,26,20,28,12,9,17,4,3,31,9,20,29,22,8,8,24,8,15,7,16,10,16,21,16,14,16,5,11,33,3,8,31,9,18,11,19,27,10,25,15,12,14,18,53,9,2,5,13,31,9,14,27,10,11,22,28,37,19,20,18,20,9,35,6,28,33,6,21,24,24,21,22,23,20,20,11,18,12,12,25,3,15,16,7,10,11,32,11,14,24,13,10,11,2,24,6,25,16,10,18,37,6,14,13,8,11,16,19,22,9,39,37,14,22,19,37,7,29,7,7,13,6,26,17,14,24,7,7,13,16,11,14,32,13,23,14,6,26,31,7,21,8,9,19,20,12,10,21,22,29,17,7,14,51,19,51,15,53,7,46,23,24,43,10,68,45,26,57,18,19,31,41,34,11,57,26,39,38,33,44,40,45,15,12,24,11,8,24
615,692x742,11,15,20,17,18,82,29,25,8,24,9,12,13,34,12,9,12,22,8,25,26,11,19,14,25,15,14,18,12,22,37,46,10,32,7,3,20,14,16,33,14,14,27,34,4,24,15,13,16,16,28,29,28,24,24,16,8,18,27,19,10,23,13,34,23,12,12,17,34,25,28,39,35,34,24,11,13,10,10,20,15,28,9,8,20,14,19,3,20,21,13,11,16,24,18,21,13,34,4,17,22,14,14,18,30,8,9,30,24,13,23,12,28,5,18,17,24,9,8,31,27,27,17,27,12,36,32,15,10,33,24,38,33,29,37,23,16,20,12,27,44,15,22,32,11,10,12,14,25,9,38,14,9,33,2,22,15,17,10,9,7,21,12,11,17,14,21,19,15,19,5,15,43,11,11,16,13,26,13,34,28,7,13,7,30,32,12,14,5,19,11,29,11,23,11,24,30,16,17,26,9,22,12,9,20,28,31,27,24,8,31,10,8,27,49,18,65,11,52,11,45,30,39,58,11,56,50,45,91,17,11,31,39,48,19,59,36,68,43,25,39,58,51,28,28,44,7,2,33
616,688x784,12,18,16,15,22,79,12,23,5,24,9,24,6,19,23,6,24,21,7,12,30,12,11,17,5,23,5,11,17,9,17,30,12,13,15,9,18,12,9,27,7,13,29,20,22,22,15,12,13,6,4,8,9,27,12,18,20,32,35,23,16,27,19,9,10,12,8,12,7,38,11,35,20,17,11,12,7,11,8,21,15,31,5,2,1,21,13,9,10,19,8,13,23,25,20,6,10,3,13,15,10,1,18,13,14,18,12,13,21,14,14,8,7,12,13,23,4,20,11,21,29,12,7,27,14,12,12,13,19,6,18,35,11,11,13,28,6,13,13,16,21,13,37,22,14,17,14,33,18,9,28,5,8,24,5,3,12,9,11,29,9,8,5,25,13,16,14,12,26,21,14,19,42,13,17,23,28,12,23,14,8,24,20,18,4,8,16,11,12,11,25,6,16,10,54,10,15,0,21,23,15,20,18,42,23,15,29,10,17,8,35,8,3,18,32,13,33,12,44,12,35,22,31,40,6,39,41,20,55,13,13,15,33,30,11,45,24,41,24,17,17,41,38,24,10,24,22,4,17
620,721x556,23,6,15,17,26,84,28,17,11,9,18,33,19,29,4,14,27,15,23,11,20,36,18,19,25,27,20,17,11,19,46,26,12,27,26,14,10,16,17,19,16,34,31,44,14,13,14,4,18,3,23,14,10,14,38,39,14,10,14,8,16,35,25,19,4,6,20,28,13,12,20,35,27,30,13,11,20,17,11,21,26,13,13,3,7,19,3,7,16,19,14,10,9,10,6,9,14,25,10,35,21,9,19,14,21,10,13,43,15,11,11,5,18,21,19,27,6,28,18,10,24,24,6,35,11,31,18,11,39,10,14,19,14,3,12,9,22,18,5,8,7,8,36,13,10,24,24,19,14,9,15,11,20,25,11,36,8,3,8,7,12,16,15,24,5,18,20,21,19,24,15,25,44,19,15,15,12,18,35,26,17,24,1,27,16,11,10,17,20,8,5,15,15,18,30,8,15,7,24,24,16,36,12,24,10,21,20,16,7,11,24,17,13,20,41,11,44,7,40,12,43,29,22,40,18,63,42,34,63,16,30,22,51,26,21,42,28,47,34,38,40,67,32,26,19,23,42,17,21
625,394x578,24,24,34,19,30,102,16,40,27,27,24,25,31,23,16,21,20,25,20,22,27,46,21,39,16,14,20,20,32,41,67,34,10,22,13,7,54,29,14,22,5,14,30,48,22,36,24,7,17,13,45,33,14,29,51,55,23,47,41,21,10,28,20,25,25,40,25,18,23,33,29,45,37,21,20,18,13,11,11,27,18,22,27,9,18,26,13,11,30,16,13,14,21,39,27,28,28,26,33,29,33,11,34,40,60,38,31,28,18,13,21,28,22,26,15,22,21,16,44,49,50,25,15,18,20,28,27,13,33,12,19,34,19,32,21,50,25,24,15,14,25,19,21,25,16,29,23,31,47,28,62,20,13,23,13,38,13,22,30,16,9,29,19,33,8,25,37,17,47,37,19,36,56,5,14,35,29,19,53,28,22,18,21,31,33,27,22,17,22,11,30,29,16,26,39,26,20,27,28,24,18,25,28,25,26,48,32,26,25,32,17,22,26,41,66,19,94,18,70,16,58,35,29,63,23,87,62,63,133,27,31,28,50,65,28,73,50,82,55,38,63,73,67,25,24,49,23,16,43
626,356x718,7,1,12,8,10,77,20,24,11,16,15,16,8,1,13,6,2,16,9,28,18,6,7,17,28,4,16,13,19,19,40,1,6,21,11,5,17,11,16,18,9,13,13,27,7,21,11,2,16,8,8,7,14,9,7,25,13,17,10,30,9,22,16,20,16,0,4,12,14,14,16,9,12,13,6,7,1,6,5,24,8,7,25,20,10,19,0,9,15,13,11,12,9,5,13,13,14,1,11,5,20,9,6,9,20,11,10,20,1,14,14,15,18,9,9,16,5,6,5,12,11,6,14,18,8,4,11,3,12,4,13,16,13,6,3,12,10,13,7,2,13,6,20,10,16,6,17,31,7,11,39,21,9,26,6,13,6,9,9,17,7,5,4,13,6,10,7,4,10,15,16,27,7,17,2,3,22,5,24,27,25,1,21,2,31,9,14,4,4,0,9,8,17,39,8,14,10,13,12,12,12,18,15,24,4,11,4,12,17,21,19,5,8,16,20,9,34,6,31,6,18,20,18,40,13,32,29,15,60,8,6,14,31,26,10,42,23,35,21,22,20,48,28,10,10,16,34,8,14
629,364x378,29,11,4,9,29,74,30,11,28,20,50,26,10,15,36,17,19,22,45,15,34,29,24,32,20,23,32,27,29,42,54,38,9,51,22,14,22,25,31,18,10,36,30,51,21,31,26,10,11,18,22,23,29,23,36,33,22,38,26,20,6,38,25,42,24,11,20,57,22,17,37,30,37,44,31,11,31,16,32,24,23,23,37,10,4,8,24,14,11,33,35,26,19,30,21,19,30,27,5,21,36,25,20,21,39,17,27,39,12,18,24,15,32,20,27,37,19,39,19,26,31,16,30,30,5,35,42,21,30,36,26,28,36,2,20,50,12,21,7,18,15,11,18,19,23,14,16,47,14,29,67,18,16,32,5,19,18,16,23,14,13,31,21,37,25,17,23,25,17,36,17,50,42,19,41,22,28,15,23,19,26,39,19,35,20,27,18,8,28,14,19,12,28,19,29,17,30,8,31,18,18,20,25,23,16,20,32,33,21,18,56,24,11,46,83,19,101,31,69,13,50,35,24,46,24,89,70,70,125,34,31,43,70,49,32,73,45,87,61,44,83,86,82,43,23,50,46,10,36
