,info,Tal1,Dmbx1,Emx2,Uncx,Paxip1,Ctnnb1,Prdm1,Rybp,Nfkb2,Tfdp2,Grhl1,Sp8,Irf2,Zfp287,Esr2,Zfp128,Vav1,Sp1,Ppargc1b,Sp7,Pin1,Nfya,Vsx1,Klf1,Vsx2,Mybl1,Mybl2,Rnf2,Blzf1,Topors,Nr3c2,Nfia,Taf6l,Nr4a3,Hoxd12,Hoxd13,Ttf1,Sox9,Nr2e1,Polr2b,Hltf,Sox6,Pbx3,Sox5,Foxa1,Cdc5l,Cebpg,Ciita,Rest,Ets1,Mafk,Tbx15,Scml2,Myb,Clock,Rbpj,Foxc1,Zfp422,Pias3,Runx1,Ppara,Relb,Vdr,Cdc6,Arid3a,Lhx1,Hoxb8,Hoxb9,Hic1,Lhx6,Six4,Hoxb3,Zfp263,Cbfa2t3,Ehf,Nhlh1,Gata6,Gata4,Gata5,Lpp,Nfe2l3,Nfe2l2,Tmf1,Gli1,Tbx2,En1,En2,Hnf1a,Tbx4,Zfp423,Elf1,Foxb1,Elf2,Elf4,Mxd1,Wt1,Rfx4,Bhlhe41,Sox13,Taf4b,Rfx2,Sox17,Ahr,Sall4,Med14,Smyd1,Sall3,Arid2,Zfp64,Pgr,Trps1,Hoxa1,Bach2,Bach1,Notch3,Pknox1,Pknox2,Sin3a,Etv3,Smad9,Smad5,Alx1,Egf,Mn1,Nkx3-1,Rbak,Gabpa,Nfkbiz,Zscan21,Trp73,E2f7,Esrrg,Rbpjl,Nfatc4,Nr5a1,Neurod4,Esrrb,Tbx21,Rorc,Mitf,Pax7,Pax6,Pax1,Pax3,Pax2,Pax9,Zkscan17,Gfi1,Mzf1,Runx3,Smarca4,Foxd4,Foxd3,Creb1,Srebf1,Sox11,Gmeb2,Irx4,Pou3f2,Ikzf1,Tcf23,Mtf2,Npas3,Nfatc3,Nfil3,Phox2b,Plag1,E2f2,Ddx3x,Taf2,Pou4f1,Trim33,Tsc2,Lmx1a,Nr2f2,Eomes,Wwtr1,Foxo1,Ar,Zfp354a,Elk4,Foxo4,Sall1,Mycn,Maml3,Foxp3,Atm,Uaca,Tbr1,Pml,Lhx3,Atr,Zbtb33,Ptch1,Lhx5,Barhl1,Irx5,Tfap2b,Tfap2e,Rxra,Rxrb,Gli2,Gli3,Zic4,Zic5,Zic2,Zic3,Satb1,Onecut2,Foxn4,Mnat1,Foxn1,Dlx2,Vezf1,sncg,sst,th,vip,xdh,slc17a8,slc5a7,slc6a3,slc6a8,smad3,opalin,pdgfra,palvb,reln,slc17a7,lyve,mfge8,mog,myl14,ndnf,ctss,foxj1,gad1,htr3a,igtp,acta2,alldh1l1,camk2,chat,cldn5,ngef,tiam1,slc1a2,gja1,fbll1
81,624x500,32,37,30,32,45,163,27,75,42,47,43,24,29,29,37,38,13,29,52,47,42,44,37,12,41,23,27,30,20,35,85,37,22,49,25,25,34,25,28,59,17,29,27,86,32,46,57,22,28,35,31,29,19,33,41,50,15,7,35,35,17,46,33,38,40,24,27,30,39,28,55,54,34,58,46,24,72,27,19,38,25,30,35,25,13,26,16,18,35,52,27,23,30,22,47,54,19,35,27,49,67,19,32,22,33,27,17,35,34,30,13,32,28,35,39,43,34,39,37,36,35,32,34,9,31,19,33,14,65,21,27,27,21,41,29,28,17,25,14,21,27,29,21,33,24,46,46,36,35,44,82,30,21,46,34,32,8,11,37,10,37,11,23,37,29,21,34,42,42,41,32,83,43,41,28,24,41,34,55,56,48,22,36,36,71,41,50,25,45,24,27,20,37,41,53,22,24,24,51,49,33,21,48,27,32,32,33,32,30,39,30,32,32,47,88,20,85,37,65,25,64,56,19,72,32,82,73,56,197,39,52,43,67,57,30,98,28,83,51,53,64,115,63,32,37,49,64,10,59
83,734x326,14,21,31,43,27,147,31,58,20,30,45,20,26,33,19,28,21,24,28,29,14,29,36,29,23,10,24,32,31,11,58,18,11,33,23,11,27,17,35,16,17,8,28,70,9,37,27,4,18,29,43,29,16,23,49,21,16,31,25,12,18,26,30,28,39,12,21,29,37,15,25,32,31,38,16,50,18,13,25,44,44,25,54,9,15,26,23,2,17,31,18,17,31,3,30,7,25,8,29,23,35,15,21,21,41,16,24,23,12,17,16,22,22,39,24,48,31,43,39,32,35,36,14,29,32,22,28,21,55,6,42,30,25,19,38,36,18,35,19,16,19,32,18,39,25,27,18,36,23,16,102,24,8,45,12,34,15,11,34,28,6,23,34,31,37,36,40,49,28,35,22,45,30,26,24,28,43,34,37,37,13,6,21,42,17,20,27,18,11,19,16,20,35,41,38,16,34,26,22,26,9,17,54,9,20,19,17,7,39,32,36,23,7,36,74,9,87,14,67,18,45,41,15,49,14,60,71,39,140,27,29,38,54,34,32,56,24,55,44,39,46,76,61,27,25,33,33,4,40
84,768x380,19,21,9,17,20,72,14,36,14,30,14,12,20,18,10,13,15,22,13,6,26,7,18,21,10,10,14,15,23,17,22,19,17,19,6,2,3,9,3,20,5,19,14,28,27,17,9,11,14,25,21,12,18,19,15,12,16,20,8,12,12,7,14,10,15,13,10,20,17,14,20,14,36,11,19,7,21,5,12,13,12,17,4,15,9,27,11,15,8,15,10,10,13,9,42,10,17,18,24,6,10,15,12,25,7,18,14,16,19,12,14,8,6,23,18,5,7,9,18,30,12,18,18,17,11,15,24,7,25,5,26,38,19,23,17,17,7,5,8,2,10,11,15,10,18,8,15,28,20,5,41,13,2,17,8,14,19,11,15,10,6,13,11,25,20,15,19,25,19,15,14,39,12,25,29,20,32,13,14,12,27,23,3,13,20,21,14,23,8,21,10,5,24,20,33,12,20,9,29,19,12,16,18,30,20,22,14,8,25,26,34,15,13,31,38,6,34,14,26,10,16,27,8,30,15,36,30,14,63,26,20,18,30,19,17,30,15,18,18,24,16,41,28,9,16,17,30,4,31
86,298x666,28,17,21,15,49,72,32,40,14,22,31,35,12,15,10,24,15,44,18,20,14,30,6,26,26,14,14,14,15,37,42,23,14,27,22,5,27,14,9,26,18,26,22,23,8,19,14,9,7,37,28,18,20,11,35,29,23,40,14,17,11,16,20,32,10,7,19,38,15,23,10,28,30,21,13,22,21,15,11,26,15,7,17,26,22,13,8,18,26,31,6,5,16,21,19,15,15,31,15,17,25,12,19,17,33,20,9,6,9,24,22,15,26,31,22,29,21,25,22,18,9,20,3,42,12,29,19,19,20,19,15,16,35,33,12,24,9,17,14,25,14,29,25,21,11,50,16,24,25,36,30,24,17,8,7,22,20,25,25,15,13,13,16,27,11,14,16,12,32,20,12,14,47,43,19,34,34,7,27,15,8,17,2,24,12,33,36,10,11,19,26,20,28,35,37,32,28,28,20,22,16,23,41,8,17,32,23,30,20,13,30,16,12,27,61,8,59,16,56,15,40,39,17,34,14,41,35,35,85,13,24,26,53,31,16,48,37,44,38,26,33,34,41,25,18,18,10,3,37
87,344x568,21,14,23,32,40,91,23,40,13,20,30,30,34,22,11,27,17,18,32,16,23,24,44,24,13,19,2,18,19,33,53,4,4,31,13,20,31,19,29,29,8,31,13,43,3,26,23,13,27,12,26,13,18,28,39,46,16,15,36,8,13,30,42,18,28,22,30,22,8,7,32,39,25,41,26,21,28,9,14,16,16,24,23,10,10,9,22,25,26,38,21,6,26,8,30,21,25,16,4,38,29,15,22,30,28,10,24,10,26,21,16,26,17,22,25,25,34,36,39,30,30,18,14,39,11,26,35,21,43,34,13,13,16,26,9,30,8,15,9,15,23,27,27,19,29,11,24,41,15,12,52,7,29,35,11,43,11,15,16,18,21,6,22,21,13,7,22,31,46,21,38,36,50,18,4,15,26,22,16,31,29,15,26,14,38,23,20,20,25,22,15,21,46,34,20,11,25,11,22,22,17,18,21,27,24,41,24,32,31,10,16,5,7,30,61,17,62,18,57,18,63,42,18,62,23,79,56,40,153,26,23,38,58,48,17,50,22,51,42,39,32,52,53,10,19,31,20,6,43
88,342x628,31,13,35,28,46,49,22,38,32,37,22,35,25,14,24,19,20,14,17,32,23,35,23,17,24,28,15,21,22,33,62,14,5,28,15,12,31,8,23,32,15,38,29,37,39,30,29,8,10,25,26,16,22,17,20,26,12,23,12,24,23,20,47,19,11,14,40,39,27,22,41,6,24,32,33,11,13,10,12,31,10,18,24,10,26,40,22,9,27,22,18,19,28,12,37,26,18,13,14,25,35,17,24,21,29,40,17,18,21,35,8,9,16,8,13,19,14,33,24,56,23,24,36,21,18,44,18,35,55,24,17,10,31,23,25,11,11,11,19,19,23,22,17,39,22,35,11,28,34,14,57,9,14,35,3,22,10,19,20,26,14,22,29,18,21,14,23,25,40,13,22,33,22,12,28,22,35,8,18,16,30,15,19,35,28,21,38,28,25,12,12,26,49,14,20,43,36,28,25,28,14,20,42,28,8,21,12,10,26,21,37,16,14,49,66,9,72,21,59,13,49,31,34,47,16,62,39,36,107,15,18,27,50,33,19,44,29,54,36,23,27,34,44,36,20,30,28,9,24
90,296x590,22,25,32,31,34,85,24,52,10,67,20,41,40,26,21,24,11,7,19,22,8,22,19,22,32,30,14,23,26,33,29,20,16,37,20,21,13,10,23,18,13,23,28,30,29,27,30,10,13,18,45,17,16,20,30,33,15,33,29,23,17,20,29,41,15,14,35,22,19,13,20,23,13,37,15,22,32,4,12,45,30,28,21,27,11,17,46,14,28,35,12,7,17,5,30,9,19,15,15,32,27,20,30,24,30,15,18,15,17,19,30,20,18,48,9,31,11,35,20,28,32,26,16,20,7,20,19,10,55,22,13,31,46,28,26,20,17,29,9,16,24,25,37,22,17,37,13,36,26,31,38,13,15,37,29,18,8,28,25,13,5,4,17,24,24,27,30,23,34,13,30,22,32,6,22,29,19,11,38,32,29,16,3,30,34,19,45,41,42,12,25,8,35,31,26,25,22,21,33,35,14,18,36,24,21,32,14,11,9,17,34,26,16,9,55,6,61,12,38,17,54,39,24,38,14,52,42,37,103,19,25,27,50,31,16,45,25,45,36,27,37,34,45,24,24,28,28,12,21
92,806x432,21,34,34,26,41,88,30,58,26,50,33,31,29,32,19,30,23,22,28,26,30,47,32,22,25,10,31,18,31,16,70,12,10,50,13,20,42,18,22,47,10,38,30,59,31,18,42,13,15,33,58,30,19,35,33,70,12,18,27,18,17,25,26,27,39,31,32,23,19,36,31,31,25,43,33,41,38,27,25,27,11,11,26,21,23,24,28,10,20,66,18,20,22,17,43,23,24,29,30,25,35,26,29,26,22,28,31,24,26,33,13,39,27,41,23,20,10,47,26,38,47,40,27,32,25,45,30,19,58,27,19,50,45,34,31,46,24,35,10,28,33,29,24,22,17,36,24,25,14,25,69,25,10,38,24,37,17,29,34,19,36,31,28,21,40,18,30,41,65,12,17,70,43,22,26,32,39,36,50,17,32,29,18,25,37,31,41,22,38,13,16,15,36,28,39,42,25,33,32,24,36,14,35,29,30,35,36,33,43,40,25,25,23,55,79,11,94,28,60,19,41,37,25,46,14,85,48,48,128,22,27,45,58,39,21,66,20,61,37,33,51,56,50,32,26,38,29,4,39
93,732x508,14,5,21,19,17,71,22,56,15,27,14,31,23,26,10,30,11,12,15,23,25,12,29,15,9,7,16,40,23,12,45,19,19,41,16,5,23,6,25,37,19,19,23,62,40,14,12,11,6,16,31,18,6,32,35,43,21,14,21,32,23,15,22,25,28,25,16,22,26,14,29,47,19,42,33,12,14,13,24,29,23,20,39,11,22,32,10,12,9,30,17,6,28,21,15,7,29,14,11,50,42,17,5,21,10,6,27,28,13,9,22,10,15,35,13,27,26,24,35,15,22,22,17,27,12,20,12,14,16,8,13,22,14,29,12,26,13,17,9,22,16,12,33,25,20,33,34,29,34,31,75,4,31,21,16,30,4,13,10,31,20,16,25,28,20,13,18,15,24,21,36,33,17,12,20,23,29,34,29,32,22,5,5,22,17,21,17,26,9,10,17,7,32,14,36,32,30,17,23,13,20,25,16,7,30,28,23,13,25,28,28,27,8,43,81,11,56,13,53,13,45,30,12,31,15,66,56,35,158,12,16,21,73,25,13,47,18,48,40,47,29,51,33,16,24,28,27,1,36
94,438x546,35,16,21,19,23,69,16,21,24,13,26,34,16,16,6,13,27,17,25,27,26,21,14,5,19,5,20,19,22,15,30,26,8,24,4,17,9,11,4,18,17,33,7,24,11,12,28,8,6,15,27,5,16,16,26,34,8,12,23,13,15,14,32,7,16,6,24,22,23,16,15,16,15,27,19,14,19,4,9,20,27,21,26,14,10,26,13,25,10,16,4,12,17,25,14,12,30,13,4,14,17,26,25,11,23,9,16,12,19,28,14,23,19,29,11,12,20,7,27,14,18,21,5,23,16,15,9,28,37,9,26,43,17,15,14,14,18,13,10,10,19,4,11,6,20,39,24,24,24,4,46,21,10,26,23,34,11,25,7,20,15,5,21,25,17,26,41,10,34,23,14,24,24,15,13,40,33,21,31,27,9,13,17,21,11,23,18,7,12,3,27,26,19,28,31,14,27,14,17,27,18,9,29,18,14,8,18,7,10,19,21,16,13,26,54,9,54,22,48,7,38,28,20,32,13,44,42,20,82,22,22,21,34,33,8,44,19,38,26,21,22,44,39,14,13,23,29,6,28
95,604x444,19,8,15,21,35,80,27,35,25,24,10,33,23,20,6,24,11,13,30,14,17,12,17,17,16,15,5,25,26,15,37,15,16,45,13,7,24,30,16,19,13,35,24,47,20,16,25,2,5,15,31,24,14,22,23,25,16,24,14,16,10,11,36,26,25,13,13,26,23,9,16,18,20,35,27,7,33,20,16,16,25,18,8,8,12,24,11,7,14,33,14,16,13,15,18,8,23,9,8,18,30,24,39,29,23,10,29,46,40,26,15,16,17,31,18,38,23,31,22,11,15,34,4,19,10,35,7,13,21,20,31,31,18,24,22,12,10,9,32,6,13,20,17,17,24,26,21,17,43,29,58,25,12,34,6,31,5,22,23,9,25,18,11,18,17,14,32,24,38,25,18,29,31,20,10,14,30,10,37,33,18,19,6,8,24,27,37,11,13,6,29,15,34,36,15,5,40,17,36,42,24,10,39,14,17,29,17,16,22,19,30,18,15,8,42,4,48,13,34,17,30,31,22,39,17,43,36,21,73,18,24,29,37,21,22,54,23,25,20,19,26,79,43,13,13,36,45,8,37
97,362x744,9,16,16,15,10,54,4,24,8,22,14,13,14,11,8,17,11,13,19,18,15,10,27,6,16,10,12,22,25,13,48,17,4,11,8,5,12,22,15,24,14,29,10,44,24,22,8,12,23,17,19,13,6,23,22,24,8,7,23,12,13,5,42,29,11,13,23,10,15,14,23,19,22,30,36,10,15,1,26,15,16,13,15,4,3,19,15,3,6,18,16,7,3,1,27,12,15,3,5,14,25,12,32,31,9,9,12,18,21,16,17,16,9,25,18,17,11,18,17,19,11,20,9,6,13,22,25,7,19,22,17,19,11,21,9,5,4,12,1,18,24,16,17,10,19,29,13,26,12,5,18,9,9,21,16,12,5,14,16,13,10,7,1,15,16,7,7,3,36,11,12,28,17,12,2,25,9,9,15,22,11,11,8,17,6,15,19,13,19,16,12,13,36,21,34,16,15,7,10,6,29,4,19,6,7,26,9,16,16,13,17,18,11,22,36,6,40,11,38,10,28,24,6,36,4,35,34,19,76,12,13,22,40,21,10,41,9,27,16,22,16,37,23,22,10,12,12,8,24
